,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,20000630,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1860188212.94,909509365.34,311018795.54,3057308468.03,1853445893.79,992015576.91,428786652.86,2869573447.57,1662466017.22,1031021034.08,443054593.31,2303378597.16,1304520229.30,860086542.32,464945004.55,1954364678.18,943059727.91,780355927.00,487151713.43,1697961734.07,795483327.01,698548900.53,359783799.27,1820128708.62,923412115.66,842267633.73,571889451.44,1778753323.50,935462116.80,836138414.24,595009152.96,1681333974.60,861185435.00,726811162.86,503981097.68,1142916574.64,702153755.77,604092174.63,369736556.74,1097115701.22,496361710.67,412383498.60,231043002.60,1022789518.55,539175540.25,398498561.62,178814874.99,632688558.06,361802436.71,309150692.86,161474623.64,877706374.73,970346620.10,774485946.46,419148144.13,1591503533.95,1143381558.25,784889731.46,343289900.60,964227123.93,572650444.53,354440779.66,161549029.63,427860735.75,276146707.15,209326323.32,155399927.49,388750055.04,210164261.71,233931096.34,230782644.79,129668059.18,104111012.56,0.0
3,收到的税费返还,2333521.98,2333521.98,4806366.88,12125676.26,4806366.88,4806366.88,5524921.46,5482661.45,4614895.33,2337734.38,0,10272997.31,5466384.74,4797126.93,1864275.82,5990076.38,4237438.91,2328207.41,2092512.76,10423399.36,8865927.09,4362760.56,1832937.56,7815786.40,6482888.49,4389414.90,855550.48,6110253.25,7965161.30,5223340.63,2261333.36,14681738.05,13163051.86,6963044.83,4213574.27,10679442.98,9555680.69,8406165.06,3601396.31,3463094.68,0,0,603055.00,3898130.73,0,0,0,1050820.88,0,0,0,9600000.00,0,0,0,13420000.00,0,0,0,0,0,0,0,83303.80,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,44496409.69,27261127.93,37851461.93,164366790.25,62960692.72,52058917.01,10579902.39,174767544.06,21885165.08,18364803.25,7911917.30,65513716.51,79748512.01,83264873.59,5768847.45,92383288.31,38648921.95,89813823.79,62709252.79,85245720.78,37240023.75,53108670.59,10457760.32,78607375.41,43464140.04,26917435.03,11170147.13,124045884.29,56346042.80,9966270.11,12605636.64,81962984.48,27085728.38,18469035.40,9620050.30,212799421.79,21154845.93,15716303.00,3033188.47,154702499.17,28892355.91,18368817.48,2510297.69,102693063.78,68583371.61,67958673.35,56760450.82,335389019.24,675956.71,328590.35,4906842.08,1720044.28,10370957.50,6730036.82,4379843.21,9875298.41,1904736.49,1269174.39,189592.70,1093689.17,6206652.93,1955367.67,913788.99,2200000.00,2019753.12,1348589.25,1676830.14,3788318.08,45498.04,18796.14,6331849.79,10763609.11,915242.24,0.0
5,经营活动现金流入小计,1907018144.61,939104015.25,353676624.35,3233800934.54,1921212953.39,1048880860.80,444891476.71,3049823653.08,1688966077.63,1051723571.71,450966510.61,2379165310.98,1389735126.05,948148542.84,472578127.82,2052738042.87,985946088.77,872497958.20,551953478.98,1793630854.21,841589277.85,756020331.68,372074497.15,1906551870.43,973359144.19,873574483.66,583915149.05,1908909461.04,999773320.90,851328024.98,609876122.96,1777978697.13,901434215.24,752243243.09,517814722.25,1366395439.41,732864282.39,628214642.69,376371141.52,1255281295.07,525254066.58,430752316.08,234156355.29,1129380713.06,607758911.86,466457234.97,235575325.81,969128398.18,362478393.42,309479283.21,166381465.72,889026419.01,980717577.60,781215983.28,423527987.34,1614798832.36,1145286294.74,786158905.85,343479493.30,965320813.10,578857097.46,356396147.33,162462818.62,430144039.55,278166460.27,210674912.57,157076757.63,392538373.12,210209759.75,233949892.48,237114494.58,140431668.29,105026254.80,0.0
6,购买商品、接受劳务支付的现金,1371515677.73,1037988359.62,553806132.32,2265583235.56,1452681895.02,1020299572.45,664701818.74,1831021988.22,1069972620.38,844963170.87,523232721.88,1470257927.53,817046304.74,677227238.27,381644099.31,1256411096.94,733607369.94,554139336.95,348183935.92,1087918709.33,724080895.09,573026589.42,325166879.67,1228188179.14,777220915.91,553424299.46,378634733.78,1320806742.95,698900279.60,509114780.16,294151956.25,1236755477.88,657330047.63,388580823.37,162925816.09,982741687.44,641096553.71,409564882.19,242833873.57,790535556.11,433249564.75,253671738.45,154495052.72,753714624.65,494566462.28,245088498.47,162830777.91,653121503.47,320266984.61,175255884.33,145544629.02,743845653.47,1039801453.58,633744577.68,441005650.14,1302689662.11,908401957.05,487740400.90,235071821.11,877325033.06,574363923.47,273384285.22,89538020.28,506226588.20,328333272.73,176352662.90,106790609.03,352114993.12,141417238.58,275451899.41,114432574.58,15221662.99,76682242.30,0.0
7,支付给职工以及为职工支付的现金,351947129.26,264388677.51,172465704.90,403582128.84,269480061.08,187964656.24,121876480.73,290648685.84,202014490.85,151011414.35,104617086.35,206445416.82,157608908.81,109736496.38,72043063.03,183010545.93,141887010.10,101484422.59,61493852.39,187884196.19,134910731.93,103170057.31,55185912.00,173451427.93,105620516.50,75884532.49,49083010.88,138563896.34,96573292.14,72151365.30,46599306.28,137301163.70,91802961.33,66819920.33,44795844.64,95936669.70,65515925.74,47089509.40,32037639.34,75166803.51,51541636.56,41472732.55,26132619.11,60591320.64,46424103.28,29597157.35,19855483.47,68190417.17,41617278.27,30705944.29,20488034.75,54454994.07,43493059.94,33727677.76,22809881.66,56896569.43,43690201.51,34236938.51,21030353.53,70886336.07,39378763.48,24966397.90,15354438.83,32040630.83,19056134.61,13844972.75,8688474.31,29886519.51,13152928.15,11785825.90,6311007.72,2365425.61,9547666.06,0.0
8,支付的各项税费,43483876.98,39472152.58,8188064.88,74577650.27,67132981.24,63085232.80,13955317.41,18344576.04,12261060.33,8934417.80,4837836.45,15684377.19,10793884.53,9823399.74,4680943.18,7413143.97,25813333.95,21132361.93,4563307.61,9169813.87,5508279.92,4938342.41,4676716.57,26592274.74,23375272.22,19391135.94,8614649.07,29288672.13,26635671.82,16193959.09,11970915.29,22625887.66,18452625.56,14689316.35,9135737.30,28029921.02,12745153.84,8263895.95,5335959.11,16750526.00,12533847.56,8983778.58,1992994.37,29821589.63,21348970.31,16940376.15,1770485.05,11172755.36,10652403.56,6703677.64,3779722.61,33162318.13,31875056.23,28104625.74,9124496.04,9543763.17,6340118.96,5000733.63,2511478.00,6425376.84,2950569.00,3057183.90,1175475.01,3002965.16,2186877.59,741951.08,963613.41,6877778.03,1118911.00,104822.55,0,0,1733079.47,0.0
