,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,13518148911.27,9516726678.90,6454809838.20,2892578825.61,13707128489.32,9749210049.18,6259324748.45,2812672231.24,14201530982.78,10885825150.61,6814664875.77,3372585767.93,12482058001.16,9168631805.64,6066807792.26,2764030983.01,14669780550.35,11627894305.40,7933876910.99,4125959888.18,18993612651.52,13640282572.24,8950869824.06,3385775254.04,14438863114.10,9905453395.22,6651129938.72,2766513674.18,12645407074.29,9150311925.39,5861639102.26,2961817361.49,11756257573.16,8455467654.94,5496975148.25,2474225918.66,11059912705.27,8259798306.16,5240278331.39,2443110160.70,9184951894.92,6117808188.06,3822255236.62,1679399832.16,11235013483.00,8586685946.55,5284539810.21,606020855.12,2596901150.90,1897859174.29,1236926834.94,516928190.46,1921259005.82,1288545490.64,910031464.23,438081829.33,2140555103.18,1529059122.46,1004355262.23,418359499.56,1748342985.39,1127584745.29,651563096.75,315642912.70,1212133453.42,906619667.11,606032703.11,275667529.48,1178879591.14,578156217.94,1035612104.14,408448987.99,646028326.71,283742738.38,470178683.66,201809083.87,491456378.92,261075593.54,0.0
3,收到的税费返还,1946937.71,0,0,0.00,0,0.00,0,0.00,10386.36,10386.36,10386.36,10386.36,8642103.03,9177291.97,6790264.47,4403472.28,32237023.28,14716965.25,12247956.40,2898162.03,57857942.08,32064389.08,23542061.49,6620265.56,58833607.75,44239921.42,21499194.90,6302350.82,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118000.00,0,0,0,969255.98,753761.62,0.0
4,收到的其他与经营活动有关的现金,326254588.80,275195967.87,122682835.35,62855476.43,462411317.40,266618163.34,235756210.32,163597367.08,287568983.86,315851825.18,154217121.45,57707532.78,301009773.37,266209930.71,188256656.95,121016963.89,580165996.09,436058948.71,257732624.39,148315940.51,548624253.48,455687609.52,279202383.37,171046143.31,194687304.66,96216769.17,98614370.12,60067700.21,245045149.83,187105840.38,104748856.72,90302703.45,215180317.07,178341359.96,205572437.02,184258745.79,146816707.03,153095597.70,84183878.30,64426953.02,195190598.51,301576993.88,196031345.55,63182997.79,162561816.76,223662299.20,192417423.08,76001770.02,158020075.05,353724286.12,220018254.36,114150849.62,443708950.18,274839367.20,186417321.17,101357092.74,380273251.12,258351487.15,152416866.60,76754626.70,292014940.58,188901681.76,107716296.69,43707947.04,176528201.86,133457173.63,99534866.75,54935438.72,174214851.92,72936696.59,106542648.26,63355580.79,90240499.72,38285924.74,84865654.62,31306249.23,211341616.60,93225816.24,0.0
5,经营活动现金流入小计,13846350437.78,9791922646.77,6577492673.55,2955434302.04,14169539806.72,10015828212.52,6495080958.77,2976269598.32,14489110353.00,11201687362.15,6968892383.58,3430303687.07,12791709877.56,9444019028.32,6261854713.68,2889451419.18,15282183569.72,12078670219.36,8203857491.78,4277173990.72,19600094847.08,14128034570.84,9253614268.92,3563441662.91,14692384026.51,10045910085.81,6771243503.74,2832883725.21,12890452224.12,9337417765.77,5966387958.98,3052120064.94,11971437890.23,8633809014.90,5702547585.27,2658484664.45,11206729412.30,8412893903.86,5324462209.69,2507537113.72,9380142493.43,6419385181.94,4018286582.17,1742582829.95,11397575299.76,8810348245.75,5476957233.29,682022625.14,2754921225.95,2251583460.41,1456945089.30,631079040.08,2364967956.00,1563384857.84,1096448785.40,539438922.07,2520828354.30,1787410609.61,1156772128.83,495114126.26,2040357925.97,1316486427.05,759279393.44,359350859.74,1388661655.28,1040076840.74,705567569.86,330602968.20,1353094443.06,651092914.53,1142154752.40,471804568.78,736386826.43,322028663.12,555044338.28,233115333.10,703767251.50,355055171.40,0.0
6,购买商品、接受劳务支付的现金,9025946491.61,6216446227.46,4214196893.04,1811767538.55,9194185058.34,6365557579.00,3935157235.96,1985880575.35,9054474459.14,7123751914.62,4661319418.93,2436479194.38,7109668094.79,4937555152.71,3235511847.71,1390681168.54,9577354566.81,7763591489.09,5733887464.71,2684715097.51,14242461515.28,10321382078.20,6895338260.38,2344272285.28,10515296841.42,7004900195.62,4618767780.78,1852947405.26,8368818155.71,5911870589.78,3867407978.67,2197027167.43,7613488837.85,5576514567.73,3645995524.40,1748431976.14,7306405696.67,5523256386.49,3468736712.76,1571772476.41,6337173987.11,4309521001.98,2582992423.85,1281038213.77,7848263090.74,5743391390.18,3359433090.12,272115238.28,905046091.28,642636345.31,371556717.50,194516267.90,550533624.50,420169402.46,289626888.78,129741165.59,663515941.21,500781735.46,342234235.62,166033254.59,664691025.97,452719265.65,267628112.46,119377834.70,418151867.95,298757456.71,196761128.75,90111645.14,394323687.26,189126679.04,320910886.78,127983916.33,189875436.44,79904957.93,123102705.74,60925719.31,215601932.56,75904469.91,0.0
7,支付给职工以及为职工支付的现金,1715910704.48,1115197725.16,712178230.87,379799134.54,1761799744.77,1216265424.48,799861029.77,434425054.58,2082964236.62,1440248511.37,801944183.72,417845370.94,1955272864.17,1353536860.63,885242472.89,439869964.76,1976315487.14,1365579932.50,890183781.29,460795533.09,1998552779.67,1332627840.00,868031448.88,444920453.74,1887504906.48,1231992110.09,816852861.79,412392813.68,1743651322.34,1156632882.53,748275432.98,369485413.28,1558439850.55,1050690175.57,682066922.94,358616506.57,1375846376.56,929033362.43,611114303.73,324503943.76,1253420896.17,836277076.18,555548501.15,282051053.23,1236928337.26,831191045.36,556727534.26,114356352.28,409583357.02,282424845.72,179539391.31,90030242.56,333502576.49,231372064.99,143737242.82,82512976.83,335457820.76,222039418.12,147157423.14,82439034.82,310695394.80,210003072.72,133301888.94,67757066.97,264175323.52,188909935.14,121019809.12,63350675.20,231475542.21,92932117.19,202798217.09,70771661.31,121645221.59,60905047.22,105420523.00,43154277.01,84553512.04,43552407.27,0.0
8,支付的各项税费,495456613.23,347375038.32,221987759.73,106705756.72,548208484.33,398346907.75,275421153.35,92668575.42,619224753.90,496963667.54,289639731.73,141627904.81,659208840.53,477755510.33,316236317.63,123313981.69,736953202.85,521164673.71,341944731.77,149087941.66,723484721.27,525141046.78,321836701.52,144728087.29,626418439.52,458351866.08,297596807.41,126506355.96,505268451.43,353756477.82,229210919.68,91661447.87,480073767.67,347422399.84,224135108.52,94810307.78,449718613.01,332603305.78,215480554.43,115457552.22,388349004.09,301643554.15,208303269.79,106950328.68,539070779.25,706034758.72,496518000.77,104565827.69,411010693.76,275966729.49,192202179.30,96874856.25,410352743.78,309506672.87,209863072.16,123847107.24,248706934.09,190789280.81,141512186.67,57874398.40,187862782.42,119050597.34,66520534.01,35037627.99,133351429.10,103210933.62,66738561.43,31076400.79,120592229.84,56390263.06,94038428.61,46858266.44,64734320.26,37074595.73,41607820.75,24431486.30,38433278.16,21414450.97,0.0
