,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2569952787.41,1709715643.51,869681289.92,3229466905.60,2359098938.14,1538074801.24,711994202.01,2783278607.63,2009048603.98,1293206942.75,603038061.44,2256091775.92,1878412096.36,1028884732.48,450654163.81,2298193828.84,1672795557.76,1027995483.58,483745085.55,2462894267.11,1593071972.51,1003127303.56,457155469.23,1898260471.87,1508352456.74,995696130.99,467058094.94,2230164436.52,1463879700.73,924485088.15,371235140.15,2302012043.25,1502544032.29,1004760594.58,492693439.85,2423459843.37,1769471217.51,1054936535.28,345852522.82,1209964122.99,1136068558.28,695575536.21,302314683.84,1555751410.65,1633440972.88,959101898.07,509059909.59,1939879226.75,1491509589.88,988509296.46,452862059.21,1997636263.39,1471657862.23,986144109.07,418904043.70,1731681811.51,1313539588.69,866730513.43,366799084.56,1629967391.35,1206323023.91,802012260.21,362898905.86,1415513984.76,1098368368.19,712595478.34,347014903.80,1346041111.16,403916223.23,1180440849.11,527797382.86,1157061907.27,386616962.02,0.0
3,收到的税费返还,210651563.10,137869393.74,55924089.24,385396279.94,257075444.19,191152013.33,98438556.92,321177310.45,229782691.89,145573977.69,64309124.08,257800920.41,189173986.85,118025349.60,55085918.69,248426937.30,194127548.28,108364967.09,76895566.48,154726248.20,103828008.19,103191795.76,56680203.32,151951309.33,127010899.98,91126870.71,48444406.99,177299092.36,127486091.01,83005570.92,42379402.84,176032046.88,133500640.47,100436724.47,51495979.96,147874300.72,113804333.05,73953632.23,37419620.62,75123176.54,65276402.23,41364804.54,22360432.33,86343499.18,44888634.38,37369261.24,15835706.12,56183078.63,48644576.44,35749347.50,9152553.01,86004391.15,63972123.65,47783749.94,32737735.66,56280892.58,44422536.85,31029643.45,7116218.02,170724885.10,125420451.77,96477518.68,8208396.22,38383104.85,31432666.33,16063540.68,1947874.66,17406563.62,8117519.30,35606217.50,4819234.27,1003283.51,0,0.0
4,收到的其他与经营活动有关的现金,255013903.11,84133892.06,29604934.16,32158242.29,215859776.66,30685455.67,11495264.89,37743389.97,27137288.90,11115238.42,18433475.64,27093026.09,23808895.19,10707735.93,18456064.70,47813853.12,40671882.15,14512472.34,16240137.22,50438914.61,43345958.33,9794849.59,8974299.71,18247084.08,51286595.35,39304664.71,5547207.23,62727929.44,49302900.78,42088024.60,37511687.87,47603747.00,28137512.06,27150644.39,1121776.68,52029255.30,42212643.15,2390545.61,672740.78,6104458.91,3928716.60,2476780.63,1018823.15,31656960.10,70946130.39,6538782.41,316626.42,11286739.98,21862358.07,3700894.43,2664103.41,8838378.39,3212451.51,2624979.01,1784589.75,7883465.49,4954518.62,4386443.70,2424896.26,4534294.46,6032032.43,8256551.32,11735696.00,14614953.55,16626234.80,17652482.10,11184537.28,12209517.32,1130006.30,8040565.56,53510492.35,43554143.46,7641649.14,0.0
5,经营活动现金流入小计,3035618253.62,1931718929.31,955210313.32,3647021427.83,2832034158.99,1759912270.24,821928023.82,3142199308.05,2265968584.77,1449896158.86,685780661.16,2540985722.42,2091394978.40,1157617818.01,524196147.20,2594434619.26,1907594988.19,1150872923.01,576880789.25,2668059429.92,1740245939.03,1116113948.91,522809972.26,2068458865.28,1686649952.07,1126127666.41,521049709.16,2470191458.32,1640668692.52,1049578683.67,451126230.86,2525647837.13,1664182184.82,1132347963.44,545311196.49,2623363399.39,1925488193.71,1131280713.12,383944884.22,1291191758.44,1205273677.11,739417121.38,325693939.32,1673751869.93,1749275737.65,1003009941.72,525212242.13,2007349045.36,1562016524.39,1027959538.39,464678715.63,2092479032.93,1538842437.39,1036552838.02,453426369.11,1795846169.58,1362916644.16,902146600.58,376340198.84,1805226570.91,1337775508.11,906746330.21,382842998.08,1468512043.16,1146427269.32,746311501.12,360147315.74,1375657192.10,413163748.83,1224087632.17,586127109.48,1201619334.24,394258611.16,0.0
6,购买商品、接受劳务支付的现金,2168501468.34,1378891041.93,831705852.70,3223732827.03,2372673315.16,1521654441.01,709411499.86,2560651662.11,1917403097.08,1195200966.77,580665658.03,2057585947.62,1669418189.18,932872566.89,426565993.79,2172821538.13,1593709495.30,924246105.90,475537475.95,2317078365.99,1459243915.61,911629978.73,419767226.69,1705067149.90,1424131542.90,943458349.83,446516704.87,2138562916.32,1388562897.38,879659395.42,393738521.43,2231795805.31,1499476276.44,970804422.39,466497415.83,2384912767.74,1743975189.15,1018688646.07,304952265.31,1097455781.53,1072837300.29,620035635.67,251910008.42,1462361566.26,1536486945.73,888334743.71,486191547.79,1775046357.36,1402268538.92,921693992.78,403416959.67,1938035616.51,1451731769.26,940665902.88,406971908.72,1695732267.30,1302314880.65,829573349.98,350362604.68,1642026604.51,1215010425.82,793943331.34,338834740.48,1349729271.96,1066100008.65,693011475.41,327203519.13,1261626580.41,352792554.80,1071072061.66,458235161.11,1087321799.25,375440279.67,0.0
7,支付给职工以及为职工支付的现金,235692912.98,156094228.45,69681043.02,318961164.74,213813666.55,160965887.37,67972185.01,317457303.85,233153891.92,157257978.16,67942252.13,300009468.27,338340412.79,141460266.90,63893639.71,272625099.26,200991938.60,130774779.55,57148585.76,217514126.71,154984604.76,102631503.06,52939890.51,179978973.23,132048058.05,88258790.16,45417485.35,158600695.82,108055238.27,65321153.55,32705836.90,148773412.10,110430429.21,72978168.80,29900803.45,118325733.60,83596439.48,43291901.91,23285965.92,75796100.19,55868940.58,41795260.06,17892013.25,99068421.11,90793653.91,48822677.75,25921448.76,90503474.60,59784615.87,40231168.64,19088671.31,80707145.93,52011909.87,36189785.09,18082067.84,64630623.09,50128451.83,32662387.56,15476503.91,68576173.29,49801896.92,33016258.03,16573090.33,46296652.94,45792234.87,26772178.95,14784772.27,53981025.30,24065669.29,44453499.07,24397660.86,44113526.98,10660666.74,0.0
8,支付的各项税费,34854011.98,26129280.65,13742282.72,34273994.00,23396550.32,15863581.29,8286959.64,21570819.89,17679900.03,12928391.51,6051367.29,18796582.28,14729557.38,10297378.92,3944775.09,22068173.47,17732527.71,13924563.03,3370620.20,26075151.68,24701498.78,21879878.36,8739845.40,14674086.63,12618351.57,9958356.19,3985911.32,20332992.94,12734405.95,8334154.05,2123445.02,15851591.61,7900119.29,3766784.64,973662.10,16730129.89,7242300.50,4125822.21,632734.70,16957738.54,11748888.38,8215202.57,127578.00,21252727.13,14803822.54,11221118.48,3431245.89,28028648.46,10774402.95,7730689.45,3711377.17,16294231.23,4918632.07,3117327.99,2112720.43,12928427.09,10383312.32,9784283.84,535603.57,24488495.20,18118925.71,16433907.35,6558057.83,26848358.59,23716531.76,12246562.39,5278043.65,35428097.83,17807899.77,40556659.83,21679936.29,42713213.46,9790865.95,0.0
