,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,66005329151.83,47773082315.09,29400646072.74,12920678874.95,57493259076.14,40301285225.01,25536079811.44,11130522843.07,58297475658.80,45562619354.26,28826550924.59,13765725980.74,46600799551.44,30603499197.88,17543821196.52,7963531774.33,62257019406.74,56424693041.96,38931132327.61,19346991911.52,141684432012.11,116250943160.79,68712733920.45,40252984784.16,194229377570.33,131920313323.34,74366945392.40,29943288066.36,147019465122.80,109425161196.59,67122950375.10,35045245440.22,156909826358.06,119393541672.57,74658116577.52,28954180768.25,148068170375.12,101517128269.72,67464515639.91,29346014784.71,101593453681.50,57109030475.31,39506386052.01,13223851836.28,124634807785.93,86137229654.94,61499761418.74,24616452440.34,93514486466.69,58955375396.96,39504222289.22,17063923174.46,73848954505.32,54101298029.30,32151679401.63,15987680740.74,68223385532.19,50063266765.76,33996023018.75,17159802271.66,63072688734.26,47639700135.43,30252555513.95,16254103677.50,48284756253.93,37950552939.42,22250694584.43,10007951302.46,32618529084.25,15829883624.04,20796236191.72,8027571302.25,12228987378.28,4962639713.71,7552116797.65,6441060084.67,0.0
3,收到的税费返还,62842439.99,43932045.38,28218220.93,10441848.18,108305252.16,76794280.06,38091739.40,27108793.75,124977313.21,116577327.05,52369297.29,56724789.29,237821931.14,219688619.58,202424463.51,129589976.38,664584225.53,568045421.15,543815406.92,388065902.70,671535741.24,565484817.57,310159219.92,131988082.77,290215825.89,244630086.20,163788357.78,49486223.41,197887288.08,169212416.14,106982467.11,22466611.23,109290383.65,58188338.05,15292978.92,11460298.79,61144931.69,79905746.45,12685782.42,5135729.71,71780046.62,77779227.82,36377321.45,31697672.53,146702248.70,50435323.99,41588875.08,2509925.70,283499438.69,165399355.66,127304010.73,13061497.07,234403427.12,148883174.20,81552802.22,35473931.91,367242505.08,378811527.90,212563889.50,150520472.74,274842317.30,230544518.06,147014217.89,31077543.83,79279953.65,79631127.79,2663450.63,23342986.33,95285418.15,57258859.33,37831583.33,20569977.58,43868785.97,58132113.23,11844030.67,23268651.07,0.0
4,收到的其他与经营活动有关的现金,1668643465.16,1270764355.89,1719138364.07,1685416467.29,2000450399.84,3103288614.98,310609793.80,1017295176.59,2469247407.18,6067727252.34,2882787075.84,1439199468.24,11493989464.01,13449580590.76,10072474509.41,2182672641.56,1600174217.80,2372061472.68,1623517455.66,1069322997.46,1477711735.25,1156853400.58,833736846.83,468084480.69,882689265.62,1308689941.52,931337354.58,639393495.39,475609003.15,264113662.04,205492292.66,248425202.77,796556899.46,409536571.42,260126805.00,199551354.04,497120159.19,457592410.83,300680872.83,257411192.30,228200291.23,225885775.04,152584037.01,269977003.09,256667478.05,253984086.85,117464204.14,74384854.55,278866474.88,97460035.87,75107818.35,339596480.72,291452624.49,114710286.35,98778074.04,565630387.03,159439872.65,1197604046.11,79304396.38,359937008.07,137079405.14,235153666.10,83624716.49,30501854.53,117762870.56,41202530.75,39397073.91,970404895.14,355972004.56,132255318.12,99366621.90,142942105.51,704805787.02,821799396.78,16747565.38,362846086.85,0.0
5,经营活动现金流入小计,67736815056.98,49087778716.36,31148002657.74,14616537190.42,59602014728.14,43481368120.05,25884781344.64,12174926813.41,60891700379.19,51746923933.65,31761707297.72,15261650238.27,58332610946.59,44272768408.22,27818720169.44,10275794392.27,64521777850.07,59364799935.79,41098465190.19,20804380811.68,143833679488.60,117973281378.94,69856629987.20,40853057347.62,195402282661.84,133473633351.06,75462071104.76,30632167785.16,147692961414.03,109858487274.77,67435425134.87,35316137254.22,157815673641.17,119861266582.04,74933536361.44,29165192421.08,148626435466.00,102054626427.00,67777882295.16,29608561706.72,101893434019.35,57412695478.17,39695347410.47,13525526511.90,125038177512.68,86441649065.78,61658814497.96,24693347220.59,94076852380.26,59218234788.49,39706634118.30,17416581152.25,74374810556.93,54364891489.85,32332010277.89,16588785059.68,68750067909.92,51639682339.77,34287891304.63,17670259752.47,63484610456.70,48105398319.59,30483194448.33,16315683075.86,48481799078.14,38071386597.96,22292755108.97,11001699183.93,33069786506.96,16019397801.49,20933434396.95,8191083385.34,12977661951.27,5842571223.72,7580708393.70,6827174822.59,0.0
6,购买商品、接受劳务支付的现金,61200517346.23,42933348525.72,26476122689.39,12515154553.38,55458578000.52,40449981439.27,26286269743.61,12638726934.53,56653178129.41,44643940483.30,29743860536.17,14056791057.53,44241828332.42,27234317425.37,15895379906.69,8388003112.83,58409082267.20,55250881487.68,38985000538.47,18414622371.16,141588112898.78,120230469265.22,72626045916.24,43376066315.52,194795632124.01,136165037604.15,75826529159.33,30493543208.37,139975146406.73,101621945427.35,62454993359.86,33061243307.63,157047228405.49,124096089597.97,76313070025.25,30861917819.64,144098395548.80,98329806978.91,67991686641.49,28411528483.16,99850456072.14,56360625408.55,38270159272.94,13411462926.20,122960814214.46,85474033211.69,61953967002.52,29038215890.88,92428789514.75,59122099287.64,39701865777.28,16292427326.23,65537893937.69,46471191341.78,26083650772.54,12994997812.16,71435494388.63,52118212537.16,35985904864.99,15701098275.10,60714597420.84,45641486572.33,31600627931.37,15952003031.58,52285249505.96,40128010109.23,28843006647.56,10170139649.70,30540023408.45,14717417945.70,19910056425.53,7485452318.82,12516338251.05,4832167069.10,6711992144.62,5797495583.64,0.0
7,支付给职工以及为职工支付的现金,855879034.92,609784814.69,416701458.78,280889518.63,818966795.98,579425579.59,358914986.23,216531639.61,724626951.98,563191496.89,333749421.10,208633383.24,705321541.77,490935256.66,354594948.88,204762816.87,883791399.22,547892313.57,572079103.94,235603277.38,904301505.94,546876977.10,439445911.17,262553624.06,1060193759.15,806917681.62,556733910.92,306939869.00,1037772967.91,792611192.96,560096873.16,314458421.89,998005906.47,726726480.47,547419773.31,289719543.40,789357275.13,497004584.22,419742874.43,180104308.72,728638489.64,502188679.39,386716734.19,137218896.99,809624425.46,569807518.14,445198165.24,267525547.95,454671734.54,251539092.65,202975848.59,94711276.21,300899945.38,174576634.06,149148294.73,64198043.78,304576750.93,195711577.50,114172697.74,62845954.52,238411665.58,145649120.10,69280022.71,21072542.01,176044040.77,85697375.21,65523994.50,26793690.07,142994010.72,49215150.34,98363856.58,46590630.76,91357079.13,33724208.19,89161027.79,90190124.80,0.0
8,支付的各项税费,607846039.78,460593107.56,319379940.61,218303152.49,552015794.53,510053065.41,320664818.23,247189509.39,559248606.99,649891424.41,379659618.97,369823285.50,637447125.54,615706408.06,469972516.75,155818635.27,818298136.20,705005399.46,426168934.66,226898273.25,790184478.66,550806366.32,322543379.99,165773795.76,799552389.43,579610248.52,302682240.87,274353954.24,970180728.56,600698125.47,490993867.74,120526310.34,1168593453.40,876723309.13,702429943.31,442851968.44,1422106198.12,1018927736.07,578178653.91,238755354.47,1536234772.72,1323997203.52,1032749988.77,291376047.21,2618752223.52,1966392420.29,1537412883.73,458650991.05,908726666.73,580426187.33,360601787.49,176127624.22,657619815.52,540745603.53,348966858.32,80158874.42,663120659.92,702033805.34,365481170.33,76546566.58,360349561.39,282083518.28,173416547.48,81171421.89,249403636.80,181077039.29,129057537.11,60618986.61,205580637.14,98166154.76,214395199.29,118747428.12,131466634.04,131212150.96,165844575.23,155845530.48,0.0
