,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4396566043.23,2889557954.17,1957087509.89,1187561364.37,4412188336.36,3131321915.51,1931518453.30,1114143712.94,4108151761.74,2942688828.15,1795901167.78,931605031.37,3714272201.99,2655820042.93,1706233513.05,819012819.70,4043348971.32,2663493857.97,1700979354.25,995945160.10,4065834189.85,2846947829.29,1726974198.22,811902606.96,3581767604.36,2385675161.73,1600582650.48,848383831.88,2970696231.51,2171212882.03,1257201962.65,628533868.61,2728388247.07,1859396744.40,1188777549.21,704536501.21,2338520597.68,1599054238.92,782543774.14,403133781.85,1580789614.40,1011312215.68,618950434.16,304968997.83,1315373154.45,895294194.14,592458277.29,264095222.00,996258689.58,620108891.22,434387313.59,160020026.25,779380707.10,532064608.08,0,691539006.76,658850329.18,0.0
3,收到的税费返还,55126539.10,35540824.77,18738492.34,5024425.69,211494497.89,196419790.06,13644235.16,7468131.88,24727788.96,14940323.47,12112341.31,4656723.31,17564486.80,14035473.32,8057090.58,4306856.93,16723133.79,13712599.37,8673817.04,4703726.76,17517146.22,16451089.07,14339524.36,5812238.82,14374996.00,7985153.51,5858880.71,2460570.57,23161687.72,20016030.48,11103875.38,8060676.10,12510432.56,6079302.99,3132525.76,2534120.03,17620132.32,9261417.22,5641653.71,2380430.36,5225066.94,1896341.37,1684009.86,315319.81,2783013.51,1093431.85,1074066.30,1039846.55,5581523.20,2110047.14,1433713.98,467437.77,0,0,0,0,611187.77,0.0
4,收到的其他与经营活动有关的现金,136081426.57,133124888.94,74937574.00,31621748.63,153178265.27,114366231.14,87079736.28,29269486.11,178656476.33,133374336.93,93508274.77,19059287.39,194149089.56,108322074.18,87643171.68,32786439.06,164075068.74,158092908.15,104229657.21,51205857.11,164971169.59,148358670.18,73725894.56,46111782.03,212495094.45,118205168.82,65652241.24,30794409.37,191523914.41,142931021.90,38621906.66,10016396.25,48869848.36,49136809.37,48658793.99,47747234.31,42936786.41,16647283.80,6694366.06,21570200.79,5494687.99,4502114.33,7964826.52,21323519.67,12112395.25,3828837.04,2883658.70,400000.00,48315.72,2312620.12,2218199.79,0,1252892.50,1607425.53,0,1527464.30,400839.87,0.0
5,经营活动现金流入小计,4587774008.90,3058223667.88,2050763576.23,1224207538.69,4776861099.52,3442107936.71,2032242424.74,1150881330.93,4311536027.03,3091003488.55,1901521783.86,955321042.07,3925985778.35,2778177590.43,1801933775.31,856106115.69,4224147173.85,2835299365.49,1813882828.50,1051854743.97,4248322505.66,3011757588.54,1815039617.14,863826627.81,3808637694.81,2511865484.06,1672093772.43,881638811.82,3185381833.64,2334159934.41,1306927744.69,646610940.96,2789768527.99,1914612856.76,1240568868.96,754817855.55,2399077516.41,1624962939.94,794879793.91,427084413.00,1591509369.33,1017710671.38,628599270.54,326607837.31,1330268563.21,900216463.03,596416002.29,265535068.55,1001888528.50,624531558.48,438039227.36,160487464.02,780633599.60,533672033.61,0,693066471.06,659862356.82,0.0
6,购买商品、接受劳务支付的现金,3467363460.59,2506019541.48,1755423540.20,1010850239.61,3503850624.44,2660274531.01,1633178815.43,1003136972.86,3087386071.52,2279779431.05,1423933613.17,711585405.56,2944290998.11,2156477961.95,1431936139.01,760551758.55,3295842159.28,2353405587.12,1612762862.43,969319861.81,3248416381.17,2321735520.34,1511370596.02,826668264.45,3036136059.26,2157505852.40,1543530130.36,883601792.24,2464145111.34,2009005079.50,1228447906.72,658346401.75,2239469802.39,1612915370.28,1147928712.55,692639074.39,1929567029.13,1263278854.88,680782642.68,383307148.72,1281236113.94,868783219.66,545302785.59,287761384.44,1110624159.89,755551741.47,574878173.91,245077026.92,815863916.72,547717428.60,405057575.01,142476624.95,645907661.84,477549729.44,0,581922925.77,558020328.98,0.0
7,支付给职工以及为职工支付的现金,351509791.01,255502219.11,171252002.20,97651336.99,403964543.48,311102587.73,210231203.45,106980255.31,357855882.39,265531898.84,176854573.29,93352275.25,368531295.63,273751534.20,191804646.90,104798896.03,377029707.18,278507898.49,186354990.89,98513303.36,360116960.10,283727797.76,175948861.44,95334759.28,307991798.85,213819369.59,147346655.53,80261065.05,268289058.05,189826367.75,128577208.31,72283521.31,220920764.28,156907541.69,107826843.10,52685964.66,148886909.29,105526974.10,63667486.06,31011351.31,97537431.85,77609027.06,40584298.51,23187038.06,82392287.95,55669900.12,29838173.91,14078139.16,64592736.21,40312189.65,26208126.43,10185017.39,44796100.49,32947521.19,0,41534750.78,38744934.16,0.0
8,支付的各项税费,139567221.99,96316752.34,67034152.44,40020060.78,141711316.80,100155616.77,65370911.88,34126145.10,127328583.17,95218684.00,66635451.49,31807905.39,158756571.86,116297157.03,82123141.16,35379861.03,167986761.14,119295726.88,84412517.52,33855291.70,157667326.95,108881292.49,67147911.46,30621752.96,141569386.21,91049012.71,62635783.03,30938538.56,145103566.62,114702184.07,74955559.88,29640111.08,133303758.14,100143264.58,69943250.21,34088413.69,92035907.10,61699689.62,38115445.57,18075032.02,65021284.43,44063014.94,23686575.41,11604305.34,43988779.18,35333086.96,18487729.99,6786627.32,39299044.45,22508439.52,14414765.35,4749907.29,25892931.53,19890003.73,0,25192603.90,21123031.75,0.0
9,支付的其他与经营活动有关的现金,159356507.53,149862190.86,94375297.86,39840442.41,200651215.08,118168736.81,74354625.01,36443814.94,197933635.48,136272493.75,89994777.31,35466424.21,180118454.65,135969891.86,84032268.41,36326117.51,228085514.95,242447649.75,141400736.03,90298016.59,257337825.70,200125838.06,110422130.60,59864437.50,245614168.70,177596632.77,140017065.48,85643975.73,230910511.19,82231281.78,34812892.32,15081034.38,141893698.97,98779945.63,90448433.95,25424152.84,174751428.08,119138545.11,77354711.70,28039911.36,90938041.77,11516554.97,51398614.90,19508253.77,58739542.22,39246066.01,22316873.70,18655129.46,58235793.35,26932861.22,17281524.07,14863772.11,20752651.99,16212500.73,0,38642597.13,20412213.66,0.0
10,经营活动现金流出小计,4117796981.12,3007700703.79,2088084992.70,1188362079.79,4250177699.80,3189701472.32,1983135555.77,1180687188.21,3770504172.56,2776802507.64,1757418415.26,872212010.41,3651697320.25,2682496545.04,1789896195.48,937056633.12,4068944142.55,2993656862.24,2024931106.87,1191986473.46,4023538493.92,2914470448.65,1864889499.52,1012489214.19,3731311413.02,2639970867.47,1893529634.40,1080445371.58,3108448247.20,2395764913.10,1466793567.23,775351068.52,2735588023.78,1968746122.18,1416147239.81,804837605.58,2345241273.60,1549644063.71,859920286.01,460433443.41,1534732871.99,1001971816.63,660972274.41,342060981.61,1295744769.24,885800794.56,645520951.51,284596922.86,977991490.73,637470918.99,462961990.86,172275321.74,737349345.85,546599755.09,0,687292877.58,638300508.55,0.0
