,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1993344616.73,1245966070.29,553407066.24,2727088474.19,1752002203.58,1031795225.88,450287324.51,2146747302.09,1396555680.94,860040876.88,378521837.55,1705038524.85,1060186928.71,635791370.91,276821319.14,1282017386.30,836638126.70,513001142.27,235689125.03,973124124.27,623563903.46,386748611.37,172920353.80,805122479.74,553708385.23,345461418.17,151096652.99,613425703.10,418999195.18,256333996.63,113560929.51,496134069.63,346826181.58,214787283.19,92503846.00,350149861.96,238545671.43,146178826.44,63673546.36,264770488.55,188842312.99,119155808.89,51137801.06,202284809.86,134704678.33,117005697.28,69029792.25,0.0
3,收到的税费返还,6261374.68,5673062.05,98798.93,16746674.37,6844651.27,2959625.64,13398.82,1787771.86,21612.52,16051.36,12087.40,954297.73,34617.38,1541.09,190.61,0,57751.85,43829.96,19507.87,0,35069.00,21550.30,19315.78,0,75981.36,28260.08,13920.85,0,0,0,0,0,0,0,0,0,72114.00,0,0,0,0,0,0,0,0,162465.28,0,0.0
4,收到的其他与经营活动有关的现金,197864200.70,69969305.60,34603424.81,179824477.78,78859840.51,56805369.01,28876394.44,180883379.90,67498561.91,57584549.40,15593260.15,63435058.07,84847411.46,50435424.78,28894411.21,59465073.18,36137032.52,27834378.08,33795467.80,81190343.20,42170202.85,14874183.99,8873707.08,43843605.16,16564317.30,12198874.81,3267426.79,69006463.03,23019111.06,12983382.47,7450619.03,17270654.81,18937366.05,6276222.53,4147907.10,8994679.66,10562850.24,5077611.60,1048741.77,7733129.20,7752040.63,5537131.93,3346486.92,7480963.19,3085501.28,10191248.62,37318.76,0.0
5,经营活动现金流入小计,2197470192.11,1321608437.94,588109289.98,2923659626.34,1837706695.36,1091560220.53,479177117.77,2329418453.85,1464075855.37,917641477.64,394127185.10,1769427880.65,1145068957.55,686228336.78,305715920.96,1341482459.48,872832911.07,540879350.31,269504100.70,1054314467.47,665769175.31,401644345.66,181813376.66,848966084.90,570348683.89,357688553.06,154378000.63,682432166.13,442018306.24,269317379.10,121011548.54,513404724.44,365763547.63,221063505.72,96651753.10,359144541.62,249180635.67,151256438.04,64722288.13,272503617.75,196594353.62,124692940.82,54484287.98,209765773.05,137790179.61,127359411.18,69067111.01,0.0
6,购买商品、接受劳务支付的现金,556595452.99,356639821.67,173954867.22,702145472.53,429423339.93,273510640.56,122619641.78,623934367.25,377739689.70,223343084.81,101539290.43,415373258.62,297591539.44,178041715.29,80593657.90,269397842.79,193795363.00,118547646.06,61221649.17,199708980.31,120542589.27,67958637.42,25448290.77,143460222.12,89473494.04,54739107.26,22896358.11,110249424.74,59558411.69,33387034.69,13424414.72,79543242.01,57168451.95,37137725.78,16097154.42,58682577.73,38835707.70,25066528.74,12029873.56,27928792.18,28383042.29,16765967.70,10217809.61,38086026.31,22628139.89,14274431.74,11573061.13,0.0
7,支付给职工以及为职工支付的现金,879432087.70,600553144.72,302934069.55,1019271156.19,764570862.60,514298241.75,264387150.36,807355620.42,617668403.68,406433725.92,212391738.55,653751364.03,474623110.04,320093035.79,157508265.44,501074500.15,375202874.02,251526877.77,124268001.58,370627041.11,274806661.53,184205410.40,85206042.43,280571966.12,209419443.16,140146139.52,65012197.42,220415750.49,162552131.64,108353151.34,49954602.29,167844717.78,119750960.38,79269100.81,33910468.70,107409749.30,77957256.33,51849437.31,18704872.55,69388255.44,52548658.80,33672589.99,14784269.29,56006805.52,39767689.10,31719227.50,17059085.11,0.0
8,支付的各项税费,77494958.52,50105260.56,23431210.36,104113403.78,43739879.40,58839102.89,31053468.58,112712798.98,75352771.93,51582830.89,31058937.31,84489988.92,60664536.02,53636075.14,35699183.18,68596922.70,58066118.15,41318820.10,25185638.96,59627278.19,41185225.04,27355081.48,17187334.61,48771440.18,32880022.78,20839102.86,10764657.59,52163218.12,37359369.30,22724636.57,14616598.62,43514478.36,33698849.94,20567715.80,7078778.02,47710702.39,21700160.94,12761873.84,5626967.34,29371911.98,16425168.96,9169831.26,3477755.46,14790312.77,8149067.51,8566475.36,4108690.51,0.0
9,支付的其他与经营活动有关的现金,400682491.34,199538485.88,114386619.64,414284360.30,331909034.77,231323949.40,111472069.54,436103993.07,252960998.27,166139471.05,72418878.06,252727328.13,221375105.91,132551953.00,81647512.31,225042306.66,158120899.99,100520297.67,59186644.25,172561372.79,130521603.87,76413442.84,42608703.62,138641670.92,134174546.54,61790880.76,29618555.61,141124336.00,92109567.07,57827676.39,32135573.03,87752143.42,77412409.92,46237528.48,23220376.66,54520785.33,49720645.98,31190008.54,16460431.78,58530779.09,32630316.37,20277932.66,8039266.34,59914958.72,31833412.71,22539173.14,19908973.04,0.0
10,经营活动现金流出小计,1914204990.55,1206836712.83,614706766.77,2239814392.80,1569643116.70,1077971934.60,529532330.26,1980106779.72,1323721863.58,847499112.67,417408844.35,1406341939.70,1054254291.41,684322779.22,355448618.83,1064111572.30,785185255.16,511913641.60,269861933.96,802524672.40,567056079.71,355932572.14,170450371.43,611445299.34,465947506.52,277515230.40,128291768.73,523952729.35,351579479.70,222292498.99,110131188.66,378654581.57,288030672.19,183212070.87,80306777.80,268323814.75,188213770.95,120867848.43,52822145.23,185219738.69,129987186.42,79886321.61,36519100.70,168798103.32,102378309.21,77099307.74,52649809.79,0.0
