,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,35340188435.06,21602498512.01,9507640897.86,42363896562.98,29922311111.64,18139009045.77,8295990521.14,33544235792.90,25922553071.88,15289400705.04,6400805065.85,28084310664.81,19658835423.93,12343741204.55,4896354927.27,25907811134.49,17108883339.31,10390125531.97,4505604839.67,21156941577.31,15865956942.89,9819130405.49,4196900668.26,17837562138.29,13167940778.94,7915089433.14,3398870523.04,15404509559.65,11575225491.49,6756652644.81,2886345971.45,12071688576.50,8887520652.27,4655347221.49,1995926023.44,7712193426.04,5267346553.53,2794638235.98,1286017628.94,5206276091.10,4032140594.18,2257873674.50,1074071844.38,4486157947.93,3344661605.66,2843623651.35,1502224216.90,0.0
3,收到的税费返还,46066020.50,2453956.27,9165852.60,3976919.18,941894.74,512962.19,176282.60,4055969.22,3369151.41,2172413.85,382210.62,13686115.76,14395820.87,1682762.33,782521.05,2855602.85,1713930.98,1149478.67,0,3813925.56,3048442.69,2157856.37,0,15605190.85,16111477.45,9265632.00,0,468401.90,81533.53,39814.64,0,1183713.34,1015672.57,918356.97,327608.41,2604395.85,3272934.18,2971921.74,2345043.92,590639.04,7998871.00,214540.60,0,0,0,27720.16,0,0.0
4,收到的其他与经营活动有关的现金,436935764.42,158869290.01,79881799.99,195267579.00,219144894.04,159070461.56,79942607.02,122605560.15,123961610.99,127154932.93,89421194.52,77945398.02,380304719.37,105277252.61,73151502.52,71660801.43,332025551.40,221134737.16,179466134.11,259538153.72,322308168.33,200730001.17,158033999.85,214952962.49,426943458.24,249768994.43,116409866.43,164000684.06,382533283.63,155530299.68,95798718.45,160676041.97,105651485.31,99506192.32,124482504.77,148948298.86,272361010.10,183384887.41,63876860.93,144120061.38,116088815.00,87342168.22,45040541.77,150610553.31,144060743.31,69377720.74,44762659.09,0.0
5,经营活动现金流入小计,35833023617.23,21768855818.07,9599065705.02,42570025344.23,30147257727.57,18301122260.74,8377256614.52,33674711087.06,26064490614.85,15420427179.28,6490608470.99,28175942178.59,20053535964.17,12450701219.49,4970288950.84,25982327538.77,17442622821.69,10612409747.80,4685070973.78,21420293656.59,16191313553.91,10022018263.03,4354934668.11,18068120291.63,13610995714.63,8174124059.57,3515280389.47,15568978645.61,11957840308.65,6912222759.13,2982144689.90,12233548331.81,8994187810.15,4755771770.78,2120736136.62,7863746120.75,5542980497.81,2980995045.13,1352239533.79,5350986791.52,4156228280.18,2345430383.32,1119112386.15,4636768501.24,3488722348.97,2913029092.25,1546986875.99,0.0
6,购买商品、接受劳务支付的现金,30163429325.20,19239310721.65,9051903065.65,37973414188.87,27405824999.08,16041906412.86,7141372135.69,30201765337.10,24204502283.28,14213112684.82,5947639250.32,24905396167.42,17859380082.91,10791451147.64,3817035430.95,22710181195.80,15099703868.91,8384911177.64,3973042149.61,18774494450.92,14446328609.16,8069923600.38,2766933454.84,15909694405.84,11992359004.54,7192283918.60,2946205723.15,14164548414.82,10660698838.56,6015668267.70,2206633852.90,10718424540.98,8012675393.21,4113462491.28,1822566519.40,7377314652.98,4846776566.12,2343415880.82,880993155.17,4839638929.08,3687145248.95,2001845557.10,849933886.34,4085133799.69,3114563322.29,2630678247.95,1381649237.74,0.0
7,支付给职工以及为职工支付的现金,1874080314.61,1333535817.39,866906264.91,2016327516.26,1546798145.77,1180051717.42,781997099.99,1574349631.70,1115659421.86,740400273.87,505201245.62,1252613654.29,929582352.10,724751547.70,460771160.91,1039709749.72,838582621.81,602589014.86,395011751.46,882322947.82,665035803.48,499291363.21,269783440.41,730912892.13,524753689.01,344911311.18,158357000.77,690362207.71,524809146.11,343295014.26,193371777.41,435822713.66,295034264.94,180128747.78,84014322.82,231542470.91,141882703.79,88493328.87,31479136.12,144384365.45,95006290.16,58514117.00,26012829.51,116065567.55,67782913.21,73342262.01,35451234.38,0.0
8,支付的各项税费,437996080.70,292794103.17,139687552.91,426702091.03,313210777.35,175700082.84,86355594.92,336639740.76,253608914.08,141640423.09,69583253.48,304263224.59,244684731.04,127107867.41,65077637.74,291957350.14,208525756.73,98545953.01,55132197.38,245702787.04,165430914.34,109377578.80,41464095.60,172264064.88,120385554.40,78890487.14,39618995.21,189707397.58,128995259.30,74371093.51,29125428.67,135752175.68,89715685.96,44597210.71,14439198.21,73181668.00,38595066.08,15155388.41,7373682.47,43846152.47,29754371.35,13160290.00,7447659.90,51430688.66,29795591.01,29632103.26,13090308.95,0.0
9,支付的其他与经营活动有关的现金,1155276859.20,639990698.33,174359364.46,1079755890.79,848448892.33,566270490.18,212706128.00,984734921.65,603945680.29,448879324.43,181236515.00,551514584.56,448375070.08,367152331.63,201522809.90,526416192.40,555682017.92,368326374.44,236536906.84,446374713.65,528397340.14,317269779.78,284382602.03,557310014.43,649900935.10,343617595.89,165953732.86,461234289.87,526161645.23,358935794.07,173366227.93,400823818.39,379217289.31,276009091.59,142352569.24,273547766.42,354322453.89,187369266.24,81387550.53,284914049.39,237952956.71,102896999.01,60046398.29,230878476.90,196168414.58,145859009.54,98754437.96,0.0
