,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,459386661.10,260990196.52,101791407.65,435519427.14,354087999.15,223751096.86,100425467.65,358762955.86,253454308.87,165211388.48,53385230.32,352088250.07,245114926.61,130730901.23,51294949.04,400590272.47,307657007.63,223014554.55,94619544.54,428976481.06,292395730.83,219111610.47,106797298.61,852497467.98,582403655.95,469547858.24,353051034.13,956320893.85,742469221.23,466718227.27,278073543.71,756458314.82,594639277.66,400093749.39,239403589.65,677100090.18,414967257.28,263727525.33,109062914.01,454586958.36,315532001.23,232925341.89,131008919.39,633610064.27,486335271.95,314976023.02,158549897.63,527620743.87,353366181.29,200221501.54,75505302.35,467333039.52,339129311.04,224492304.43,122341179.52,398723644.13,276461776.41,164062389.33,74941244.09,227573547.47,163621907.49,95283344.65,38297472.59,292218433.29,225989071.58,130287542.06,65607918.29,142118848.99,64438307.87,146680542.24,0.0
3,收到的税费返还,427830.55,375198.66,0,3315960.37,1712125.87,885171.70,0,3769358.25,2892919.33,830319.41,0,1671892.53,1331006.05,1143271.80,340635.00,5712333.23,468300.05,394816.16,0,3890360.08,2554347.55,1623194.40,0,4860060.74,294969.51,82981.80,78232.51,2814509.30,2004294.46,567790.22,23423.07,5308612.28,162323.54,42665.42,42665.42,5067633.58,1007835.89,576566.98,111802.30,3997181.77,2269057.35,1794070.96,0,4591276.37,2012166.46,0,0,8508631.35,3331796.93,3331796.93,2608796.93,4216078.00,3647403.60,76258.37,0,3416385.88,1969410.08,1826030.25,702361.03,1928123.11,1289982.69,155555.57,155555.57,1029059.82,71794.87,71794.87,0,613846.16,0,0,0.0
4,收到的其他与经营活动有关的现金,12920429.75,8820454.19,3836464.02,31192355.02,23416006.33,16815615.29,428277.57,19259299.76,21779010.55,6538315.84,565769.09,18115285.58,7994074.91,5517212.07,1559974.95,20170584.11,13997842.71,6999947.69,5905633.39,24673879.55,9461596.98,8447410.12,894838.30,28757511.05,13582243.33,9514474.55,31314.01,7496993.67,1716489.77,1171385.68,144575.00,8677741.82,27800.00,0,0,11863773.38,17250.00,0,0,264595.14,398000.00,19000.00,19000.00,258900.00,98900.00,68900.00,22900.00,1456647.80,253957.85,114752.69,31621.42,677743.44,465905.51,288941.89,41528.18,2472004.79,1730461.65,1438902.87,435861.52,674975.43,2293046.66,1469435.70,914300.00,0,24006.57,24006.57,0,5418806.00,0,0,0.0
5,经营活动现金流入小计,472734921.40,270185849.37,105627871.67,470027742.53,379216131.35,241451883.85,100853745.22,381791613.87,278126238.75,172580023.73,53950999.41,371875428.18,254440007.57,137391385.10,53195558.99,426473189.81,322123150.39,230409318.40,100525177.93,457540720.69,304411675.36,229182214.99,107692136.91,886115039.77,596280868.79,479145314.59,353160580.65,966632396.82,746190005.46,468457403.17,278241541.78,770444668.92,594829401.20,400136414.81,239446255.07,694031497.14,415992343.17,264304092.31,109174716.31,458848735.27,318199058.58,234738412.85,131027919.39,638460240.64,488446338.41,315044923.02,158572797.63,537586023.02,356951936.07,203668051.16,78145720.70,472226860.96,343242620.15,224857504.69,122382707.70,404612034.80,280161648.14,167327322.45,76079466.64,230176646.01,167204936.84,96908335.92,39367328.16,293247493.11,226084873.02,130383343.50,65607918.29,148151501.15,64438307.87,146680542.24,0.0
6,购买商品、接受劳务支付的现金,331458666.49,197138786.00,75090518.06,264110202.50,204896220.97,100381025.56,58201284.50,251016580.63,166197376.91,98169043.85,46853417.95,288885789.47,203778063.16,104122556.10,67225846.18,244038380.78,166842763.52,132700000.73,47282599.08,396838460.75,300133118.18,190954818.65,100604833.53,600816529.14,389519560.97,271258625.64,109173218.33,585242646.66,497926869.10,310087683.59,171537785.33,612350517.51,490928003.34,352453869.00,198598428.09,553465049.34,335433790.38,216184121.15,116838733.76,286349742.71,224164326.33,143952048.68,58384795.19,433310717.32,358710230.38,236276439.97,115239499.59,451119752.49,329504647.30,218855198.82,86646446.41,387782543.19,307045577.39,173361058.26,90562711.97,284902853.06,204140317.27,104918021.64,64388403.93,172982068.89,134722767.38,80197925.27,44330246.78,236413052.01,184050225.51,96139023.20,44314783.72,119703850.56,46738925.25,109256377.41,0.0
7,支付给职工以及为职工支付的现金,66583557.08,45038571.37,26077489.64,92341310.89,57138123.87,37811882.70,20047280.23,87022313.77,55882528.13,35515558.95,16927430.72,85381257.35,55576058.58,36145786.98,19118689.71,87700002.71,57468096.56,36229328.04,20978481.34,102598646.43,60029464.91,40500626.21,21158052.22,96459403.96,62673376.07,40620543.34,20074744.39,95807370.86,57555689.88,36265352.88,14153243.43,83076668.44,48092501.29,29094737.02,15433332.94,71971559.55,38089481.96,25018277.28,13288944.45,72934103.55,42333000.20,28081507.16,17755115.47,74876545.00,54368780.92,38367249.96,20737662.55,57919912.09,38907068.11,25398828.12,12784683.44,43448666.12,30809232.75,21622906.14,10129062.32,38284280.49,27480946.92,17716897.45,10210415.73,25987948.10,14535517.21,9216474.37,5709525.31,24916482.37,21430589.61,16506200.80,11269862.49,11378166.42,5572761.00,11286941.53,0.0
8,支付的各项税费,25680933.16,17077007.24,9008680.93,35460821.53,32094804.86,24885406.33,12915834.69,42914658.78,39369085.82,26098882.82,14500249.53,36977932.35,35718497.05,24307996.83,11002462.05,29015060.37,18373009.79,13043165.49,4535825.63,42575717.00,30066405.55,19316461.14,10022144.87,54621987.40,39588332.27,29256078.14,15324430.40,68319432.16,68818934.77,45506927.13,14886485.60,52444637.06,36869721.56,33490937.86,11315445.02,33310734.27,25992001.56,17426575.07,13944148.51,39498214.74,26328401.42,16979621.47,7576975.02,52871154.24,37211498.53,21395371.72,8861923.04,32610864.44,28810491.51,15322739.39,6288722.52,30694467.82,20201816.26,15848441.35,6243858.26,24893873.28,19390682.98,16685910.90,7928830.02,17279772.06,7961407.30,2642936.71,1594012.19,18172045.42,15858587.12,7653709.72,4358175.90,8815657.53,6431467.69,12937711.53,0.0
9,支付的其他与经营活动有关的现金,45875012.66,29525864.93,14512025.45,40694454.78,42062538.16,26752456.11,6841007.74,31815870.17,25109863.01,14996891.14,8217091.92,25776266.45,18556316.64,12182688.93,5784376.25,43419938.84,34841199.92,18075593.09,8273953.11,56417823.19,7836546.71,5175580.55,3032229.38,27723165.20,9376978.47,13538024.05,7363773.00,37498001.28,8139428.27,5078283.81,1603054.74,24158878.41,3375908.05,2257149.62,1449872.36,21524766.35,3562992.18,2607471.05,1445915.17,5915406.89,4320557.08,2892054.29,1377061.53,5324172.47,4082934.52,2835606.97,1466860.09,7816296.16,5710852.83,3947920.91,1686522.24,6855325.51,4284586.24,2670407.59,1418631.25,6390836.23,6210221.17,4065152.38,2318670.44,3917179.86,3040285.52,2338134.57,1586779.48,4174165.70,4167652.70,2785512.38,5570256.26,3398326.82,2857568.35,6732419.81,0.0
10,经营活动现金流出小计,469598169.39,288780229.54,124688714.08,432606789.70,336191687.86,189830770.70,98005407.16,412769423.35,286558853.87,174780376.76,86498190.12,437021245.62,313628935.43,176759028.84,103131374.19,404173382.70,277525069.79,200048087.35,81070859.16,598430647.37,398065535.35,255947486.55,134817260.00,779621085.70,501158247.78,354673271.17,151936166.12,786867450.96,632440922.02,396938247.41,202180569.10,772030701.42,579266134.24,417296693.50,226797078.41,680272109.51,403078266.08,261236444.55,145517741.89,404697467.89,297146285.03,191905231.60,85093947.21,566382589.03,454373444.35,298874668.62,146305945.27,549466825.18,402933059.75,263524687.24,107406374.61,468781002.64,362341212.64,213502813.34,108354263.80,354471843.06,257222168.34,143385982.37,84846320.12,220166968.91,160259977.41,94395470.92,53220563.76,283675745.50,225507054.94,123084446.10,65513078.37,143296001.33,61600722.29,140213450.28,0.0
11,经营活动产生的现金流量净额,3136752.01,-18594380.17,-19060842.41,37420952.83,43024443.49,51621113.15,2848338.06,-30977809.48,-8432615.12,-2200353.03,-32547190.71,-65145817.44,-59188927.86,-39367643.74,-49935815.20,22299807.11,44598080.60,30361231.05,19454318.77,-140889926.68,-93653859.99,-26765271.56,-27125123.09,106493954.07,95122621.01,124472043.42,201224414.53,179764945.86,113749083.44,71519155.76,76060972.68,-1586032.50,15563266.96,-17160278.69,12649176.66,13759387.63,12914077.09,3067647.76,-36343025.58,54151267.38,21052773.55,42833181.25,45933972.18,72077651.61,34072894.06,16170254.40,12266852.36,-11880802.16,-45981123.68,-59856636.08,-29260653.91,3445858.32,-19098592.49,11354691.35,14028443.90,50140191.74,22939479.80,23941340.08,-8766853.48,10009677.10,6944959.43,2512865.00,-13853235.60,9571747.61,577818.08,7298897.40,94839.92,4855499.82,2837585.58,6467091.96,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,146033289.65,106000000.00,50000000.00,207050000.00,113050000.00,54000000.00,19000000.00,136000000.00,162521689.16,60000000.00,40000000.00,190000000.00,160000000.00,110000000.00,40000000.00,465000000.00,265000000.00,165000000.00,5000000.00,605000000.00,475000000.00,425000000.00,100000000.00,890000000.00,60000000.00,40000000.00,0,3000903.92,3851400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
