,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20111231,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,516043299.00,364305231.82,191575479.86,839175020.38,656340329.18,454834092.40,268929985.15,804580432.49,613233677.81,405582111.22,226382358.37,952139884.31,674832650.16,450016416.50,233258045.30,665768879.52,418782739.85,276107662.89,148021751.46,602482390.93,410082481.03,265738263.24,0,445974934.53,318810208.99,196828171.09,0,418147158.24,378169224.91,337054336.99,204670345.44,180519761.34,0.0
3,收到的税费返还,0,0,0,0,5182800.00,0,0,0,1813834.00,0,0,0,1358045.66,0,0,0,906310.25,906310.25,0,0,20079.68,20079.68,0,0,182496.54,0,0,0,0,0,379237.84,983466.04,0.0
4,收到的其他与经营活动有关的现金,10044044.71,7475528.37,2460495.84,22467562.37,17952312.54,13693935.71,6896886.73,5079559.99,4541804.86,3074839.17,885576.07,2287576.63,14184863.85,6054007.20,5584076.05,1857242.48,3903852.29,3711985.01,751601.49,1107003.18,867863.18,384511.49,0,1148709.84,589855.32,460891.51,0,1065848.25,1333074.12,9262415.19,711475.54,77771.52,0.0
5,经营活动现金流入小计,526087343.71,371780760.19,194035975.70,861642582.75,679475441.72,468528028.11,275826871.88,809659992.48,619589316.67,408656950.39,227267934.44,954427460.94,690375559.67,456070423.70,238842121.35,667626122.00,423592902.39,280725958.15,148773352.95,603589394.11,410970423.89,266142854.41,0,447123644.37,319582560.85,197289062.60,0,419213006.49,379502299.03,346316752.18,205761058.82,181580998.90,0.0
6,购买商品、接受劳务支付的现金,227195643.22,179444061.93,108861088.86,523477690.15,456982214.09,276775917.78,156098046.91,536652937.20,434498376.82,288261696.07,159655287.84,518357560.57,351430714.50,237732903.94,114939119.04,405221962.04,314586487.69,212412627.24,106236366.49,424059210.95,327427815.73,201352068.18,0,305191050.76,230337148.49,144669827.83,0,262954317.08,250493412.43,235871359.65,133892235.83,157029376.68,0.0
7,支付给职工以及为职工支付的现金,113712806.99,75737555.91,38220612.38,173801805.79,118388282.60,79035815.96,40889069.98,158781489.72,103547674.30,71360324.16,36538682.62,141806205.81,97618227.94,66454094.78,34587809.69,112731438.93,46948784.22,32476352.96,17783608.59,56602231.40,39763394.84,26489992.31,0,43856524.74,31580425.78,22396886.23,0,40172287.69,30180362.49,20504798.05,11635536.29,6465825.51,0.0
8,支付的各项税费,52870031.83,37470344.83,22351002.81,56255089.04,43600536.85,30504881.07,23387573.91,67936919.25,51984607.61,34913852.72,19252543.31,85250723.86,73342927.98,46644735.69,26475224.68,52351544.99,30656246.80,21185614.59,11607814.89,52732020.68,34488578.55,22835531.35,0,39121213.45,26814910.60,15936088.22,0,38861978.85,36523256.91,31078102.07,21861910.56,17026908.90,0.0
