,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,862670385.17,518165485.59,351029764.30,178094513.11,960780408.13,809789618.28,476382013.06,176106215.80,733364953.87,577326123.68,410804796.73,146936189.05,688493889.58,462760245.39,315431263.52,129718226.88,509270950.81,395371938.39,247060863.65,114790452.45,443629411.41,302160348.08,225784787.80,89581572.34,451931136.87,345386600.61,222349877.51,104794408.25,361002216.52,302208210.72,212411199.60,77035603.87,300294810.01,237618457.55,187492526.12,296816504.64,200484855.10,0.0
3,收到的税费返还,2705688.25,0,0,0,0,0,0,0,518445.65,0,0,0,0,330.00,330.00,0,15098.11,0,0,0,0,0,0,0,251700.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,10848707.29,15674005.68,3804875.37,12281362.64,15690968.86,16225656.99,12394071.41,1129799.01,11306014.46,8992183.43,1285064.93,817046.61,16217378.41,16420496.17,3024483.72,397055.77,7757084.19,5434425.12,4662243.18,2604829.13,30360343.07,30844055.18,1963236.89,383701.63,4099949.01,3799445.29,2884569.47,2121076.34,2448803.42,2113938.52,1948441.55,294165.53,13410345.52,14386786.16,2003052.27,6693611.18,767168.23,0.0
5,经营活动现金流入小计,876224780.71,533839491.27,354834639.67,190375875.75,976471376.99,826015275.27,488776084.47,177236014.81,745189413.98,586318307.11,412089861.66,147753235.66,704711267.99,479181071.56,318456077.24,130115282.65,517043133.11,400806363.51,251723106.83,117395281.58,473989754.48,333004403.26,227748024.69,89965273.97,456282785.88,349186045.90,225234446.98,106915484.59,363451019.94,304322149.24,214359641.15,77329769.40,313705155.53,252005243.71,189495578.39,303510115.82,201252023.33,0.0
6,购买商品、接受劳务支付的现金,555036122.08,403481688.86,251385841.14,158015721.74,553296759.82,453603324.62,289211326.42,135723676.25,459078026.61,342412605.03,215038553.09,111696926.88,406613601.74,248427273.02,175274570.45,97430019.61,272758098.84,228130056.50,142254138.02,71250015.41,248335702.34,151721744.54,87418921.89,55436143.44,303403213.34,204700204.70,130272932.08,71238604.81,186382279.82,186962618.02,117393375.69,53213238.04,217403443.91,189197733.65,120450028.18,230005459.31,111310503.34,0.0
7,支付给职工以及为职工支付的现金,139086884.05,105990969.56,77942957.26,25383764.73,121258633.79,86339143.57,58171602.14,26365149.66,99684051.54,74843290.92,52641779.87,27903672.44,84254036.30,58654681.68,40272723.85,21092707.80,61350771.92,42519571.84,28656852.63,12677607.91,48074499.73,35016493.56,23023871.10,10903978.27,45240747.04,31415805.38,20544398.39,9630150.43,35072185.57,22985674.05,15412752.58,7273034.75,25531716.11,18160259.92,12121533.89,14939191.13,11028098.17,0.0
8,支付的各项税费,58307130.12,62835345.79,55998379.29,10667091.46,56148048.67,45141361.36,32407139.93,17077702.71,65670534.44,47557173.19,31084028.43,19996508.06,64350234.96,47314770.42,24613109.10,13378740.85,54383568.44,41829277.88,26914292.74,10346942.78,48507901.90,41499590.17,25735111.45,14451580.36,49477933.72,45212254.48,27726096.68,11656871.69,39293533.98,33192956.03,22321516.30,8862250.27,36019031.10,27036843.84,19975592.92,29677065.36,22093991.55,0.0
