,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,5000881011.05,3527969041.65,1979068653.36,928191704.70,3159214422.94,2154414918.75,1245619355.37,531590674.10,2232841050.87,1658247275.83,1143924100.34,535157095.70,1970857074.35,1260191944.47,825020016.00,369899143.83,1324699657.56,919688549.20,612364596.59,303433702.10,1390115953.23,978035719.90,551546218.88,252348928.24,957835174.69,661379576.84,373301320.64,140952634.47,616244761.62,277293556.35,171802320.05,77576771.16,454826058.89,193339797.02,122665734.78,50237909.85,289286000.66,141017394.26,82648455.11,34554829.08,210561422.82,133278637.48,107328637.50,34540636.63,218919444.41,137702024.37,106336218.41,83435445.84,0.0
3,收到的税费返还,99761597.96,77458556.72,67756350.52,36956786.24,227133969.07,216994469.39,39261154.02,14642830.09,57878959.28,51730901.83,41789569.65,11333900.16,51203340.27,51203340.27,32543776.13,10987510.70,26834214.09,21613211.24,9067515.08,5145492.18,37835833.12,30040287.75,14991658.77,0,1140880.43,1104644.34,890082.11,890082.11,5872811.96,5230843.11,0,0,1499329.01,1499329.01,1499329.01,443476.19,1201508.14,119838.63,0,119838.63,506763.06,286274.95,286274.95,0,2545835.49,1291251.94,1737244.07,23426.46,0.0
4,收到的其他与经营活动有关的现金,163670664.55,310647932.23,238021813.54,154001906.83,156298049.47,107301244.66,71321778.13,20853029.82,296540790.66,296877199.04,285424585.78,192776988.55,41602971.88,35265840.62,13339476.00,10952085.70,76654078.72,56143388.72,20563467.39,48262290.65,18463838.86,34039382.60,13983333.15,2494132.10,31776702.18,13170639.01,9142007.72,1740869.36,32865961.58,13470513.46,5480246.48,2512183.79,40970432.51,6202611.72,4584081.62,4638616.49,7506368.00,1377731.47,3714121.41,1350577.51,3736268.04,1475267.56,1046527.91,696523.17,6796188.91,2116570.20,15482059.20,4525591.74,0.0
5,经营活动现金流入小计,5264313273.56,3916075530.60,2284846817.42,1119150397.77,3542646441.48,2478710632.80,1356202287.52,567086534.01,2587260800.81,2006855376.70,1471138255.77,739267984.41,2063663386.50,1346661125.36,870903268.13,391838740.23,1428187950.37,997445149.16,641995579.06,356841484.93,1446415625.21,1042115390.25,580521210.80,254843060.34,990752757.30,675654860.19,383333410.47,143583585.94,654983535.16,295994912.92,177282566.53,80088954.95,497295820.41,201041737.75,128749145.41,55320002.53,297993876.80,142514964.36,86362576.52,36025245.22,214804453.92,135040179.99,108661440.36,35237159.80,228261468.81,141109846.51,123555521.68,87984464.04,0.0
6,购买商品、接受劳务支付的现金,2740645421.02,1904807402.98,1104887185.66,575478259.02,2069577915.74,1568997120.73,808327189.33,327275693.99,1651502412.23,1264309505.52,976808708.24,513870780.47,1271837250.02,872528752.39,549561081.65,214869922.82,760624195.46,474298267.40,307745826.34,149541246.93,871419252.21,654481588.81,377002899.04,109756217.97,356930961.90,218627893.06,142909912.25,63618718.98,397679706.78,121295448.55,65623669.69,32995956.83,313260251.21,93138467.59,59757140.28,25312282.52,170418972.68,82227913.33,49654881.65,35425015.83,151055876.13,90518340.52,69034233.56,27646544.33,141697420.22,107527678.20,101848719.12,59677050.83,0.0
7,支付给职工以及为职工支付的现金,910886380.60,644596185.38,419764185.85,221960820.08,632843346.85,459831388.67,297202053.61,157657216.08,535597092.13,403160501.40,293322910.59,147236956.22,417538738.63,301816802.32,200638864.18,108461961.55,327111141.06,248133832.67,169133451.43,85414966.55,324355086.47,243355550.10,162739253.20,83143576.44,255443999.38,179486972.78,107431481.59,46261338.27,134966945.20,101891662.89,67586486.01,31891252.21,97260830.76,67178095.90,42679337.34,18302330.15,52855390.30,33417070.52,21323891.43,11510408.06,33526175.79,0,15796756.33,7708416.04,26034479.14,18431031.23,18801515.27,11082818.06,0.0
8,支付的各项税费,173452470.33,94743970.36,41021917.61,13267095.92,137300619.13,112605172.73,86877147.59,36217334.68,117150939.15,170121736.53,129457216.47,47987520.43,128220635.05,89018000.32,65045312.59,30074184.82,128980454.92,81287586.34,58534987.62,27738509.72,116843585.92,89248852.05,67251032.85,28504055.83,45541322.87,35165795.73,16967841.52,6781493.41,42163357.46,31754572.41,28090520.33,7210011.67,34636621.20,30162846.40,22067045.54,10559653.76,15622092.10,13973272.45,10802965.72,3043952.64,15238311.77,11564707.54,8500688.86,3424179.36,6749326.18,6074393.56,13219025.01,800906.19,0.0
9,支付的其他与经营活动有关的现金,300696505.74,423373652.01,238160236.51,128348013.13,268429813.09,215072085.66,141797418.54,73223739.75,202020638.31,190343508.65,146236233.10,73430664.41,198834178.30,151083895.40,128293943.32,51916708.14,154470575.09,140753058.43,96794194.76,92063629.29,94668670.43,133078330.22,30798905.68,31057629.13,105934877.00,76044335.92,44767188.75,21698547.46,54650206.96,43959266.23,24912963.07,14895713.00,23836194.98,20587469.59,18892287.71,5228182.54,13127162.55,9290072.70,6595086.87,4021258.91,18249114.76,6018142.97,6018142.97,6839880.46,9101898.22,4191708.40,6113245.39,5474308.88,0.0
10,经营活动现金流出小计,4125680777.69,3067521210.73,1803833525.63,939054188.15,3108151694.81,2356505767.79,1334203809.07,594373984.50,2506271081.82,2027935252.10,1545825068.40,782525921.53,2016430802.00,1414447450.43,943539201.74,405322777.33,1371186366.53,944472744.84,632208460.15,354758352.49,1407286595.03,1120164321.18,637792090.77,252461479.37,763851161.15,509324997.49,312076424.11,138360098.12,629460216.40,298900950.08,186213639.10,86992933.71,468993898.15,211066879.48,143395810.87,59402448.97,252023617.63,138908329.00,88376825.67,54000635.44,218069478.45,131068606.72,99349821.72,45619020.19,183583123.76,136224811.39,139982504.79,77035083.96,0.0
11,经营活动产生的现金流量净额,1138632495.87,848554319.87,481013291.79,180096209.62,434494746.67,122204865.01,21998478.45,-27287450.49,80989718.99,-21079875.40,-74686812.63,-43257937.12,47232584.50,-67786325.07,-72635933.61,-13484037.10,57001583.84,52972404.32,9787118.91,2083132.44,39129030.18,-78048930.93,-57270879.97,2381580.97,226901596.15,166329862.70,71256986.36,5223487.82,25523318.76,-2906037.16,-8931072.57,-6903978.76,28301922.26,-10025141.73,-14646665.46,-4082446.44,45970259.17,3606635.36,-2014249.15,-17975390.22,-3265024.53,3971573.27,9311618.64,-10381860.39,44678345.05,4885035.12,-16426983.11,10949380.08,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,411301329.38,0,0,0,74635556.32,74635556.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119579988.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,446325720.38,439654898.46,428804644.50,191114644.50,67429548.00,67429548.00,67429548.00,0,17431596.15,17431596.15,17431596.15,6140572.00,1176994.51,1176994.51,1176994.51,979624.64,0,0,0,0,559030.28,29384.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,5039499.84,4932125.94,4607625.94,2768440.00,9115040.39,223604.28,201604.28,79881.28,7880009.36,2125500.00,1929000.00,1835500.00,3183560.11,3141210.11,3135379.71,3128579.71,550595.00,39420.00,21420.00,4000.00,7200.00,7200.00,0,0,2877917.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,46681.43,0,0,0,8507377.22,8507377.22,8507377.22,0,3900000.00,3900000.00,3900000.00,0,0,-1311915.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,1639000000.00,0,0,0,0,0,0,0,0,0,0,345950000.00,345950000.00,345950000.00,265950000.00,0,0,0,0,0,205078.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,862666549.60,2083587024.40,433412270.44,193883084.50,151226826.14,142288708.60,67631152.28,79881.28,33818982.73,28064473.37,27867973.37,7976072.00,354210554.62,354168204.62,354162374.22,270058204.35,550595.00,-1272495.85,21420.00,4000.00,120146218.62,241663.72,0.00,0.00,2877917.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1050000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2619057383.21,1385474370.15,926947375.23,302146926.20,805990857.12,631437764.20,589960831.24,280782448.02,1389950425.00,1172200988.71,854592261.58,459031703.10,897678690.42,566340989.57,339104897.92,171252835.42,315742590.64,180188135.93,76164147.52,18064668.00,75714781.03,56244635.38,35813195.25,16768148.02,112069945.03,86576152.44,49093764.27,18376615.15,63808663.54,52013608.29,32261322.36,14595593.82,71927127.92,79683561.36,48771244.72,37298816.68,143862294.14,71691886.29,51730475.45,30019639.53,34946106.47,15504736.93,9657276.18,1796710.60,24552360.40,5758663.48,20311181.78,15115540.66,0.0
