,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4929708187.66,2552446252.99,941136387.62,5289718727.45,3153380741.49,1961670343.64,819591898.95,4694755473.67,2942893748.11,1949713553.87,874146287.86,4702260859.13,2753329737.69,1924897968.57,846582846.29,4314668093.03,2889796415.65,1722982057.36,749079766.49,4205014934.43,2748807152.91,1682648227.16,731405449.66,3963323035.82,2558678189.01,1647902882.71,825950936.56,3321205267.96,2353386372.36,1407912932.80,647792352.67,3032707402.72,1915776727.80,1115396845.18,496830819.74,2444350941.43,1585967848.88,969207395.88,491648663.41,2079047867.44,1470424229.37,860101902.68,384364274.25,1063533419.37,611840042.25,393603686.65,168149520.66,689053710.20,428287214.82,194262519.78,90020433.68,431708501.52,238229087.71,151220851.98,78534235.68,371581667.00,282499739.83,240674881.72,0.0
3,收到的税费返还,0,0,0,1878427.35,1878427.35,1878427.35,0,547647.00,547647.00,0,0,0,0,0,0,0,0,0,0,4878473.00,0,0,0,866.67,0,0,0,545281.57,0,0,0,363000.00,0,0,0,126000.00,0,0,0,1639584.74,0,0,0,0,45234.70,45234.70,45234.70,0,0,0,0,0,0,0,0,0,97442.76,555411.12,0.0
4,收到的其他与经营活动有关的现金,118740652.29,119195263.39,9582523.39,40685757.16,13401379.88,40627845.68,2832546.27,26339829.62,33520015.12,97529443.32,9075318.08,61471373.74,8028040.39,105658007.72,28916706.48,194286906.88,30156212.51,29402626.72,0,28508605.50,7235789.19,6819353.96,0,65226995.95,3013671.07,2713671.07,950300.00,62730042.47,3472408.47,3472408.47,7850000.00,59057872.98,4216275.14,4216275.14,2000000.00,23548049.97,5336777.68,2051353.74,780000.00,5429888.10,2629150.28,1929150.28,1100000.00,49704406.85,2810920.24,2810920.24,2649004.75,3000188.81,0,0,0,0,0,0,0,0,0,538659.39,0.0
5,经营活动现金流入小计,5048448839.95,2671641516.38,950718911.01,5332282911.96,3168660548.72,2004176616.67,822424445.22,4721642950.29,2976961410.23,2047242997.19,883221605.94,4763732232.87,2761357778.08,2030555976.29,875499552.77,4508954999.91,2919952628.16,1752384684.08,749079766.49,4238402012.93,2756042942.10,1689467581.12,731405449.66,4028550898.44,2561691860.08,1650616553.78,826901236.56,3384480592.00,2356858780.83,1411385341.27,655642352.67,3092128275.70,1919993002.94,1119613120.32,498830819.74,2468024991.40,1591304626.56,971258749.62,492428663.41,2086117340.28,1473053379.65,862031052.96,385464274.25,1113237826.22,614696197.19,396459841.59,170843760.11,692053899.01,428287214.82,194262519.78,90020433.68,431708501.52,238229087.71,151220851.98,78534235.68,371581667.00,282597182.59,241768952.23,0.0
6,购买商品、接受劳务支付的现金,2894898459.44,1604357261.18,654147951.14,5775279801.04,2301243678.09,1556605044.00,798963874.30,3388288884.41,1888409471.33,1416931261.66,711768036.42,3587521045.27,1910820821.43,1466403658.20,519132398.72,3303338122.71,2043374007.06,1181315965.32,664909891.59,3171128088.51,2018673145.09,1346616139.76,563565174.37,3461979848.99,1960715273.83,1301571622.67,682188860.54,2779444654.79,1763473792.70,1100455694.69,549390621.25,2362103126.82,1618149694.01,1081515815.28,699355394.90,1973956616.55,1137999834.80,667100190.08,322008845.68,2317560313.63,1371186262.25,817265705.52,387336092.85,837614129.23,475459282.88,313137068.73,124109033.45,582568648.86,324338289.18,171029133.39,98979719.79,323340648.85,215328049.76,131784348.87,68931472.30,303279074.22,223287592.70,207488643.75,0.0
7,支付给职工以及为职工支付的现金,284334173.02,183664139.78,92800728.90,374448967.52,272911166.14,189089668.02,76542348.29,374501681.08,278364020.50,183745155.33,65499794.85,315578310.26,210235600.37,153957704.93,51840737.93,314124189.24,219601508.03,146401005.36,36673784.02,282936553.48,133142492.29,114733105.72,33229704.13,185877652.17,103422162.76,93714217.67,27854692.35,114754736.33,71702452.58,47822007.02,22347583.26,134585327.22,87236839.80,68350771.64,17865746.25,102083637.21,73689542.31,67750948.66,16548752.64,87551213.21,71624763.35,51872211.87,32420788.29,53235132.85,25894637.54,17623512.33,6543879.35,28044495.58,17423554.68,10796534.23,5589325.35,18702913.41,13256529.87,8911847.19,3865743.26,17249348.49,14429394.70,10353864.70,0.0
8,支付的各项税费,62198546.89,56541970.87,24024789.36,94492993.24,72253489.56,68899275.73,24210000.00,40465516.66,59371298.61,52229549.49,17502758.46,76329929.47,65954864.32,47578254.88,14305986.53,66023773.68,70465523.27,63230887.97,25079356.24,57661911.97,51549741.58,27813982.82,14112534.96,61703110.07,39460165.61,34532273.82,9624581.56,54074125.89,55223710.89,43369645.72,13325424.59,60421006.88,51301531.74,36274361.46,10370266.64,47052371.68,36535836.30,24835282.46,8505294.87,49226171.07,34664097.50,29311897.94,10020795.68,28589331.10,18287563.25,12472818.57,3748452.35,2716160.43,9297674.37,3234895.65,1763849.25,8644454.76,2534986.64,1784882.45,1145968.35,6035896.91,2081042.02,1983800.25,0.0
