,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2285815363.23,1318123816.94,686277191.81,3803580173.18,2038602542.20,1340659407.77,605990701.02,3442607496.00,2068778229.71,1345071486.86,649798773.15,2608950220.85,1249121893.25,769791218.94,280994340.19,1246230952.56,857295505.52,410331092.34,111849965.13,288863813.03,167565443.41,109142026.91,49093003.02,274019062.87,185492349.57,121383700.82,47380316.01,279843701.59,196245868.12,92385428.11,34196270.36,316061191.62,200214223.04,120584668.66,36732201.94,203553113.17,120541122.46,56754478.11,0.0
3,收到的税费返还,16738932.96,4860399.62,357281.23,14900979.01,7276699.22,4638039.82,1515576.76,26834657.31,18540007.74,6486396.31,2005525.31,49783189.47,39525209.19,31910436.39,9883556.21,23338975.81,9344785.12,8100483.74,6388503.35,2897924.25,2270836.06,2052239.18,897014.72,2027935.72,1231956.43,964142.89,169684.79,3185835.64,3141935.64,191514.19,0,203172.58,293172.58,203172.58,47863.23,2400149.91,1887528.18,1096753.75,0.0
4,收到的其他与经营活动有关的现金,48029991.91,303049420.32,98088069.37,355298674.28,208274825.78,134314830.25,177779568.34,225759763.57,294883211.59,159379732.98,181559905.13,101716274.89,58334781.15,57472476.54,85784307.69,34047582.81,31978006.82,18904030.63,8633806.22,22593908.83,37082306.06,15833757.82,5425442.00,20148460.60,19596269.48,11956196.81,3007411.67,9230865.16,17773666.28,11330395.52,797235.25,4963086.15,14792644.64,971623.08,752384.19,992737.57,765424.69,2993937.91,0.0
5,经营活动现金流入小计,2350584288.10,1626033636.88,784722542.41,4173779826.47,2254154067.20,1479612277.84,785285846.12,3695201916.88,2382201449.04,1510937616.15,833364203.59,2760449685.21,1346981883.59,859174131.87,376662204.09,1303617511.18,898618297.46,437335606.71,126872274.70,314355646.11,206918585.53,127028023.91,55415459.74,296195459.19,206320575.48,134304040.52,50557412.47,292260402.39,217161470.04,103907337.82,34993505.61,321227450.35,215300040.26,121759464.32,37532449.36,206946000.65,123194075.33,60845169.77,0.0
6,购买商品、接受劳务支付的现金,1647388824.56,871929343.95,614548160.19,2989973278.35,1753460552.67,1217166113.67,634186391.32,1833845714.68,1091750658.19,677516078.24,377919973.74,1326555450.85,506876344.96,282354064.87,239736598.43,505756843.59,348729950.22,216132314.21,85776276.41,130911766.66,86376771.90,64339706.49,26206940.05,154085346.64,123672127.69,83729188.58,42374093.65,168480107.56,141261777.10,87527567.54,46868965.61,191116416.19,164020462.95,95528249.19,51846667.69,122656124.67,64280357.96,34924601.35,0.0
7,支付给职工以及为职工支付的现金,342309256.37,237859177.43,138490131.34,493123164.79,357567973.67,266786462.25,149203343.49,461632622.16,295973016.73,201308001.28,107342244.99,315424702.51,196935637.24,133333513.48,66078220.56,199415081.05,126721133.17,70651369.24,32050797.34,73690396.02,53942417.59,36696092.32,20284177.46,73527976.85,55719477.87,36064157.44,16323008.26,49439455.36,32497149.11,19567504.37,10158748.55,34135923.42,22562602.06,15775371.28,7609826.23,22031238.56,18133669.74,16144774.19,0.0
8,支付的各项税费,91036406.21,69577906.55,36973603.52,234919900.98,215747434.61,177064144.99,103219272.36,316600569.60,261117794.88,204014204.78,103803197.69,206055652.18,163371954.86,123238125.00,49751661.36,116554137.49,88119038.03,47923792.74,27356605.71,26392415.95,16486788.34,11038714.35,8393485.50,20340898.10,16840047.83,13761211.48,11720544.34,28085558.25,21839423.21,14771562.98,11398792.77,19786226.81,20781277.30,9104940.70,8857819.56,11589704.70,7677080.57,4859416.24,0.0
