,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,9721582593.66,7526719649.12,6055836822.15,3651293763.62,13115175406.30,11057653485.28,6670645373.19,3123608529.83,7263597861.57,4535284521.93,1832661554.80,667645067.00,2010318476.10,1693315553.05,1110609531.09,595736916.29,2553180376.48,1608853414.97,1174263308.10,511833412.93,3011852689.91,2377184584.65,1444203543.00,684674359.85,3295364789.68,2336439558.93,1569747702.69,768790290.34,3964601139.39,2892950916.17,2044655160.38,1020375249.44,3756509824.38,2710916774.98,1567222932.71,770527031.10,2625075279.18,1608620032.89,1047451463.16,681215903.40,1593036192.31,989071569.41,983630438.46,466140848.51,2613942435.13,2050437522.31,1133504755.62,397693852.63,1256603904.41,1219959362.43,706635552.12,292886214.61,508634387.42,310017848.37,212825469.59,76815876.35,589918094.23,434456448.22,291988112.17,151995518.34,533319896.55,422038311.61,274505295.91,119201165.08,503153203.31,341605700.54,212697991.47,109208324.53,488534257.65,276324976.53,496527784.39,0.0
3,收到的税费返还,55533770.59,2184037.85,1577920.24,637453.58,5120822.61,2514888.67,1435844.66,933062.33,2365370.39,1919143.91,541761.14,442915.19,4341332.80,1754075.12,1193972.90,746707.15,3878903.09,944214.06,592871.50,168382.24,1895236.05,22990294.97,482427.68,17400000.00,16772.07,30116772.07,0,10800000.00,19839.00,30243212.97,19228952.50,8168952.50,276747.42,38962004.90,5962004.90,5821263.08,1188086.72,24504592.36,16236269.77,4141761.08,41302269.19,64046555.21,55659999.50,17985784.63,49581054.41,4558537.69,26979706.20,1050426.96,18895257.52,16426486.04,9408334.26,3556049.00,5535560.37,198750.30,29161.38,0,8592704.35,6615821.75,2424509.91,1658102.57,24898177.93,19887262.69,13087347.27,10065659.93,0,12097377.47,6542907.46,0,13750612.95,5374958.45,16470000.00,0.0
4,收到的其他与经营活动有关的现金,668529626.30,491292383.28,205477346.05,88251393.25,298208509.11,60202255.20,86212661.16,18113703.22,111308660.39,19564462.73,35269624.87,11182352.31,122275535.77,38966283.89,31951619.42,10115238.73,123862740.64,116782703.11,63041926.58,29438800.18,221584183.31,198153349.03,78875294.30,14607656.45,619216011.53,112470338.40,61242116.65,53746894.88,105263809.39,76817449.04,31045137.82,46435698.36,91233186.14,66042834.43,34963838.05,36847502.28,152701645.16,207633367.25,77415409.14,55095527.38,529119655.83,286411073.08,373687416.27,307416781.26,229930663.24,342528879.28,138293785.89,114552676.33,239838584.09,371086650.46,197443485.17,98300495.64,317991004.32,394980.34,356184.16,2384754.82,22655941.89,129998855.50,20283556.49,2364459.25,7113104.86,7605207.39,1187879.51,30237601.65,8454068.21,770142.99,3787567.22,6381170.04,1529308.03,518506.70,399581.06,0.0
5,经营活动现金流入小计,10445645990.55,8020196070.25,6262892088.44,3740182610.45,13418504738.02,11120370629.15,6758293879.01,3142655295.38,7377271892.35,4556768128.57,1868472940.81,679270334.50,2136935344.67,1734035912.06,1143755123.41,606598862.17,2680922020.21,1726580332.14,1237898106.18,541440595.35,3235332109.27,2598328228.65,1523561264.98,716682016.30,3914597573.28,2479026669.40,1630989819.34,833337185.22,4069884787.78,3000011578.18,2094929250.70,1074979900.30,3848019757.94,2815921614.31,1608148775.66,813195796.46,2778965011.06,1840757992.50,1141103142.07,740453191.86,2163458117.33,1339529197.70,1412977854.23,791543414.40,2893454152.78,2397524939.28,1298778247.71,513296955.92,1515337746.02,1607472498.93,913487371.55,394742759.25,832160952.11,310611579.01,213210815.13,79200631.17,621166740.47,571071125.47,314696178.57,156018080.16,565331179.34,449530781.69,288780522.69,159504426.66,511607271.52,354473221.00,223028466.15,115589494.57,503814178.63,282218441.68,513397365.45,0.0
6,购买商品、接受劳务支付的现金,2890948365.43,2277054718.89,1630720083.13,707790782.06,2928319555.42,2447666490.40,1516958862.29,840924632.85,1703183951.58,1434377722.43,566592126.31,267822287.40,764152556.32,710007137.39,452583451.78,164576788.61,1165627160.18,664869980.40,474116082.36,196734086.03,1382051073.73,1099163147.27,752120351.71,265567855.57,1655890352.03,1229885165.19,880887625.06,545095764.19,1939594581.73,1669157943.05,1312877641.14,610783525.78,2270617248.66,1737599943.54,1114128234.58,603015608.48,1938636502.07,1435512456.75,782553973.68,533117384.60,1514294152.70,716308891.87,898834609.29,447702174.35,1631541487.40,1700875890.92,712151929.34,343575195.61,974719751.62,976017585.43,605282282.12,261271166.99,424490959.38,173332221.83,140769991.73,35845231.85,444798100.09,326466830.81,230716260.04,120948962.78,465466741.10,368715186.11,241727176.14,95696367.86,405975815.04,356580833.60,206103987.91,87227521.12,455380447.64,240467267.77,441923219.07,0.0
7,支付给职工以及为职工支付的现金,828927602.07,687157276.55,522912428.82,354529776.37,1139411547.81,1078786118.40,790161595.29,632128451.74,460637601.50,336243932.91,203622479.17,91921430.58,371673974.83,279294418.80,189463603.06,96853183.02,445984371.37,371108648.24,273794339.59,121973391.87,428857264.38,304223301.77,212877826.86,116833971.46,416061877.10,323646826.99,237682662.65,138992256.64,429350669.00,308569280.56,221022772.92,131461380.67,349155788.11,267336090.07,173331822.47,88228312.46,271023748.20,185652270.39,130937366.22,68242877.52,248688990.95,201283198.64,147856750.40,98889088.42,225540174.66,161450151.27,117977086.67,53564481.69,143500017.67,99155398.93,69647092.37,27528733.66,33758644.61,17045422.40,11056615.50,2357415.35,45393060.73,24985607.92,21223686.47,6833040.71,42027758.19,27908616.98,15751099.65,3666578.09,57853330.30,37364037.32,20315270.39,12503519.85,56321460.30,19293261.23,61319280.25,0.0
8,支付的各项税费,1602059455.38,1072893172.87,811248437.70,489714097.68,3249962177.50,2723387024.25,1982953562.56,884444496.09,1448134718.29,743340019.30,242849092.59,110361968.54,339154038.69,262892404.61,165266266.49,70426784.18,233596030.53,182447004.54,106381265.04,47996927.27,503449156.41,410552713.70,298805135.08,146721514.85,512571700.27,423198992.59,314826445.43,113689907.95,564460580.12,423188122.91,311737765.43,142765460.92,693035336.74,560971266.25,277358806.02,152256232.56,412528811.95,256679120.97,180586530.93,50992245.93,332415658.96,248699933.19,182433190.74,87576905.64,321801130.39,93802836.78,199936329.75,23341443.61,78398966.93,52645205.40,33321972.75,11166797.27,29661698.24,20294410.95,14887188.61,7569561.54,38563278.04,27978736.65,16127018.07,6806853.89,50099903.18,40669925.35,24795010.55,12035047.66,35825021.68,23060185.98,10449251.64,2756705.26,31767763.44,7176050.99,82821352.77,0.0
