,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,326837415.72,273646330.38,149245609.46,40849842.89,220180447.98,169367497.17,87489334.62,50203050.38,279049865.15,232593479.95,124103787.49,65202347.53,413107787.99,292997331.98,201945277.56,91832495.73,317764028.01,225157985.87,131028750.23,60508379.05,471233892.65,392042187.52,217142001.04,80079145.52,504156076.73,375581860.38,218282717.13,92132854.87,616357761.61,510075023.25,308398756.17,114013408.00,758847268.55,571327098.90,350734315.31,141192326.80,687953957.14,463092353.61,257281898.87,97495813.08,607768789.65,494954061.76,264236218.94,168223902.87,621058233.47,510314645.83,306515535.39,152491581.50,881917289.95,635052662.83,335848292.71,146317550.60,849807843.62,572492171.53,341573692.82,117122615.66,863739000.54,671303047.28,367321321.65,122217668.98,1024479353.96,749986769.52,593748987.02,154619826.51,1110674434.01,942806855.66,620253851.96,204087932.32,851262104.58,408272549.11,585986944.17,380519719.98,659727088.45,247961265.32,626182210.10,236945839.09,413666253.82,166947185.70,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22558.88,0,0,0,0,0,0,0,251083.31,181488.58,181103.31,0,456084.16,456084.16,456084.16,0,213177.20,256732.20,144516.74,144516.74,3401001.12,3401001.12,0,107517.91,570790.08,570790.08,0,184006.92,1655936.55,2075559.89,1274996.38,1076560.46,1758370.75,766184.83,766052.05,0,0,0,0,0,0,0,0,0,1139985.53,743746.63,743746.63,0,328153.38,0,0,0,0,0,0,0,0,5545357.60,0.0
4,收到的其他与经营活动有关的现金,3787191.59,3562000.05,1101484.77,4598915.56,4294835.75,4568152.21,1259370.36,1997445.31,8696548.91,10986519.71,8252305.43,4911704.86,560700.97,2418803.47,257420.85,1730385.89,369034.61,1622586.41,1389374.74,696310.42,971614.88,15384292.01,2130397.93,8459755.95,2585021.20,1621219.14,265574.88,7075995.60,10228772.95,12293827.91,8242904.64,6956144.09,4762349.13,2396038.46,1483723.22,2728446.37,5308059.64,3349990.40,1824642.27,11575016.62,12744610.26,4513760.55,3779895.70,2769026.80,7999728.05,12382936.67,802931.34,1877333.58,24575910.77,2802768.06,9764306.61,2807819.83,3341803.25,73067346.40,68539441.83,12899527.74,53912133.21,5544152.52,12114945.27,1872232.66,7098251.01,1671851.83,2339952.19,281949.26,8738847.19,4760457.07,3669053.71,2579987.74,48259104.75,40545112.29,34333166.20,19615778.92,3634470.50,68988223.62,125693317.11,3757954.54,58683745.75,41541774.41,0.0
5,经营活动现金流入小计,330624607.31,277208330.43,150347094.23,45448758.45,224475283.73,173935649.38,88748704.98,52200495.69,287746414.06,243579999.66,132356092.92,70114052.39,413668488.96,295416135.45,202202698.41,93562881.62,318133062.62,226780572.28,132418124.97,61204689.47,472228066.41,407426479.53,219272398.97,88538901.47,506741097.93,377203079.52,218548292.01,99208850.47,626837617.87,522550339.74,316822764.12,120969552.09,764065701.84,574179221.52,352674122.69,143920773.17,693475193.98,466699076.21,259251057.88,109215346.44,623914401.03,502868823.43,268016114.64,171100447.58,629628751.60,523268372.58,307318466.73,154552922.00,908149137.27,639930990.78,346887595.70,150201930.89,854908017.62,646325702.76,410879186.70,130022143.40,917651133.75,676847199.80,379436266.92,124089901.64,1031577604.97,751658621.35,596088939.21,154901775.77,1120553266.73,948311059.36,624666652.30,206667920.06,899849362.71,448817661.40,620320110.37,400135498.90,663361558.95,316949488.94,751875527.21,240703793.63,472349999.57,214034317.71,0.0
6,购买商品、接受劳务支付的现金,20120719.93,14127641.76,9069788.26,4341455.05,20962997.12,22068778.78,8060545.17,5789403.39,24801433.88,23203828.94,9554973.85,5140733.03,38217706.94,27538493.40,16324810.42,18562238.09,93197389.88,69558369.12,44467894.53,29241923.41,185591163.19,174687078.36,97704567.95,51437253.31,200585556.97,164578410.67,100220822.21,56283440.09,339459033.43,264311450.08,158878247.22,64011541.04,390265990.92,293567857.08,172416870.34,66925012.11,361054358.19,249664746.08,148675619.66,60827556.03,253003948.09,187462558.68,120088727.94,53822180.31,249753553.66,247266530.75,184486222.23,90673910.92,299717369.81,237892435.82,139526682.47,80090688.63,463050411.56,256282074.71,185527257.60,95232276.46,621603893.87,328725035.50,219846603.98,108890667.62,785429619.30,552328423.29,526405883.35,238029224.27,794112155.27,660864697.19,384022698.25,226015922.00,574098939.43,302538474.51,396885176.72,261082107.90,340912202.19,169435750.63,478556399.56,217626110.00,221381825.40,101988538.78,0.0
7,支付给职工以及为职工支付的现金,73435805.74,59912983.51,45167072.33,22408261.58,84763474.08,65799485.21,48580595.40,31030600.73,100095299.83,74185245.00,56059708.74,31844599.36,78041559.09,56183710.54,32890280.85,15584095.45,81117801.78,56553033.70,43580821.74,20198858.98,75099247.82,55911487.61,35123037.51,15779224.75,77507881.70,51406519.01,32219338.11,19698099.92,84158557.66,64576240.78,46444494.29,19872665.14,83705970.02,60454233.61,40654783.74,16955808.39,60882049.54,39431977.09,29809764.48,15528163.92,52229568.48,34148398.72,21168530.52,10122791.00,32579564.25,24124651.32,18428551.53,8201633.37,34935365.86,23815924.26,17826655.90,11778281.80,33876960.98,22839696.46,17020042.63,8770147.65,39453164.61,25856311.65,16399103.84,8108192.87,23919628.10,19743274.53,12939675.90,7859006.60,29084367.69,20374537.28,15644373.24,6245082.25,38128094.32,27233871.55,28721694.64,17321547.58,21581091.03,6684152.36,9386782.52,7954323.50,30438581.03,15704375.60,0.0
8,支付的各项税费,48873207.99,31806157.58,14111839.82,2305878.30,30342904.59,21067712.90,11696201.16,7818530.74,57776819.90,45112015.43,21343127.93,9834828.14,93816764.65,73763863.42,56883404.06,13153209.61,47278523.38,39314909.27,16405812.04,6737769.26,56031267.28,48760519.84,26271008.52,7996885.37,84517714.64,65502120.65,29390605.59,7662301.45,79557624.62,65122360.49,39969982.14,10701372.95,137975911.38,116601130.16,102184910.87,26646289.34,82828887.54,58896200.83,37927105.27,24154246.75,77043337.18,68208621.38,42093929.54,20774415.30,103024961.72,59516461.21,0,15181412.86,107277005.41,71495388.87,35108148.56,15305854.97,96880379.51,70940308.75,34500979.57,14148808.85,71520077.21,56252930.63,33982890.63,11471477.29,68089702.40,52076615.74,35056226.12,11576974.63,90274974.90,66766146.50,42024017.43,19505245.57,95579133.94,33325165.23,59168080.22,17446760.09,44810550.01,29213447.00,37537169.99,18991320.12,21575348.37,12568842.86,0.0
