9,支付的其他与经营活动有关的现金,471574000.00,346204000.00,129898000.00,686365000.00,447590000.00,266102000.00,130074000.00,645101000.00,387336000.00,33006306.25,26809671.80,390109344.03,174199546.70,88417161.52,22982767.66,444184921.42,127359499.45,94203457.69,45347160.21,96913961.80,199074690.62,76265653.69,16681570.13,638425981.22,275054202.97,131299061.19,53434394.34,126690971.91,125909823.71,79379967.80,30877667.06,337913436.04,451919334.63,166661536.69,43584829.67,63296047.80,53512602.93,29951077.71,13932274.12,62349324.13,44500261.74,43602135.81,11191370.46,97655974.25,47633643.47,39675407.70,31649085.70,193058051.27,28046165.30,17652317.37,11109476.33,35833325.82,13334107.15,9078771.18,15307938.29,39611907.01,31078722.71,11927012.36,2119379.65,41931232.91,36630134.45,0,17066558.82,6302706.37,14880224.13,31044233.24,0.0
10,经营活动现金流出小计,5851591000.00,3877074000.00,2006226000.00,8794751000.00,6568302000.00,4561801000.00,2535676000.00,7900064000.00,5941953000.00,854458160.83,631326757.63,4722818461.20,3372175364.88,1240682710.43,780073601.99,3864737832.53,2619519830.24,1473356555.27,1055606412.82,4291328121.09,3113554005.50,1702784805.26,560435509.66,5172756575.94,3034976801.73,2293594298.77,785574631.37,3717806757.97,2224288903.73,1316951155.11,419666828.76,3519456246.57,2391672276.05,1260389301.60,427610415.02,2085460843.29,1283612709.96,768970931.89,237193669.29,1754591273.14,1055163783.02,691592339.04,103726893.13,1104073169.98,908769834.44,596196122.67,202753840.25,1039706485.03,619653349.70,362986390.65,81118269.37,482799166.12,266529419.97,147608214.66,56986797.97,459163271.84,286348211.45,153314245.20,49747367.72,464474585.79,427980935.44,0,88010706.58,359665703.21,238399918.24,349733173.17,0.0
11,经营活动产生的现金流量净额,-1915180000.00,-1104189000.00,-830342000.00,-1042763000.00,-1790048000.00,-1889411000.00,-1278777000.00,676157000.00,606262000.00,-93577283.28,-221248056.51,-393708713.73,-343470494.81,-169761917.63,-165792592.67,-18023301.99,-521554409.92,-312669851.37,-378996523.37,240790375.26,1112767793.83,681636633.94,407315185.19,22886542.92,62551237.78,548636824.91,104688531.52,-120889971.43,-248417771.79,-206566509.19,-265177718.50,-1071950544.56,-922013556.16,-636514363.21,-355739226.40,-176458595.45,-150490711.40,-179242933.37,-141952811.89,-78724363.68,-123543416.51,-160525907.02,-15433915.24,-95284659.09,-114830222.00,-180474354.70,-121494700.93,-38787565.54,-5613756.77,59457507.81,10662026.94,149595194.33,64628017.16,7256924.71,-21958040.31,8612961.78,-21316462.94,-28548875.75,-5468917.13,-25624607.57,-88353697.57,-57992557.68,-60525619.11,10656996.13,32277054.24,8279138.46,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,11796500.00,27117579.63,27412620.00,0,2614240.50,2614240.50,2614240.50,0,4852932.30,20097.53,0.00,0,50998958.87,32000000.00,32000000.00,0,1768800.00,1633800.00,1500000.00,0,1180000.00,0,0,2600000.00,66600000.00,0,0,0,122847.12,25620161.52,25028275.68,0,13801736.19,0,0,0,110288699.34,0,50081.84,48375.00,704147.00,4147.00,0,4165.18,95783673.00,90020224.48,1030779.68,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,726394.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2171541.00,0.00,0.00,0,36330.46,13492865.23,13474700.00,0,260000.00,260000.00,260000.00,260000.00,464500.00,199500.00,181487.21,0,2707928.35,891314.35,691314.35,731652.09,1007500.00,1007500.00,1007500.00,507500.00,188650.00,784046.00,688650.00,188650.00,580000.00,717200.00,717200.00,137200.00,435081.84,435000.00,0,435000.00,4803796.60,0,0,0,0,5698345.52,-35068.30,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,3256000.00,91000.00,492000.00,2140000.00,1044000.00,322000.00,228000.00,1324000.00,2420000.00,324945.00,0,159252212.76,21524555.05,0,0,5563028.65,100279.22,68477.67,0,1625224.41,240746.00,10000.00,0,89063865.58,8000.00,4000.00,0,3399149.65,70000.00,0.00,0,500000.00,1900.00,1900.00,0,1695243.36,63116.96,63116.96,0,703898.78,928662.12,0,49600.00,2284073.28,92264.00,0,0,6412245.18,4451253.23,0,0,5695754.12,0,938381.21,0,381863.11,979063.46,435000.00,0,0,134129.00,0,0,13106075.20,48406.60,1177589.38,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,30585000.00,31717000.00,0,0,63580884.57,0,0,0,0,0,0,0,15273987.59,0,0,0.00,0,0,0,2614240.50,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,901540000.00,904609000.00,1100000000.00,9000000000.00,9000000000.00,9000000000.00,4500453000.00,9315396000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,13474700.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,11000005.88,0,0,0,0,0,0,28275.68,0,0,0,0,4763.44,0,960420.10,0,0,979370.87,0,0,0,0,0,0.0
18,投资活动现金流入小计,1899869000.00,1466698000.00,1467994000.00,9677990000.00,9618240000.00,9616774000.00,4894981000.00,11254240000.00,1061857000.00,1051339.34,0.00,222833097.33,21524555.05,0.00,0.00,5563028.65,100279.22,68477.67,0.00,28695712.00,27358325.63,27422620.00,0.00,93849647.08,2622240.50,2618240.50,2614240.50,21763112.41,13582962.76,13474700.00,0.00,51758958.87,32261900.00,32261900.00,260000.00,3928543.36,1896416.96,1744604.17,0,4591827.13,1819976.47,691314.35,3381252.09,80891579.16,1099764.00,1007500.00,507500.00,6723742.30,30855460.75,25716925.68,216925.68,20077490.31,717200.00,1655581.21,137200.00,111110407.73,1414063.46,1445501.94,483375.00,5507943.60,1117646.87,0,4165.18,108889748.20,95766976.60,2173300.76,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,292546000.00,198909000.00,102047000.00,683593000.00,571286000.00,290501000.00,101437000.00,396885000.00,170506000.00,1266697.10,527149.07,8730386.10,4821775.00,2232020.64,161520.20,26502213.79,9176307.98,8696208.72,3948409.24,115686028.50,15194976.56,7969901.35,4728759.37,45012451.57,29533706.31,28832982.94,11135080.21,56573694.79,9897497.72,9477106.25,4222939.34,126272995.14,28118742.54,12739864.03,10527246.50,66142164.88,47486925.81,31470742.86,10111782.28,102162273.58,92909662.76,41231902.17,28845020.73,259942493.08,31966369.74,19170259.79,4591762.23,47779622.05,19736746.48,5089964.49,1341733.84,44819820.84,18132303.07,5198254.81,402088.60,136689315.59,14778887.33,10265901.48,9851810.65,305458620.06,243606065.24,0,147340142.24,48888310.15,26366519.67,30791741.62,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.00,10000000.00,10000000.00,0.00,0,395000000.00,395000000.00,267000000.00,0,0.00,0.00,0.00,4900000.00,4900000.00,4900000.00,15000000.00,0,13500000.00,2500000.00,0,0,0,0,0,2600000.00,0,0,0,10389404.00,10796200.00,0,0,33500000.00,1900000.00,500000.00,500000.00,68695373.29,40400000.00,59400000.00,54240814.44,94672591.73,39468988.83,0,1312000.00,7000000.00,5000000.00,97020224.48,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15893311.36,0,0,0,19104599.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,723000.00,0,514692000.00,5601724000.00,4590000000.00,4590000000.00,4500000000.00,9250000000.00,421992000.00,66960100.00,61960100.00,18206209.41,3037000.00,3037000.00,0,73312800.00,0,0,0,297000000.00,174769907.43,171269907.43,0,397000000.00,0,0,0,0.00,0,0,0,0.00,0,0,0,2233524.78,0,0,0,2330361.62,0,0,0,0,0,0,0,25938676.81,0,0,0,0,0,0,0,285994.97,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,294067000.00,243538000.00,1414889000.00,7373276000.00,5959436000.00,5187630000.00,5130460000.00,10924632000.00,1761104000.00,68226797.10,62487249.07,26936595.51,7858775.00,5269020.64,161520.20,99815013.79,9176307.98,8696208.72,3948409.24,422686028.50,199964883.99,189239808.78,4728759.37,442012451.57,424533706.31,423832982.94,278135080.21,56573694.79,9897497.72,9477106.25,4222939.34,147066306.50,33018742.54,17639864.03,25527246.50,87480289.33,60986925.81,33970742.86,10111782.28,104492635.20,92909662.76,41231902.17,28845020.73,262542493.08,31966369.74,19170259.79,4591762.23,84107702.86,30532946.48,5089964.49,1341733.84,78319820.84,20032303.07,5698254.81,902088.60,205670683.85,55178887.33,69665901.48,64092625.09,400131211.79,283075054.07,0,148652142.24,55888310.15,31366519.67,127811966.10,0.0
24,投资活动产生的现金流量净额,1605802000.00,1223160000.00,53105000.00,2304714000.00,3658804000.00,4429144000.00,-235479000.00,329608000.00,-699247000.00,-67175457.76,-62487249.07,195896501.82,13665780.05,-5269020.64,-161520.20,-94251985.14,-9076028.76,-8627731.05,-3948409.24,-393990316.50,-172606558.36,-161817188.78,-4728759.37,-348162804.49,-421911465.81,-421214742.44,-275520839.71,-34810582.38,3685465.04,3997593.75,-4222939.34,-95307347.63,-756842.54,14622035.97,-25267246.50,-83551745.97,-59090508.85,-32226138.69,-10111782.28,-99900808.07,-91089686.29,-40540587.82,-25463768.64,-181650913.92,-30866605.74,-18162759.79,-4084262.23,-77383960.56,322514.27,20626961.19,-1124808.16,-58242330.53,-19315103.07,-4042673.60,-764888.60,-94560276.12,-53764823.87,-68220399.54,-63609250.09,-394623268.19,-281957407.20,0,-148647977.06,53001438.05,64400456.93,-125638665.34,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,3000000000.00,0,0,0,0,0,73500000.00,73500000.00,49000000.00,49000000.00,0,0,0,0,1860000000.00,0,5880000.00,5880000.00,5880000.00,0,1960000.00,1960000.00,0,0,0,0.00,0,0,1500000.00,1500000.00,0,0,3920000.00,0,0,0,411900000.00,411900000.00,411900000.00,0,0,0,0,0,291268375.00,291268375.00,0,0,311010.56,0,0,0,0,0,9000000.00,0,8258000.00,0,0,0,335460166.14,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,3000000000.00,0,0,0,0,0,73500000.00,73500000.00,49000000.00,49000000.00,0,0,0,0,0,0,5880000.00,5880000.00,5880000.00,0,1960000.00,1960000.00,0,0,0,0.00,0,0,1500000.00,1500000.00,0,0,3920000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,1273080000.00,1186448000.00,574571000.00,1731437000.00,1239226000.00,959035000.00,81347000.00,1564858000.00,123014000.00,2355000000.00,1655000000.00,2855000000.00,2085000000.00,1925000000.00,650000000.00,3485000000.00,2435000000.00,0,789800000.00,3226250000.00,2367000000.00,1767000000.00,815000000.00,2061000000.00,1801000000.00,1691000000.00,958000000.00,1768000000.00,1453000000.00,1103000000.00,478000000.00,1956000000.00,1711000000.00,1267000000.00,710000000.00,940000000.00,720000000.00,605000000.00,305000000.00,605000000.00,575000000.00,500000000.00,285000000.00,564000000.00,452044495.10,420649495.10,203767666.50,347400000.00,326400000.00,270000000.00,178000000.00,321860000.00,254000000.00,208000000.00,98000000.00,458400000.00,270000000.00,235000000.00,110000000.00,362000000.00,280135925.05,0,112000000.00,189200000.00,172200000.00,208416194.32,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398400000.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,184422000.00,0,200000000.00,200000000.00,541400000.00,0,0,0,855000000.00,448850000.00,448850000.00,400000000.00,722608989.61,300000000.00,300000000.00,0,400000000.00,0.00,0.00,0,0.00,420000.00,400000.00,0,1930704.00,0.00,0,0,1260448.86,0,0,0,951824.50,0,0,0,13940385.23,11000000.00,0,0,10000000.00,8000000.00,0,0,0,0,0,0,0,2046698.57,510656.01,139888.71,2179950.06,979370.87,0,564372.42,758834.04,445273.20,785270.94,0.0
31,筹资活动现金流入小计,1273080000.00,1186448000.00,574571000.00,4734437000.00,1239226000.00,959035000.00,81347000.00,1749280000.00,123014000.00,2628500000.00,1928500000.00,3445400000.00,2134000000.00,1925000000.00,650000000.00,4340000000.00,2883850000.00,2308850000.00,1189800000.00,3954738989.61,2672880000.00,2072880000.00,815000000.00,2462960000.00,2201360000.00,1691000000.00,958000000.00,1768000000.00,1453420000.00,1103400000.00,478000000.00,1959430704.00,1712500000.00,1267000000.00,710000000.00,945180448.86,720000000.00,605000000.00,305000000.00,1017851824.50,986900000.00,911900000.00,285000000.00,577940385.23,463044495.10,420649495.10,203767666.50,648668375.00,625668375.00,270000000.00,178000000.00,322171010.56,254000000.00,208000000.00,98000000.00,458400000.00,272046698.57,244510656.01,110139888.71,372437950.06,281115295.92,0,112564372.42,525419000.18,172645273.20,209201465.26,0.0
32,偿还债务支付的现金,3107409000.00,2924495000.00,2680195000.00,672698000.00,594007000.00,549947000.00,29560000.00,1834182000.00,447280000.00,1661125000.00,738625000.00,2681440000.00,1796199000.00,1364849000.00,374625000.00,2587698000.00,1662250000.00,1021625000.00,484825000.00,3291375000.00,2502125000.00,2123500000.00,1350500000.00,1692500000.00,1227500000.00,1140000000.00,615000000.00,1389966000.00,1094483000.00,1027483000.00,382000000.00,856537973.28,596297973.28,516297973.28,331057973.28,500562007.07,420322007.07,390322007.07,248000000.00,464620019.65,340250000.00,290250000.00,115000000.00,359000000.00,250624650.00,245024650.00,148000000.00,381000000.00,300000000.00,223000000.00,128000000.00,393400000.00,300540000.00,262000000.00,125000000.00,319000000.00,211000000.00,165000000.00,40000000.00,231093148.87,195093148.87,0,42397138.62,245789705.49,218331024.94,41539169.96,0.0
33,分配股利、利润或偿付利息所支付的现金,449839000.00,68491000.00,26549000.00,270882000.00,226753000.00,198018000.00,80604000.00,295093000.00,61309000.00,94333351.27,42257694.33,250113662.37,162330547.44,94330710.64,67595636.01,250403003.18,174611865.93,125903200.40,41985048.49,286825770.19,200602216.00,81967104.25,46396848.94,217083356.64,125189571.10,94898004.91,51946135.24,188392795.37,104295797.55,55993709.52,26864844.64,95489828.25,91000025.38,63579825.35,15561424.11,41471008.25,30495511.22,15889208.09,8489364.94,57659993.84,22519174.98,33359785.14,8898561.11,43564314.70,35456215.99,27387366.63,5980988.79,44434269.05,29228311.39,14772408.65,7126119.22,33263033.87,27185398.31,20879374.32,13537054.28,28874019.98,24541586.47,18904253.17,5522843.44,31814019.88,26871108.82,0,2809907.52,34764269.42,31588956.18,27965434.34,0.0
34,其中：子公司支付给少数股东的股利、利润,380000000.00,22500000.00,0,145086000.00,144723000.00,144723000.00,76723000.00,0,0,0,0,5880000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,4532000.00,4532000.00,0,60000000.00,0,0,0,0,0,634522757.11,0,839680000.00,423800000.00,400000000.00,400000000.00,603338372.26,551600000.00,551600000.00,251600000.00,401200000.00,401200000.00,1200000.00,0,1600000.00,0,0,0,0.00,0,0,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974688.07,0,0,0,1250000.00,0,0,0,0,0,0,0,0,0,1000.00,0.0
36,筹资活动现金流出小计,3617689000.00,2997518000.00,2706744000.00,5218497000.00,5032760000.00,4947965000.00,110164000.00,2844617000.00,508589000.00,2389981108.38,780882694.33,3771233662.37,2382329547.44,1859179710.64,842220636.01,3441439375.44,2388461865.93,1699128200.40,778410048.49,3979400770.19,3103927216.00,2206667104.25,1396896848.94,1911183356.64,1352689571.10,1234898004.91,666946135.24,1578358795.37,1198778797.55,1083476709.52,408864844.64,952027801.53,687297998.66,579877798.63,346619397.39,542033015.32,450817518.29,406211215.16,256489364.94,522280013.49,362769174.98,323609785.14,123898561.11,402564314.70,286080865.99,272412016.63,153980988.79,425434269.05,329228311.39,237772408.65,135126119.22,429637721.94,327725398.31,282879374.32,138537054.28,349124019.98,235541586.47,183904253.17,45522843.44,262907168.75,221964257.69,0,45207046.14,280553974.91,249919981.12,69505604.30,0.0
37,筹资活动产生的现金流量净额,-2344609000.00,-1811070000.00,-2132173000.00,-484060000.00,-3793534000.00,-3988930000.00,-28817000.00,-1095337000.00,-385575000.00,238518891.62,1147617305.67,-325833662.37,-248329547.44,65820289.36,-192220636.01,898560624.56,495388134.07,609721799.60,411389951.51,-24661780.58,-431047216.00,-133787104.25,-581896848.94,551776643.36,848670428.90,456101995.09,291053864.76,189641204.63,254641202.45,19923290.48,69135155.36,1007402902.47,1025202001.34,687122201.37,363380602.61,403147433.54,269182481.71,198788784.84,48510635.06,495571811.01,624130825.02,588290214.86,161101438.89,175376070.53,176963629.11,148237478.47,49786677.71,223234105.95,296440063.61,32227591.35,42873880.78,-107466711.38,-73725398.31,-74879374.32,-40537054.28,109275980.02,36505112.10,60606402.84,64617045.27,109530781.31,59151038.23,0,67357326.28,244865025.27,-77274707.92,139695860.96,0.0
38,四、汇率变动对现金及现金等价物的影响,10963000.00,-3432000.00,423488000.00,-668000.00,-15592000.00,-32606000.00,-41545000.00,21850000.00,4632000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-2643024000.00,-1695531000.00,-2485922000.00,777223000.00,-1940370000.00,-1481803000.00,-1584618000.00,-67722000.00,-473928000.00,77766150.58,863882000.09,-523645874.28,-578134262.20,-109210648.91,-358174748.88,786285337.43,-35242304.61,288424217.18,28445018.90,-177861721.82,509114019.47,386032340.91,-179310423.12,226500381.79,489310200.87,583524077.56,120221556.57,33940650.82,9908895.70,-182645624.96,-200265502.48,-159854989.72,102431602.64,65229874.13,-17625870.29,143137092.12,59601261.46,-12680287.22,-103553959.11,316946639.26,409497722.22,387223720.02,120203755.01,-101559502.48,31266801.37,-50399636.02,-75792285.45,107062579.85,291148821.11,112312060.35,52411099.56,-16113847.58,-28412484.22,-71665123.21,-63259983.19,23328665.68,-38576174.71,-36162872.45,-4461121.95,-310717094.45,-311160066.54,-250753681.41,-141816269.89,308523459.45,19402803.25,22336334.08,0.0
40,加:期初现金及现金等价物余额,2834939000.00,2834939000.00,2834942000.00,2057716000.00,2057716000.00,2057716000.00,2057716000.00,2125438000.00,2125438000.00,758252420.19,758252420.19,1281898294.47,1281898294.47,1281898294.47,1281898294.47,495612957.04,495612957.04,495612957.04,495612957.04,673474678.86,673474678.86,673474678.86,673474678.86,446974297.07,446974297.07,446974297.07,446974297.07,413033646.25,413033646.25,413033646.25,413033646.25,572888635.97,572888635.97,572888635.97,572888635.97,429751543.85,429751543.85,429751543.85,429751543.85,112804904.59,112804904.59,112804904.59,112804904.59,214364407.07,214364407.07,214364407.07,214364407.07,107301827.22,107301827.22,107301827.22,107301827.22,123415674.80,123415674.80,123415674.80,123415674.80,100087009.12,100087009.12,100087009.12,100087009.12,410804103.57,410804103.57,0,410804103.57,102280644.12,102280644.12,79944310.04,0.0
41,六、期末现金及现金等价物余额,191915000.00,1139408000.00,349020000.00,2834939000.00,117346000.00,575913000.00,473098000.00,2057716000.00,1651510000.00,836018570.77,1622134420.28,758252420.19,703764032.27,1172687645.56,923723545.59,1281898294.47,460370652.43,784037174.22,524057975.94,495612957.04,1182588698.33,1059507019.77,494164255.74,673474678.86,936284497.94,1030498374.63,567195853.64,446974297.07,422942541.95,230388021.29,212768143.77,413033646.25,675320238.61,638118510.10,555262765.68,572888635.97,489352805.31,417071256.63,326197584.74,429751543.85,522302626.81,500028624.61,233008659.60,112804904.59,245631208.44,163964771.05,138572121.62,214364407.07,398450648.33,219613887.57,159712926.78,107301827.22,95003190.58,51750551.59,60155691.61,123415674.80,61510834.41,63924136.67,95625887.17,100087009.12,99644037.03,0,268987833.68,410804103.57,121683447.37,102280644.12,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
