,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1562394459.87,1251364985.85,783850228.64,356681698.46,1538411606.13,1102779962.14,643041911.68,305406241.53,1643248696.19,1052240809.26,698955022.69,343876467.00,1353452897.46,1422068081.57,923198116.01,423789607.94,1652421596.36,1181221370.87,709179333.55,255446496.71,1175867530.35,822863882.58,511498205.44,192053048.76,1010796359.40,434740903.59,288149127.53,186880285.58,735354770.95,475223070.69,297465240.73,121202265.45,503331025.25,401288273.53,218760392.09,105125493.61,397284355.27,288383592.88,182599462.04,79122900.77,290742084.92,270066479.00,158348469.16,0.0
3,收到的税费返还,7673027.58,4424010.03,2645596.83,1173150.37,12911110.89,13250033.05,10841935.81,3538967.73,3075588.60,1787253.46,968424.15,1484749.62,1296398.58,1994925.28,669292.09,183660.40,7007208.34,7677857.58,2314254.95,1329017.12,5121109.11,7074530.84,1994122.16,1836621.98,11234009.86,8140571.01,4699772.60,1908532.89,10102705.40,6016497.19,4161747.56,2090392.06,2488254.45,4811598.54,1596661.10,0,761658.50,510786.94,510786.94,0,1269054.00,19297064.20,4863368.43,0.0
4,收到的其他与经营活动有关的现金,32875366.77,15563207.63,10603635.41,4843255.46,29415158.14,19855856.31,14467822.65,3364369.22,11971915.43,9530183.35,2610789.35,662997.49,9586510.56,10470744.64,5578316.00,3665999.85,20627740.04,51393095.41,43810223.50,2515171.50,6270276.32,3356066.28,3669382.53,180854.31,68300091.77,60939428.89,60169029.71,54004400.84,16731131.96,9458708.85,7642251.16,4023212.96,15426965.07,3782662.45,3645772.87,14655213.62,2612572.92,1404963.99,1370816.12,2009179.45,7702417.23,37548926.29,27761004.74,0.0
5,经营活动现金流入小计,1602942854.22,1271352203.51,797099460.88,362698104.29,1580737875.16,1135885851.50,668351670.14,312309578.48,1658296200.22,1063558246.07,702534236.19,346024214.11,1364335806.60,1434533751.49,929445724.10,427639268.19,1680056544.74,1240292323.86,755303812.00,259290685.33,1187258915.78,833294479.70,517161710.13,194070525.05,1090330461.03,503820903.49,353017929.84,242793219.31,762188608.31,490698276.73,309269239.45,127315870.47,521246244.77,409882534.52,224002826.06,119780707.23,400658586.69,290299343.81,184481065.10,81132080.22,299713556.15,326912469.49,190972842.33,0.0
6,购买商品、接受劳务支付的现金,734337342.87,706243674.51,452947958.10,227832214.65,926925172.22,665370708.79,344460413.78,139430062.10,783683012.21,473211986.52,315679250.59,152828476.91,552368937.27,800368359.50,540544743.89,239017045.21,975901308.51,751071400.61,453972282.81,153507036.21,788792086.50,607907949.59,397585839.66,146702070.58,803287316.21,266980782.99,149906197.03,97618871.76,460493484.04,269157693.19,175808014.34,87309392.36,309148582.30,243136757.66,119274734.47,63659359.19,237807903.18,187411443.43,115737858.36,51548316.50,177146668.17,211985085.68,169907322.77,0.0
7,支付给职工以及为职工支付的现金,247767412.53,188300712.98,134164223.57,75818155.33,225649688.09,173796665.31,121516017.20,69999049.68,206118602.69,156494559.03,115048499.58,67471439.38,196702731.04,143844754.03,98963618.19,54756213.22,161309494.93,105374795.61,69931695.76,35054155.82,102716865.84,62462249.18,29735239.47,32123009.10,78815716.76,62375776.54,40180853.55,22979540.94,56757607.87,42696777.95,28946266.19,14008310.97,38789357.12,28667067.02,10332542.89,6341783.03,24359386.86,15617138.78,11585216.44,4171795.94,20961767.36,13316928.30,5787700.36,0.0
8,支付的各项税费,122319332.25,89167089.11,61305544.65,27518865.92,102878638.16,62943200.19,34930918.80,19893675.09,154036302.86,123072004.76,86309997.73,38998088.63,164716955.05,131284672.45,82482376.65,41115107.25,118858141.70,89307675.01,55692842.62,22312491.33,81424089.06,57493520.74,34918751.76,9374543.90,37063235.33,26321105.19,17183617.83,8224422.90,30722103.23,15601889.92,11741502.65,5736987.98,30195136.38,27093025.79,19967278.48,9449098.96,24186316.80,16324055.52,9269375.56,2134255.74,15865855.64,19902561.39,5821800.98,0.0
