,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4326780761.77,2673968599.85,1464984619.50,4955943863.03,3561382361.07,2207606101.22,992637254.35,4389217691.09,3473246372.41,2462917457.90,1054939064.56,4139802453.78,2881078569.06,1811441187.54,816993264.52,3241307721.71,2183993133.15,1358771597.05,794770539.64,2544082918.56,1688507955.37,1020007096.84,379818416.70,2439157597.26,1645407244.26,996011500.72,453200377.10,2176890295.38,736783136.60,494384121.19,252897118.33,1035943518.29,711222101.83,470596159.56,185134244.32,1023584362.78,653844511.78,385700176.72,167642345.25,725722962.65,491345067.76,358679763.97,170444380.50,629983139.67,453744949.89,549249280.54,372091750.66,0.0
3,收到的税费返还,120944436.01,81072184.21,35827873.68,225259275.69,160070633.53,74548000.60,23752841.80,90123733.37,64797071.00,46216853.95,14268119.61,80577884.39,71910284.43,39000436.01,18048599.46,44386337.58,33807583.19,18638212.18,9703668.89,39958474.46,31406183.48,21039515.71,12715204.76,26378877.11,24043659.35,15085589.50,7123075.37,9963777.23,4707156.88,4707156.88,2945642.17,11969109.34,9249360.78,8154094.07,3759954.12,29565989.72,25377809.61,11131071.68,6159675.54,10311126.37,4175919.83,477741.98,29332.39,16629800.49,15045837.21,8648825.64,11306922.79,0.0
4,收到的其他与经营活动有关的现金,46676055.38,42922534.06,73002491.70,49993089.16,85276937.04,64233686.16,8382361.55,59651611.28,44117616.59,38437112.30,7290972.43,59583631.83,88410320.91,70867632.60,51821036.96,118676082.13,59241746.79,56793601.14,9952966.74,55601138.04,46407679.12,26790506.75,10577586.73,102334366.47,117096240.47,82983970.27,54931636.18,80185242.64,43839562.06,39938779.69,10841606.86,59482398.54,32764559.81,26286996.72,4608577.06,30499601.40,21364606.73,5558000.16,1918734.52,22078865.70,10079394.17,4264496.23,1674358.82,16601075.39,4426569.66,8939258.92,8775603.73,0.0
5,经营活动现金流入小计,4494401253.16,2797963318.12,1573814984.88,5231196227.88,3806729931.64,2346387787.98,1024772457.70,4538993035.74,3582161060.00,2547571424.15,1076498156.60,4279963970.00,3041399174.40,1921309256.15,886862900.94,3404370141.42,2277042463.13,1434203410.37,814427175.27,2639642531.06,1766321817.97,1067837119.30,403111208.19,2567870840.84,1786547144.08,1094081060.49,515255088.65,2267039315.25,785329855.54,539030057.76,266684367.36,1107395026.17,753236022.42,505037250.35,193502775.50,1083649953.90,700586928.12,402389248.56,175720755.31,758112954.72,505600381.76,363422002.18,172148071.71,663214015.55,473217356.76,566837365.10,392174277.18,0.0
6,购买商品、接受劳务支付的现金,3720642257.01,2458197100.64,1253654945.09,4080338601.07,3090534339.72,2071913245.11,1001957511.36,3402392203.43,2925702860.64,2206918019.07,1001726576.69,3167604086.99,2504663090.81,1543449724.46,754802304.58,2481502926.02,1808012836.18,1049548384.13,647063657.13,1893160614.87,1347537784.92,870852725.26,393861506.70,1774732007.38,1263341512.13,845878909.60,391648725.43,1625926553.26,556602829.40,381372720.03,173408429.23,729316421.95,523956821.15,350811538.74,186093836.99,793523249.21,542011345.16,310452046.33,144633145.45,510663836.88,367755921.76,235659819.28,106887352.98,453029834.68,372691721.28,400204149.22,265164669.95,0.0
7,支付给职工以及为职工支付的现金,509142829.73,337409997.72,193916630.98,576314877.61,400802346.10,252887500.68,120791887.61,534497746.55,328635092.31,219484938.03,97265568.09,474922388.51,314650930.45,215382353.10,115710476.27,414046153.24,294219622.34,194574701.75,122957475.29,364482028.83,287566916.31,195315412.89,114720428.57,347275465.14,263470818.77,172340979.42,92943574.84,295487280.93,102412016.11,67510859.15,38360959.66,148630593.77,91161711.79,59791863.14,33493153.24,108362389.62,66911832.61,43830528.96,22778768.29,92644534.94,59612838.98,39436628.26,22049290.67,86132163.50,52587538.19,55610063.53,41087004.12,0.0
8,支付的各项税费,71552581.19,44230312.16,24215367.85,62799963.70,40520673.87,30099782.57,10633741.95,97012059.93,99701716.12,54917143.43,36376098.09,114778644.21,90122722.81,54646116.95,23598306.16,88540195.59,63699686.42,50015751.74,18984714.00,75060400.79,57857503.49,45211229.74,33728728.82,65406342.36,33492663.30,45835787.32,21389586.12,20046166.68,15066487.18,5032248.04,1523987.27,54804544.60,54593356.49,35931227.61,23214384.42,27124495.09,17982995.36,11766847.81,5301160.56,33121165.78,25874531.41,18185312.71,11182120.37,24648605.20,16962422.41,8979299.55,5836437.85,0.0
9,支付的其他与经营活动有关的现金,167864464.72,95347205.65,50394888.00,228310664.10,238150107.51,122310000.92,56478009.13,223964822.89,200382843.96,129659176.04,54707816.30,341721637.28,188075598.94,112959791.84,61451641.61,279906126.88,133464065.81,106230849.79,38498849.75,181350034.06,153453948.24,101013342.68,56386254.16,171726016.67,160171133.07,75010598.15,32257542.89,146179442.62,68817486.79,41697229.25,16932470.93,99916155.36,52677509.36,37689961.92,20556532.81,85196613.23,50767059.78,34650730.53,19526304.11,55394816.57,41588803.86,23063694.89,9605351.05,49631148.84,35474104.11,38348850.40,30516382.60,0.0
