,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,6422755171.11,4807875866.56,2574497843.31,4503667514.73,4054420952.61,2645539663.82,1156192120.08,4791024644.11,2309478630.45,1456594324.91,809233620.19,4247958101.68,1910338271.89,1294963082.28,694725200.35,3792262150.14,1603090051.97,1048150611.56,613744752.24,3338213170.71,1279095798.63,992267121.70,511273422.46,3280838581.80,1388478057.93,971816758.55,575384293.98,2658882323.07,1783993642.05,1211952748.63,621410615.36,2831080044.29,1783720690.71,1094895117.45,536417314.32,3144918524.80,2016707917.31,1248426524.79,542829573.99,2185459619.02,1372296154.63,846312238.96,406519584.01,2406548664.50,1471441329.85,996408843.16,490236230.78,1827462220.87,1184424431.19,654600246.21,208094200.84,1160110661.47,677647225.32,426060261.17,171441364.15,841882588.06,535561254.26,320392027.04,133689344.36,824325684.08,562651429.63,380870127.87,145844742.64,513501063.09,332236501.61,174172769.25,75213576.78,438062383.10,166536740.62,374419840.15,0,0.0
3,收到的税费返还,33034031.05,9431010.94,3474120.30,28323821.73,18385076.25,6184715.07,6680778.00,20584826.23,9482332.66,7862971.98,2397612.50,15465620.40,16920601.18,8451970.30,5094341.72,18792841.72,19799720.86,17560777.63,6368013.87,14720035.29,11954273.92,10746758.41,588428.34,11241527.95,7280786.08,5925451.69,1297624.63,12326140.99,11227339.43,2878824.00,600193.86,19827186.23,11489685.13,6581362.73,785653.72,14588686.86,10781875.34,4578757.33,198107.48,4697625.34,3489826.91,7954695.69,3984879.39,19647702.75,16254465.44,11238580.77,3205119.87,11245017.03,7438728.45,1915259.18,220000.00,5032652.28,777.22,777.22,0,1202445.07,1675769.46,962995.08,136070.64,1468653.82,453108.82,0,0,1880794.10,1880794.10,1880794.10,0,1133200.00,0,0,0,0.0
4,收到的其他与经营活动有关的现金,88037855.62,54699763.71,52089178.68,109488544.86,101326883.68,55059565.87,39405683.17,80454840.95,38894505.35,19519426.74,47718604.61,35401304.57,341625910.37,332905931.49,311065697.88,114784036.18,27594207.72,15879074.33,21842070.32,82222928.50,21469603.92,23969049.87,28798356.03,63042262.58,22476449.66,19449447.26,27272426.06,130076698.34,22941720.57,18490750.59,16725235.94,268723668.50,13078247.78,12238444.33,17384361.67,214039502.80,11054539.63,15099528.60,13834639.28,231689415.11,12608754.58,13857700.87,13908144.38,336951876.09,13240662.67,13587415.72,13935417.26,347649001.69,18191805.84,6820203.00,2848479.37,24385063.12,13715199.09,3963574.09,640000.00,8561054.57,11981592.40,10555571.49,6287231.43,33169722.86,30474105.24,29360344.18,2106578.85,44075221.99,22272617.94,12147869.34,942677.30,1141489.47,1424844.19,2058946.05,0,0.0
5,经营活动现金流入小计,6543827057.78,4872006641.21,2630061142.29,4641479881.32,4174132912.54,2706783944.76,1202278581.25,4892064311.29,2357855468.46,1483976723.63,859349837.30,4298825026.65,2268884783.44,1636320984.07,1010885239.95,3925839028.04,1650483980.55,1081590463.52,641954836.43,3435156134.50,1312519676.47,1026982929.98,540660206.83,3355122372.33,1418235293.67,997191657.50,603954344.67,2801285162.40,1818162702.05,1233322323.22,638736045.16,3119630899.02,1808288623.62,1113714924.51,554587329.71,3373546714.46,2038544332.28,1268104810.72,556862320.75,2421846659.47,1388394736.12,868124635.52,424412607.78,2763148243.34,1500936457.96,1021234839.65,507376767.91,2186356239.59,1210054965.48,663335708.39,211162680.21,1189528376.87,691363201.63,430024612.48,172081364.15,851646087.70,549218616.12,331910593.61,140112646.43,858964060.76,593578643.69,410230472.05,147951321.49,559457079.18,356389913.65,188201432.69,76156254.08,440337072.57,167961584.81,376478786.20,0,0.0
6,购买商品、接受劳务支付的现金,3584780716.94,2487551101.55,1251951412.05,3667485093.07,3862760357.60,2695513690.72,1173843874.88,4434529049.29,2790372211.87,1882344522.88,957761286.85,3273058115.67,2067809919.62,1414446063.44,789829924.62,3138044409.94,1763452443.15,1191709558.30,697594643.14,2726737419.35,1457447026.99,1157871962.26,686383656.76,2609724652.20,1389758884.22,956783360.89,503412459.28,1762329914.31,1585250621.81,996676723.29,567697509.44,2688284321.51,1944645323.66,1350990359.08,789246490.57,2391628754.25,1724195099.20,1110542569.74,552019905.06,1771927214.32,1246955273.28,817242198.36,462301432.49,1853426642.97,1311082202.34,917462242.47,488599318.15,1355123118.91,1045581470.32,603867804.24,207835180.08,964839049.55,553827743.18,356472119.03,128430189.48,643812814.52,470938301.28,287458639.04,132613295.38,707852582.04,574887399.03,326997377.47,159782895.07,370361230.67,279707843.01,147360289.16,88499225.56,332902916.15,140926066.27,298604865.41,0,0.0
7,支付给职工以及为职工支付的现金,277411521.77,174852911.19,90256778.63,302153776.31,284697947.52,168622399.60,80133332.30,275168543.09,282777039.23,156847292.32,78713807.07,324728477.83,219654726.19,154256096.12,81479475.16,201309511.18,140096805.31,108189813.48,56469014.42,203031306.30,170450579.53,108459489.48,57158767.20,206493479.42,149415856.37,102877342.73,48083220.06,204418222.86,167387343.66,102317136.73,56389321.75,216037779.95,147430803.28,94817470.77,46799785.67,164442194.23,121770583.86,82860874.46,47306616.27,164673077.64,116006748.53,85028572.28,45258006.71,176124571.71,123752648.22,83365952.16,47562886.63,151987162.03,102270134.40,67343097.86,24679314.31,70771064.08,50156002.58,33557974.65,17450849.92,51165499.26,36056645.82,23488744.80,12331953.15,43346280.39,31127018.56,20249937.59,9672849.91,27351673.43,18024711.94,11107919.89,5577459.44,21709519.75,10667049.23,14884483.51,0,0.0
8,支付的各项税费,229849365.25,172831846.01,154462047.31,202521592.86,191589424.27,153545519.52,91510512.62,164460989.51,135699784.64,102738005.46,65854367.55,169563885.14,129432343.85,104968241.23,56086860.33,99781371.19,99349977.49,66119946.22,38965765.00,101674769.04,88943863.55,71026509.20,37095652.33,89850280.69,88195218.29,67531433.69,28055827.73,103625913.04,71964582.57,39561338.43,37779834.02,110050059.38,68725587.00,53161616.47,27596016.68,105297920.61,79459572.39,56009862.59,33219754.50,104401463.48,80851563.75,58008916.01,28082989.78,90061405.36,74121671.89,57208281.91,26660446.99,83372386.31,48524815.28,39060356.46,13229574.82,46526609.05,32132368.78,28640496.12,15270357.23,24690537.75,14884848.97,8696401.94,5716819.09,46641869.64,17840893.88,16464376.92,10466760.25,17192343.13,10956076.31,6654362.07,6655608.83,14798485.78,9641626.48,16869687.38,0,0.0
