,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,284240577.84,1393843616.90,1091203011.23,718445070.44,347170974.31,1417587904.45,1075780699.85,709930229.51,333046675.99,1383490617.21,896888859.12,643172565.07,252802471.47,1161619408.55,892304888.48,610186166.00,258938184.89,1143658935.88,674137959.89,431967507.28,230022869.31,931878135.14,663156890.58,363644465.91,201506070.80,876350743.67,496648313.93,318267466.09,165789461.05,606517622.24,320387614.56,198096714.63,95749253.92,416309847.73,257050666.28,169588987.61,79196127.83,355620100.29,225187768.02,157034336.36,76491323.12,303609483.99,200691644.71,231985924.34,140461057.97,0.0
3,收到的税费返还,19300.00,3292608.11,2103395.21,0,0,0,0,0,0,837057.10,0,0,0,69376.08,0,0,0,0,0,0,0,1042185.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149266.30,0.0
4,收到的其他与经营活动有关的现金,12837207.08,41730661.54,25185884.90,12769107.64,4988561.76,29880792.48,14577710.56,12189061.10,9996244.52,11884185.55,26548318.05,5240706.85,4666060.67,17464247.62,36582124.43,6420509.90,5678173.27,17140649.68,11792617.74,9781098.24,3306649.32,3349055.46,7410859.10,4008850.48,2971615.21,8766940.53,17004262.64,15366914.43,14644005.52,9430925.30,39499802.65,1884189.58,1182216.78,22053598.12,13024498.00,7681127.35,6860444.93,15772827.27,6843966.05,6666602.77,6024856.41,10688835.75,6945338.44,4188751.33,2905020.57,0.0
5,经营活动现金流入小计,297097084.92,1438866886.55,1118492291.34,731214178.08,352159536.07,1447468696.93,1090358410.41,722119290.61,343042920.51,1396211859.86,923437177.17,648413271.92,257468532.14,1179153032.25,928887012.91,616606675.90,264616358.16,1160799585.56,685930577.63,441748605.52,233329518.63,936269375.60,670567749.68,367653316.39,204477686.01,885117684.20,513652576.57,333634380.52,180433466.57,615948547.54,359887417.21,199980904.21,96931470.70,438363445.85,270075164.28,177270114.96,86056572.76,371392927.56,232031734.07,163700939.13,82516179.53,314298319.74,207636983.15,236174675.67,143515344.84,0.0
6,购买商品、接受劳务支付的现金,88845793.28,500721068.13,330381045.48,230593242.99,106893597.78,521402415.62,265315341.94,174364099.01,81343193.66,545265880.65,269699350.61,158124650.99,85499495.64,399632609.87,374217528.44,284207764.63,76384051.56,482134859.14,243297277.29,157930207.16,86096217.08,334558548.59,222993550.06,106043922.06,73922733.88,392811249.08,132600826.60,84837590.44,57261458.62,227126137.55,82068346.04,50361186.06,24711811.15,159043317.34,77995959.78,44512533.15,11435315.11,116127292.56,63250325.58,43687112.50,18894689.23,130444184.00,89809654.24,93785873.69,85981774.34,0.0
7,支付给职工以及为职工支付的现金,65692860.06,237198462.82,158070839.77,105820921.31,57446244.33,211329775.44,151880907.14,100994528.12,51581961.96,199648399.16,137094269.91,90925547.13,46866923.08,188149375.34,129203581.88,87927895.95,46905673.15,197079332.41,138518204.37,105050176.01,51573959.52,187233089.18,128383208.98,88290456.71,47495576.63,147404199.74,107336865.83,70130582.10,34972043.85,82939384.29,62263467.82,41166768.20,21420373.09,65563951.54,45319431.69,31235995.49,16385014.30,49277960.02,32966714.65,22173824.64,10983188.25,34721718.99,23628613.06,17742451.96,14276578.52,0.0
8,支付的各项税费,39844310.92,157355824.67,115424403.94,81661600.81,41799005.77,178448242.03,134472209.63,95989168.04,49018979.70,154536707.00,117309517.86,79416003.62,36673426.93,144076818.74,109500526.85,66386412.77,38711731.26,147608304.07,104562552.61,61188661.30,24868967.83,124901107.56,99880831.15,73543493.33,33504651.97,108235474.25,83801011.25,54663828.31,28585897.06,74915795.83,53957368.48,38774488.07,13753901.37,64497159.86,51054825.06,36036064.38,18342129.76,59411789.38,47873591.23,29660113.40,15556433.54,35864798.97,26940752.17,37973519.08,21099284.69,0.0
9,支付的其他与经营活动有关的现金,25594614.35,234260006.63,334976937.01,269743028.31,119815742.83,281972235.50,368222328.03,223637821.19,114133807.14,285680512.58,233424946.68,143300528.23,67284931.92,265644118.12,211587031.37,157831659.18,94163326.18,315210135.04,174513180.94,98035080.91,66096713.33,224014544.58,141571449.59,71270785.12,40885495.82,196887700.45,115140823.30,58900183.43,30467667.15,131524446.08,74736648.17,49831345.63,24542075.20,89728131.47,66358447.05,41010532.36,24399121.64,68967133.42,46156888.54,34931188.24,19797049.79,74640020.73,46679011.17,29428532.19,14497807.53,0.0
10,经营活动现金流出小计,219977578.61,1129535362.25,938853226.20,687818793.42,325954590.71,1193152668.59,919890786.74,594985616.36,296077942.46,1185131499.39,757528085.06,471766729.97,236324777.57,997502922.07,824508668.54,596353732.53,256164782.15,1142032630.66,660891215.21,422204125.38,228635857.76,870707289.91,592829039.78,339148657.22,195808458.30,845338623.52,438879526.98,268532184.28,151287066.68,516505763.75,273025830.51,180133787.96,84428160.81,378832560.21,240728663.58,152795125.38,70561580.81,293784175.38,190247520.00,130452238.78,65231360.81,275670722.69,187058030.64,178930376.92,135855445.08,0.0
11,经营活动产生的现金流量净额,77119506.31,309331524.30,179639065.14,43395384.66,26204945.36,254316028.34,170467623.67,127133674.25,46964978.05,211080360.47,165909092.11,176646541.95,21143754.57,181650110.18,104378344.37,20252943.37,8451576.01,18766954.90,25039362.42,19544480.14,4693660.87,65562085.69,77738709.90,28504659.17,8669227.71,39779060.68,74773049.59,65102196.24,29146399.89,99442783.79,86861586.70,19847116.25,12503309.89,59530885.64,29346500.70,24474989.58,15494991.95,77608752.18,41784214.07,33248700.35,17284818.72,38627597.05,20578952.51,57244298.75,7659899.76,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,2850000.00,21650000.00,0,0,0,11418000.00,11158000.00,11158000.00,11158000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,14851.51,13283.07,0,0,0,153090.76,153090.76,153090.76,153090.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.53,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,84530.50,114284.73,0,0,0,7163135.21,7979138.50,7979138.50,9000.00,8012218.50,0,0,0,300.00,0,0,0,0,238887.50,234887.50,0,196426.00,0,0,0,1348195.00,0,0,0,0,0.00,0,0,17000.00,15000.00,15000.00,15000.00,2000.00,19950.00,1000.00,245200.00,7500.00,7500.00,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,31374.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,40211073.00,0,0,0,6872994.68,0,0,0,610347.16,0,0,0,736672.02,0,0,0,1302761.98,344127.41,0,0,1447870.24,2164372.32,603157.00,3255.70,1276786.76,59233.34,59233.34,59233.34,2729829.88,4080607.04,3748702.50,2681438.94,10049940.45,2976629.71,2678767.46,1225004.34,483024.76,437393.48,60339.30,1421583.65,687884.41,309313.99,170724.87,82531.90,0.0
18,投资活动现金流入小计,2949382.01,61988640.80,0.00,0.00,0.00,25607220.65,19321604.00,19290229.26,11320090.76,8622565.66,0.00,0.00,0.00,736972.02,0.00,0.00,0.00,1302761.98,583014.91,234887.50,0.00,31644296.24,2164372.32,603157.00,3255.70,2624981.76,59233.34,59233.34,59233.34,2729829.88,4080607.04,3748702.50,2681438.94,10066940.45,2991629.71,2693767.46,1240004.34,485024.76,457343.48,61339.30,1667814.18,695384.41,316813.99,170724.87,82531.90,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,6141484.82,32018966.32,14462102.54,10756750.50,5439651.38,45474144.65,18931009.43,12161843.98,5660869.32,87357456.30,58306930.33,45979201.99,12418312.30,168951735.20,88356475.62,57498826.71,17942797.25,156733521.30,132893094.11,123137856.26,48495868.10,259799791.42,198469138.24,167679562.23,55223598.66,227694387.89,149879540.79,108245337.25,60601322.12,270428396.80,236142013.42,166608705.18,57818236.87,232825050.09,135414275.82,69281368.06,19827960.46,67098330.34,51967396.41,36213619.19,32768628.79,97246387.05,58307285.31,130824206.48,8856786.93,0.0
20,投资所支付的现金,0,24500000.00,0,0,0,310000.00,50000.00,50000.00,50000.00,17108000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,30000000.00,30000000.00,0,133000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,326509.00,0,0,0,0,0,997852.38,0,0,0,0,0,0,0.00,0,0,0,901029.32,660000.00,660000.00,660000.00,-683876.74,10000000.00,5000000.00,0,60825344.67,23865601.30,0,0,85627029.15,0,0,0,0,0,0,0,0,0,0,0,0,0,10073500.00,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,35000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.00,0,0,0,0,0,0,0,0,987700.00,867700.00,580000.00,0,1262000.00,602000.00,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,6467993.82,56518966.32,14462102.54,10756750.50,5439651.38,80784144.65,19978861.81,12211843.98,5710869.32,104465456.30,58306930.33,45979201.99,12418312.30,168951735.20,88356475.62,57498826.71,17942797.25,157634550.62,133553094.11,123797856.26,49155868.10,259715914.68,208469138.24,172679562.23,55223598.66,288519732.56,203745142.09,138245337.25,90601322.12,356055425.95,370129713.42,167476405.18,58398236.87,232825050.09,136676275.82,69883368.06,19827960.46,67098330.34,51967396.41,36213619.19,32768628.79,97246387.05,58307285.31,140897706.48,8856786.93,0.0
