,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3580153768.51,2638178641.92,1157995883.47,3861492149.62,2589410169.65,1237008394.77,362991658.79,1385458611.78,942793389.53,813893874.20,300348240.44,2125840187.74,1765007638.95,1061227022.05,693056852.32,4753113053.25,3549104336.96,2067423091.86,1088405769.01,3362656049.22,2378326858.09,1591686316.81,559392684.94,2934079337.99,2539658878.81,1634245281.45,1046459633.79,3342029819.33,2793482379.84,1794255142.50,546776836.35,2340785629.58,1638033660.58,1045845612.79,620825328.65,2169850595.77,1419514148.04,1130912361.44,597104545.16,4014784318.53,2832253323.78,1473427756.84,401158120.16,1209071399.26,794737840.97,598949398.37,228502476.99,2913897449.58,1995751580.98,1179557210.90,455249785.76,2095355538.22,1523963785.32,1138713739.32,438564857.85,1871302968.44,1202764735.87,874992872.24,333099952.46,1012272413.92,715631961.62,484543348.53,200479833.35,615623656.59,333129275.17,217793518.49,46779221.49,401926872.20,160378589.15,219125687.31,0.0
3,收到的税费返还,0,0,0,926484.08,0,0,0,0,0,0,0,0,0,0,0,11707.86,0,0,0,6047930.97,0,0,0,19087913.21,0.00,0.00,0.00,284010.32,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,2150121.52,0,0,0,62489.00,0,0,6055.41,0,0,0,0,378651.70,0,0,0,0,0,0,0,0,0,0,0,213589.57,0,272181.20,0.0
4,收到的其他与经营活动有关的现金,134074560.97,101809759.10,66881965.23,55625001.49,12828503.57,43091352.36,34917525.47,238427041.16,143789738.67,44494004.26,184417187.77,42367165.02,156811262.11,87648540.76,48830160.71,226398215.24,91605603.03,209358552.38,21024004.25,360624663.79,583921812.70,533046191.73,499867693.16,1420140807.50,62432979.23,60210673.68,37146221.15,520082352.94,180515465.22,143122265.77,113902001.87,176979177.44,231859374.96,158894677.44,10068790.78,108725288.26,89418462.47,50548565.49,42605532.42,47238495.92,47085597.00,19287551.65,30896656.03,19624360.55,11585506.82,41722258.06,6125738.84,17779205.08,12932741.11,6926165.75,3338238.70,287778925.02,28104545.46,17221451.00,1042572.61,29869090.55,23387282.00,20879738.57,23683212.50,3504323.37,2267284.27,2227894.07,359610.64,1183115.58,797906.26,3131900.65,33709.60,890987.13,0,5280391.30,0.0
5,经营活动现金流入小计,3723286065.94,2746259814.29,1227932305.88,3928298159.90,2609167233.63,1282299579.17,398801086.67,1629339004.41,1090398046.35,861227553.33,486740744.79,2177155666.79,1928912465.27,1154132954.61,744494790.32,4987884427.31,3647926630.79,2280785142.21,1111518293.69,3736763414.61,2969515134.47,2129809738.26,1060957522.87,4384503713.83,2611834973.14,1701493859.03,1087440833.93,3883194536.79,2988523497.50,1944895224.12,664342695.19,2520960511.62,1870179663.54,1204740290.23,630894119.43,2278575884.03,1508932610.51,1181460926.93,639710077.58,4062022814.45,2879338920.78,1492715308.49,432054776.19,1230845881.33,806323347.79,640671656.43,234628215.83,2931739143.66,2008684322.09,1186483376.65,458594079.87,2383134463.24,1552068330.78,1155935190.32,439607430.46,1901550710.69,1226152017.87,895872610.81,356783164.96,1015776737.29,717899245.89,486771242.60,200839443.99,616806772.17,333927181.43,220925419.14,46812931.09,403031448.90,160378589.15,224678259.81,0.0
6,购买商品、接受劳务支付的现金,4250441959.61,528656031.99,350181702.29,930153701.66,674535011.99,526956208.77,362928275.41,2555588991.45,685625705.50,474348685.65,409565274.62,3927290370.67,3428956557.49,2955535883.85,631222691.74,1567645536.80,1096817874.38,901584942.73,791901167.10,1892516208.84,1822293396.53,1399116139.21,1142588542.79,2903700520.08,2202878090.31,1507609552.85,1154901580.80,2555799628.91,2230624380.41,1992400787.35,1175519067.27,2106058957.36,1450420100.22,920876158.65,474920623.11,1472430170.43,860167640.51,715985502.60,660760010.41,2041042972.59,1171350012.29,476027107.81,329942679.71,1680298328.05,1286984423.37,1020657024.20,363911685.97,3178623183.23,2419978379.67,703410481.45,343916182.37,1549667007.40,923294143.83,679485631.78,388671489.62,1639638608.15,1184245733.77,823627821.37,427840108.87,1452548425.50,622371943.46,533028761.81,245577942.57,659750825.76,428624216.39,303567567.43,279568075.40,443195724.48,199955596.71,284655196.58,0.0
7,支付给职工以及为职工支付的现金,115852595.67,81699887.43,44317105.52,151071013.05,113825718.68,71295042.86,43293157.45,133456791.67,99658392.37,70185290.15,36166952.94,127851411.59,95279699.67,67833766.18,39762939.93,122112494.94,86233624.33,68348541.42,39243035.04,125947293.40,92923186.34,65972924.22,24194516.00,117029690.21,87883772.77,62043100.58,37119966.17,109594139.64,77000342.82,48667309.82,31510706.03,99261206.55,69991520.13,48671173.89,28559937.30,83607512.22,62695984.34,43183302.69,25293494.33,73502686.61,50322326.98,38651824.68,16054785.31,69167587.55,45026276.48,34967199.43,19173240.79,54463256.92,34945744.35,24565072.97,11680022.03,39901047.30,29693591.85,21033875.43,8152862.25,32721564.99,24756115.70,16760129.17,9587070.05,17152111.98,10464226.92,6937301.94,4332891.89,9487016.34,5883896.73,4531576.72,2265763.77,7646534.16,3548996.53,4643525.17,0.0
8,支付的各项税费,413802915.90,267548572.71,97303650.05,268573943.38,218532033.64,125939595.77,33677761.70,192539055.52,147432115.27,117230640.84,38865866.88,249251673.20,169323313.71,115435298.65,65859409.52,401668231.33,343736793.26,215527360.91,125899053.98,437198882.84,195707792.72,291489952.76,115778240.94,455085773.10,392238191.41,338079293.15,156127321.02,610875094.49,523625647.97,251238953.12,80673261.34,420378302.67,360576949.60,240047149.15,90101024.02,334145952.54,285066087.85,236575292.07,121874692.23,400942562.16,302319918.53,169530988.85,82640622.98,286890236.92,259448634.42,236054483.10,133914895.80,321501788.07,225087045.30,159214978.13,58757406.99,282924057.07,228758005.15,158784174.34,65880571.04,192373907.78,143403895.36,110211909.74,42687787.82,113109049.32,85752496.18,58018069.45,9936023.06,59768638.44,32595144.88,20374456.01,4029789.54,45824656.69,13461474.72,42290455.42,0.0
9,支付的其他与经营活动有关的现金,141265229.13,873916429.37,487405291.78,582832765.16,552484755.00,435490386.53,367067364.80,128510192.45,46507827.19,128518252.16,168453633.63,265957099.05,37806798.24,28385888.32,136792635.94,1303121729.48,852183809.00,764334997.36,550811797.19,320848322.20,135826066.07,80407472.08,127037842.88,101486043.23,82952732.02,48472948.00,212227332.62,267702938.27,113286554.42,38626536.58,80327364.22,167478899.73,145381769.35,64388972.94,47540246.53,123817238.59,157815349.37,94073079.74,40858813.00,138461410.54,239459065.67,290167942.77,10273142.70,104154597.09,90701418.70,50084605.63,32372229.52,103571717.14,82266733.89,47883984.97,20335013.14,301552412.73,55510498.68,32920574.11,24873812.71,56843048.31,30293598.07,17036622.32,8337193.18,42814351.60,17614604.81,10257104.91,3625882.18,166236773.16,10704506.53,137760293.29,4492196.02,16952116.44,3978360.15,4896161.91,0.0
10,经营活动现金流出小计,4874462700.31,1728440921.50,978367749.64,2009043749.25,1613527519.31,1189621233.93,840966559.36,2996595031.09,966024040.33,785682868.80,648851728.07,4502250554.51,3665566369.11,3119890837.00,865437677.13,3447689004.55,2433113112.97,1987135842.42,1514855053.31,2774927555.28,2271567289.66,1835803461.97,1412561990.61,3577892052.05,2783298546.51,1965883874.58,1561476300.61,3572914012.91,3027746925.62,2371643586.87,1360140398.86,2864117366.31,2038870339.30,1273983454.63,641121830.96,2014000873.78,1365745062.07,1089817177.10,848787009.97,2653949631.90,1763451323.47,974377864.11,438911230.70,2140510749.61,1682160752.97,1341763312.36,549372052.08,3658159945.36,2762277903.21,935074517.52,434688624.53,2174044524.50,1237256239.51,892224255.66,487578735.62,1921577129.23,1382699342.90,967636482.60,488452159.92,1625623938.40,736203271.37,608241238.11,263472739.70,895243253.70,477879639.35,466233893.45,290355824.73,513619031.77,220944428.11,336485339.08,0.0
11,经营活动产生的现金流量净额,-1151176634.37,1017818892.79,249564556.24,1919254410.65,995639714.32,92678345.24,-442165472.69,-1367256026.68,124374006.02,75544684.53,-162110983.28,-2325094887.72,-1736653903.84,-1965757882.39,-120942886.81,1540195422.76,1214813517.82,293649299.79,-403336759.62,961835859.33,697947844.81,294006276.29,-351604467.74,806611661.78,-171463573.37,-264390015.55,-474035466.68,310280523.88,-39223428.12,-426748362.75,-695797703.67,-343156854.69,-168690675.76,-69243164.40,-10227711.53,264575010.25,143187548.44,91643749.83,-209076932.39,1408073182.55,1115887597.31,518337444.38,-6856454.51,-909664868.28,-875837405.18,-701091655.93,-314743836.25,-726420801.70,-753593581.12,251408859.13,23905455.34,209089938.74,314812091.27,263710934.66,-47971305.16,-20026418.54,-156547325.03,-71763871.79,-131668994.96,-609847201.11,-18304025.48,-121469995.51,-62633295.71,-278436481.53,-143952457.92,-245308474.31,-243542893.64,-110587582.87,-60565838.96,-111807079.27,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
