,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,20042589130.46,14643966668.74,7098829598.64,24674168599.12,17278470902.40,9945951105.49,4996206728.59,16678059811.90,17616927903.58,12923639095.80,4670839384.71,7655022978.83,8222791322.29,5078560439.39,2934247214.12,8501620542.62,8090018089.47,6320309643.44,3601045021.91,11950129291.62,11506297836.23,7709327436.63,3565838190.25,14339109539.26,14497924326.12,10731829236.70,4536085768.36,18435428127.23,16690643711.35,11409942552.25,6106173894.87,24000220010.95,17017629506.42,11424263560.09,5219756191.51,20450459790.24,16245795986.84,9080477802.71,4454720168.52,16694739214.98,13894881925.72,7599085805.71,3923314227.33,13701293619.13,11870723933.35,5941107080.36,3460852768.06,11509823215.10,7945035130.82,4595456090.22,2372654619.50,8674807147.96,5310387302.78,3419470870.64,6212545633.32,4820436573.93,3093447488.78,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3633048.35,0,0,0,26970053.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20497692.81,7986319.18,0,0,0,0,0,0,0,0,0,0,0,7831034.44,0.0
4,收到的其他与经营活动有关的现金,208076860.13,161294540.31,34131341.14,163293269.09,281054413.83,247949459.15,22961946.92,234134434.05,136802201.30,104847975.81,24457974.67,209159334.88,134352099.63,98953600.96,153177919.40,181083366.91,82214644.48,52672000.40,3364298.63,210073020.32,153409128.67,103764278.38,51610714.08,262354314.85,113167795.21,83041196.22,42417235.66,266148793.79,179356760.85,134819472.80,81662727.94,804760419.19,90944221.25,63260312.47,20686512.60,127991914.99,561797112.37,32145898.95,10470067.17,71095617.34,45180421.81,20569867.07,10936075.44,50263979.34,25763138.14,17501117.19,7904036.68,26280248.67,15172126.24,9225388.79,2911046.26,19204497.91,89349.85,0,19443.30,2903.20,0,0.0
5,经营活动现金流入小计,20250665990.59,14805261209.05,7132960939.78,24837461868.21,17559525316.23,10193900564.64,5019168675.51,16912194245.95,17753730104.88,13028487071.61,4695297359.38,7864182313.71,8357143421.92,5177514040.35,3087425133.52,8686336957.88,8172232733.95,6372981643.84,3604409320.54,12187172365.74,11659706964.90,7813091715.01,3617448904.33,14601463854.11,14611092121.33,10814870432.92,4578503004.02,18701576921.02,16870000472.20,11544762025.05,6187836622.81,24804980430.14,17108573727.67,11487523872.56,5240442704.11,20578451705.23,16807593099.21,9112623701.66,4465190235.69,16765834832.32,13940062347.53,7619655672.78,3934250302.77,13772055291.28,11904473390.67,5958608197.55,3468756804.74,11536103463.77,7960207257.06,4604681479.01,2375565665.76,8694011645.87,5310476652.63,3419470870.64,6212565076.62,4820439477.13,3101278523.22,0.0
6,购买商品、接受劳务支付的现金,5158017126.39,3734539392.40,2140831834.65,4583022545.03,4355484142.78,3419145900.67,1162479256.46,3117572448.69,4720946622.20,3008389608.43,899069774.24,590547628.56,3407469728.17,2090178827.42,354198866.03,932284580.04,1953907876.69,1053104538.21,374010233.46,916404502.46,2205168036.36,1256329099.53,683672911.96,2718522506.85,4909681270.85,3796806728.76,1558781152.76,4116721840.49,5172632389.54,3809503004.72,1609787964.16,6083611873.70,5647789654.55,3565710328.23,1323640588.40,4548393194.57,4718629938.26,1572680583.42,1323306758.15,4332966011.90,5268682313.70,1857241426.94,1561985733.42,4274014594.90,5345509921.94,2043572296.63,1248021408.13,4613184747.37,3144464058.94,1918634715.86,1104664288.60,3784136336.59,1813391310.99,1201023827.92,1809749087.70,1612440889.96,960128797.90,0.0
7,支付给职工以及为职工支付的现金,4121443670.47,2620438141.43,1765437340.44,4652782653.90,3428161722.23,2187062930.03,1464802976.10,4981262079.60,3503105825.36,2542347675.97,1157154206.38,3056915226.00,2295269797.65,1588139786.60,1248270112.89,4228331804.69,3400260879.50,2367961639.61,1381694280.89,4905188638.76,3784383697.34,2659344522.47,1495496789.94,4889816870.95,3474440539.38,2403769866.35,1380999130.16,4995438746.94,3871497447.61,2397664096.53,1526689260.44,4131473668.60,3087129249.28,1991995960.15,1503301606.51,3437487591.47,2773068196.01,1681916674.21,859976939.79,2775304047.86,1995199305.32,1298515046.76,747552677.47,2496964129.76,1689459719.47,1131735148.88,720966290.92,1891015240.14,1691367010.77,982529629.59,478039249.41,1346030130.87,1016229511.41,716983979.31,1028108109.76,791210328.12,569250103.69,0.0
8,支付的各项税费,4926824022.94,3740129833.91,2079462998.23,5432388552.83,4668283681.22,3606165524.21,1659666109.89,5110610806.68,4232594508.39,2767478759.12,1234153812.71,2462370755.69,1614098870.68,1156566947.58,605221821.77,2324282507.97,2043927897.07,1422079021.17,691844419.18,3267077083.82,3053264963.88,2327796428.16,1065386363.93,4019540250.25,3907518069.41,2522245920.21,1317948437.79,5360058664.97,3779642130.88,3302291943.38,1619449113.08,5038099550.50,4213428298.70,2783671006.96,1186223553.32,4055391238.95,3363712716.51,2197614208.46,1103263868.16,3764444777.65,3135312562.17,2205865151.97,1163266199.31,2509808047.26,2245648030.21,1481487057.31,682003834.92,1518619810.75,1305174933.26,964917822.53,368286541.28,1150212814.91,862953915.01,580096319.01,887646947.94,530862211.15,333404698.52,0.0
