,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,247928270.18,183132531.93,121634817.93,57215072.46,287061265.81,204576234.43,131566912.42,52157872.07,499727361.17,318740909.46,209497395.79,126022458.81,684396459.19,387223713.78,301934519.25,133647628.15,410371816.39,214756309.15,127247241.98,56533938.64,267450331.18,176170800.45,114034874.59,43492602.51,184470512.70,129773424.53,85342539.58,41322459.36,186255742.65,138477207.90,92324899.41,33849599.81,184844308.78,128282273.36,81629302.14,36858702.61,143772075.20,90882678.49,55014754.06,23761031.30,133510996.03,97768994.19,70579553.08,24897064.42,165271763.90,128594444.97,86903448.30,36228501.14,161610620.39,120045211.35,75093596.28,42438202.68,145106697.28,104298102.10,132362387.42,101284816.09,0.0
3,收到的税费返还,0,0,0,0,944742.13,749103.02,187205.02,0,1378200.12,1378200.12,330142.36,330142.36,1304927.82,1304927.82,775407.54,692368.78,2845535.58,2427419.70,269124.07,269124.07,764421.62,307760.51,0,0,178583.32,124392.12,124392.12,0,793868.80,521130.58,521130.58,0,77009.92,77009.92,0,0,1182240.87,927964.61,591730.83,375039.22,3665970.17,1975886.20,903010.00,611733.02,9329.00,9329.00,0,0,557368.02,250698.08,250698.08,0,9609.00,13914.00,269048.32,50401.37,0.0
4,收到的其他与经营活动有关的现金,6666008.17,3504162.38,3067360.92,591272.22,97338813.60,28819305.95,14925458.94,7758170.49,265176571.59,92858479.22,88025001.72,70897910.88,29831852.96,23331165.18,10292618.38,4276869.54,21338961.36,3943312.28,2841952.28,2115696.68,14623529.32,7308007.34,4455496.77,1513359.76,2686754.08,1564139.57,1081782.62,728878.73,6196150.43,5796491.21,4166577.19,2607996.00,3855433.84,3315438.88,2721506.77,504398.75,5549095.20,1748617.07,1441213.79,235759.48,3047230.30,2384580.81,1835192.63,1150788.07,9940222.14,2517782.51,1689280.61,1531390.64,2175827.09,3851496.73,729550.50,506307.31,1080380.69,405254.25,4862750.15,1241868.03,0.0
5,经营活动现金流入小计,254594278.35,186636694.31,124702178.85,57806344.68,385344821.54,234144643.40,146679576.38,59916042.56,766282132.88,412977588.80,297852539.87,197250512.05,715533239.97,411859806.78,313002545.17,138616866.47,434556313.33,221127041.13,130358318.33,58918759.39,282838282.12,183786568.30,118490371.36,45005962.27,187335850.10,131461956.22,86548714.32,42051338.09,193245761.88,144794829.69,97012607.18,36457595.81,188776752.54,131674722.16,84350808.91,37363101.36,150503411.27,93559260.17,57047698.68,24371830.00,140224196.50,102129461.20,73317755.71,26659585.51,175221315.04,131121556.48,88592728.91,37759891.78,164343815.50,124147406.16,76073844.86,42944509.99,146196686.97,104717270.35,137494185.89,102577085.49,0.0
6,购买商品、接受劳务支付的现金,104413932.68,80204804.11,57270462.07,27317693.09,141014123.21,107212680.74,73084535.51,31821723.29,257479237.94,186376901.95,151094536.12,110849549.88,411176869.17,200908627.41,197105031.09,78773427.66,263588692.39,105740814.69,76628804.65,36429150.40,135644045.13,82958758.23,56380270.20,19812563.36,88970190.51,69146332.24,41628448.98,20400367.64,98804327.01,77636009.01,50891938.07,20222052.03,84646644.98,60902700.13,36724095.57,16830139.69,78279964.72,55172813.31,36326187.39,18540966.82,65764471.10,55680669.79,39524274.21,15940004.54,101494548.87,74006132.72,50045523.02,30984634.11,103312075.97,77197430.54,52576506.58,27202495.60,89606674.89,69955757.33,78538736.46,57013655.28,0.0
7,支付给职工以及为职工支付的现金,88714175.14,66498717.29,45968927.10,25424914.07,109448473.43,84369866.74,56930181.70,30602370.76,122006250.73,96038575.06,69391500.38,40861737.58,116208646.41,90430883.13,60410300.51,33631048.12,101049320.31,75682073.54,49356171.85,27620779.32,71524334.34,52307200.44,33059722.02,17448226.98,56537383.51,42274929.26,28079724.84,14612493.03,56489579.47,43372921.68,29734260.81,14499098.96,47010180.44,33290472.92,22272996.17,11059417.87,31757816.29,24195546.94,16088368.08,7951405.73,30650134.74,23846449.09,16495786.26,8914937.98,36981717.05,28555302.88,17375331.10,8421934.18,29030264.06,20915364.91,12204983.24,5879760.95,24358042.70,19869879.48,15477072.09,10560815.91,0.0
8,支付的各项税费,24190693.42,18006883.57,14460636.40,6784085.07,34203576.84,26928865.50,18245898.88,9405814.82,51241854.35,46516903.05,41694510.56,13539909.26,36845835.95,29694936.35,20204416.07,7336460.47,29897731.56,24640066.01,15856319.65,7528477.84,22291017.51,17322232.35,13733140.81,4434612.70,17394877.99,13499546.99,9908979.13,4177502.94,12697174.93,9832210.77,6452421.02,3339186.80,11558617.66,8498387.02,6409168.78,3881250.59,9408419.79,6741148.15,2999722.74,1195080.87,11189622.94,8326436.18,4273345.27,2421257.01,18691749.25,18669258.20,9135154.98,3789867.38,10402409.09,8176282.23,4111168.87,2162605.13,12264662.33,10339897.24,9395617.58,7779200.27,0.0
