,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,567943698.70,353181381.90,143196840.68,1200636999.15,656754204.29,342925103.52,101826954.26,1263589798.21,669152855.80,415896043.79,131742819.25,1037256712.72,533590754.40,300030711.61,122881069.25,1099977105.59,603126874.42,382443260.17,141816160.92,1262121155.03,692757689.49,401188096.55,0,972821332.59,550027486.28,312116273.81,0,697423398.18,385067432.45,242864223.79,150321491.60,0.0
3,收到的税费返还,18696305.68,6281646.39,6016165.30,37823403.74,24161995.95,12553368.60,8915080.42,45042968.21,18174920.71,8889737.00,4923568.98,41141551.99,18290016.42,18643305.64,215457.26,50537599.18,30859165.64,27908453.55,12040465.81,33233027.45,23183378.86,19004775.63,0,39253376.77,22187459.19,5725285.92,0,4380660.42,0,1250743.36,892798.37,0.0
4,收到的其他与经营活动有关的现金,15058823.22,13566629.32,3839606.51,16097126.27,8725212.00,4776097.21,1876080.70,18135791.57,23381799.07,8390667.22,4678511.01,75426967.06,66833053.02,58077179.08,4727483.31,20723860.48,24984561.22,14263627.93,8142600.87,10805013.78,5987248.66,3782669.61,0,21568346.71,11507543.00,10320967.11,0,17925350.70,9753967.55,2638945.70,1652439.37,0.0
5,经营活动现金流入小计,601698827.60,373029657.61,153052612.49,1254557529.16,689641412.24,360254569.33,112618115.38,1326768557.99,710709575.58,433176448.01,141344899.24,1153825231.77,618713823.84,376751196.33,127824009.82,1171238565.25,658970601.28,424615341.65,161999227.60,1306159196.26,721928317.01,423975541.79,0,1033643056.07,583722488.47,328162526.84,0,719729409.30,394821400.00,246753912.85,152866729.34,0.0
6,购买商品、接受劳务支付的现金,373215018.68,253216963.69,150170641.65,819174707.77,608678990.84,418748715.52,200178042.33,820996063.48,595909034.29,419983853.47,197215478.21,678804842.25,474624299.60,313559822.45,156592533.27,651082443.18,475758591.63,324037819.01,180156673.86,755568385.18,545929765.78,343722442.36,0,630423617.02,439463263.97,254450787.59,0,382428300.10,225840174.70,209654732.85,112865732.52,0.0
7,支付给职工以及为职工支付的现金,161320773.19,107927820.01,51432420.74,204001338.75,153634501.49,104372809.30,49126086.24,193382671.30,147045699.76,98608388.54,46558573.01,178031737.76,130457898.33,88549479.09,39843136.63,152366474.61,104392246.60,69686022.89,30451403.40,111332968.20,78188969.68,49953343.44,0,85250590.81,55078260.76,36642341.08,0,79472092.20,49747946.19,31011333.41,24097620.77,0.0
8,支付的各项税费,52875515.68,42611682.21,23496170.41,96989283.04,73578360.60,58044672.07,31474336.01,86747523.18,60744561.06,45552167.64,23531489.00,75291159.81,57382317.53,41374109.14,25169351.76,90486766.57,62429226.33,48236988.61,28604726.61,85879634.40,60823962.04,30720299.13,0,91429178.81,58109590.95,32673890.29,0,70602450.50,38072393.10,9048126.38,4316965.25,0.0
9,支付的其他与经营活动有关的现金,93898246.77,63817224.04,32832344.74,126237766.24,96054882.27,63094106.81,35345825.21,122705439.29,91144675.42,61649630.25,30868853.04,122866772.85,91334231.57,61666832.56,31831300.59,171780113.59,94826364.23,60768659.15,23845285.14,78131833.26,84923045.20,38298853.47,0,67010800.92,37000690.55,26054416.95,0,51456660.42,35780244.44,24913011.16,17766852.80,0.0
10,经营活动现金流出小计,681309554.32,467573689.95,257931577.54,1246403095.80,931946735.20,644260303.70,316124289.79,1223831697.25,894843970.53,625794039.90,298174393.26,1054994512.67,753798747.03,505150243.24,253436322.25,1065715797.95,737406428.79,502729489.66,263058089.01,1030912821.04,769865742.70,462694938.40,0,874114187.56,589651806.23,349821435.91,0,583959503.22,349440758.43,274627203.80,159047171.34,0.0
11,经营活动产生的现金流量净额,-79610726.72,-94544032.34,-104878965.05,8154433.36,-242305322.96,-284005734.37,-203506174.41,102936860.74,-184134394.95,-192617591.89,-156829494.02,98830719.10,-135084923.19,-128399046.91,-125612312.43,105522767.30,-78435827.51,-78114148.01,-101058861.41,275246375.22,-47937425.69,-38719396.61,-65623937.77,159528868.51,-5929317.76,-21658909.07,-58893403.16,135769906.08,45380641.57,-27873290.95,-6180442.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,1541000000.00,1046000000.00,426000000.00,2139454545.00,1694454545.00,1250454545.00,610000000.00,2485219342.47,1783000000.00,1128000000.00,560000000.00,949000000.00,689000000.00,689000000.00,689000000.00,1700500000.00,360000000.00,360000000.00,80000000.00,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,21025783.51,14290824.61,5897351.00,25812880.46,21807593.67,16553449.84,7293964.37,25010078.61,19012318.89,12119638.08,6516395.34,10491165.90,10358426.17,10358426.17,8214042.61,29321141.52,7797890.40,7797890.40,1011945.20,368383.56,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,501860.00,501860.00,1860.00,190046.00,1285.00,1285.00,1285.00,4300.00,0,0,0,90116.91,100280.04,35000.00,35000.00,0,0,0,0,68000.00,68000.00,0,0,0,0,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,1562527643.51,1060792684.61,431899211.00,2165457471.46,1716263423.67,1267009279.84,617295249.37,2510233721.08,1802012318.89,1140119638.08,566516395.34,959581282.81,699458706.21,699393426.17,697249042.61,1729821141.52,367797890.40,367797890.40,81011945.20,30436383.56,68000.00,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,6422049.22,3926961.45,3015743.68,7473181.73,4114802.85,2575312.52,1112272.38,4482799.13,3642579.83,2411026.40,1327614.50,15978547.91,17229284.45,14902926.53,3833093.12,29242398.39,10472466.93,3201403.53,1103938.00,3325078.64,3382610.49,1268908.46,0,4977170.93,2770437.40,2140003.11,0,2004227.49,2531879.93,1128731.11,436187.19,0.0
20,投资所支付的现金,1753623572.22,1272458127.34,638668966.19,2043084382.00,1640057042.00,1136131727.40,620000000.00,2709000000.00,2019000000.00,1319000000.00,664000000.00,714300000.00,0,0,634000000.00,2176280000.00,286790000.00,286790000.00,256790000.00,264497622.29,16680000.00,0,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,31972660.00,0,0,0,76553813.14,76553813.14,76553813.14,36758813.14,0,0,0,0,0,0,0,0,33128218.21,0,0,0,0,0,0,0,0,0,2951527.24,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,1809011.43,0,0,0,0,0,0,0,0,0,0,0,1021000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,1760045621.44,1276385088.79,641684709.87,2082530223.73,1644171844.85,1138707039.92,621112272.38,2791845623.70,2099196392.97,1397964839.54,702086427.64,730278547.91,17229284.45,14902926.53,637833093.12,2205522398.39,297262466.93,289991403.53,257893938.00,301971919.14,20062610.49,1268908.46,0,4977170.93,2770437.40,2140003.11,0,2004227.49,2531879.93,4080258.35,436187.19,0.0
24,投资活动产生的现金流量净额,-197517977.93,-215592404.18,-209785498.87,82927247.73,72091578.82,128302239.92,-3817023.01,-281611902.62,-297184074.08,-257845201.46,-135570032.30,229302734.90,682229421.76,684490499.64,59415949.49,-475701256.87,70535423.47,77806486.87,-176881992.80,-271535535.58,-19994610.49,-1268908.46,-461964.00,-4977170.93,-2770437.40,-2140003.11,-1017555.89,-2004227.49,-2531879.93,-4080258.35,-436187.19,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,1000000.00,1000000.00,1000000.00,0,50000.00,0,0,0,621248867.86,624143175.00,624143175.00,0,0,0,0,0,0,0,51416310.00,10000000.00,0.0
