,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,6531079584.13,4253430955.86,1385660899.11,7017700919.52,5625620533.16,3757147640.73,2079513306.07,7328297613.19,5200189514.15,3586895940.30,1942632624.17,19100439660.69,16439608379.56,14758775259.58,10042566403.16,68236162627.75,56895737415.01,37731857954.27,17047859824.67,81008208191.79,65574303070.89,43219935393.44,21002609450.40,114580439364.09,91911017174.56,62197672990.63,30383139046.59,110005001262.84,84589798428.01,53124082842.98,23910613068.28,94206775360.04,69967444319.02,44671835193.16,20790533576.78,66940720168.03,52079461353.56,34435336584.74,16797968166.40,54263703694.18,40390397891.11,25457299066.30,10447687906.03,35717274114.12,31167400578.85,20754684545.35,10331384221.16,35794484093.57,27383795123.30,19315430421.93,9242256026.01,31304529349.85,23100667688.03,14368679336.77,6390397928.25,22925554601.85,15120819597.77,6812214694.48,2878540508.05,9549560155.73,6805377505.30,4395556405.49,2127390279.95,7885756687.34,5416216694.82,3443325806.88,1585321400.95,5297813532.50,1912302980.31,3637844001.75,1809448931.53,1333096605.17,586394820.33,1290562523.74,1064907230.82,0.0
3,收到的税费返还,206.59,0,0,0,737078.06,265666.48,0,0,1101085.43,762303.53,393805.71,0,410292.34,127607.98,71728.38,11900397.75,11250665.53,6786885.53,5023982.96,18982430.56,12532429.78,9627368.48,6878074.23,19157826.13,17724472.01,8628733.31,3366627.89,19338351.39,18294031.38,11216163.58,6656989.97,18634414.32,12783694.17,7886755.23,3918655.14,23525116.99,18223588.21,9041889.00,2995556.44,28523565.33,24073096.11,12030287.89,4787637.91,35288860.99,26164136.57,15314321.74,7489989.49,73344167.42,65143710.04,40412325.56,19764505.77,42133326.88,56638869.25,17033075.27,8812125.77,52000020.12,19391528.08,6923604.79,914659.22,53833039.08,47056049.43,36012788.14,7199074.65,9087245.88,1014983.30,75862.55,23413.68,3178545.01,0,920380.00,6085075.23,3669319.33,1686231.81,1421045.69,2095906.68,0.0
4,收到的其他与经营活动有关的现金,124935505.73,226391546.14,28490185.09,236277418.42,114722174.35,78312952.53,32599923.45,218279050.32,222357562.01,67715437.65,64547652.40,239725607.96,300550480.59,58785282.37,27220518.52,558794209.11,406546532.57,297212028.50,58666014.99,236794294.41,344195662.57,274132896.45,44817955.26,234711985.39,255984242.09,191544714.10,49772779.32,538708114.77,90956841.52,55135216.95,20117279.72,179023353.61,156512668.84,127922207.41,80583309.84,610875999.67,83265950.91,21076355.51,9226634.75,126806898.49,93590839.14,57608592.15,29133311.99,339928297.53,118159061.13,72221369.25,199429168.68,429394085.73,140761360.66,63182181.09,136209288.43,453998382.70,52945949.10,29473212.06,154225068.83,117504417.58,363022171.47,36330011.31,29575605.53,14445452.21,44708088.91,4912439.76,1985851.49,1622416.20,8857348.78,3142879.62,4267225.55,1406139.40,35440699.23,29573459.95,2314506.93,1171801.04,11830241.90,10806380.10,12247276.00,0.0
5,经营活动现金流入小计,6656015296.45,4479822502.00,1414151084.20,7253978337.94,5741079785.57,3835726259.74,2112113229.52,7546576663.51,5423648161.59,3655373681.48,2007574082.28,19340165268.65,16740569152.49,14817688149.93,10069858650.06,68806857234.61,57313534613.11,38035856868.30,17111549822.62,81263984916.76,65931031163.24,43503695658.37,21054305479.89,114834309175.61,92184725888.66,62397846438.04,30436278453.80,110563047729.00,84699049300.91,53190434223.51,23937387337.97,94404433127.97,70136740682.03,44807644155.80,20875035541.76,67575121284.69,52180950892.68,34465454829.25,16810190357.59,54419034158.00,40508061826.36,25526937946.34,10481608855.93,36092491272.64,31311723776.55,20842220236.34,10538303379.33,36297222346.72,27589700194.00,19419024928.58,9398229820.21,31800661059.43,23210252506.38,14415185624.10,6553435122.85,23095059039.55,15503233297.32,6855468310.58,2909030772.80,9617838647.02,6897141643.64,4436481633.39,2136575206.09,7896466349.42,5426089026.90,3446544549.05,1589612040.18,5302398216.91,1947743679.54,3668337841.70,1817848513.69,1337937725.54,599911294.04,1302789949.53,1079250413.50,0.0
6,购买商品、接受劳务支付的现金,5835683815.63,3490345928.14,1261316615.08,6933723808.92,5333633666.13,3571089301.23,1722151744.67,6921472698.99,4904719506.14,3453701056.45,2079571192.94,18863240218.14,16491350704.94,14877439904.35,9945521245.41,67636231429.44,56371602211.45,37431141062.95,16899653325.45,79792487830.46,64633582920.88,42827852597.60,21117362415.65,112595320620.79,90990193585.57,61447700151.97,30827467579.97,110991669226.50,84432634449.53,52889085454.91,24220858769.05,94859047276.14,71096060269.18,45049925850.71,21757641960.68,67920889163.66,52740778858.26,35278905901.53,17533225256.37,53976014327.02,40659346671.73,25411217121.33,10215242417.02,35309678593.40,30924693316.28,20525739213.71,10371773407.51,35564448441.42,27238617813.59,19242689012.39,9430050676.07,30827699676.42,22911987103.32,14277851115.91,6455986316.85,22689524154.10,15179472116.41,6763325433.82,2877445607.44,9490649104.77,6799618606.30,4475568726.22,2187249647.10,7828796902.81,5489007621.87,3542751917.60,1683743899.72,5099759401.70,1883810386.66,3541268379.06,1772655384.50,1304039622.73,576407824.55,1290580522.75,987863349.15,0.0
7,支付给职工以及为职工支付的现金,126573824.65,82408602.98,42272334.80,192351212.02,122975583.55,80050726.94,41872854.14,191025031.96,120489505.15,74274148.31,38477686.63,174315916.55,121570552.39,84670549.81,37154018.52,201816376.56,127224099.04,81227220.06,39699785.86,226947040.71,133659311.78,85878993.66,43443734.42,235811224.96,148631007.78,91288060.38,44986415.55,215516576.37,120841744.19,79243938.61,39246105.73,191469715.16,108353017.52,71096136.98,33793168.78,168470862.65,101482339.30,69803446.96,34278150.75,142827294.69,90865654.26,57307427.06,28077085.04,147165167.41,93106549.49,60421657.64,31312840.87,149478740.30,86742603.21,55283901.55,25701426.66,127232301.83,76861184.55,50933410.28,26284848.00,74058529.64,43192149.17,18926834.34,9433770.06,31969861.88,24938701.64,16050608.85,7939451.25,17814614.97,14941986.90,9007219.79,4839035.13,19781029.94,11762239.97,15149762.38,8741519.97,16853443.75,8336165.54,17767270.57,13888152.29,0.0
8,支付的各项税费,45968973.54,34209165.88,18077095.11,60485438.56,49025212.25,39130093.05,25444922.55,51537423.24,48241574.09,33275958.74,19681681.64,82029742.29,68199530.02,56461597.61,34316303.82,109101171.80,99663918.11,67297003.75,34059492.73,167344651.05,93362298.39,53965948.47,33453645.24,123986563.25,75060701.81,48036836.14,23971821.08,88141085.31,68735334.03,49494553.98,29424940.89,65305583.47,60529770.79,46025860.43,25068206.47,63735424.39,53977673.86,39599219.27,20321861.83,66748683.28,53618775.62,44258162.52,16289429.11,88620032.80,70688327.64,47883714.73,18958318.77,60871519.10,45559379.79,34375274.52,18311536.00,63610297.39,50067808.47,36346688.05,16783485.48,47585993.30,38294885.68,24395762.91,4545902.85,44777366.77,36624324.79,30922932.42,20241682.99,20868097.98,4834135.98,3816435.68,1834471.07,17691332.92,12700893.09,13978149.51,17140669.36,4076616.93,1435857.06,5106890.30,4769244.42,0.0
