,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,393544786.22,269508554.68,129268558.17,593232459.32,412461550.60,267603071.67,133029345.57,502009622.56,359414413.59,240206168.74,116413533.37,465459837.32,350377308.81,280000796.63,138348334.85,496394982.36,388167514.32,269659797.28,137146836.58,507803095.09,398069604.95,267687468.42,112782332.35,169019598.89,104796648.85,55483243.86,55650950.39,112702507.11,121252089.10,82358998.34,39575308.02,105135121.31,89348439.10,59321984.38,32065754.77,89075217.27,67755591.70,57739501.24,20620120.18,78962610.70,61266818.13,43672617.30,14137868.50,61614065.50,48115952.64,33180200.20,13721444.62,68033055.73,52043580.85,38749515.50,13579992.98,62833443.99,0,58005812.77,49266625.59,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,28947732.79,25646689.03,2022486.28,23417296.56,12094708.37,10282030.37,2899441.95,3282560.93,1793408.15,953273.95,4213651.67,4214789.58,14973339.62,6866307.75,-537182.78,25116701.45,5407913.85,3522821.29,19210835.94,12530306.00,31479224.62,13398803.07,4891386.81,22295866.99,2443067.97,196271.68,105593.38,3199924.84,744152.91,481811.75,237015.42,12788127.40,5214049.28,2585486.39,501273.28,8740946.30,11939049.84,4632976.17,691278.08,5292981.08,3251712.35,2344518.29,71232.02,6144431.04,5797654.31,5203022.20,3894263.30,4901460.79,2464156.83,2421121.91,1366202.89,3183943.46,0,1548420.80,15837.05,0.0
5,经营活动现金流入小计,422492519.01,295155243.71,131291044.45,616649755.88,424556258.97,277885102.04,135928787.52,505292183.49,361207821.74,241159442.69,120627185.04,469674626.90,365350648.43,286867104.38,137811152.07,521511683.81,393575428.17,273182618.57,156357672.52,520333401.09,429548829.57,281086271.49,117673719.16,191315465.88,107239716.82,55679515.54,55756543.77,115902431.95,121996242.01,82840810.09,39812323.44,117923248.71,94562488.38,61907470.77,32567028.05,97816163.57,79694641.54,62372477.41,21311398.26,84255591.78,64518530.48,46017135.59,14209100.52,67758496.54,53913606.95,38383222.40,17615707.92,72934516.52,54507737.68,41170637.41,14946195.87,66017387.45,0,59554233.57,49282462.64,0.0
6,购买商品、接受劳务支付的现金,111907260.51,86930710.78,21643420.87,107459669.19,73637177.58,47015149.08,21400596.10,87900714.85,63842721.26,29459931.83,16027077.71,55919473.21,64577718.05,97673286.80,49785323.24,102334666.23,115627850.99,100347535.30,64210598.67,80080140.98,76992806.73,44821341.95,22522082.71,51882512.15,56669851.22,15390737.43,35383672.88,50018568.17,76936289.70,51771429.86,26400682.29,53822848.70,59397233.16,39173877.54,18717965.71,39718887.76,37357161.68,22346060.20,9031133.87,19573067.64,17918752.92,14487084.87,6159907.34,27683661.87,20365476.66,14324162.07,7264303.32,25521699.50,20861645.09,15855738.17,10650324.94,17131216.06,0,20979889.86,25080104.19,0.0
7,支付给职工以及为职工支付的现金,46608257.44,33641391.64,20036570.06,65553012.62,51447617.62,37505150.94,23096479.06,77756094.71,63670393.25,46185766.69,27185747.94,78087184.37,55369019.80,39301503.40,23221028.45,70187654.99,52953919.75,37060487.97,21833302.01,62402477.74,52603351.79,37278127.08,21937302.28,24232035.37,12388619.03,7972248.68,4015583.93,13421782.17,10628562.32,6864211.40,3530735.68,13023370.76,10196296.00,6456572.88,3034503.39,10111795.10,8092812.55,5446145.09,3035888.67,9006065.26,7053117.37,5021934.03,2905702.61,6671200.37,5232491.29,3912074.92,1537589.79,5108534.03,3681684.24,2476174.08,1180413.38,4133641.02,0,3862084.45,4179558.34,0.0
8,支付的各项税费,60949772.19,41500915.28,22487452.43,104145723.63,58651059.03,39929540.84,23751974.58,87466366.95,62922736.93,42861381.28,27039872.17,87462765.63,61763232.88,43660651.46,25083453.33,84830473.93,63705609.49,44760233.27,24563943.30,86021597.83,63311864.30,42223638.06,21065035.56,25116089.73,7768209.18,6394094.27,2689504.34,13185872.91,8324094.95,5350328.04,2683804.80,10658548.44,7121564.99,6666454.37,2068838.82,9176206.01,9556172.43,4464945.06,1798237.58,12841303.09,7266073.58,4909355.11,3446289.03,12426725.96,8985810.59,7066218.70,2220053.72,13694694.37,9456617.39,7165960.21,1918017.39,7572526.86,0,6983115.67,3449380.94,0.0
