9,支付的其他与经营活动有关的现金,92153097.69,76697633.86,47702116.05,32580057.67,79783711.24,67408504.55,42662291.79,27113468.18,83575925.30,51172928.82,33856600.39,15538885.01,71770985.29,45682550.16,32126815.21,16560391.74,62256879.81,44115427.73,33344442.35,24813126.02,37670110.65,33916048.92,27513303.78,13463995.13,46421545.37,53619607.07,20165353.11,12755443.80,26779985.96,33878796.80,18867307.06,7987674.06,25602653.85,23634472.33,11366198.77,7442071.05,22586746.44,21584197.52,7960901.69,8188451.70,27203476.86,14065310.73,9758218.55,8060848.44,21153704.98,24460117.06,7283958.58,6568837.08,13904048.47,25524987.13,9955360.75,5552876.23,16313121.97,50969314.35,16438356.74,8128276.96,74353024.00,68494765.41,39512052.76,18428778.90,23295850.56,7329905.51,6043489.36,19520314.25,22190279.69,0.0
10,经营活动现金流出小计,636943455.17,495704431.00,332572758.53,175046432.62,487653771.89,381260653.92,244354247.56,138983573.87,530815373.19,370719040.73,272091512.54,115839269.40,535208355.97,378851939.44,244691710.31,96954156.21,437290418.82,346265507.87,235103422.39,114894374.44,332733816.28,253982408.50,154954629.53,65815435.58,266638591.89,242388905.69,137286820.49,55764305.78,177959738.37,162263547.08,92771095.87,42791062.93,187070240.20,149509813.07,95757207.31,44159007.22,186615536.09,141898681.66,85672599.12,47271442.91,161478389.98,133745355.78,94635764.59,54489080.43,216066942.65,189440502.63,99987394.26,57365140.28,176693809.71,153650353.15,92566458.79,43316825.65,128405706.35,147995472.98,60296395.77,28331109.40,181679164.38,158338840.14,93349594.82,40412524.63,105406158.51,69422975.50,48915978.12,77845179.30,62303789.60,0.0
11,经营活动产生的现金流量净额,309932486.11,119349554.72,63868538.40,25576548.34,206692700.31,111822296.73,49257657.60,32888151.20,33538795.53,-31392372.10,-48297699.24,-28358992.10,51683874.47,-56833915.36,-74075655.52,-9686621.48,-32233726.21,-119206675.58,-97084648.35,-62724627.61,96510052.37,5275768.58,5539324.23,21917941.32,190231330.14,10887735.51,4992494.94,2908869.10,133352069.29,30098553.72,29477161.05,-1533115.09,78218390.45,35222568.90,22792760.53,-2823042.67,52847848.68,6942906.95,5737319.68,-16136643.06,86776857.60,9328117.56,-1972008.52,-19010496.49,1309927.77,-28889413.33,5396004.69,-3494885.23,37488041.87,9571736.28,12033319.61,457345.52,22564724.73,-607279.15,6538947.07,-1701503.05,24309956.90,-20686500.48,4154993.28,-10761822.24,45847409.71,17274663.63,-6799717.23,45531804.75,36668993.03,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,1099150000.00,887500000.00,795300000.00,625200000.00,2357782610.86,1953859371.47,1263976397.16,435763365.52,993113386.00,877114386.00,450000000.00,300000000.00,120000000.00,70000000.00,70000000.00,20000000.00,100000000.00,0,0,0,420330000.00,420330000.00,420330000.00,295330000.00,3840000.00,0,0,0,14050000.00,9500000.00,9000000.00,2000000.00,12750000.00,12750000.00,11050000.00,3500000.00,1879777.37,338102.88,338102.88,0,9845000.00,8120000.00,0,11820000.00,1300000.00,0,0,0,4419703.20,0,0,0,0,0,0,184724.32,0,0,0,0,0,0,0,189081.77,0,0.0
14,取得投资收益所收到的现金,26399954.41,16890299.84,9641793.94,1249941.27,77147339.31,75758451.98,67435748.54,66470304.25,79507730.18,72824354.87,8757068.48,644275.26,2990743.38,2329099.54,1469885.11,54356.16,9793113.25,8420510.51,6545064.28,0,11423561.38,11423561.38,8482684.91,2472273.96,5563438.06,5563438.06,3563438.06,0,6090000.00,6090000.00,3190000.00,0,3971848.89,3201082.90,3201082.90,0,2320000.00,2320000.00,2320000.00,0,3465000.00,3465000.00,1740000.00,0,1384457.32,0,0,0,840000.00,840000.00,840000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1752700.95,1732325.05,1664344.95,955082.24,3492687.42,0,0,0,510674.85,760000.00,760000.00,0,705000.00,65000.00,65000.00,65000.00,6500.00,3500.00,3500.00,0,7733321.40,0,0,0,13400.00,8000.00,8000.00,6000.00,36428.00,0,0,0,65900.00,60000.00,60000.00,60000.00,0,0,0,0,5000.00,5000.00,5000.00,0,0,2000.00,2000.00,0,15350480.30,8592396.80,8592396.80,6296000.00,0,0,0,0,3755600.00,2000.00,2000.00,28000.00,5000.00,5000.00,3208.21,4133398.62,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,8007497.33,0,0,0,0,0,0,0,0,0,0,0,30975316.60,4383241.10,4383241.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,25244745.12,0,0,0,8400000.00,4314103.94,0,0,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,1749000.00,0,0,0,15353419.71,0.00,0,15160000.00,14915000.00,14915000.00,11115000.00,5550000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787941.62,1131944.95,0,0,0,1225.67,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,1127302655.36,906122624.89,806606138.89,627405023.51,2471674880.04,2029617823.45,1331412145.70,502233669.77,1081531791.03,955012844.81,459517068.48,300644275.26,223695743.38,72394099.54,71534885.11,20119356.16,140774929.85,12807251.61,10931805.38,0.00,439486882.78,431753561.38,428812684.91,297802273.96,9416838.06,7320438.06,3571438.06,6000.00,20176428.00,30943419.71,12190000.00,2000000.00,31947748.89,30926082.90,29226082.90,14675000.00,9749777.37,2658102.88,2658102.88,0,13315000.00,11590000.00,1745000.00,11820000.00,2684457.32,2000.00,2000.00,0,20610183.50,9432396.80,9432396.80,6296000.00,1787941.62,1131944.95,0,184724.32,3755600.00,3225.67,2000.00,28000.00,5000.00,5000.00,3208.21,4322480.39,18526149.80,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,1247028235.44,1160832423.66,1109086276.63,384267562.17,343661145.78,268797962.83,185958883.34,114586949.05,655845341.98,517756817.83,146519803.08,100616428.40,399720634.11,151985917.12,290143213.36,41783089.54,557183169.37,336570556.28,228197708.24,32319917.01,576498213.59,320558285.13,213301377.75,64561931.27,264043940.28,184426487.37,146637862.59,77300673.26,292738920.36,177547819.49,73239855.18,45648905.77,225643472.15,168246379.18,97247942.10,35171825.00,205018754.24,97381942.67,47139983.96,29518705.59,90778190.75,78470897.09,70963103.10,41147789.84,44262639.07,35654235.83,17620519.21,5346246.78,13581315.38,10916467.77,5737278.64,3769821.79,36866070.16,27579671.87,19636758.52,12493345.55,52687561.45,36112043.98,28394221.72,17414678.28,58727753.75,33773427.81,14311530.38,52658536.63,0,0.0
20,投资所支付的现金,1001988580.62,821000000.00,754500000.00,630000000.00,2346000000.00,1803900000.00,1106000000.00,386000000.00,1326050000.00,1132000000.00,598000000.00,380000000.00,260144900.00,160144900.00,110144900.00,110144900.00,134000000.00,77000000.00,43000000.00,0,348823500.00,348823500.00,340000000.00,215000000.00,106470600.00,26470600.00,0,0,50000000.00,0,0,0,0,0,0,0,8493429.55,8359429.55,28359429.55,3036000.00,5850000.00,5815000.00,5400000.00,13015000.00,10330000.00,330000.00,330000.00,0,49715451.85,39500000.00,45000000.00,500000.00,0,17774400.27,0,0,20704828.71,16549800.00,16549800.00,0,750000.00,750000.00,750000.00,1675950.60,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,64591275.11,0,0,0,96620665.36,0,53620665.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19928954.56,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,25244745.12,0,0,0,0,0,0,205805.80,0,0,0,0,0,0,0,0,0,0,0,0,0,731319.00,0,0,0,6402700.80,0.00,0,5449217.81,118475.24,118475.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8384200.00,5155032.44,384200.00,0,11082.50,0,0,0,0,0,0,753799.67,1968941.61,753799.67,0,0,0.0
23,投资活动现金流出小计,2249016816.06,1981832423.66,1863586276.63,1014267562.17,2714905890.90,2072697962.83,1291958883.34,500586949.05,1981895341.98,1649756817.83,744519803.08,480822234.20,724456809.22,312130817.12,400288113.36,151927989.54,787803834.73,467191221.64,324818373.60,32319917.01,925321713.59,669381785.13,553301377.75,279561931.27,370514540.28,211628406.37,146637862.59,77300673.26,342738920.36,183950520.29,73239855.18,45648905.77,231092689.96,168364854.42,97366417.34,35171825.00,213512183.79,105741372.22,75499413.51,32554705.59,96628190.75,84285897.09,76363103.10,54162789.84,54592639.07,35984235.83,17950519.21,5346246.78,63296767.23,58800667.77,55892311.08,4654021.79,56795024.72,45365154.64,19636758.52,12493345.55,73392390.16,52661843.98,44944021.72,17414678.28,60231553.42,36492369.42,15815330.05,54334487.23,40574725.14,0.0
24,投资活动产生的现金流量净额,-1121714160.70,-1075709798.77,-1056980137.74,-386862538.66,-243231010.86,-43080139.38,39453262.36,1646720.72,-900363550.95,-694743973.02,-285002734.60,-180177958.94,-500761065.84,-239736717.58,-328753228.25,-131808633.38,-647028904.88,-454383970.03,-313886568.22,-32319917.01,-485834830.81,-237628223.75,-124488692.84,18240342.69,-361097702.22,-204307968.31,-143066424.53,-77294673.26,-322562492.36,-153007100.58,-61049855.18,-43648905.77,-199144941.07,-137438771.52,-68140334.44,-20496825.00,-203762406.42,-103083269.34,-72841310.63,-32554705.59,-83313190.75,-72695897.09,-74618103.10,-42342789.84,-51908181.75,-35982235.83,-17948519.21,-5346246.78,-42686583.73,-49368270.97,-46459914.28,1641978.21,-55007083.10,-44233209.69,-19636758.52,-12308621.23,-69636790.16,-52658618.31,-44942021.72,-17386678.28,-60226553.42,-36487369.42,-15812121.84,-50012006.84,-22048575.34,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,10000.00,0,0,0,2400000.00,2400000.00,2400000.00,2400000.00,0,0,0,0,0,0,0,0,1619904660.00,1619904660.00,0,0,0,0,0,0,468700896.35,463220896.35,415880896.35,415880896.35,3719041.20,3719042.00,0,0,5498066.00,4898066.00,4898066.00,4898066.00,337657578.00,338537578.00,338537578.00,338537578.00,7200000.00,4804258.28,4813092.27,0,2500000.00,0,0,0,2100000.00,2100000.00,0,0,0,4037691.54,0,0,0,0,0,0,278068480.00,278068480.00,7500000.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,2400000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70779856.17,0,0,0,3719041.20,0,0,0,0,0,0,0,0,0,0,0,0,0,4813092.27,0,0,0,0,0,2100000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,1646945334.61,1576902253.12,1201841071.74,517929546.21,692196380.36,698680506.07,665227260.24,635048230.10,682592172.35,667545399.00,332000000.00,0,1537659520.00,1537659520.00,875097760.00,210000000.00,927779128.71,915608270.35,577371446.40,80000000.00,790106465.12,323949111.67,271766659.93,110000000.00,349600000.00,215000000.00,110000000.00,30000000.00,258000000.00,60000000.00,5000000.00,0,188680460.25,236180460.25,215000000.00,100000000.00,214707703.75,120001062.89,35000000.00,35000000.00,186837513.20,0,157999429.80,137993766.14,326788051.07,230000000.00,120900000.00,60600000.00,181084999.02,134500000.00,143071976.82,25688493.71,48000000.00,44186595.44,25000000.00,0,48000000.00,48000000.00,38000000.00,5000000.00,48000000.00,38100000.00,38000000.00,79000000.00,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99600000.00,99600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158000117.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,85000000.00,0.00,0,0,219326358.90,0,0,0,0,0,0,0,152723707.23,152538968.80,538968.80,538968.80,3796021.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6948.55,0,0,0,0,0,90755.69,0,0.0
31,筹资活动现金流入小计,1731955334.61,1576902253.12,1201841071.74,517929546.21,913922739.26,701080506.07,667627260.24,637448230.10,682592172.35,667545399.00,332000000.00,0.00,1690383227.23,1690198488.80,875636728.80,210538968.80,2551479810.11,2535512930.35,577371446.40,80000000.00,790106465.12,323949111.67,271766659.93,110000000.00,818300896.35,777820896.35,625480896.35,445880896.35,261719041.20,63719042.00,5000000.00,0.00,194178526.25,241078526.25,219898066.00,104898066.00,552365281.75,458538640.89,373537578.00,373537578.00,194037513.20,162804376.04,162812522.07,137993766.14,329288051.07,230000000.00,120900000.00,60600000.00,183184999.02,136600000.00,143071976.82,25688493.71,48000000.00,48224286.98,25000000.00,0,48000000.00,48006948.55,38000000.00,5000000.00,326068480.00,316168480.00,45500000.00,79090755.69,72000000.00,0.0
32,偿还债务支付的现金,1030057867.17,805913235.79,469364310.11,135582874.70,788610709.14,657147509.22,452285974.18,396914715.28,263880236.86,222242205.00,21802632.00,10533162.68,949625655.39,756554388.59,224000000.00,220000000.00,1415245501.20,474437500.00,165437500.00,130000000.00,301814500.00,253437500.00,223437500.00,140000000.00,299744760.00,206388000.00,166388000.00,78000000.00,46916250.00,43481500.00,43481500.00,40000000.00,27324880.00,102324880.00,100000000.00,100000000.00,207992500.00,199138185.00,80150772.50,45025222.50,174015040.80,140458101.11,99423181.13,44423181.13,205951286.99,150000000.00,116000000.00,0,153315759.40,96000000.00,89195461.42,2000000.00,57946382.56,44186595.44,20000000.00,5000000.00,48000000.00,53064867.50,20000000.00,0,114000000.00,117533535.60,33000000.00,38000000.00,0,0.0
33,分配股利、利润或偿付利息所支付的现金,108447140.38,82748822.22,49926333.72,18725830.03,82251588.30,59651047.50,39302664.59,22249586.21,138588761.38,117161828.37,96431417.92,10297799.49,40434547.07,28170314.53,13855234.54,6323696.19,99164323.12,83990653.33,59870159.51,10127886.92,75863601.45,65333461.39,54868895.07,13947122.38,62322238.54,54245242.00,46131662.34,8272120.56,64916265.22,62128972.46,53696632.53,5087150.77,11778376.06,11509571.78,4436015.43,1832919.70,7931864.72,4337464.38,3061646.10,1127456.10,33016109.05,22288029.30,21036141.88,1758319.53,6936125.83,3421514.11,2072539.68,543962.50,19785934.28,18405072.19,18405072.19,22047.61,2720201.48,2805935.20,1630330.26,258075.00,18329653.78,15351019.94,15176072.52,255584.73,35610751.30,8781772.02,8325285.01,13509657.19,0,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,14794458.55,0,0,0,2867883.85,4766202.00,4656086.55,0,1996120.52,0,0,0,1885541.00,1990000.00,470000.00,120000.00,6319448.03,2086040.63,1657214.47,0,0,5300.00,5300.00,5300.00,1430000.00,1430000.00,1190000.00,0,3170000.00,0,0.00,11312.94,0,0,0,0,0,0,0,0,0,0,0,0,908000.00,0,0,0,0,0,0,0,0,3910.00,0,0,2544000.00,67755.58,0,0,5515424.99,3511678.06,3237726.16,3054.36,0,0.0
36,筹资活动现金流出小计,1153299466.10,888662058.01,519290643.83,154308704.73,873730181.29,721564758.72,496244725.32,419164301.49,404465118.76,339404033.37,118234049.92,20830962.17,991945743.46,786714703.12,238325234.54,226443696.19,1520729272.35,560514193.96,226964873.98,140127886.92,377678101.45,318776261.39,278311695.07,153952422.38,363496998.54,262063242.00,213709662.34,86272120.56,115002515.22,105610472.46,97178132.53,45098463.71,39103256.06,113834451.78,104436015.43,101832919.70,215924364.72,203475649.38,83212418.60,46152678.60,207031149.85,162746130.41,120459323.01,46181500.66,213795412.82,153421514.11,118072539.68,543962.50,173101693.68,114405072.19,107600533.61,2022047.61,60666584.04,46996440.64,21630330.26,5258075.00,68873653.78,68483643.02,35176072.52,255584.73,155126176.29,129826985.68,44563011.17,51512711.55,53874771.64,0.0
37,筹资活动产生的现金流量净额,578655868.51,688240195.11,682550427.91,363620841.48,40192557.97,-20484252.65,171382534.92,218283928.61,278127053.59,328141365.63,213765950.08,-20830962.17,698437483.77,903483785.68,637311494.26,-15904727.39,1030750537.76,1974998736.39,350406572.42,-60127886.92,412428363.67,5172850.28,-6545035.14,-43952422.38,454803897.81,515757654.35,411771234.01,359608775.79,146716525.98,-41891430.46,-92178132.53,-45098463.71,155075270.19,127244074.47,115462050.57,3065146.30,336440917.03,255062991.51,290325159.40,327384899.40,-12993636.65,58245.63,42353199.06,91812265.48,115492638.25,76578485.89,2827460.32,60056037.50,10083305.34,22194927.81,35471443.21,23666446.10,-12666584.04,1227846.34,3369669.74,-5258075.00,-20873653.78,-20476694.47,2823927.48,4744415.27,170942303.71,186341494.32,936988.83,27578044.14,18125228.36,0.0
38,四、汇率变动对现金及现金等价物的影响,5565326.71,4614124.45,-384638.02,-2796312.88,9975151.44,6526264.88,7629388.88,-6791752.19,-6096770.69,-1828481.35,-865556.85,514283.51,2782813.45,1155998.43,1473958.73,58730.66,232169.89,148804.19,104038.21,63478.11,72871.07,94757.02,108696.74,54908.88,-417034.18,-538847.88,-444558.28,-6360.27,-30887.57,-44561.84,16492.70,0,-2779355.37,-149563.59,-80281.77,0,1531647.75,0,0,0,0,0,0,0,0,0,0,0,0,0,-587877.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-227560479.37,-263505924.49,-310945809.45,-461461.72,13629398.86,54784169.58,267722843.76,246027048.34,-594794472.52,-399823460.84,-120400040.61,-228853629.70,252143105.85,608069151.17,235956569.22,-157341251.59,351720076.56,1401556894.97,-60460605.94,-155108953.43,23176456.30,-227084847.87,-125385707.01,-3739229.49,283520491.55,321798573.67,273252746.14,285216611.36,-42524784.66,-164844539.16,-123734333.96,-90280484.57,31369364.20,24878308.26,70034194.89,-20254721.37,187058007.04,158922629.12,223221168.45,278693550.75,-9529969.80,-63309533.90,-34236912.56,30458979.15,64894384.27,11706836.73,-9725054.20,51214905.49,4884763.48,-17601606.88,456970.71,25765769.83,-45108942.41,-43612642.50,-9728141.71,-19268199.28,-66200487.04,-93821813.26,-37963100.96,-23404085.25,156563160.00,167128788.53,-21674850.24,23097842.05,32745646.05,0.0
40,加:期初现金及现金等价物余额,674296922.65,674296922.65,674296922.65,674296922.65,660667523.79,660667523.79,660667523.79,883638840.87,1255461996.31,1255461996.31,1255461996.31,1255461996.31,1003318890.46,1003318890.46,1003318890.46,1003318890.46,651598813.90,651598813.90,651598813.90,651598813.90,628422357.60,628422357.60,628422357.60,628422357.60,344901866.05,344901866.05,344901866.05,344901866.05,387426650.71,387426650.71,387426650.71,387426650.71,356057286.51,356057286.51,356057286.51,356057286.51,168999279.47,168997105.78,168999279.47,168999279.47,178529249.27,178529249.27,178529249.27,178529249.27,113634865.00,113634865.00,113634865.00,113634865.00,108750101.52,108750101.52,108750101.52,108750101.52,159121013.16,159121013.16,159121013.16,159121013.16,225321500.20,225321500.20,225321500.20,225321500.20,68758340.20,68758340.20,68758340.20,45660498.15,0,0.0
41,六、期末现金及现金等价物余额,446736443.28,410790998.16,363351113.20,673835460.93,674296922.65,715451693.37,928390367.55,1129665889.21,660667523.79,855638535.47,1135061955.70,1026608366.61,1255461996.31,1611388041.63,1239275459.68,845977638.87,1003318890.46,2053155708.87,591138207.96,496489860.47,651598813.90,401337509.73,503036650.59,624683128.11,628422357.60,666700439.72,618154612.19,630118477.41,344901866.05,222582111.55,263692316.75,297146166.14,387426650.71,380935594.77,426091481.40,335802565.14,356057286.51,327919734.90,392220447.92,447692830.22,168999279.47,115219715.37,144292336.71,208988228.42,178529249.27,125341701.73,103909810.80,164849770.49,113634865.00,91148494.64,109207072.23,134515871.35,114012070.75,115508370.66,149392871.45,139852813.88,159121013.16,131499686.94,187358399.24,201917414.95,225321500.20,235887128.73,47083489.96,68758340.20,0,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
