,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,151545335786.31,109943633319.72,71233885703.13,34847395588.94,120910179491.78,80680202098.78,44085528499.15,22146487130.72,91262907054.13,67155891941.77,43177571408.01,20766769785.79,70515850884.41,42133348867.37,28687136426.37,14553445652.90,58608348945.20,44067265220.87,29782633178.19,15681313789.95,67150347641.03,47411787078.90,30216111783.83,14056379513.28,75180477627.59,68131107177.55,40117999349.97,23407513844.90,95196278646.85,77931815893.69,49120401384.73,21504075919.61,95685087687.19,73654443940.11,47416410123.38,20976803263.01,96876149240.07,77434958140.93,46921577497.50,21430107119.14,70250270513.25,52745846501.63,32843152199.92,15848800075.63,142346653101.19,117771342910.12,77413688478.84,34602079338.47,115931947827.39,52464918821.20,32182642650.64,66212214084.60,32326830347.19,28313377000.80,25885726424.53,0.0
3,收到的税费返还,960625731.60,664875165.69,437005982.94,253772596.65,1409776365.53,1083163039.68,644963878.17,367678417.77,1020370020.17,838906702.45,381375988.44,132031318.64,493963141.24,362056409.81,218799061.61,92220406.26,543702118.43,403667078.33,306777589.33,126895771.72,648773554.54,433991724.25,297352701.24,99656145.85,420340718.04,306339055.09,201266891.03,59780653.32,380175109.50,291595871.72,158988702.60,53824863.00,83800164.66,107172393.95,43001593.40,29179459.54,85617280.42,87484724.11,33236038.93,28522616.14,217399458.40,178078898.94,112083990.13,47665375.83,64152287.65,55931693.23,54444060.87,8336655.60,117195171.53,50921569.12,34546388.03,222388473.92,164555963.76,123858994.15,1347642.93,0.0
4,收到的其他与经营活动有关的现金,6104577821.61,4971624509.48,3865837209.60,1684456497.70,6823604188.52,6122617856.46,3560032845.52,1722312473.50,6925534429.07,5012095388.49,3078191785.65,1647135329.15,6895503119.74,2146459901.43,1928682853.27,814358484.38,6531059224.63,7096487870.44,6289886476.09,775706912.37,6177395770.54,5776001942.53,2506760945.45,1234228615.92,16160077938.06,11637909391.93,11259378695.51,6601157765.27,27572554741.71,22644930237.62,14376631775.58,6301792657.70,22545304907.75,19453523967.59,13796923842.66,6517760791.52,24884332473.23,19320659477.23,12895061196.01,6228575992.18,22087959257.17,18244716151.53,9249074900.34,4166373506.23,21543608485.95,22962271745.46,15643003294.17,7579140480.61,23712452767.19,17157577889.21,10186959768.47,9241823283.14,14649610854.34,13762686381.19,427440396.95,0.0
5,经营活动现金流入小计,158610539339.52,115580132994.89,75536728895.67,36785624683.29,129143560045.83,87885982994.92,48290525222.84,24236478021.99,99208811503.37,73006894032.71,46637139182.10,22545936433.58,77905317145.39,44641865178.61,30834618341.25,15460024543.54,65683110288.26,51567420169.64,36379297243.61,16583916474.04,73976516966.11,53621780745.68,33020225430.52,15390264275.05,91760896283.69,80075355624.57,51578644936.51,30068452263.49,123149008498.06,100868342003.03,63656021862.91,27859693440.31,118314192759.60,93215140301.65,61256335559.44,27523743514.07,121846098993.72,96843102342.27,59849874732.44,27687205727.46,92555629228.82,71168641552.10,42204311090.39,20062838957.69,163954413874.79,140789546348.81,93111135833.88,42189556474.68,139761595766.11,69673418279.53,42404148807.14,75676425841.66,47140997165.29,42199922376.14,26314514464.41,0.0
6,购买商品、接受劳务支付的现金,117286189839.27,85458108530.95,54762690256.73,26971734054.95,103655666936.66,69726919691.60,39115538365.69,19057610604.57,77330911443.14,58200426946.40,37085467784.60,19369458918.39,63278029259.25,37732504900.50,25018674883.29,12130907814.99,49261889046.15,38158631186.27,25461140300.83,12400400177.66,56533020315.93,41591223195.01,25830779559.42,12521380415.66,70903689102.25,66070567158.43,39725739423.35,24877367021.94,92210975935.73,75954319168.75,46964438235.92,21687603227.65,92433461384.55,68859135582.66,43036989686.73,19614112391.32,77060056694.58,63790470060.56,38716114242.43,18950892560.98,67796516669.22,54145591344.67,35171394797.17,18078806376.41,105705617156.76,84698897327.77,54690161343.24,24428344764.60,84574380322.83,46052262778.79,29003981555.06,48075342135.16,20497185161.35,21855432627.21,22164662181.79,0.0
7,支付给职工以及为职工支付的现金,11120357281.56,8800185305.78,6231750734.49,3761884493.20,8656488534.27,6852114215.89,4164443023.36,2618884912.78,6615706816.35,4543435572.36,3202842638.82,1874932270.29,6225832428.28,4507026660.56,3310870907.89,2229182334.78,6581210614.96,4776105808.12,3370486254.29,1864866192.01,6785032265.28,4642571267.40,3220689756.89,1616758975.56,6921697640.36,5196749336.03,3744758227.50,2118576701.01,7825687826.31,6247016081.13,4080218538.51,2582882746.13,8052456301.93,5794886478.34,4023035286.49,2385715399.61,6596404998.06,4813925039.32,3383205684.75,1836479658.09,6652792131.12,4061791605.28,2834241071.83,1616665694.34,5887932220.48,3893096587.87,2778459397.33,1561284447.52,5615899670.73,1913143168.81,1310366523.25,3693905367.86,2176076152.12,1377649725.74,968796349.15,0.0
8,支付的各项税费,2365952535.81,1315922368.18,984412687.30,503628886.19,1668909819.63,1060055747.01,719500932.23,394230886.02,1551247229.64,1279571528.48,1023862101.70,314315295.96,1136541069.31,906760634.26,525250773.28,184477415.55,986121072.58,743823466.15,426647771.14,210413607.59,1016327110.86,780967056.35,565612559.26,220796898.79,1254994718.78,885240444.44,713506822.53,345578250.34,1461381111.24,1119630370.34,904794974.96,398202758.48,1130373332.06,910367434.62,653153642.43,303237880.61,1484671110.75,1332184708.41,696371891.88,361568795.62,1515544687.71,1397236200.29,1027833065.57,387703064.12,6295829558.65,5273940803.71,3582699934.84,530853143.28,3355351878.38,865888079.63,542261922.46,3263121343.31,737644476.78,705064641.73,309122165.68,0.0
9,支付的其他与经营活动有关的现金,6635668154.49,5003868050.08,4091036456.61,1455969680.80,7031719133.65,5772803660.09,3824781851.49,2694945809.89,6618906630.38,3778729546.03,3543186300.67,1631096516.01,5745382210.59,2077826004.41,1935833338.68,1493021040.44,2190208915.62,2226991063.79,1282356480.39,999443386.22,3740819814.10,2213464538.64,2004217513.60,1159664959.16,15018641097.69,11144695757.08,10796181775.89,5699109091.79,26950244327.62,22900058369.71,14873089470.25,6108455454.70,21708957728.78,19397310951.38,14389765268.71,5744350419.72,25553136486.30,17563783574.52,12322816882.80,4838840763.64,22469783841.16,17903304015.44,9229199115.90,3857315016.73,22686798591.82,23401418852.56,15373569941.11,7529724236.83,23533281320.25,17681445137.86,10367213387.12,12245864681.51,18007283965.04,11455287250.17,-361995024.34,0.0
