,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1229584190.03,821853554.62,442584465.62,2099608106.93,1712863916.49,1089989363.61,551984064.65,1937106439.39,924841329.61,576574061.77,271118375.93,1095175691.75,781570650.72,472900773.03,236790584.30,1001108953.06,769961199.62,449885362.25,250137469.76,1019181358.19,751031890.55,456564729.74,221602411.55,972874657.65,715487125.05,403826241.60,216563869.97,839693012.17,754145729.98,422894732.04,200090995.96,983065707.83,903874614.86,514603361.04,214129015.06,963691782.82,944624718.67,484330066.21,196850804.33,811749137.21,629468648.54,395693393.51,143233158.38,960012923.38,716421089.55,437033593.33,170886526.08,890904863.56,571431903.58,364803529.33,153207733.93,722589258.52,505339593.66,300498034.20,579311528.09,474836503.16,356886038.01,0.0
3,收到的税费返还,12667872.83,6975234.38,4384879.83,57579895.15,78304003.39,69500090.58,33794261.47,32818456.20,0,0,0,0,0,0,0,15081.53,0,0,0,61649.70,33633.58,33633.58,33633.58,2117430.04,2106008.92,1956253.98,1227194.51,329577.58,315710.21,315710.21,315710.21,46622.84,900390.42,900390.42,900390.42,40867.00,0,0,43241.74,795201.36,791009.04,0,0,1154853.18,198960.06,198960.06,0,0,370713.02,370713.02,0,2907537.64,3156640.64,2846019.10,2896622.10,1335500.53,1375330.04,0.0
4,收到的其他与经营活动有关的现金,30504125.61,21476137.49,4779546.23,41693812.00,37061800.89,29162682.86,13385998.97,18417946.45,23832514.36,15009109.85,7814843.15,41007463.04,17978591.12,13967907.34,18401963.23,18643044.29,24638817.34,23017026.28,15682245.01,26502998.53,42360891.16,35056996.59,25643320.99,22269835.46,25390782.10,16167942.29,8118781.97,5674789.32,22648884.72,12119043.20,6016154.28,19136154.80,39080973.00,29515103.97,6835404.41,13149401.64,45695684.53,20919194.97,14627562.42,6429580.38,58803500.16,32116693.49,10794422.63,18334000.12,49794121.26,15121120.84,11973981.35,16117179.91,26464431.77,18794946.23,8166444.18,2562186.22,109622571.30,2308938.98,2321048.02,2938980.41,13358666.86,0.0
5,经营活动现金流入小计,1272756188.47,850304926.49,451748891.68,2198881814.08,1828229720.77,1188652137.05,599164325.09,1988342842.04,948673843.97,591583171.62,278933219.08,1136183154.79,799549241.84,486868680.37,255192547.53,1019767078.88,794600016.96,472902388.53,265819714.77,1045746006.42,793426415.29,491655359.91,247279366.12,997261923.15,742983916.07,421950437.87,225909846.45,845697379.07,777110324.91,435329485.45,206422860.45,1002248485.47,943855978.28,545018855.43,221864809.89,976882051.46,990320403.20,505249261.18,211577644.99,818973918.95,689063157.74,427810087.00,154027581.01,979501776.68,766414170.87,452353674.23,183216266.28,907022043.47,598267048.37,383969188.58,161374178.11,728058982.38,618118805.60,305652992.28,584529198.21,479110984.10,371620034.91,0.0
6,购买商品、接受劳务支付的现金,610758052.77,407237727.02,255155365.75,1072808282.07,938229398.88,678425795.59,319348897.89,1164547423.37,464194398.01,298962874.97,152169198.88,468923597.12,345547405.08,206532298.44,137752808.40,396784746.15,362329198.04,211785956.66,132443562.26,459092453.31,401436694.60,222004933.08,123738622.88,439692536.07,344988408.11,192294284.20,81177454.07,323301721.10,392167351.87,245453246.33,113682223.19,600297386.35,618354681.23,360368918.69,191665767.16,520079535.54,573791578.30,303122956.52,152151134.09,433360268.06,403044839.85,249600783.62,112629427.18,562473948.36,583388598.66,323985964.80,139817496.67,678416561.16,458342901.94,318817906.70,111659731.94,504824775.30,342922787.30,237622281.55,433714860.73,402578678.60,251388642.50,0.0
7,支付给职工以及为职工支付的现金,283239723.80,195391207.70,98445115.89,402462596.97,296252262.28,200589023.00,93285607.55,354424174.29,250870551.54,168704291.66,78085440.87,300269141.37,224131558.26,149453331.71,66864861.88,288664838.23,207705912.83,136452477.22,61126534.58,273345281.53,200650630.18,133002519.53,59023491.80,246567644.23,180969588.89,115936896.20,49722087.07,217992575.85,163212545.83,111877313.83,54330501.76,220924759.32,162917645.11,108575828.89,50817026.78,199278256.98,150557846.66,93694678.91,35540431.00,160682232.50,114060747.25,70953446.05,19316451.44,184333818.02,96572427.52,67216028.86,15509518.54,132166526.98,68014178.69,39304999.01,16426336.88,73087624.36,53251273.99,33445361.52,57736418.40,48454336.04,35223383.39,0.0
8,支付的各项税费,72412233.38,51774150.70,17286763.25,116971671.64,98893412.66,64289169.06,29196299.11,102605256.75,80052934.00,53639643.43,22491578.13,100003742.99,77600036.88,47698914.12,16105942.68,82554909.24,64162026.96,38204293.01,13793364.07,92466432.97,61364488.22,35181541.35,14092781.72,95206348.90,66346568.15,38045469.19,13407445.66,73910919.00,57228220.72,36388091.12,19593783.86,71122266.01,62518446.13,42811991.28,16256970.36,60132504.75,47075650.49,29398912.43,10976167.07,52936451.59,39454261.54,28366782.32,8964127.94,79283698.93,45687926.66,31962200.18,3531508.96,52248411.38,27526768.05,14390717.26,7577457.03,27197700.07,19380434.24,12534665.79,18301134.18,16878883.77,13341511.36,0.0
