,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2681807394.51,1979788265.85,1233865032.13,5419700580.36,4255479317.61,2467596157.68,1427038636.53,4590058784.66,3420754155.92,1920834182.22,1202756006.73,4092876412.33,2732689102.73,1919336254.31,1127370658.56,3150706555.79,2285308591.11,1494006097.73,948194734.52,3029629538.56,2138391610.91,1399172837.86,730215183.80,2458977815.13,1681465740.89,1033207535.55,551023423.05,2000743824.55,1440402670.33,860056797.09,377012197.09,1531773387.63,1018712751.66,610657065.59,248562835.02,890202806.21,544501453.89,315075332.38,145253944.56,590863324.01,384147973.52,220874105.64,92936552.87,425096651.64,321111531.32,0.0
3,收到的税费返还,26253.93,15768.50,15768.50,42230.01,42230.01,42230.01,0,514631.42,73375.40,73375.40,50388.35,45727.02,0,0,0,13902.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,286437369.34,125252594.27,311670832.17,490567782.46,295047022.15,106057561.87,153165480.96,185832170.81,92013092.33,136281769.45,179307716.24,460355889.08,324412588.06,49513850.45,30226220.50,78488675.60,15820932.42,12518825.16,2722434.54,75701901.99,49616099.56,59322201.31,22324548.45,37799594.31,43981160.74,33654696.43,23547798.81,21301405.43,32518505.08,22252830.17,6852544.46,38761778.65,9391117.63,5273694.18,4906232.14,11885313.67,9363181.68,6743591.21,1958585.21,6930898.83,4329000.33,4091590.58,4079026.33,8292194.45,4261880.16,0.0
5,经营活动现金流入小计,2968271017.78,2105056628.62,1545551632.80,5910310592.83,4550568569.77,2573695949.56,1580204117.49,4776405586.89,3512840623.65,2057189327.07,1382114111.32,4553278028.43,3057101690.79,1968850104.76,1157596879.06,3229209134.04,2301129523.53,1506524922.89,950917169.06,3105331440.55,2188007710.47,1458495039.17,752539732.25,2496777409.44,1725446901.63,1066862231.98,574571221.86,2022045229.98,1472921175.41,882309627.26,383864741.55,1570535166.28,1028103869.29,615930759.77,253469067.16,902088119.88,553864635.57,321818923.59,147212529.77,597794222.84,388476973.85,224965696.22,97015579.20,433388846.09,325373411.48,0.0
6,购买商品、接受劳务支付的现金,2721530314.93,2045648389.31,1303171763.37,4310586909.17,3361517690.91,2423897819.67,1504325014.64,3715315621.75,3011321039.83,1966894171.90,1443579603.29,3706243825.85,2633225321.22,1790132931.64,1078062322.47,3016398749.74,2366147238.22,1420447510.10,620760209.39,2342994420.29,1812511534.37,1222102580.70,706720034.89,1743047437.15,1379419828.41,860267075.63,457026193.99,1611209327.15,1212477381.16,778282861.70,354847941.24,1348813536.32,1016619809.60,627532251.76,323722528.36,701682838.08,391745712.73,220582584.27,113128241.77,423036515.39,296973862.09,178987068.37,100299733.20,304546589.09,253734664.48,0.0
7,支付给职工以及为职工支付的现金,312173667.97,205866479.95,101757842.31,523549264.28,376812141.22,248405636.45,131428800.85,403518552.52,294802278.94,185656336.36,95504527.49,366901061.66,254502614.01,167007670.32,87144227.18,559369292.82,473120830.02,317945756.09,167108881.76,673251389.76,503515433.54,336786795.14,134381912.24,582069634.66,405712944.36,226129923.93,129140708.84,518996642.18,385616095.13,235120901.96,112616820.07,360331562.75,252231091.34,156066055.15,63071068.71,160803237.32,103060639.31,56354814.78,19746622.09,68078439.68,45066711.72,30791302.69,14947101.52,50607475.29,28004856.32,0.0
8,支付的各项税费,92019672.42,67109166.16,27600358.92,201965297.28,147717596.15,117058205.60,40770238.28,149801756.39,118903824.66,57162706.94,30410892.94,135125299.27,88431646.94,58195746.81,32722855.42,177491202.78,149139690.46,98795064.48,66453408.26,218221300.67,163253360.02,99551223.04,61539619.03,194919322.00,143045886.30,85841433.65,57303610.69,129688019.50,101640667.91,60777139.94,34011491.67,129230259.91,93270071.27,55863094.88,21825654.29,64998376.15,42350906.09,23791673.62,12555579.37,35401355.27,23824092.72,11887398.74,5236486.08,45643942.60,18122711.07,0.0
