,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4221711366.42,2818448840.72,1231017702.45,4549811228.62,2939652779.95,1771863955.65,876337259.21,3149824311.43,2167434132.75,1343789721.30,558323909.01,2310866444.51,1539156222.28,976720986.01,324277095.14,2230147097.58,1581587107.62,985325690.32,454067356.17,2615199231.94,1953514435.46,1270272683.71,598197787.27,2183865482.33,1545592100.91,835268303.77,367398952.71,2108198476.84,1555828919.58,905109768.27,368406242.83,1623114106.90,1129449540.39,635270357.39,265929345.45,1088134068.75,706701741.28,382198165.03,163680058.57,1010023246.52,716081983.56,424313703.54,175658703.99,1052721708.45,762572576.78,461717260.44,182271638.49,505349729.43,327154285.06,151284937.71,51591668.87,338926639.33,242151183.65,155330585.46,38823425.93,475695205.31,284995120.85,193787514.83,0.0
3,收到的税费返还,2920434.85,0,0,0,0,0,0,0,0,0,0,0,83686.47,1193.12,0,13648829.81,16216023.96,8017731.49,2955505.12,63282589.66,47503865.30,24479589.08,8796867.75,84375645.25,59553717.66,47834279.67,24939978.87,76979317.48,62262914.29,39718277.21,7609008.10,3145345.90,200212.59,200212.59,200212.59,1141816.78,0,0,0,3617119.70,1944906.20,182660.18,0,0,0,0,0,0,0,0,0,153863.89,153863.89,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,649420473.13,429940338.19,206598476.87,620981260.59,620589517.26,418619411.03,79516129.51,171973165.35,229829236.52,111856579.37,44988014.32,61749461.69,104149343.24,51383541.59,47817143.09,59065621.20,107311561.00,50863029.44,18663026.88,57954011.89,101578575.27,43568853.13,18269846.39,104554958.01,81644134.12,47193423.86,32819134.71,9275102.62,25898112.41,7025187.42,1882827.18,19657347.29,15587432.11,9911689.64,6140457.11,30311004.70,8333956.99,2764184.68,2888794.84,45246602.82,7194376.09,2575440.69,3856263.19,8226191.07,8740754.48,1471608.40,423678.85,2784915.77,2658426.65,1919779.05,817648.01,12559080.09,521000.00,504937.10,43131.90,2148150.00,19358399.25,6996681.82,0.0
5,经营活动现金流入小计,4874052274.40,3248389178.91,1437616179.32,5170792489.21,3560242297.21,2190483366.68,955853388.72,3321797476.78,2397263369.27,1455646300.67,603311923.33,2372615906.20,1643389251.99,1028105720.72,372094238.23,2302861548.59,1705114692.58,1044206451.25,475685888.17,2736435833.49,2102596876.03,1338321125.92,625264501.41,2372796085.59,1686789952.69,930296007.30,425158066.29,2194452896.94,1643989946.28,951853232.90,377898078.11,1645916800.09,1145237185.09,645382259.62,272270015.15,1119586890.23,715035698.27,384962349.71,166568853.41,1058886969.04,725221265.85,427071804.41,179514967.18,1060947899.52,771313331.26,463188868.84,182695317.34,508134645.20,329812711.71,153204716.76,52409316.88,351639583.31,242826047.54,155835522.56,38866557.83,477843355.31,304353520.10,200784196.65,0.0
6,购买商品、接受劳务支付的现金,3256315791.78,2028633536.70,957851458.08,3861302715.87,2588731491.14,1658126444.92,701572378.72,2419564301.43,1691140000.55,1013067400.65,444851599.06,1434441947.30,1019061832.95,581211008.83,224043822.12,1675868514.00,1162177058.16,697998401.68,338784227.63,2175185978.67,1674281405.24,1084299953.44,533232930.27,1752539475.55,1296736317.29,772355634.75,371370413.96,1734627065.46,1281722171.29,742187316.10,305321490.70,1385917557.78,1011974583.12,531696159.66,235766688.81,977592593.89,667723600.32,378935763.99,165089117.43,792226024.55,586810075.25,315149545.55,121194419.76,886169982.08,739148404.83,424533325.01,183057506.25,503250554.94,352695727.12,166807188.15,63073223.65,299476896.44,241390310.04,118288834.92,27726766.25,384161595.63,219046828.40,148749645.41,0.0
7,支付给职工以及为职工支付的现金,352587275.27,244945511.90,147775650.55,466794848.44,298568010.54,199261990.17,113217734.51,330157191.07,209576049.14,137483745.48,75791219.02,208256801.70,134959883.71,87839446.56,47815860.21,197527142.24,140198493.33,96470467.91,55638570.23,196162894.40,144864146.25,101595274.01,58515156.79,116236503.45,83907151.81,58074005.40,33719538.23,106599423.27,77924692.51,53709232.93,31359243.90,72149301.05,54789881.10,36519967.85,20898238.85,50895446.38,38428974.13,25156274.34,13363013.89,44689874.36,33518372.42,23805866.92,12157421.82,39060306.70,28912303.38,17160326.69,8405997.59,25261583.80,15925880.62,8869062.00,4585919.36,14857986.55,11260128.54,8248136.10,3602054.81,9689968.78,5438663.87,3808886.44,0.0
8,支付的各项税费,25438823.69,24449750.92,16356440.59,47022468.22,32196727.34,20464229.41,10968254.22,32617198.32,23507082.79,15051089.03,7356701.93,40400079.86,23992618.79,16840572.10,9720083.25,52968687.36,45609208.47,32686468.93,12672752.10,93511160.90,85175151.71,58969753.07,32041842.44,97427847.95,81196537.57,57008436.85,32247375.74,121235557.35,99713152.97,67229449.99,23629000.08,18365327.53,12444187.89,8059674.97,3943453.68,17602556.36,11444406.32,6049497.51,4240375.02,14163320.75,9584677.27,6999009.33,3293259.87,16372983.23,10028690.31,5521157.50,3263893.61,2885330.04,1736859.51,992905.20,643139.34,3130390.73,2559527.12,2166270.33,662000.26,4837671.20,13729467.83,2806853.89,0.0
