10,经营活动现金流出小计,123826498000.00,86878266000.00,59332794000.00,36472190000.00,107447988000.00,79614911000.00,59334535000.00,27823199000.00,94681710000.00,70814045000.00,43253711000.00,23099328000.00,85586142000.00,58500715000.00,41097827000.00,20661925000.00,84707799000.00,58165167000.00,42646426000.00,21224424000.00,87431241000.00,60036266000.00,44290585000.00,21792314000.00,81271045000.00,57440370000.00,40882705000.00,20867503000.00,84384899000.00,51360365000.00,38359351000.00,17440169000.00,74136752000.00,47293494000.00,35540916000.00,15504412000.00,66933862000.00,45716991000.00,30496682000.00,14325744000.00,63607091000.00,43949899000.00,28876993000.00,12649159000.00,68084251000.00,49353221000.00,37528035000.00,15237690000.00,61041260000.00,50179058000.00,41372301000.00,0.0
11,经营活动产生的现金流量净额,10505138000.00,-15494988000.00,-9992835000.00,-11077303000.00,949304000.00,-14269334000.00,-11497776000.00,-8722106000.00,-7525017000.00,-10498778000.00,-7237521000.00,-7299603000.00,9949389000.00,-505131000.00,-294759000.00,-3833503000.00,7662080000.00,-725490000.00,-1962245000.00,-3702345000.00,4410915000.00,-2998158000.00,-2021213000.00,-2704367000.00,7178088000.00,2683591000.00,1033268000.00,-3789226000.00,6672128000.00,-2206143000.00,-980634000.00,-4334674000.00,929753000.00,-2330421000.00,-3362299000.00,-3551762000.00,4827114000.00,2363847000.00,578141000.00,-2424717000.00,6932568000.00,3708027000.00,2959048000.00,-348173000.00,3030128000.00,-546055000.00,-768525000.00,-3483205000.00,3627126000.00,265384000.00,-1029583000.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,9647886000.00,4241589000.00,2581332000.00,153806000.00,9883394000.00,129897000.00,6054153000.00,4618626000.00,3522822000.00,309862000.00,678258000.00,20885000.00,2518557000.00,178625000.00,86291000.00,20757000.00,3346040000.00,116428000.00,695163000.00,283000.00,3772083000.00,2284478000.00,285326000.00,1041413000.00,1339912000.00,1452185000.00,1367650000.00,435453000.00,2241617000.00,2499781000.00,1095093000.00,197949000.00,1735094000.00,1176319000.00,2420143000.00,25903000.00,586685000.00,1064446000.00,1151948000.00,1307663000.00,826261000.00,927632000.00,1428501000.00,267284000.00,2536484000.00,1136307000.00,1898656000.00,1744321000.00,2259034000.00,2946972000.00,559401000.00,0.0
14,取得投资收益所收到的现金,1252921000.00,1238834000.00,1236748000.00,324444000.00,2631072000.00,1549368000.00,1219897000.00,222680000.00,2382262000.00,1661336000.00,1205294000.00,160739000.00,1931264000.00,1844003000.00,1218883000.00,305775000.00,1912842000.00,1350758000.00,1343815000.00,170522000.00,2146363000.00,1323366000.00,810243000.00,170836000.00,1538669000.00,572527000.00,544217000.00,248224000.00,1652281000.00,645202000.00,467108000.00,41435000.00,1471952000.00,647651000.00,744090000.00,157216000.00,956539000.00,474627000.00,415369000.00,108787000.00,1017525000.00,385755000.00,417268000.00,41808000.00,964828000.00,859448000.00,768869000.00,367814000.00,1538557000.00,507755000.00,439514000.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,2383194000.00,60183000.00,59467000.00,3072000.00,374156000.00,256217000.00,40432000.00,81112000.00,981754000.00,709984000.00,499067000.00,94466000.00,187576000.00,63189000.00,43581000.00,13186000.00,365163000.00,215184000.00,185855000.00,5533000.00,1342789000.00,852962000.00,388819000.00,2529000.00,537985000.00,98762000.00,90214000.00,3871000.00,199488000.00,117415000.00,66214000.00,2746000.00,187518000.00,42345000.00,25692000.00,3506000.00,245523000.00,209751000.00,184292000.00,43147000.00,182994000.00,49016000.00,1623000.00,7925000.00,279556000.00,242388000.00,212034000.00,136251000.00,188651000.00,247192000.00,280587000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,1474923000.00,1886227000.00,1885867000.00,910004000.00,229384000.00,58847000.00,58847000.00,0,27761000.00,0,0,0,139706000.00,135107000.00,28049000.00,0,0,17818000.00,17818000.00,29842000.00,0,0,0,0,0,0,0,0,0,0,0,0,163832000.00,209522000.00,0,0,302248000.00,171310000.00,365000000.00,0,0,802000.00,0,0,201434000.00,57822000.00,57822000.00,4994000.00,210414000.00,7084000.00,47349000.00,0.0
17,收到的其他与投资活动有关的现金,0,2886228000.00,4103964000.00,4983041000.00,6718036000.00,9095093000.00,3434580000.00,1892562000.00,5531281000.00,1134935000.00,3093988000.00,5498656000.00,2124972000.00,1582965000.00,2484006000.00,5966874000.00,3981304000.00,13655491000.00,4460495000.00,4449526000.00,1860604000.00,4156256000.00,4610317000.00,1981608000.00,1651126000.00,3524372000.00,3495677000.00,2665063000.00,436508000.00,1343648000.00,1303484000.00,2792860000.00,687259000.00,711643000.00,254926000.00,1894789000.00,210736000.00,644098000.00,738235000.00,698463000.00,636303000.00,369817000.00,724560000.00,491121000.00,497788000.00,855431000.00,488718000.00,780686000.00,847415000.00,1724480000.00,994097000.00,0.0
18,投资活动现金流入小计,14758924000.00,10313061000.00,9867378000.00,6374367000.00,19836042000.00,11089422000.00,10807909000.00,6814980000.00,12445880000.00,3838523000.00,5499013000.00,5774746000.00,6902075000.00,3803889000.00,3860810000.00,6306592000.00,9631487000.00,15355679000.00,6703146000.00,4655706000.00,9121839000.00,8617062000.00,6094705000.00,3196386000.00,5067692000.00,5647846000.00,5497758000.00,3352611000.00,4529894000.00,4606046000.00,2931899000.00,3034990000.00,4245655000.00,2787480000.00,3444851000.00,2081414000.00,2301731000.00,2564232000.00,2854844000.00,2158060000.00,2663083000.00,1733022000.00,2571952000.00,808138000.00,4480090000.00,3151396000.00,3426099000.00,3034066000.00,5044071000.00,5433483000.00,2320948000.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,6845436000.00,2089261000.00,1606840000.00,939031000.00,3470050000.00,1463536000.00,1010267000.00,622372000.00,3167063000.00,1433569000.00,416056000.00,312476000.00,1506335000.00,1206845000.00,751642000.00,367693000.00,1214294000.00,854562000.00,344890000.00,315333000.00,1984832000.00,834429000.00,495998000.00,285156000.00,1988543000.00,1305847000.00,871611000.00,313420000.00,2311419000.00,1421279000.00,1061849000.00,436688000.00,2385054000.00,1432917000.00,1152595000.00,731929000.00,3556783000.00,1456697000.00,850014000.00,420986000.00,2255310000.00,1206020000.00,784639000.00,445468000.00,3472472000.00,1855702000.00,1626512000.00,515366000.00,3386945000.00,2928143000.00,1845294000.00,0.0
20,投资所支付的现金,18066047000.00,6289722000.00,5241956000.00,709527000.00,14612609000.00,1977262000.00,1268468000.00,76736000.00,11192518000.00,694067000.00,3092648000.00,333395000.00,2584887000.00,858224000.00,629305000.00,42319000.00,2647826000.00,1104281000.00,162437000.00,4141060000.00,6750756000.00,1562367000.00,118166000.00,51392000.00,1129269000.00,1221773000.00,972291000.00,476663000.00,1145097000.00,1215321000.00,662326000.00,87532000.00,1213870000.00,200044000.00,907998000.00,470072000.00,179529000.00,358512000.00,258798000.00,4538000.00,1323891000.00,176555000.00,233953000.00,722914000.00,2504966000.00,921430000.00,2312800000.00,698295000.00,377289000.00,1168052000.00,1732594000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,1429533000.00,0,0,0,77927000.00,105559000.00,105559000.00,0,1181961000.00,0,0,0,0,371393000.00,0,0,0,0,0,0,47373000.00,0,0,0,365449000.00,938874000.00,367814000.00,354157000.00,0,0,0,0,0,0,0,0,360237000.00,410224000.00,166760000.00,126944000.00,0,0,0,0,151830000.00,195357000.00,0,0.0
22,支付的其他与投资活动有关的现金,2123502000.00,2266407000.00,2240241000.00,0,3131135000.00,99289000.00,2606839000.00,2820346000.00,2335799000.00,2445381000.00,936218000.00,848115000.00,12266545000.00,144250000.00,7518781000.00,5651568000.00,8171783000.00,8870625000.00,8683055000.00,725354000.00,3809227000.00,1540851000.00,673984000.00,52653000.00,7016290000.00,3038741000.00,2085714000.00,0,3492600000.00,1567266000.00,581885000.00,1292063000.00,1386567000.00,2811425000.00,858032000.00,23822000.00,2942066000.00,863917000.00,693445000.00,53814000.00,896657000.00,1181163000.00,2832816000.00,116659000.00,1108621000.00,840098000.00,840098000.00,94038000.00,1471242000.00,1224188000.00,786878000.00,0.0
23,投资活动现金流出小计,27034985000.00,10645390000.00,9089037000.00,1648558000.00,22643327000.00,3540087000.00,4885574000.00,3519454000.00,16773307000.00,4678576000.00,4550481000.00,1493986000.00,17596148000.00,2209319000.00,8899728000.00,6061580000.00,12520212000.00,11200861000.00,9500499000.00,5181747000.00,12544815000.00,3937647000.00,1288148000.00,389201000.00,10379000000.00,5566361000.00,3929616000.00,790083000.00,7325916000.00,5142740000.00,2673874000.00,2170440000.00,4985491000.00,4444386000.00,2918625000.00,1225823000.00,6678378000.00,2679126000.00,1802257000.00,479338000.00,4836095000.00,2973962000.00,4018168000.00,1411985000.00,7086059000.00,3617230000.00,4779410000.00,1307699000.00,5387306000.00,5515740000.00,4364766000.00,0.0
24,投资活动产生的现金流量净额,-12276061000.00,-332329000.00,778341000.00,4725809000.00,-2807285000.00,7549335000.00,5922335000.00,3295526000.00,-4327427000.00,-840053000.00,948532000.00,4280760000.00,-10694073000.00,1594570000.00,-5038918000.00,245012000.00,-2888725000.00,4154818000.00,-2797353000.00,-526041000.00,-3422976000.00,4679415000.00,4806557000.00,2807185000.00,-5311308000.00,81485000.00,1568142000.00,2562528000.00,-2796022000.00,-536694000.00,258025000.00,864550000.00,-739836000.00,-1656906000.00,526226000.00,855591000.00,-4376647000.00,-114894000.00,1052587000.00,1678722000.00,-2173012000.00,-1240940000.00,-1446216000.00,-603847000.00,-2605969000.00,-465834000.00,-1353311000.00,1726367000.00,-343235000.00,-82257000.00,-2043818000.00,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,10474395000.00,10566007000.00,10404741000.00,0,195836000.00,0,0,134000000.00,3286897000.00,286897000.00,0,0,363477000.00,321194000.00,239694000.00,48000000.00,132000000.00,108000000.00,78000000.00,0,53375000.00,0,0,0,0,0,0,0,773342000.00,715687000.00,633398000.00,500000000.00,579817000.00,54823000.00,0,200000.00,3239034000.00,2894750000.00,2182750000.00,0,6695000.00,6695000.00,0,0,62569000.00,34145000.00,0,0,82778000.00,64645000.00,4915579000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,10069654000.00,10161266000.00,10000000000.00,0,195836000.00,0,0,134000000.00,0,0,0,0,77000000.00,321194000.00,239694000.00,48000000.00,132000000.00,108000000.00,78000000.00,0,53375000.00,0,0,0,0,0,0,0,773342000.00,67500000.00,0,500000000.00,579817000.00,54823000.00,0,200000.00,1017974000.00,712000000.00,0,0,6695000.00,6695000.00,0,0,0,34145000.00,0,0,82778000.00,64645000.00,16055000.00,0.0
28,取得借款收到的现金,34916294000.00,18387845000.00,11037670000.00,7206067000.00,24784874000.00,15347089000.00,10480347000.00,2623262000.00,4720350000.00,2888833000.00,1641009000.00,817829000.00,4654180000.00,2270528000.00,1007419000.00,338433000.00,3037061000.00,2005097000.00,1828333000.00,415343000.00,4935649000.00,959166000.00,324948000.00,296128000.00,2374710000.00,1736278000.00,1500002000.00,139777000.00,2362360000.00,799877000.00,421434000.00,122154000.00,442583000.00,366942000.00,126000000.00,15000000.00,291383000.00,343169000.00,172293000.00,160000000.00,530962000.00,515321000.00,371000000.00,165000000.00,1625512000.00,1856171000.00,1391968000.00,182295000.00,4052909000.00,1069101000.00,233771000.00,0.0
29,发行债券收到的现金,0,0,0,0,2472500000.00,0,0,0,0,0,0,0,0,0,0,0,10091220000.00,10079203000.00,10079203000.00,5969672000.00,0,0,0,0,1989000000.00,1989000000.00,1989000000.00,1989000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,1578600000.00,2936055000.00,2936055000.00,0,1107193000.00,0,0,0,930376000.00,1413024000.00,217894000.00,34497000.00,0,0,0,0,4061487000.00,3423746000.00,2447171000.00,0,2658626000.00,963253000.00,0,0,537416000.00,0,0,0,0,0,0,0,846647000.00,198829000.00,0,0,777291000.00,404044000.00,788401000.00,1015000.00,36167000.00,21083000.00,221000.00,5095000.00,217440000.00,0,0,944527000.00,178217000.00,119379000.00,692969000.00,0.0
31,筹资活动现金流入小计,46969289000.00,31889907000.00,24378466000.00,7206067000.00,28560403000.00,15347089000.00,10480347000.00,2757262000.00,8937623000.00,4588754000.00,1858903000.00,852326000.00,5017657000.00,2591722000.00,1247113000.00,386433000.00,17321768000.00,15616046000.00,14432707000.00,6385015000.00,7647650000.00,1922419000.00,324948000.00,296128000.00,4901126000.00,3725278000.00,3489002000.00,2128777000.00,3135702000.00,1515564000.00,1054832000.00,622154000.00,1869047000.00,620594000.00,126000000.00,15200000.00,4307708000.00,3641963000.00,3143444000.00,161015000.00,573824000.00,543099000.00,371221000.00,170095000.00,1905521000.00,1890316000.00,1391968000.00,1126822000.00,4313904000.00,1253125000.00,5842319000.00,0.0
32,偿还债务支付的现金,30464697000.00,17544907000.00,16735387000.00,2232307000.00,13766278000.00,6820882000.00,3512516000.00,2305460000.00,3863901000.00,2097490000.00,1494912000.00,397293000.00,2955352000.00,1339813000.00,613953000.00,521810000.00,5612390000.00,6258806000.00,4604454000.00,606315000.00,3042423000.00,834082000.00,603213000.00,463879000.00,3850312000.00,3191611000.00,2982350000.00,1537590000.00,1894363000.00,656964000.00,426051000.00,168040000.00,351954000.00,272799000.00,135648000.00,5547000.00,445165000.00,602556000.00,465792000.00,180790000.00,931712000.00,754693000.00,556788000.00,231936000.00,1501184000.00,1545565000.00,1245658000.00,189604000.00,1962040000.00,1154184000.00,715793000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,3703450000.00,3322071000.00,1526857000.00,456465000.00,3614288000.00,2980204000.00,965319000.00,292316000.00,1876041000.00,1742883000.00,756270000.00,228065000.00,1802797000.00,1623647000.00,683662000.00,140331000.00,2454572000.00,2433923000.00,1093629000.00,134671000.00,2698011000.00,2433650000.00,258363000.00,149616000.00,2396111000.00,2265539000.00,545748000.00,359724000.00,2436209000.00,1751761000.00,165039000.00,115377000.00,1685004000.00,1526535000.00,238071000.00,15736000.00,1452271000.00,574796000.00,188890000.00,77535000.00,2299680000.00,2075318000.00,777450000.00,15416000.00,1040921000.00,652336000.00,209013000.00,44372000.00,1706332000.00,819435000.00,549818000.00,0.0
34,其中：子公司支付给少数股东的股利、利润,1254997000.00,591670000.00,591670000.00,0,1352780000.00,1348662000.00,528029000.00,0,1466268000.00,1308938000.00,555529000.00,0,1621470000.00,1373955000.00,587956000.00,0,1513048000.00,966352000.00,53684000.00,2520000.00,1415422000.00,122610000.00,0,122610000.00,1378675000.00,545748000.00,441531000.00,307132000.00,661173000.00,0,165039000.00,90873000.00,691669000.00,661010000.00,177370000.00,0,588570000.00,536532000.00,141352000.00,54255000.00,662351000.00,536641000.00,75232000.00,0,0,614395000.00,171072000.00,0,804741000.00,302906000.00,485228000.00,0.0
35,支付其他与筹资活动有关的现金,517936000.00,142464000.00,2188300000.00,0,32671000.00,79918000.00,836545000.00,580190000.00,0,216558000.00,0,127684000.00,3422822000.00,4042062000.00,2900143000.00,3553425000.00,0,235427000.00,235427000.00,634047000.00,0,0,525365000.00,543497000.00,93302000.00,311398000.00,280275000.00,195654000.00,2586336000.00,1453955000.00,1169691000.00,1277599000.00,0.00,0,160568000.00,338491000.00,44213000.00,28996000.00,5904000.00,22561000.00,0,22611000.00,236805000.00,168585000.00,49371000.00,133639000.00,72886000.00,6397000.00,0,0,2431846000.00,0.0
36,筹资活动现金流出小计,34686083000.00,21009442000.00,20450544000.00,2688772000.00,17413237000.00,9881004000.00,5314380000.00,3177966000.00,5739942000.00,4056931000.00,2251182000.00,753042000.00,8180971000.00,7005522000.00,4197758000.00,4215566000.00,8066962000.00,8928156000.00,5933510000.00,1375033000.00,5740434000.00,3267732000.00,1386941000.00,1156992000.00,6339725000.00,5768548000.00,3808373000.00,2092968000.00,6916908000.00,3862680000.00,1760781000.00,1561016000.00,2036958000.00,1799334000.00,534287000.00,359774000.00,1941649000.00,1206348000.00,660586000.00,280886000.00,3231392000.00,2852622000.00,1571043000.00,415937000.00,2591476000.00,2331540000.00,1527557000.00,240373000.00,3668372000.00,1973619000.00,3697457000.00,0.0
37,筹资活动产生的现金流量净额,12283206000.00,10880465000.00,3927922000.00,4517295000.00,11147166000.00,5466085000.00,5165967000.00,-420704000.00,3197681000.00,531823000.00,-392279000.00,99284000.00,-3163314000.00,-4413800000.00,-2950645000.00,-3829133000.00,9254806000.00,6687890000.00,8499197000.00,5009982000.00,1907216000.00,-1345313000.00,-1061993000.00,-860864000.00,-1438599000.00,-2043270000.00,-319371000.00,35809000.00,-3781206000.00,-2347116000.00,-705949000.00,-938862000.00,-167911000.00,-1178740000.00,-408287000.00,-344574000.00,2366059000.00,2435615000.00,2482858000.00,-119871000.00,-2657568000.00,-2309523000.00,-1199822000.00,-245842000.00,-685955000.00,-441224000.00,-135589000.00,886449000.00,645532000.00,-720494000.00,2144862000.00,0.0
38,四、汇率变动对现金及现金等价物的影响,77049000.00,108222000.00,8670000.00,-103521000.00,83888000.00,75763000.00,28800000.00,-46169000.00,-72445000.00,-49481000.00,91991000.00,-4991000.00,107545000.00,59130000.00,-66340000.00,-1418000.00,137296000.00,31718000.00,-24427000.00,1428000.00,-54650000.00,31495000.00,36378000.00,22416000.00,-162113000.00,-21650000.00,-84343000.00,-23817000.00,-32166000.00,-52394000.00,-5545000.00,-2459000.00,-82867000.00,-13327000.00,-17659000.00,-7897000.00,-49335000.00,-27636000.00,-44134000.00,-26841000.00,10312000.00,-9120000.00,3496000.00,-16269000.00,-57831000.00,-50277000.00,-11917000.00,-11516000.00,-47045000.00,-55392000.00,-87757000.00,0.0
39,五、现金及现金等价物净增加额,10589332000.00,-4838630000.00,-5277902000.00,-1937720000.00,9373073000.00,-1178151000.00,-380674000.00,-5893453000.00,-8727208000.00,-10856489000.00,-6589277000.00,-2924550000.00,-3800453000.00,-3265231000.00,-8350662000.00,-7419042000.00,14165457000.00,10148936000.00,3715172000.00,783024000.00,2840505000.00,367439000.00,1759729000.00,-735630000.00,266068000.00,700156000.00,2197696000.00,-1214706000.00,62734000.00,-5142347000.00,-1434103000.00,-4411445000.00,-60861000.00,-5179394000.00,-3262019000.00,-3048642000.00,2767191000.00,4656932000.00,4069452000.00,-892707000.00,2112300000.00,148444000.00,316506000.00,-1214131000.00,-319627000.00,-1503390000.00,-2269342000.00,-881905000.00,3882378000.00,-592759000.00,-1016296000.00,0.0
40,加:期初现金及现金等价物余额,31842144000.00,31842144000.00,31842144000.00,31842144000.00,22469071000.00,22469071000.00,22469071000.00,22469071000.00,31196279000.00,31196279000.00,29793605000.00,29793605000.00,33594058000.00,33594058000.00,33594058000.00,33181834000.00,19016377000.00,19016377000.00,19016377000.00,19016377000.00,16175872000.00,16175872000.00,16175872000.00,16175872000.00,15909804000.00,15909804000.00,15909804000.00,15909804000.00,15847070000.00,15771778000.00,15311210000.00,15311210000.00,15372071000.00,15372071000.00,15372071000.00,15372071000.00,12604880000.00,12604880000.00,12604880000.00,12604880000.00,10492580000.00,10474581000.00,10474581000.00,10451673000.00,10771300000.00,10786576000.00,10808129000.00,10771300000.00,6894316000.00,7487075000.00,8503371000.00,0.0
41,六、期末现金及现金等价物余额,42431476000.00,27003514000.00,26564242000.00,29904424000.00,31842144000.00,21290920000.00,22088397000.00,16575618000.00,22469071000.00,20339790000.00,23204328000.00,26869055000.00,29793605000.00,30328827000.00,25243396000.00,25762792000.00,33181834000.00,29165313000.00,22731549000.00,19799401000.00,19016377000.00,16543311000.00,17935601000.00,15440242000.00,16175872000.00,16609960000.00,18107500000.00,14695098000.00,15909804000.00,10629431000.00,13877107000.00,10899765000.00,15311210000.00,10192677000.00,12110052000.00,12323429000.00,15372071000.00,17261812000.00,16674332000.00,11712173000.00,12604880000.00,10623025000.00,10791087000.00,9237542000.00,10451673000.00,9283186000.00,8538787000.00,9889395000.00,10808129000.00,6894316000.00,7487075000.00,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,5812610000.00,0,2899908000.00,0,5478622000.00,0,2937636000.00,0,5006213000.00,0,2286082000.00,0,4331226000.00,0,2430430000.00,0,4843213000.00,0,2429971000.00,0,4725786000.00,0,2270830000.00,0,4424749000.00,0,2226585000.00,0,4459541000.00,0,2739943000.00,0,4493352000.00,0,2373022000.00,0,3894828000.00,0,1998471000.00,0,3330822000.00,0,1982763000.00,0,3797113000.00,0,2331642000.00,0,4422053000.00,3037157000.00,2631099000.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
