,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2406462302.42,1476568920.71,365880274.62,4961002969.99,2486104972.96,888777637.88,412678917.68,4562005213.65,3304691455.25,2127384725.95,645093253.47,5039219632.01,2919393316.07,1988227267.78,953243291.32,10706947108.41,6313347435.82,2768389254.03,947546203.52,4286011541.34,2219765219.75,1407553645.36,319244638.98,4791951428.23,3365538086.05,749917057.53,250068815.80,4047733628.41,1643138743.60,1186674862.60,440618442.64,4300587615.66,2559947176.14,2098633958.60,1739923971.40,2314500475.36,1455980630.65,1008144580.91,495209730.10,2795324128.39,1420733562.52,697463259.09,250732648.43,4948497197.31,4495483040.76,850907734.86,269237345.05,2265289117.32,1813788985.92,645817645.62,260380166.61,1980514426.69,1023180974.20,794987686.80,0,2507383473.74,1831966307.79,534102048.86,243930092.05,2507942386.34,1589855998.14,603711238.52,194360176.06,1108361445.40,718326128.80,438974990.61,199213783.74,1245568116.50,556479154.75,474510304.57,175449306.29,0.0
3,收到的税费返还,0,0,0,1470168.67,1470168.67,1470168.67,1470168.67,85626566.16,63915822.63,46051217.25,15192546.02,84438041.64,51899877.87,35461109.34,17561256.10,106989656.83,70967323.52,39724489.62,24921572.27,111871385.78,66656430.30,48743218.13,20482154.78,136675794.52,92991931.37,68795405.23,34385637.22,119662912.19,77101277.62,58927813.67,23929679.29,129872925.39,76353391.57,53783350.63,10819288.95,99959124.90,62001064.29,40017931.24,13981477.49,78111298.69,0,0,10830228.97,42178944.27,0,0,7453771.93,62364068.51,0,0,9609220.69,64879197.05,37384200.36,20349692.44,0,60795950.91,0,0,0,174571722.71,124411171.50,124411171.50,17127681.49,42316624.19,32050978.57,10780187.11,4300000.00,11340000.00,600800.00,9323322.90,6453025.91,0.0
4,收到的其他与经营活动有关的现金,156634270.90,259877358.98,26444086.42,200463769.70,92386697.57,55078501.92,43648267.55,85558114.77,118478140.74,96330324.43,17693449.92,110246100.88,320195976.62,74609761.54,52654589.04,62816274.61,170262254.51,62662820.49,32760016.87,84242777.88,156644642.89,142388519.34,116176657.13,118932924.86,605523184.14,303469791.90,15365229.81,362246339.16,228966976.36,123241027.04,33621259.48,288485950.39,126362881.65,124998181.30,10056509.24,493464286.54,251341833.50,218073041.86,28988581.80,85286009.75,68075079.12,37962621.80,25797329.61,62418926.30,89075685.56,7369254.50,7314620.67,130467196.78,155519250.00,15350324.34,93127718.55,59063109.38,54887484.72,25335268.75,0,436847143.34,188504897.00,167067728.48,19964083.18,526490088.85,136623553.06,34324105.61,5170325.45,81711634.10,96979913.99,64743315.93,20687790.67,40090330.18,4734613.64,51845730.34,12830165.63,0.0
5,经营活动现金流入小计,2563096573.32,1736446279.69,392324361.04,5162936908.36,2579961839.20,945326308.47,457797353.90,4733189894.58,3487085418.62,2269766267.63,677979249.41,5233903774.53,3291489170.56,2098298138.66,1023459136.46,10876753039.85,6554577013.85,2870776564.14,1005227792.66,4482125705.00,2443066292.94,1598685382.83,455903450.89,5047560147.61,4064053201.56,1122182254.66,299819682.83,4529642879.76,2448446997.58,1633963703.31,498169381.41,4718946491.44,2762663449.36,2277415490.53,1760799769.59,2907923886.80,1769323528.44,1266235554.01,538179789.39,2958721436.83,1488808641.64,735425880.89,287360207.01,5053095067.88,4584558726.32,858276989.36,284166907.65,2458120382.61,1976742472.33,668885807.44,363117105.85,2104456733.12,1115452659.28,840672647.99,0,3005026567.99,2020471204.79,701169777.34,263894175.23,3209004197.90,1850890722.70,762446515.63,216658183.00,1232389703.69,847357021.36,514498493.65,224201574.41,1296998446.68,561814568.39,535679357.81,194732497.83,0.0
6,购买商品、接受劳务支付的现金,1263774504.67,769062206.11,2035370056.67,2114452999.11,665547266.08,377348234.31,193142059.05,2552144692.57,1440804395.33,822989479.89,735963554.44,2073579506.43,2071787781.11,1187953040.19,613811034.75,2090551665.63,1960296643.83,1328519528.43,912771801.24,1864238745.46,1479028568.57,936805054.20,634289113.95,3806229760.88,2070300121.93,1514207912.77,485748571.65,1391794367.89,961447618.96,514295264.23,282225324.26,1178514765.83,990425573.30,631976673.72,262183214.91,2313186385.25,2198072840.58,1826381696.32,1117522721.59,2228821135.90,1043504331.25,582126411.10,290708230.38,3005758244.91,2756054074.86,599037067.06,308310328.08,1567112915.07,1226051486.88,478005811.76,241956017.67,880323240.17,588104873.90,433728295.01,0,1042478551.11,716275494.71,500828361.56,132943260.80,1127183579.38,637718307.82,422416998.84,198131579.70,1217644911.99,412747915.30,352788453.47,175695876.86,487147043.51,140555207.11,368970971.01,95908273.92,0.0
7,支付给职工以及为职工支付的现金,383905283.48,284631678.65,184158848.87,544383703.55,297803741.10,209573235.98,163377328.24,504786651.46,333639773.88,235663056.72,144973140.35,455641130.47,310759608.05,219448546.17,119619089.24,480198767.24,322165125.30,246407310.58,150781219.18,435859200.12,297680807.02,201649857.81,140247865.54,395508751.88,261143974.10,192769720.56,129342351.34,326294369.01,228297109.96,164345868.70,111734140.29,323376860.85,222428643.07,163763584.50,104495737.79,239017676.12,150898624.69,114851487.84,76913349.45,186383393.85,138347945.91,98713834.90,73120255.08,198995851.24,136322595.08,103052371.45,67076801.57,158684174.26,85146372.02,68603694.56,42461225.10,112371331.17,75847692.84,54767240.04,0,84380914.85,50213812.75,44355365.40,24792245.56,60801542.65,33626831.42,22444687.48,15184539.39,61490510.90,34612508.32,29821781.52,19811199.66,35717155.90,19221737.15,31153282.71,17164176.52,0.0
8,支付的各项税费,735526524.60,486166592.02,310489592.40,663670054.76,612344162.54,474177037.99,246244071.86,829663978.31,760622618.61,620006949.26,324922548.86,1312262280.00,1203528320.34,907472488.64,282769469.44,1059220438.83,770843387.08,343362045.20,231772411.26,706825483.03,513184874.60,342831296.05,140166749.07,645411711.49,468536001.03,322042664.61,160870175.73,652900827.91,459065845.98,342094568.69,177391297.88,723325231.34,545211339.86,425901275.19,208093263.05,589823906.23,431854734.61,364424303.08,142962550.93,410477297.03,362318861.50,234703717.94,103449747.69,408824961.57,267856033.64,223439871.02,68416962.16,314879998.39,264019950.25,189553202.30,97557252.08,326216307.90,208112315.27,126563200.07,0,160784627.42,118182742.79,77270734.20,26218059.69,100961413.28,57179840.31,46588204.78,36155402.74,54152373.82,42951932.07,32294442.20,25291796.02,31780818.92,15464699.97,38609406.53,13538370.88,0.0
