,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090630,20081231,20080630,20071231,20061231,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,484603151.13,308851348.98,167890678.45,641439792.96,446003156.71,304060866.24,157286192.50,494736296.95,301102802.17,215541700.39,133232796.41,456428773.94,308353128.49,181938900.77,89208164.25,433999166.07,214169880.24,162374079.68,75280076.18,335172177.87,236024959.82,154564885.24,76341423.55,240481451.63,125042566.99,84469778.40,45242882.72,252447657.05,158853674.17,129974123.17,59411139.18,162730945.00,72671506.40,48220861.75,35504212.95,201595367.74,105336408.19,78290907.89,21880705.78,234593080.94,125405801.98,87579923.51,34334759.01,52501050.91,81850277.14,100006747.40,46480461.06,60792013.04,0.0
3,收到的税费返还,6957130.31,5056091.99,4297319.05,12249820.91,7197879.00,4063791.48,828221.40,2885568.05,2377583.60,2088393.27,60837.51,2203061.41,289759.53,289759.53,117056.46,10031395.10,7317692.51,4752880.50,4752880.50,589604.25,177624.90,177624.90,8974.36,3203608.09,1149165.69,1149165.69,170328.85,3203359.07,3020104.13,72112.91,29907.96,8190632.48,2081355.44,1986756.53,1986756.53,8969494.95,7804691.79,2766106.40,587762.05,7448289.93,3166959.88,5254705.15,547834.38,5635575.56,4462343.50,1808393.17,3072686.30,3498776.33,0.0
4,收到的其他与经营活动有关的现金,19346542.11,15694966.80,3500797.40,24978529.59,17124416.99,12159941.37,10148661.81,11862190.12,7308623.80,3383988.40,1818526.40,22755666.18,7789509.87,6532034.41,4434014.38,24807349.79,12514007.67,8255540.84,6438892.67,46567097.85,17718325.22,14412723.88,11095633.86,34993488.24,13199135.03,13083647.74,9451005.51,34798480.37,16115746.34,13475532.33,9864235.65,22466218.35,7503115.82,5446493.65,1561353.09,2203986.62,932297.33,441925.57,198897.57,959066.90,302939.87,791446.65,133801.33,2895505.71,2392936.30,1202433.61,629053.59,535034.48,0.0
5,经营活动现金流入小计,510906823.55,329602407.77,175688794.90,678668143.46,470325452.70,320284599.09,168263075.71,509484055.12,310789009.57,221014082.06,135112160.32,481387501.53,316432397.89,188760694.71,93759235.09,468837910.96,234001580.42,175382501.02,86471849.35,382328879.97,253920909.94,169155234.02,87446031.77,278678547.96,139390867.71,98702591.83,54864217.08,290449496.49,177989524.64,143521768.41,69305282.79,193387795.83,82255977.66,55654111.93,39052322.57,212768849.31,114073397.31,81498939.86,22667365.40,243000437.77,128875701.73,93626075.31,35016394.72,61032132.18,88705556.94,103017574.18,50182200.95,64825823.85,0.0
6,购买商品、接受劳务支付的现金,431728994.01,282822046.02,168394005.09,353189086.73,313324284.12,226203459.30,125480717.46,310194260.87,220326218.29,157602879.52,87621898.99,277136125.70,239825619.04,169347264.64,113427185.50,310889330.00,175906171.07,128695951.47,72771863.21,243351912.85,196451490.10,148625028.19,101161421.83,136905896.32,94882298.06,50049500.99,24380729.15,170518429.36,88724205.96,60257297.28,27288473.68,164867979.79,138097789.08,112707197.59,61993418.73,109250708.65,86019519.57,64862079.54,45001665.51,146012406.24,68198576.23,43088276.60,34238347.04,20520124.41,46760088.74,30132107.16,20631731.02,24713761.78,0.0
7,支付给职工以及为职工支付的现金,107031066.87,74425106.54,41572019.40,126796856.31,96282248.95,65404080.46,37684116.29,87753120.82,63852010.30,46194161.85,20751297.62,67368177.66,51711201.66,37188064.28,22078827.45,53065249.91,40279975.21,29235008.99,10450953.84,43452148.96,32075562.84,22737225.05,9814684.97,38277980.46,29612508.33,20014253.88,8164662.94,29969150.48,23032701.62,17497268.95,5604602.28,24277113.06,18114035.50,8791231.57,4268660.73,17988248.16,14108419.55,7075683.52,3770927.95,11290729.87,3558607.43,7802402.53,3777199.46,8924756.29,6310088.28,5640170.62,6799642.90,5248249.79,0.0
8,支付的各项税费,41070720.82,35495895.75,23127569.11,75380403.16,56941821.02,41835493.90,28433089.41,57370287.27,43943344.90,36733436.24,34102277.30,33388993.44,24196000.37,18224290.06,13753171.98,52795678.43,40160977.65,29026674.73,22957284.30,38273645.05,30621027.98,22297339.42,12751057.38,24988207.94,14421318.61,14347220.62,10098560.83,34383805.39,30442822.91,19824609.37,7090107.16,50098280.57,38889769.77,25570130.36,7547223.01,28621570.45,21906343.73,6485898.40,2333743.88,21039346.14,11249338.05,13078357.56,6048353.65,5396311.64,10365076.68,4253937.64,5596044.43,7841298.70,0.0
