,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,694909477909.70,512812713925.01,332691163870.84,173450992740.89,989717646343.40,629656137491.15,445359173654.97,229852065939.71,960052782008.16,578180826305.65,371661352724.49,180362431072.45,891624152917.55,525521145061.86,353563259384.07,181213014543.69,755958174719.75,461950827780.75,306727468796.17,157378261574.40,738442989311.00,485190240342.61,323232723958.88,157517849969.50,672810793621.65,428874664748.98,274759492078.53,138199808929.93,593380185926.99,379329296150.93,233468267068.88,115890890532.49,519397335113.40,282297484467.83,194420923089.63,95710960918.38,380407057857.27,234676554977.14,148676070393.54,61598348927.86,166475032377.55,91948861921.62,57158553453.94,26123550794.51,124186150090.03,73068562417.83,53080750247.39,26355981819.83,115915105623.49,83463631533.80,54299722747.75,23474733453.75,19658951488.20,2860621300.01,1952055307.94,756295291.60,6878896003.17,4189398590.04,2525310370.90,1143823841.96,8274761957.09,6124330416.20,4694360600.15,1887960363.06,8188581315.38,5647156324.57,3843673580.29,1756092689.97,5472018561.31,2207025605.74,4302550673.83,1681860054.91,2972467040.28,1465921787.17,3006562395.69,1226806102.24,2429449051.48,1115805860.46,0.0
3,收到的税费返还,1930925392.56,1043073382.89,391655909.91,189362851.47,1097568031.62,1039170042.24,362764015.20,157095647.36,406580779.19,656122707.18,224215184.16,87913764.13,315804729.84,356072998.98,429001839.75,357133925.28,469468307.74,434075214.82,265346118.03,143709364.42,480313600.63,624662210.52,185130148.68,84082701.58,509243720.57,392429609.80,247758244.37,99784877.03,499715025.28,370232127.85,251742113.96,119303921.67,382355910.49,89795896.50,54958117.65,15173459.82,18988044.19,80665722.34,69241617.73,51651110.25,18616702.10,152333197.72,121919181.16,30775396.62,67954926.98,42101611.14,33772462.90,3226798.28,60796854.26,36798695.05,28270511.58,1086543.66,22646123.41,4464250.65,512589.32,1053968.82,2812034.94,7135991.18,4330781.76,451849.51,2049575.21,750780.62,0,0,2134500.00,0,0,0,6740541.44,0,908209.04,0,22830439.94,22228000.00,11400000.00,0,11097419.92,203729351.38,0.0
4,收到的其他与经营活动有关的现金,8959680772.78,34469070670.58,22441299485.16,10280324855.16,12080260746.15,31150694745.54,20931176596.74,8279832973.92,6753340484.82,23927287254.87,13234604682.16,7096712635.45,3430186492.66,15900539799.86,9120123731.70,3732779090.58,3614956863.82,10391455733.19,5786461556.23,2677366210.32,3786729124.20,9720269521.84,3551827424.72,2332702268.49,1988935140.70,10669975881.33,3545745713.80,2150658760.49,1891726841.29,6073689410.06,3648527991.27,2006935075.27,1433451790.83,3831571165.59,1904571319.79,2674531416.14,502483334.26,7812221130.54,6059236855.66,3726841785.33,376002553.08,1829098513.88,2606244182.36,249329965.53,380078827.09,539112666.80,15396888212.59,11149405811.26,2943840464.58,575847049.07,3990425673.20,2069560476.17,10937133.01,154949322.32,98653751.22,58612796.98,70374787.24,207571169.59,111149074.63,49831254.16,67188413.89,194648174.96,34964630.17,54121067.73,42909312.67,510674313.09,462638199.45,1168850362.74,43376715.96,15800556.28,116276389.33,66289749.31,21279289.85,15079843.76,66779173.64,42696681.19,135478932.65,147453415.77,0.0
5,经营活动现金流入小计,753298547673.23,543367340531.58,341021476577.79,184386006537.47,1038508818337.74,669673306177.61,463129226363.99,249076811393.86,1019194449182.81,635357244437.32,411751212768.55,192416271312.21,911478441287.24,547791241990.14,355359657650.44,181598744834.46,776633767090.69,459282138335.36,296944975269.70,152452523355.82,748375101105.35,497157990460.56,318426369101.62,170790253539.94,688551332029.96,445108828718.63,275552302441.89,158465618755.55,600909805289.61,391777352155.31,233426015978.53,117585148749.63,526421240712.36,288856566675.18,190844081464.68,95277963047.04,389879320593.41,237566389092.30,150407639318.54,64061102214.61,187388289915.80,102308427204.58,63359049578.41,27848870143.26,137668100155.64,83564525065.55,68511410922.88,37508614429.37,118919742942.33,86315201160.62,58318418932.53,25545380473.58,22206983782.43,3020034872.98,2051221648.48,815962057.40,6952082825.35,4404105750.81,2640790227.29,1194106945.63,8343999946.19,6319729371.78,4729325230.32,1942081430.79,8233625128.05,6157830637.66,4306311779.74,2924943052.71,5522135818.71,2222826162.02,4419735272.20,1748149804.22,3016576770.07,1503229630.93,3084741569.33,1269502783.43,2576025404.05,1466988627.61,0.0
6,购买商品、接受劳务支付的现金,583098756031.78,430839384508.51,283015348890.93,161247195461.03,857881419255.72,533498464272.23,371917830632.12,192052886113.96,830902558232.32,491188454348.79,310657663876.54,151153116460.79,771545924735.73,440605662331.08,295979218050.66,155532299132.25,659768302155.44,387815892728.60,252357775435.39,134302818018.32,644150534452.98,412773571792.80,268743687723.80,138935117081.76,597515847454.09,366189046196.27,228550439727.44,122049836890.76,506378091609.71,302528814392.52,179164647194.03,88750301408.54,426790017096.22,219797245632.46,154483511885.05,57489314352.15,302339094593.98,162872041609.37,104446590872.29,43463036335.71,139264357906.06,74426052067.92,43917210708.21,19022872211.17,104481208615.06,63813106100.40,46741521022.38,23918418006.63,102658710070.42,73109083619.90,46846443828.87,21395973907.33,13767684647.02,2308454428.30,1441867868.61,656877308.58,4516102847.92,2723647864.51,1535129893.90,832943955.88,6151067789.18,4423317364.65,3190839269.22,1299490018.42,6117313746.08,4205127690.02,2961274836.76,1267741694.72,3533658057.75,1437177454.02,2607980346.53,986344534.24,1695623773.20,887876443.43,1403677673.57,560997843.21,1202891846.17,565788061.76,0.0
7,支付给职工以及为职工支付的现金,38757306010.75,25365944898.36,17120695800.06,10084632696.13,37240837570.71,25418228900.05,17349296347.07,10442573630.30,33460050486.65,22852272678.67,15705645678.14,8805218641.37,27911567005.55,18787083573.13,12277318237.07,6123003814.60,18541620374.81,13822664806.86,8735281833.37,4845689836.15,15372676121.15,11257359622.16,7580326093.60,4234608032.73,13536917202.14,9721368274.90,6484233754.61,3684725115.95,13538056744.68,9802912903.28,6757162012.87,3751818282.40,11386063174.22,5954929953.98,3955427366.55,2251999680.69,6869758214.58,4670941541.16,3132388094.87,1660666400.96,3691690611.57,2587772727.38,1701726633.76,942808410.39,2788909507.12,1724807975.99,1251297705.89,657811310.99,2386750350.48,1169745391.79,582409638.56,392447198.05,719402747.76,300472147.18,202069529.10,117526518.65,759004615.85,539507268.18,357498207.87,278681878.76,743379618.60,539284839.47,376803557.07,172466157.31,729755149.05,482901319.10,282742139.43,138031367.00,584859621.42,229698046.26,476601002.28,194623121.70,299736553.54,148038684.66,289343941.64,121609938.16,218427508.42,102762801.34,0.0
8,支付的各项税费,29840839002.02,24887166817.55,18875190771.75,11992903817.04,39249452589.79,35420972917.47,29603558159.24,16425780697.54,35372473879.85,28496219213.24,23431875552.00,10904615177.12,31307759251.02,23644577917.61,18968564799.35,11229283855.71,22773045906.76,18777777423.62,14782917135.82,6372189293.97,24266442926.38,18708423668.27,14438156964.72,5786608710.44,26541038224.58,20258294614.35,15532571436.95,6049804670.32,30387292734.56,25474274407.53,18460060746.87,9875118857.88,36787162698.90,24566957361.83,17830590810.68,10644777312.39,25068277115.91,17828797166.84,12670607613.16,4104466652.84,6308969988.25,4776144646.26,3582705168.49,1627954087.89,2973532078.30,2255939836.29,1989551173.50,849184717.57,2951336202.01,2173396618.19,1656510209.82,964105679.16,348469708.57,123613574.98,81346371.68,43597120.61,440502248.69,347094651.46,219309655.38,92078866.81,561529325.09,453664694.74,343438287.33,131067864.89,511097804.53,414668736.81,299086981.39,160852451.23,446849775.94,180633334.76,386871347.14,203843473.30,372837047.31,195455060.92,383629693.50,188074326.29,294964690.48,251995474.56,0.0
