,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,6196877078.45,3460163350.75,2095074129.81,1554940570.26,3994310679.93,2378651670.56,1408163089.11,1017712660.48,3012328109.37,1929476760.01,1400038661.59,872332699.93,2750457098.40,2013360447.28,1454333758.78,963903520.03,2424170869.75,1912204118.22,1154487497.51,781928081.24,2306952300.03,1505875988.28,1073534726.38,672083532.41,2348661228.86,1488982880.25,926491972.53,589966704.66,1700605575.14,920569611.71,689315545.65,343954038.77,1445390894.04,946368246.87,728037535.63,437571108.81,1487268992.87,979658909.82,741022892.50,497574683.52,1868066730.93,1230031357.17,776733555.13,456657592.80,1729249735.44,1204729521.33,838357284.97,525405080.49,1679223998.91,1179463520.71,789761755.01,494908916.03,1370484868.85,891301475.58,593457938.77,370564512.87,1384439168.55,929826457.60,574364577.57,345768972.78,1126331226.84,809568699.32,553437367.36,314886127.80,959721232.91,641634878.92,412135921.43,196097996.93,478221288.30,170573408.91,484495441.12,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000.00,0,0,0,0,0,0,0,0,0,0,0,80000.00,80000.00,80000.00,80000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309.76,0,0,0,0,0,0,0,300.00,0,0.0
4,收到的其他与经营活动有关的现金,395297098.88,491828363.39,423372253.10,177684937.08,399626869.45,290375081.26,230957777.43,116439441.53,210049299.18,298239828.12,173148591.30,46351846.80,262975129.95,331826105.07,191557691.65,135678049.12,153387093.78,461133221.98,172330093.30,111718073.71,225127970.79,240465052.47,166246237.43,168397468.59,147541462.16,342152494.86,243291678.47,280227490.22,59134985.56,299808256.53,293900306.68,146726492.45,1021160788.62,1022837767.52,132352434.58,118780319.34,75785245.31,295216076.90,293022122.78,167815526.14,65817205.42,329563233.58,249093110.76,191429014.55,76891034.98,5483869.07,5388968.16,114667980.26,74485096.31,103542041.29,49797313.53,5212125.21,30448212.28,47737335.96,34416686.04,22065282.56,20847199.89,103890846.72,52300479.93,297580.48,22809060.44,10594841.77,4594293.05,41036.97,3744721.30,11181519.99,8554480.20,4239831.96,18095919.58,17618320.18,966515.31,0.0
5,经营活动现金流入小计,6592174177.33,3951991714.14,2518446382.91,1732625507.34,4393937549.38,2669026751.82,1639120866.54,1134152102.01,3222377408.55,2227716588.13,1573187252.89,918684546.73,3013432228.35,2345186552.35,1645891450.43,1099581569.15,2577557963.53,2373337340.20,1326817590.81,893646154.95,2532080270.82,1746341040.75,1239780963.81,840481001.00,2496202691.02,1831135375.11,1169783651.00,870194194.88,1760950560.70,1220377868.24,983215852.33,490680531.22,2466551682.66,1969206014.39,860389970.21,556351428.15,1563054238.18,1274874986.72,1034045015.28,665390209.66,1933963936.35,1559674590.75,1025906665.89,648166607.35,1806140770.42,1210213390.40,843746253.13,640073060.75,1753709095.22,1283005562.00,839559068.54,500121041.24,1400933081.13,939038811.54,627874624.81,392629795.43,1405286368.44,1033717304.32,626665057.50,346066553.26,1149140287.28,820167850.85,558031660.41,314927164.77,963465954.21,652816398.91,420690401.63,200337828.89,496317207.88,188192029.09,485461956.43,0.0
6,购买商品、接受劳务支付的现金,3706925875.98,2355779251.53,1409956061.57,1190101850.20,3123569597.63,2003050039.39,1357156207.31,1035331752.69,2142168680.49,1600978995.44,1134368271.48,711957201.26,2035699254.66,1721195440.04,918544462.11,635512420.47,1795782084.01,1889837285.82,944457730.31,677231108.84,1823498257.11,1504180390.30,1133647061.54,609042228.35,1840991715.00,1191083325.58,846081208.09,561800054.22,1552242018.79,1130061061.35,793253363.90,349622055.35,2218095158.49,1858906998.46,594941332.97,386575650.48,1560489334.57,1178808164.42,941327584.99,579353670.95,1531513078.63,1123034147.62,691436946.56,441418355.34,1645998510.55,1069591721.68,650326237.60,384166539.10,1306535016.17,894367926.92,565229573.39,355738819.25,1004545130.76,671881631.26,431906856.07,252901566.53,1049690908.28,712349153.75,431598038.23,218890542.16,950129876.07,696169554.92,480306626.97,281811047.86,743750684.10,505262134.29,294988418.23,149868162.21,346395141.40,97178333.50,374402638.76,0.0
7,支付给职工以及为职工支付的现金,859964404.43,469840391.02,319743886.03,249118403.48,580474775.88,424404537.79,300536479.75,231490310.88,463379523.93,432544535.37,344891033.91,278171822.23,509198656.45,351768800.76,316351647.70,256778430.21,441238022.26,302508504.53,224846432.93,222078765.25,371723754.82,265963661.64,201906637.44,151717579.45,367227472.54,251916582.73,190266842.63,142813321.89,253220444.45,194770919.23,131667454.47,112725744.16,226344962.19,176116400.67,142355320.72,133488754.51,229042781.33,162578440.08,135207920.18,119751010.30,201063977.95,121789080.39,101823007.46,88886359.25,160910456.65,116339696.18,100562990.93,83593631.04,174404907.49,141160068.03,113113542.90,87561438.38,129357193.78,107765341.48,97927810.61,82615437.66,138405613.35,102496842.38,84080408.32,75808388.72,92176337.47,72532458.61,60491212.97,51379962.02,80085190.05,61665141.01,57940108.17,50623799.03,65570689.09,52372848.04,54595142.33,0.0
8,支付的各项税费,279685499.85,170627030.90,135723748.67,50744839.62,241375760.66,178388057.21,139735980.10,55917757.27,212302441.06,111553195.93,87510512.29,53495096.95,112669936.52,74523897.90,52375411.34,27162475.92,115920215.21,89426259.38,67474578.15,35391397.23,175571463.64,156532745.28,116970931.87,33369158.58,142420649.74,114238963.00,90915274.48,24084686.16,98916769.88,75090369.82,53366000.28,16538379.28,69325427.06,98490778.50,54124906.25,22178098.87,68470441.76,52850360.69,42680794.67,21148868.54,79686089.11,56839896.76,40233461.05,19940863.39,77544891.19,57644045.53,47168632.68,27834241.08,99052211.95,89836205.51,59779260.03,21040348.76,61930498.37,49366234.94,36879505.53,22880721.04,71941636.62,51485593.50,35758340.13,17265327.06,66725908.08,41524138.52,22096984.52,7913032.71,43316223.69,26877235.02,18170700.05,8860573.01,31355454.27,14795794.89,41364129.52,0.0
