,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20050331,20041231,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,216348000000.00,259410000000.00,0,113004000000.00,59978000000.00,122775000000.00,71485000000.00,117193000000.00,91727000000.00,143174000000.00,86001000000.00,166123000000.00,0,0,0,713708000000.00,764043000000.00,695573000000.00,94640000000.00,358039000000.00,150902000000.00,116532000000.00,14380000000.00,470187000000.00,442568000000.00,367489000000.00,255307000000.00,735592000000.00,507319000000.00,348857000000.00,140148000000.00,421688000000.00,186300000000.00,126740000000.00,34174316580.36,412682217538.50,341711130222.91,224892270434.92,75451943994.35,322609072995.57,250154578857.31,199293319352.12,86224106978.81,118846613078.80,24129468967.42,14451951600.15,-15413684135.27,167532720420.07,121226810009.46,132166059875.94,54697144984.40,108312834031.43,43594725992.39,72031598412.07,75604156230.49,72231018535.28,73028589020.32,123300838655.32,0.0
3,向央行借款净增加额,0,0,0,23500000000.00,54500000000.00,8500000000.00,21000000000.00,47000000000.00,34500000000.00,33500000000.00,28500000000.00,130300000000.00,69300000000.00,76500000000.00,33200000000.00,37700000000.00,21800000000.00,10000000000.00,40000000000.00,30000000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325976471.45,202954601.78,267667182.61,62988353.70,40597502.55,0,0,0,0,0,0,0,0,0,0,0,312590000.00,0,0,0,0,980000000.00,349954482.91,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,164805000000.00,109938000000.00,49992000000.00,195667000000.00,145211000000.00,93800000000.00,42863000000.00,164915000000.00,119623000000.00,77208000000.00,37080000000.00,152359000000.00,112851000000.00,76869000000.00,38512000000.00,184314000000.00,140881000000.00,94644000000.00,46792000000.00,198976000000.00,148064000000.00,97578000000.00,49064000000.00,178022000000.00,132645000000.00,87000000000.00,40721000000.00,151429000000.00,113128000000.00,73660000000.00,33397000000.00,100808000000.00,71038000000.00,40974000000.00,23039806931.59,67571572251.88,47880338138.07,28794340448.54,14190451747.11,46884810915.30,33147714646.24,21328974565.26,10633017920.23,50449785136.87,39269078783.90,26275910257.47,13346197892.21,35518165568.58,25846648703.24,15595358198.16,6887803484.35,21579815622.84,8960145303.07,14843035209.65,3356595335.57,11363654687.72,8511973135.66,5343951107.30,0.0
6,收到其他与经营活动有关的现金,5764000000.00,2701000000.00,23013000000.00,51888000000.00,33836000000.00,25680000000.00,12318000000.00,34149000000.00,20886000000.00,14194000000.00,2637000000.00,26041000000.00,22009000000.00,15132000000.00,3557000000.00,8623000000.00,4838000000.00,4454000000.00,749000000.00,130396000000.00,6693000000.00,4664000000.00,22604000000.00,2950000000.00,4813000000.00,7468000000.00,11596000000.00,1273000000.00,1148000000.00,214000000.00,100000000.00,11698000000.00,9310000000.00,5802000000.00,3419826876.88,3076592028.91,389087141.05,524821789.97,508045774.67,417006972.60,81935458.55,498526661.48,655420000.34,995483043.08,968784543.34,693944212.88,342270083.78,556954618.83,319555364.60,179617404.49,84165544.08,487705632.49,102238532.06,126192854.94,27610054.73,249238998.69,99992138.21,92388467.73,0.0
7,经营活动现金流入小计,412178000000.00,391387000000.00,101450000000.00,466434000000.00,325840000000.00,257273000000.00,173455000000.00,491813000000.00,332073000000.00,315174000000.00,160083000000.00,759112000000.00,469666000000.00,334630000000.00,265821000000.00,1417661000000.00,1111477000000.00,1077996000000.00,244022000000.00,1148805000000.00,507728000000.00,344530000000.00,208776000000.00,651159000000.00,580026000000.00,497904000000.00,329614000000.00,944367000000.00,641900000000.00,441707000000.00,253854000000.00,612650000000.00,301600000000.00,263892000000.00,83994600054.94,551705691169.88,494729980763.73,387145701422.54,173536594076.13,388169058680.83,266391661312.16,214784506990.49,87201241111.40,197517227333.17,85795056462.73,85751112993.82,22819764633.57,223996627336.46,224553656085.97,177230580961.37,68026825656.61,134780084679.21,58469011529.45,141107800373.30,104855927266.54,86483073368.91,82719051718.66,148726200725.33,0.0
8,客户贷款及垫款净增加额,477656000000.00,335125000000.00,173068000000.00,532140000000.00,406458000000.00,252845000000.00,122617000000.00,370643000000.00,293544000000.00,207088000000.00,119570000000.00,328950000000.00,198429000000.00,178591000000.00,109447000000.00,212181000000.00,175972000000.00,137527000000.00,86526000000.00,247807000000.00,140872000000.00,76243000000.00,10233000000.00,132282000000.00,115849000000.00,111016000000.00,74073000000.00,247225000000.00,158597000000.00,75266000000.00,37337000000.00,128808000000.00,103844000000.00,81689000000.00,38241079806.11,152615089834.92,123818550417.92,90879814628.80,46902316862.81,202072891740.71,194062465568.37,141283455531.32,84655791802.60,100603774846.64,54979141388.99,41655783298.54,19934965730.78,76503958552.70,69730724236.20,53900595844.33,36683699633.04,83027368283.85,49813952622.29,40336581619.49,25832642933.40,46038347112.50,46778540473.47,52097850865.83,0.0
9,存放中央银行和同业款项净增加额,0,0,0,0,0,0,0,60437000000.00,61950000000.00,49787000000.00,22962000000.00,24907000000.00,0,2113000000.00,0,0,0,0,11534000000.00,45552000000.00,13462000000.00,8515000000.00,0,1895000000.00,25947000000.00,22579000000.00,28797000000.00,142983000000.00,140568000000.00,93058000000.00,21096000000.00,78029000000.00,59002000000.00,45114000000.00,24612522201.73,64013227074.06,45294689757.72,36092643513.63,21795540418.79,0,17447551730.90,24329629389.37,25020468805.50,52194764588.20,12313472864.39,14645978886.91,1881285960.21,40369774832.27,18898053741.44,14656952313.57,3566307841.13,6388942121.10,2784731248.18,5785338310.50,1608228265.47,7273529653.91,6180764913.21,2308232807.28,0.0
