10,经营活动现金流出小计,703220309.57,571916822.02,481575768.54,1158078238.03,636207611.38,467717799.51,323177525.72,1623835345.40,809528939.71,621335744.58,201688061.37,791561280.35,613228185.70,372893657.03,223512398.51,729884942.33,585608590.95,367361463.23,275433603.50,785961982.46,645547942.91,394539333.91,212000168.82,893912583.35,610773914.99,425606985.55,264628700.08,1144848460.14,752115796.37,587966968.33,190119860.71,920897911.56,701140349.74,487960691.16,187352451.57,717356158.86,597361560.07,421535226.25,200825886.46,501135169.07,428383173.31,264381229.70,124236812.25,412508542.36,364985523.39,190741484.25,103109743.71,597013146.87,405779751.93,279794187.75,97012293.67,520527388.46,383970863.19,234161263.42,92621060.24,511331161.79,381380256.52,257867406.46,104929079.46,417512274.36,281404427.34,190877779.83,60156428.32,296763848.23,0.0
11,经营活动产生的现金流量净额,211485546.18,53774681.33,-103046533.05,256377347.47,297879544.14,78551614.69,6691685.89,323345519.85,34833311.81,-27365112.51,26427856.22,432091932.92,112530166.62,126980507.87,54309905.95,382058183.90,8444236.28,72083624.77,-50580875.79,213940772.80,68500117.27,21356665.61,-66818195.19,94796528.16,70037737.23,74810302.21,-55616038.81,15263553.48,28935891.72,41289510.25,-47538015.24,37203700.34,-57588708.15,-56121319.36,-18785172.47,107495879.99,-34069909.80,-62761237.96,-33908635.10,62450741.07,-15913929.21,-19712772.62,-13747574.19,135209184.11,100101348.53,102616377.37,18547551.55,189873356.14,154182128.12,85231217.18,47591369.72,158105075.64,122707714.80,78271235.97,26958740.04,104510745.83,33347429.21,11893574.63,10272045.48,-289052.48,-1912843.30,-21682984.11,5464986.86,62676864.56,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449368.33,0,0,0,0,0.0
14,取得投资收益所收到的现金,11942934.79,9589437.58,1502224.10,10901577.74,10901577.74,3755223.14,1033304.15,20987447.19,14594789.79,12348123.36,0,18762740.66,18762740.66,18762740.66,1718746.64,19320763.76,19090943.76,18601210.57,275080.91,9566516.53,8731663.14,8447974.43,1301206.27,6322745.43,4988713.06,4988713.06,0,3827228.01,3485457.87,3106320.00,3106320.00,688000.00,688000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,10950843.73,8392.79,5736.61,5473522.31,608696.00,319041.55,319041.55,35583095.11,13170544.57,196921.83,196921.83,495583.53,0,0,0,999508.38,481622.79,37248.76,230806.51,2987235.60,261086.67,261086.67,371476.15,6739497.71,0,0,0,100696.50,0,0,0,648680.43,7748541.33,7697138.21,7183343.64,3324264.38,1249429.41,482231.42,482231.42,1934492.30,1510000.00,1510000.00,0,5697494.77,9403012.44,0,402123.94,1000000.00,0,1280000.00,0,97250.00,0,0,0,1289742.44,0,0,0,0,0,0,0,1342632.77,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,50885405.49,0,0,0,0,0,0,0,2766996.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.00,0,0,1154475.48,0.0
18,投资活动现金流入小计,22893778.52,9597830.37,1507960.71,16375100.05,11510273.74,4074264.69,1352345.70,56570542.30,27765334.36,12545045.19,196921.83,39258324.19,18762740.66,18762740.66,1718746.64,20320272.14,19572566.55,18638459.33,505887.42,12553752.13,8992749.81,8709061.10,1672682.42,13062254.25,4988713.06,4988713.06,0.00,54813330.00,3485457.87,3106320.00,3106320.00,1336680.43,8436541.33,7697138.21,7183343.64,6091261.00,1249429.41,482231.42,482231.42,1934492.30,1510000.00,1510000.00,0,5697494.77,9703012.44,0,402123.94,1000000.00,0,1280000.00,0,97250.00,0,0,0,1289742.44,0,0,0,449368.33,50000.00,0,0,2497108.25,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,200427097.34,85022836.22,32736009.26,349035171.45,226622821.81,134319811.29,41589289.46,477798946.02,275060541.34,96047040.31,70755606.00,399651114.01,333397430.04,199810472.31,48675452.37,373453708.04,259659453.72,172639834.28,66236811.97,458472409.37,433351139.70,270569066.34,106353049.64,471629794.45,489607818.03,383050490.09,162302298.25,529637398.20,503656379.29,361828599.65,139567422.09,259664233.95,120935159.53,91246326.76,23432324.63,248274631.76,75164449.72,45739649.16,20102135.30,144492968.28,39110067.72,27856467.19,19377213.12,75250303.81,34049675.34,11803814.01,2250705.17,63861987.51,37155885.49,9776566.62,26530514.04,204141984.05,178948766.43,111790139.92,48669213.75,174280874.70,118618086.47,42690264.68,20791529.29,219217058.04,198141173.58,116872866.03,4217453.37,32080433.23,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0,0,0,5760000.00,7260000.00,1500000.00,1500000.00,1500000.00,20000000.00,0,0,0,611193.33,0,0,0,0,0,0,0,47642364.00,26742364.00,26742364.00,9000000.00,0,0,0,0,10000000.00,10000000.00,5000000.00,5000000.00,0,0,0,0,0,0,300000.00,0,0,56000000.00,0,0,1205058.37,1147538.14,1147538.14,0,92300811.58,89749527.47,89749527.47,0,450000.00,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10586125.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367526.44,0,0,0,0,0.0
23,投资活动现金流出小计,200427097.34,85022836.22,32736009.26,349035171.45,226622821.81,134319811.29,41589289.46,477798946.02,275060541.34,96047040.31,76515606.00,406911114.01,334897430.04,201310472.31,50175452.37,393453708.04,259659453.72,172639834.28,66236811.97,459083602.70,433351139.70,270569066.34,106353049.64,471629794.45,489607818.03,383050490.09,162302298.25,627279762.20,530398743.29,388570963.65,148567422.09,259664233.95,120935159.53,91246326.76,23432324.63,268860757.70,85164449.72,50739649.16,25102135.30,144492968.28,39110067.72,27856467.19,19377213.12,75250303.81,34049675.34,12103814.01,2250705.17,63861987.51,93155885.49,9776566.62,26530514.04,205347042.42,180096304.57,112937678.06,48669213.75,266581686.28,208367613.94,132439792.15,20791529.29,220034584.48,198141173.58,116872866.03,4217453.37,32080433.23,0.0
24,投资活动产生的现金流量净额,-177533318.82,-75425005.85,-31228048.55,-332660071.40,-215112548.07,-130245546.60,-40236943.76,-421228403.72,-247295206.98,-83501995.12,-76318684.17,-367652789.82,-316134689.38,-182547731.65,-48456705.73,-373133435.90,-240086887.17,-154001374.95,-65730924.55,-446529850.57,-424358389.89,-261860005.24,-104680367.22,-458567540.20,-484619104.97,-378061777.03,-162302298.25,-572466432.20,-526913285.42,-385464643.65,-145461102.09,-258327553.52,-112498618.20,-83549188.55,-16248980.99,-262769496.70,-83915020.31,-50257417.74,-24619903.88,-142558475.98,-37600067.72,-26346467.19,-19377213.12,-69552809.04,-24346662.90,-12103814.01,-1848581.23,-62861987.51,-93155885.49,-8496566.62,-26530514.04,-205249792.42,-180096304.57,-112937678.06,-48669213.75,-265291943.84,-208367613.94,-132439792.15,-20791529.29,-219585216.15,-198091173.58,-116872866.03,-4217453.37,-29583324.98,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.00,0,0,0,50000.00,0,0,0,1109472390.40,0,0,0,0,0,0,0,0,0,0,0,276000000.00,0,0,0,0,0,0,0,7000000.00,12730179.36,12730179.36,0,1383649.14,16708713.33,16708713.33,0,403404811.97,405929999.97,405929999.97,405929999.97,1652794.70,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.00,0,0,0,50000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276000000.00,0,0,0,0,0,0,0,7000000.00,0,12730179.36,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,1902200000.00,1065700000.00,530000000.00,2288000000.00,2134000000.00,1294000000.00,531000000.00,2371998659.20,2237998659.20,1423945320.60,635000000.00,1378119655.69,2111748187.97,1476748187.97,505879031.22,1180771882.91,1977400000.00,1121900000.00,379000000.00,1876955902.93,1592680000.00,1013670000.00,446010000.00,1088541968.33,903760000.00,558000000.00,201100000.00,1204500000.00,1029327766.00,671627766.00,295309760.58,732150000.00,694525000.00,587500000.00,302650000.00,727862700.09,539220000.00,398670000.00,211100000.00,404000000.00,374705000.00,254805000.00,136905000.00,0,210000000.00,127000000.00,52000000.00,342000000.00,332000000.00,132000000.00,87000000.00,356690000.00,310000000.00,195000000.00,90000000.00,295000000.00,245000000.00,142000000.00,0,229500000.00,199500000.00,30000000.00,45000000.00,72021361.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,11696017.95,6376261.58,4054597.49,495105000.00,8296409.40,4095044.15,2029267.55,230000000.00,5364224.26,2659285.05,1463799.42,342100000.00,5635457.62,5582007.18,2327990.91,380300000.00,5598839.95,4227221.68,618248.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024786.65,0,0,60000000.00,0,0,0,0,0,0.0
31,筹资活动现金流入小计,1913896017.95,1072076261.58,534054597.49,2783105000.00,2142296409.40,1298095044.15,533029267.55,2601998659.20,2243362883.46,1426604605.65,636463799.42,1720219655.69,2117383645.59,1482330195.15,508207022.13,1761071882.91,1982998839.95,1126127221.68,379618248.18,1876955902.93,1592680000.00,1013670000.00,446010000.00,1088556968.33,903760000.00,558000000.00,201100000.00,1204550000.00,1029327766.00,671627766.00,295309760.58,1841622390.40,694525000.00,587500000.00,302650000.00,727862700.09,539220000.00,398670000.00,211100000.00,404000000.00,374705000.00,254805000.00,136905000.00,276000000.00,210000000.00,127000000.00,52000000.00,342000000.00,332000000.00,132000000.00,87000000.00,363690000.00,322730179.36,207730179.36,90000000.00,298408435.79,261708713.33,158708713.33,60000000.00,632904811.97,605429999.97,435929999.97,450929999.97,73674155.70,0.0
32,偿还债务支付的现金,1851500000.00,1056500000.00,386000000.00,2141083906.75,2169774925.24,1326445334.05,591000000.00,1985457111.10,1871956870.29,1218803491.53,666000000.00,1526312078.91,1915278055.63,1525635670.81,588093638.83,1387385347.93,1490950000.00,879000000.00,249000000.00,1470357598.34,1164000000.00,730000000.00,270000000.00,858400834.99,747900000.00,256900000.00,106900000.00,1157300000.00,879887910.24,602550000.00,299950000.00,593438155.09,479032700.09,403582700.09,225032700.09,514980000.00,361900000.00,244900000.00,119900000.00,296000000.00,322000000.00,171000000.00,70270000.00,351000000.00,324000000.00,212000000.00,77000000.00,395000000.00,335000000.00,165000000.00,95000000.00,290000000.00,205000000.00,135000000.00,72000000.00,214500000.00,159500000.00,129500000.00,54500000.00,239831361.00,224831361.00,4831361.00,1200000.00,81050000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,104208577.20,41583941.56,29845821.28,144342170.01,114433243.81,55745620.38,22765369.62,115538786.06,98228079.00,47857930.10,23509214.00,112194910.34,56979013.49,38580946.48,13862320.11,93506953.73,54691762.62,35344184.15,20091189.07,98350281.76,90841340.99,52246695.79,12569278.14,124817235.90,106617381.25,91144150.99,12072764.95,77695875.54,79193942.22,57844458.74,5127506.23,29970882.07,21300501.08,18879156.07,8784819.58,58641794.14,51498559.33,46318463.59,4275513.51,11989744.73,7680041.54,5416541.97,3434375.98,15273540.70,11434042.22,7754835.46,4936571.05,56406985.87,47606955.78,28533302.52,4686831.55,33550023.90,31217325.91,28390037.12,5477697.85,32942712.28,22514123.49,19468534.07,1769434.39,44430760.42,43283782.87,38872790.51,37489163.33,45661064.16,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232125.02,0,0,0,995091.36,0,0,0,0,0,0,0,0,0,0,0,539509.61,0,0,0,1822631.53,0,2253174.62,1689674.62,0,0,0,0,3274206.43,3248020.31,0,0,0,0.0
35,支付其他与筹资活动有关的现金,0,0,0,485000000.00,0,0,0,495105000.00,0,0,0,230000000.00,0,0,0,50800000.00,0,0,0,71000000.00,0,0,0,0,0,0,0,0,0,0,0,16680613.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211351.72,0,0,0,0,0,0,0,0,0.0
36,筹资活动现金流出小计,1955708577.20,1098083941.56,415845821.28,2770426076.76,2284208169.05,1382190954.43,613765369.62,2596100897.16,1970184949.29,1266661421.63,689509214.00,1868506989.25,1972257069.12,1564216617.29,601955958.94,1531692301.66,1545641762.62,914344184.15,269091189.07,1639707880.10,1254841340.99,782246695.79,282569278.14,983218070.89,854517381.25,348044150.99,118972764.95,1234995875.54,959081852.46,660394458.74,305077506.23,640089650.63,500333201.17,422461856.16,233817519.67,573621794.14,413398559.33,291218463.59,124175513.51,307989744.73,329680041.54,176416541.97,73704375.98,366273540.70,335434042.22,219754835.46,81936571.05,451406985.87,382606955.78,193533302.52,99686831.55,323550023.90,236217325.91,163390037.12,77477697.85,247654064.00,182014123.49,148968534.07,56269434.39,284262121.42,268115143.87,43704151.51,38689163.33,126711064.16,0.0
37,筹资活动产生的现金流量净额,-41812559.25,-26007679.98,118208776.21,12678923.24,-141911759.65,-84095910.28,-80736102.07,5897762.04,273177934.17,159943184.02,-53045414.58,-148287333.56,145126576.47,-81886422.14,-93748936.81,229379581.25,437357077.33,211783037.53,110527059.11,237248022.83,337838659.01,231423304.21,163440721.86,105338897.44,49242618.75,209955849.01,82127235.05,-30445875.54,70245913.54,11233307.26,-9767745.65,1201532739.77,194191798.83,165038143.84,68832480.33,154240905.95,125821440.67,107451536.41,86924486.49,96010255.27,45024958.46,78388458.03,63200624.02,-90273540.70,-125434042.22,-92754835.46,-29936571.05,-109406985.87,-50606955.78,-61533302.52,-12686831.55,40139976.10,86512853.45,44340142.24,12522302.15,50754371.79,79694589.84,9740179.26,3730565.61,348642690.55,337314856.10,392225848.46,412240836.64,-53036908.46,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,3311726.80,0,0,0,176118.04,0,0,0,3431301.40,0,0,0,2297694.12,0,0,0,-161942.96,0,0,0,-506062.30,0,0,0,-201091.12,0,0,0,801970.59,0,0,0,218097.62,0,0,0,924569.37,0,0,0,336720.34,0,0,0,0,0,-5683.85,0,240046.80,0,304184.94,0,-515201.77,0,0,0,905637.35,0,0,0,787984.59,0.0
39,五、现金及现金等价物净增加额,-7860331.89,-47658004.50,-16065805.39,-60292073.89,-59144763.58,-135789842.19,-114281359.94,-91809003.79,60716039.00,49076076.39,-102936242.53,-80416889.06,-58477946.29,-137453645.92,-87895736.59,240602023.37,205714426.44,129865287.35,-5784741.23,4497002.10,-18019613.61,-9080035.42,-8057840.55,-258938176.90,-365338748.99,-93295625.81,-135791102.01,-587849845.38,-427731480.16,-332941826.14,-202766862.98,981210857.18,24104472.48,25367635.93,33798326.87,-814613.14,7836510.56,-5567119.29,28395947.51,16827089.73,-8489038.47,32329218.22,30075836.71,-24280445.29,-49679356.59,-2242272.10,-13237600.73,17604382.76,10419286.85,15195664.19,8374024.13,-6764693.88,29124263.68,9977885.09,-9188171.56,-110542027.99,-95325594.89,-110806038.26,-6788918.20,129674059.27,137310839.22,253669998.32,413488370.13,-19155384.29,0.0
40,加:期初现金及现金等价物余额,137793544.70,137793544.70,0,258428904.26,258428904.26,258428904.26,0,350237908.05,169237908.05,169237908.05,170237908.05,430654797.11,205654797.11,205654797.11,480654797.11,190052773.74,261052773.74,261052773.74,261052773.74,185555771.64,185555771.64,185555771.64,185555771.64,444493948.54,444493948.54,444493948.54,444493948.54,1032343793.92,1036843793.92,1036843793.92,1036843793.92,51132936.74,57234816.74,51132936.74,57234816.74,51947549.88,54920799.80,54920799.80,54920799.80,35120460.15,43576872.00,43576872.00,43576872.00,59400905.44,74516341.78,74516341.78,74516341.78,41796522.68,41796522.68,41794575.15,41796522.68,48561216.56,48561216.56,48561216.56,48561216.56,159103244.55,159103244.55,159103244.55,159103244.55,29429185.28,29429185.28,29429185.28,29429185.28,48584569.57,0.0
41,六、期末现金及现金等价物余额,129933212.81,90135540.20,-16065805.39,198136830.37,199284140.68,122639062.07,-114281359.94,258428904.26,229953947.05,218313984.44,67301665.52,350237908.05,147176850.82,68201151.19,392759060.52,430654797.11,466767200.18,390918061.09,255268032.51,190052773.74,167536158.03,176475736.22,177497931.09,185555771.64,79155199.55,351198322.73,308702846.53,444493948.54,609112313.76,703901967.78,834076930.94,1032343793.92,81339289.22,76500572.67,91033143.61,51132936.74,62757310.36,49353680.51,83316747.31,51947549.88,35087833.53,75906090.22,73652708.71,35120460.15,24836985.19,72274069.68,61278741.05,59400905.44,52215809.53,56990239.34,50170546.81,41796522.68,77685480.24,58539101.65,39373045.00,48561216.56,63777649.66,48297206.29,152314326.35,159103244.55,166740024.50,283099183.60,442917555.41,29429185.28,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,36042326.23,0,63627744.77,0,32566394.55,0,52345473.13,0,43696123.91,0,44238941.05,0,37336257.14,0,30604167.05,0,31769725.88,0,14075907.34,0,18428622.03,0,102247970.81,0,59672439.21,0,209852167.61,0,104346900.08,0,205328964.93,0,84748460.00,0,144510683.33,0,63884652.36,0,74491554.88,0,59373539.39,0,122920947.27,0,101823241.33,0,204295291.60,0,91951019.79,25565952.93,92392905.35,82601804.63,51561398.41,12052158.27,79160718.56,46174657.06,24992738.62,9842559.01,62858710.02,41285807.83,24321524.22,6897321.88,45459475.35,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378590.23,2047977.86,2197511.82,-430527.33,4969981.58,3498330.99,2057572.31,0,4092136.57,0,775454.04,34783.16,1479760.66,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,-847802.85,0,671251.37,0,-1169197.55,0,12298590.81,0,-567373.91,0,1055408.00,0,-2035735.45,0,6875069.16,0,2406795.12,0,2996938.29,0,-132571.69,0,6998070.96,0,2682627.57,0,10381754.30,0,1802702.56,0,11513651.11,0,-330141.61,0,1677888.86,0,1783546.99,0,2672290.70,0,522622.05,0,23801748.02,0,-2675606.93,0,1484645.54,0,1346197.06,0,-894530.80,-632802.88,-632802.88,-1067660.88,-159098.17,204806.61,-643439.66,0,228748.57,0,0,0,-46017.92,0.0
