,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,695613158.55,428554238.31,194301495.74,903468832.41,657854488.32,408722554.17,210268622.13,805796103.18,574940800.09,393421023.65,208771507.05,863762723.74,583327361.94,370725328.52,213555535.76,576645695.84,349293855.23,206891354.08,107630909.53,424873613.79,326673764.03,195087311.22,96127160.86,353903048.15,267287565.41,175264479.99,84013080.83,321924228.88,235559520.02,157300621.58,75502072.10,280461446.81,205752841.83,132247348.41,65995270.97,232665629.01,175114241.49,108988123.59,51963657.94,167727770.02,115497052.91,69043565.85,32427547.45,138707769.73,94290252.44,81852082.46,53418520.74,0.0
3,收到的税费返还,8397497.02,6182120.75,2127404.66,13087301.02,12563382.87,11899344.13,1511004.21,6609209.41,7356461.35,5945083.78,1268701.39,4086438.51,5228674.46,3825134.47,93036.17,2210830.75,166067.34,144600.03,69692.56,84753.54,77124.43,66333.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241.84,0,0,0,66648.58,0,1150.58,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,186975329.78,69089549.68,37567902.93,140104105.55,54949381.56,28054949.85,15275855.40,89580481.55,104297668.36,25289370.03,120126916.90,60944324.96,76707598.02,48273314.93,65645702.49,59377033.95,42728429.56,37577278.30,171989714.04,34221110.26,4864670.24,2069962.21,2783736.51,13721929.44,9282618.11,7267448.60,4677743.62,16027908.29,7351359.14,4606465.45,2821197.30,8011615.56,8400271.79,7148691.37,291604.26,11667449.42,6078185.78,2977569.65,547708.80,9355338.35,6929744.12,5946021.04,1701707.87,8545001.02,8192112.91,3810102.61,128924.81,0.0
5,经营活动现金流入小计,890985985.35,503825908.74,233996803.33,1056660238.98,725367252.75,448676848.15,227055481.74,901985794.14,686594929.80,424655477.46,330167125.34,928793487.21,665263634.42,422823777.92,279294274.42,638233560.54,392188352.13,244613232.41,279690316.13,459179477.59,331615558.70,197223606.70,98910897.37,367624977.59,276570183.52,182531928.59,88690824.45,337952137.17,242910879.16,161907087.03,78323269.40,288473062.37,214153113.62,139396039.78,66286875.23,244333078.43,181193669.11,111965693.24,52511366.74,177083108.37,122493445.61,74989586.89,34130405.90,147252770.75,102482365.35,85662185.07,53547445.55,0.0
6,购买商品、接受劳务支付的现金,357917741.73,253130721.00,125869212.65,463583773.47,342344973.86,223921255.38,104406481.36,450987956.60,316963097.70,213938802.45,122694056.47,432399194.78,321066811.65,224785175.80,147887066.93,367889230.77,193212556.72,103336877.73,46944535.64,201002657.73,143475845.39,94195920.00,42398011.51,150663490.69,118311566.84,76552568.25,40400991.72,141733731.81,116596149.73,69190904.79,33037988.08,125877953.18,87962328.21,64312443.40,29637722.14,117731503.05,86392593.81,48968717.03,29781440.02,61446370.44,44060526.17,34917743.26,16626722.59,51863930.54,34753910.78,28038349.18,15544606.37,0.0
7,支付给职工以及为职工支付的现金,190255197.84,156339919.88,58606279.06,304256767.24,189135567.67,122415496.58,65651172.92,247583515.02,177486644.80,112825972.40,64871616.91,226038921.96,168133197.47,126736409.31,58714389.24,165513346.68,100716239.28,69862790.04,33133707.65,125360025.99,90574472.38,62235073.82,29825494.25,113352647.95,83086308.19,56978485.52,28341016.39,93548317.23,65084628.29,47564498.14,22049949.79,76871330.05,52565261.53,37983875.75,18971195.76,58364855.52,39328157.93,25323763.19,14285869.22,37825487.56,27446349.49,17691612.65,8926541.28,27837533.97,20558048.78,17103159.61,10866947.72,0.0
8,支付的各项税费,56632881.48,35404750.98,26227988.94,42048293.41,33887187.56,23779193.94,14798199.50,72290951.98,56408651.08,32718528.37,18451604.37,64049729.37,57558270.53,40785145.97,24111770.93,40281054.95,18843867.30,13266898.92,4862445.31,21335248.94,19080106.42,9634777.25,5276973.34,24004442.86,21195311.06,12172994.59,5793256.05,22416198.27,18053664.14,11146098.70,4889542.38,17759232.10,15246877.17,9066413.18,5160333.54,19607462.66,17043002.46,10965700.51,5856969.68,16704422.74,14491626.08,7927951.21,4158076.88,15908707.32,12403639.33,7737177.40,5295116.84,0.0
9,支付的其他与经营活动有关的现金,270173574.54,125432888.51,83642385.41,169731526.81,207326280.98,136617913.83,61820007.81,142368801.44,180055202.79,43770092.48,128157385.73,172278200.82,160782490.89,81392976.97,137401445.74,94464960.01,76653662.04,61684589.27,181536485.45,97312293.48,69149235.04,26200939.15,27617993.25,53914523.53,33402925.01,24915027.94,26008099.96,47610474.71,45576784.46,35371927.45,16888277.74,36608404.76,46987771.19,17669236.41,9746207.74,39586312.87,33055698.02,29388067.47,9378831.44,26090563.81,22860059.92,8136436.48,9647999.29,25550700.91,24547209.20,7536005.55,5459200.90,0.0
10,经营活动现金流出小计,874979395.59,570308280.37,294345866.06,979620360.93,772694010.07,506733859.73,246675861.59,913231225.04,730913596.37,403253395.70,334174663.48,894766046.93,707540770.54,473699708.05,368114672.84,668148592.41,389426325.34,248151155.96,266477174.05,445010226.14,322279659.23,192266710.22,105118472.35,341935105.03,255996111.10,170619076.30,100543364.12,305308722.02,245311226.62,163273429.08,76865757.99,257116920.09,202762238.10,129031968.74,63515459.18,235290134.10,175819452.22,114646248.20,59303110.36,142066844.55,108858561.66,68673743.60,39359340.04,121160872.74,92262808.09,60414691.74,37165871.83,0.0
