,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2231141647.17,1450782444.84,913757382.79,3814075841.42,2637913926.55,1732017472.77,948328844.92,3655684634.62,2284795595.76,1424398738.23,627302841.80,2409492285.24,1639961557.27,1063467626.25,622484329.95,2145300389.84,1508499335.95,942755885.28,552364208.71,2074899165.33,1491921686.30,965686882.20,425843599.52,1530330828.71,959169808.81,625254296.97,288005897.89,1197729408.61,897964291.52,563938506.41,187240612.08,1134375886.04,780491219.25,520278382.09,202647217.48,818277329.61,521283053.47,312721515.26,132392232.30,441213450.03,302502281.88,487492953.85,295725417.54,215642133.36,0.0
3,收到的税费返还,39600873.27,36343149.02,30058.92,118703.15,585318.70,516306.26,495502.61,375600.00,1233628.38,624320.61,101936.40,243708.01,2336264.92,382564.20,0,0,1000.33,1000.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256207.50,0,0,0,0.0
4,收到的其他与经营活动有关的现金,73761499.90,69032126.31,45410255.80,158528643.08,87714827.31,74518734.60,61317655.69,231881681.12,109714768.36,83716299.40,32817750.81,128764931.80,92271430.36,30673688.89,17051506.53,43805653.35,27621207.58,12842916.68,5751135.09,167834209.69,178412919.80,167901310.73,160770893.39,42279975.07,33943668.91,22944065.09,17161539.50,17111038.64,2596277.82,943699.00,899331.12,2435932.81,1465974.82,1252495.09,746534.81,36504181.62,97074484.64,37159780.00,0,10858070.47,306824.12,2338928.44,330539.27,20654.40,0.0
5,经营活动现金流入小计,2344504020.34,1556157720.17,959197697.51,3972723187.65,2726214072.56,1807052513.63,1010142003.22,3887941915.74,2395743992.50,1508739358.24,660222529.01,2538500925.05,1734569252.55,1094523879.34,639535836.48,2189106043.19,1536121543.86,955599802.29,558115343.80,2242733375.02,1670334606.10,1133588192.93,586614492.91,1572610803.78,993113477.72,648198362.06,305167437.39,1214840447.25,900560569.34,564882205.41,188139943.20,1136811818.85,781957194.07,521530877.18,203393752.29,854781511.23,618357538.11,349881295.26,132392232.30,452071520.50,303065313.50,489831882.29,296055956.81,215662787.76,0.0
6,购买商品、接受劳务支付的现金,1857067197.82,1266873761.73,846421945.83,3114290657.44,2427469150.05,1692551946.45,1132440705.63,2854647385.63,2085304933.98,1391120399.22,744115287.80,1939196879.91,1475253592.23,956692691.70,648006493.01,2026033005.83,1837851570.75,1098192372.46,921233851.39,1921017539.85,1704451089.01,961154583.96,675013103.13,1360208965.39,1100730958.02,599157700.09,449785223.72,1141241349.50,870702866.90,572473577.42,243406505.52,864276621.61,609329979.63,365065508.51,176513738.99,610054472.55,495137514.42,222076097.64,75783844.89,374326777.76,175409629.78,336676583.62,214916068.53,149303946.06,0.0
7,支付给职工以及为职工支付的现金,265986601.86,185424479.50,123973067.17,327149355.92,253698216.17,173893076.12,114392742.35,298265108.60,226012539.45,151015393.88,95056672.09,264753190.84,205664427.69,139757904.03,89188792.07,277635052.08,219436306.05,148713234.19,95531807.96,248577856.44,188325399.17,123560807.38,78610657.08,158789419.47,113774617.10,63425195.46,31542748.38,167367139.62,114688053.65,76855292.61,51226580.29,108237287.43,83817195.36,58827342.14,36725257.66,59321664.46,40924742.28,24761267.61,11484799.14,43702708.15,32261195.69,43950916.69,31769493.51,21851332.72,0.0
8,支付的各项税费,107923080.10,73366603.59,38185274.49,182383288.85,127972599.36,84021475.66,54190442.22,167936264.40,129354342.28,91577248.89,47252261.59,135975570.04,95102894.34,64559237.23,22548061.16,154055171.90,115581485.40,72941576.60,40310569.41,162769518.40,120994742.70,71494305.39,36202403.59,134168022.94,97589514.56,57760821.68,31789384.79,92431613.68,71921121.05,41600332.76,23194191.49,72032370.34,55030438.50,34050873.12,30259269.63,51236393.76,38064255.84,23230220.18,7568971.27,31736760.08,23148369.83,34662914.46,22497955.02,15249853.82,0.0
9,支付的其他与经营活动有关的现金,138975493.44,108626873.14,67142569.01,208937288.59,107233793.83,63612135.35,61626407.53,277045935.25,154620369.11,101215149.54,52704741.05,263945686.01,230894654.80,142539491.16,96363894.61,131942144.44,136394366.48,89862600.43,60823554.45,77150855.21,77475537.99,74426871.59,41314746.59,250216177.81,89930956.38,61517895.17,28889075.71,71461095.89,54446683.62,35233570.38,11132758.77,53921682.53,46127311.04,30951997.75,11568242.52,45778066.18,0,18598463.48,28147157.08,34051010.35,121326315.84,43896732.60,17810729.76,26435411.81,0.0
10,经营活动现金流出小计,2369952373.22,1634291717.96,1075722856.50,3832760590.80,2916373759.41,2014078633.58,1362650297.73,3597894693.88,2595292184.82,1734928191.53,939128962.53,2603871326.80,2006915569.06,1303549324.12,856107240.85,2589665374.25,2309263728.68,1409709783.68,1117899783.21,2409515769.90,2091246768.87,1230636568.32,831140910.39,1903382585.61,1402026046.06,781861612.40,542006432.60,1472501198.69,1111758725.22,726162773.17,328960036.07,1098467961.91,794304924.53,488895721.52,255066508.80,766390596.95,574126512.54,288666048.91,122984772.38,483817256.34,352145511.14,459187147.37,286994246.82,212840544.41,0.0
11,经营活动产生的现金流量净额,-25448352.88,-78133997.79,-116525158.99,139962596.85,-190159686.85,-207026119.95,-352508294.51,290047221.86,-199548192.32,-226188833.29,-278906433.52,-65370401.75,-272346316.51,-209025444.78,-216571404.37,-400559331.06,-773142184.82,-454109981.39,-559784439.41,-166782394.88,-420912162.77,-97048375.39,-244526417.48,-330771781.83,-408912568.34,-133663250.34,-236838995.21,-257660751.44,-211198155.88,-161280567.76,-140820092.87,38343856.94,-12347730.46,32635155.66,-51672756.51,88390914.28,44231025.57,61215246.35,9407459.92,-31745735.84,-49080197.64,30644734.92,9061709.99,2822243.35,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,156083200.00,63213700.00,6369500.00,8113290.70,7791449.00,27791449.00,7791449.00,46362076.46,51225045.30,3000000.00,0,0,0,0,0,42906118.00,20606118.00,19996115.00,0,0,15000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660000.00,0,300000.00,0,0,0,0,125357.26,760000.00,0.0
14,取得投资收益所收到的现金,7709815.56,4745911.18,2105931.70,7546264.46,6997843.14,5550514.40,4044321.02,6232246.53,745242.48,33731.51,0,4920322.95,4302629.17,4132653.54,0,4148708.96,4104378.41,0,0,240863.02,240863.02,98465.76,0,0,0,0,0,0,0,0,0,0,0,0,0,189949.13,316122.73,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,70524790.99,34666020.14,0,57536867.23,58013845.45,10600.00,0,4945620.22,526966.02,514612.00,0,330857.32,21079.00,12579.00,11700.00,2905025.97,1108170.97,972373.48,943013.03,1392967.25,75618.14,10000.00,10000.00,10713.38,0,0,0,0,0,0,0,2256390.50,31800.00,2017970.50,0,892559.60,0,0,0,0,0,0,2200.00,2800.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,48718272.06,0,0,0,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211307.14,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,21741566.31,6109445.80,5109445.80,34648905.10,32394651.66,7367286.26,2552739.64,13709838.62,5356394.99,3648163.96,645666.87,5922096.57,13296221.13,1553623.48,700357.33,5989466.45,1616294.49,579335.45,0,169393.05,0,0,0,2588822.39,2588822.39,2588822.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,256059372.86,108735077.12,13584877.50,156563599.55,105197789.25,40719849.66,14388509.66,71249782.83,57853648.79,7196507.47,645666.87,11173276.84,17619929.30,5698856.02,712057.33,55949319.38,27434961.87,21547823.93,943013.03,1803223.32,15316481.16,108465.76,10000.00,2599535.77,2588822.39,2588822.39,0.00,0.00,0.00,0.00,0.00,2256390.50,31800.00,2017970.50,0,1531201.59,316122.73,300000.00,0,0.00,0,0.00,127557.26,762800.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,14931135.50,9793022.24,7460337.47,27702569.44,20088867.48,14219370.09,2437635.94,33804882.33,24402786.57,15002191.72,5955842.34,26672544.03,24612981.50,14576837.49,2374962.15,30620370.32,18865837.88,10924987.34,4663161.36,180138811.63,162905433.55,53973796.63,15974520.20,49246432.41,36917064.16,29329142.56,14038936.17,146770148.16,130747770.00,47280990.00,507100.00,10128175.50,8103730.00,3665464.51,2223878.00,19350979.50,4835938.94,5150625.00,1056248.00,4279942.00,2787685.00,4201340.60,4077437.55,1657713.60,0.0
20,投资所支付的现金,155865454.06,63365454.06,5019272.10,11700001.98,0,0,0,340802206.98,209199095.56,105320000.00,163000000.00,22840922.94,22840922.94,18607922.94,0,43100000.00,30240000.00,12440000.00,6600000.00,128347127.36,143352975.42,45406465.05,37151224.44,108032840.25,60000000.00,60000000.00,0,0,0,0,0,0,10000000.00,0,0,250000.00,19950000.00,0,10000000.00,1500000.00,5750000.00,0,0,1100000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,23594.93,23594.93,23594.93,0,212966076.86,0,0,0,106000750.26,97768219.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,96808710.97,63315408.34,31359651.46,134965796.60,119202160.87,98068952.65,79463375.90,148085298.11,64389667.50,23405195.99,1290280.12,126115177.94,89122222.83,22000000.00,20000000.00,11329378.65,8677978.80,8077978.80,8077978.80,16391447.31,8327107.06,2516300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,267605300.53,136473884.64,43839261.03,174368368.02,139291028.35,112288322.74,81901011.84,522715982.35,298015144.56,143750982.64,170246122.46,388594721.77,136576127.27,55184760.43,22374962.15,191050499.23,155552036.29,31442966.14,19341140.16,324877386.30,314585516.03,101896561.68,53125744.64,157279272.66,96917064.16,89329142.56,14038936.17,146770148.16,130747770.00,47280990.00,507100.00,10128175.50,18103730.00,3665464.51,2223878.00,19600979.50,24785938.94,5150625.00,11056248.00,5779942.00,8537685.00,4201340.60,4077437.55,2757713.60,0.0
24,投资活动产生的现金流量净额,-11545927.67,-27738807.52,-30254383.53,-17804768.47,-34093239.10,-71568473.08,-67512502.18,-451466199.52,-240161495.77,-136554475.17,-169600455.59,-377421444.93,-118956197.97,-49485904.41,-21662904.82,-135101179.85,-128117074.42,-9895142.21,-18398127.13,-323074162.98,-299269034.87,-101788095.92,-53115744.64,-154679736.89,-94328241.77,-86740320.17,-14038936.17,-146770148.16,-130747770.00,-47280990.00,-507100.00,-7871785.00,-18071930.00,-1647494.01,-2223878.00,-18069777.91,-24469816.21,-4850625.00,-11056248.00,-5779942.00,-8537685.00,-4201340.60,-3949880.29,-1994913.60,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,1802.61,0,0,0,110020000.00,110020000.00,110020000.00,0,49071714.44,14473210.92,10220478.72,10220478.72,150786489.75,150586489.75,32928200.00,0,1062220435.00,0,0,0,0,0,0,0,1269088000.00,1269088000.00,1269088000.00,1269088000.00,0,0,0,0,18057600.00,44057600.00,0,0,500000.00,0,15000000.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,1802.61,0,0,0,110020000.00,110020000.00,110020000.00,0,0,0,0,0,4900000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,785830000.00,236680000.00,200800000.00,1080077537.22,905734165.00,614800000.00,474800000.00,714200000.00,660400000.00,138000000.00,0,768000000.00,938000000.00,448000000.00,90000000.00,100000000.00,100000000.00,0,0,300000000.00,300000000.00,300000000.00,300000000.00,150000000.00,0,0,150000000.00,0,0,0,64900000.00,0,0,0,0,29000000.00,0,45000000.00,19000000.00,26000000.00,25000000.00,0,0,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,814800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000000.00,700000000.00,700000000.00,0,0,0,0,0,0,0,0,0,26000000.00,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,151809340.18,110404514.81,70405849.42,218165736.93,175155998.30,125039242.63,75000000.00,940285835.18,850442038.51,620374438.51,0,397812925.08,67811225.08,30000250.00,0,35276938.04,13591066.81,0,0,17612180.27,0,196807.29,0,5014773.33,0,0,95692.04,636655.36,8266198.69,3309278.04,139419.98,0,0,0,0,0,0,0,0,8931881.85,698069.71,0,0,164848.55,0.0
31,筹资活动现金流入小计,937639340.18,347084514.81,271205849.42,1298245076.76,1080890163.30,739839242.63,549800000.00,2579305835.18,1620862038.51,868394438.51,0.00,1214884639.52,1020284436.00,488220728.72,100220478.72,286063427.79,264177556.56,32928200.00,0.00,1379832615.27,300000000.00,300196807.29,300000000.00,855014773.33,700000000.00,700000000.00,150095692.04,1269724655.36,1277354198.69,1272397278.04,1334127419.98,0.00,0.00,0.00,0,73057600.00,44057600.00,45000000.00,19000000.00,35431881.85,25698069.71,15000000.00,0,164848.55,0.0
