,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,397608293.62,286494831.92,192340772.71,99756261.32,353649444.50,233104196.34,138459343.65,64110949.49,409653201.08,287535508.09,205668196.91,61475577.96,244675335.15,182536791.71,114311515.09,51872691.66,310755529.62,113464263.73,71562651.57,41149311.19,186346714.76,187547961.20,122000413.16,57647434.02,250268922.73,184937499.11,121540389.59,55742655.51,293307431.81,222900108.97,137076759.14,61762576.79,352862276.83,271929813.82,188681816.22,92288406.98,340455758.54,249123939.60,151382433.02,62905603.44,217252287.29,143940171.89,82266121.32,34502557.11,271509956.19,201127675.81,126881723.56,59820103.64,360809649.45,235242947.74,172148184.16,70237707.99,281207060.94,200037504.46,119477441.01,46126750.84,219817920.21,158556220.68,97052656.03,35629999.47,248366584.58,174226803.97,106201226.18,203946556.50,179535312.04,0.0
3,收到的税费返还,816778.94,180015.24,180015.24,180015.24,5627313.79,5549055.39,3526520.56,0,1291145.23,1288411.23,1111329.94,179228.93,4705436.38,1879871.13,864584.13,1096141.70,1096776.40,0,0,0,0,0,0,0,0,0,0,0,636933.12,706933.12,578933.12,335505.29,1323524.47,0,0,0,2706376.19,0,0,0,1228225.13,691305.48,539227.06,401602.76,1200203.41,5839.50,0,0,735570.18,730858.46,348519.17,185658.54,829647.84,829647.84,83516.54,83516.54,959277.29,751473.37,251265.75,244068.10,5956.68,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,35523577.83,18712650.16,14909904.27,17408555.76,19004286.60,9692733.02,5898415.96,3134540.51,22144431.62,10483873.10,7189047.93,2329907.47,12073228.88,8313038.52,5808911.18,655656.53,8786032.86,2360779.58,1589552.20,195054.42,26519008.26,490769.15,472904.57,315989.19,1587303.54,1728642.97,1496257.02,1179228.65,8480605.78,3345610.78,302461.73,159374.50,855640.64,307128.17,208650.05,62287.31,7375108.94,563361.36,251784.68,118863.37,22224658.55,632715.74,208318.85,44766.11,53179667.78,4231695.95,895863.81,631306.98,4540058.48,4605887.95,982854.34,114306.77,8670944.80,1838018.92,497056.00,219735.16,3425238.12,2511738.20,403100.27,242342.82,1398371.87,815254.61,225622.74,3042887.06,1296323.80,0.0
5,经营活动现金流入小计,433948650.39,305387497.32,207430692.22,117344832.32,378281044.89,248345984.75,147884280.17,67245490.00,433088777.93,299307792.42,213968574.78,63984714.36,261454000.41,192729701.36,120985010.40,53624489.89,320638338.88,115825043.31,73152203.77,41344365.61,212865723.02,188038730.35,122473317.73,57963423.21,251856226.27,186666142.08,123036646.61,56921884.16,302424970.71,226952652.87,137958153.99,62257456.58,355041441.94,272236941.99,188890466.27,92350694.29,350537243.67,249687300.96,151634217.70,63024466.81,240705170.97,145264193.11,83013667.23,34948925.98,325889827.38,205365211.26,127777587.37,60451410.62,366085278.11,240579694.15,173479557.67,70537673.30,290707653.58,202705171.22,120058013.55,46430002.54,224202435.62,161819432.25,97707022.05,36116410.39,249770913.13,189042058.58,106426848.92,206989443.56,180831635.84,0.0
6,购买商品、接受劳务支付的现金,195993707.75,142079985.67,92513870.93,45089751.54,220169957.78,168030827.16,112133591.32,48182596.85,168295232.89,135215697.42,87669876.57,39120728.33,176841442.30,125677638.74,90638790.34,55494878.75,196011747.82,86093937.17,59571925.05,41124744.51,98647035.14,125620001.22,83330303.37,52210465.02,189717553.21,140311396.86,91326879.03,39979487.03,237946605.15,187789679.64,124051610.06,62106980.45,273141019.87,211844832.93,146507935.68,81873408.49,274909522.45,206093067.81,126636381.93,57635853.65,170828666.06,117313964.49,59623316.93,20927551.12,244044357.02,189751584.01,127492756.50,61007100.15,317481396.38,244148982.10,171117102.57,88289972.62,206150232.31,173278228.48,103357070.96,41117355.46,235155346.79,195026777.27,114885888.57,56068614.80,203443312.71,165070042.54,94243588.67,158080849.28,129723823.36,0.0
7,支付给职工以及为职工支付的现金,96690080.85,73824433.96,53123701.69,33639727.55,88415509.90,67701310.04,48178356.76,29305762.33,79793097.80,61134517.22,44337717.29,23756789.31,78784405.88,60414620.98,42956738.34,24170832.41,81915273.73,22493754.93,14956075.93,8006336.60,39971696.49,24447738.10,17116630.94,9220078.34,33413018.32,23349496.82,17015873.29,8813014.74,30971953.33,23158639.85,15436861.53,8633790.88,28634785.74,22818011.68,16498204.26,10522233.49,24547943.08,18799975.92,12994296.38,7447114.78,26254746.85,20451934.73,13985161.94,6622824.77,28762533.66,21976221.06,15042023.87,7978495.45,29941595.68,20988855.66,13942279.16,6977898.05,20435849.46,15696128.30,11107684.59,5458640.39,26895892.14,21184520.66,15084725.65,7981612.21,25493343.31,17890469.62,10025804.08,18598781.83,18408276.84,0.0
8,支付的各项税费,33925030.27,26406349.15,19470573.79,8291643.65,29737714.69,19249098.71,12230201.34,6655688.09,44410104.72,31955669.36,21405963.22,13713339.98,38182789.27,24946608.69,19840603.99,13398542.84,30692181.98,7687147.72,6216550.18,1355141.36,9473332.23,7801983.75,4426812.83,1100633.90,12881099.94,9962600.20,5045959.16,1685058.96,12940284.25,8152266.48,5372540.85,2539042.92,5389338.15,3655363.35,2753557.14,1212114.94,9213773.61,7153519.22,6185444.36,2704718.39,3401666.80,2447360.69,1915364.87,1520003.39,10925574.31,9916795.46,7332521.10,1336770.29,11048554.62,9070286.31,8090893.92,2354856.62,12030865.47,9110776.91,6460240.12,2513070.49,4420133.09,3737144.26,2716762.35,2050230.27,7966732.25,5570808.94,3888720.61,8225785.57,10741774.34,0.0
