,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,9705273411.12,7353249990.10,4754995745.38,2198968866.01,10017570335.13,7381818629.24,4746492836.97,2300997380.26,8527206262.96,5977450733.03,3828230419.20,1911847998.05,6015699949.65,4575085767.02,2816151747.36,1364834451.28,5455087561.90,3947169886.27,2503939476.97,1308664783.92,4565478478.48,3569964827.70,2211172433.57,1169610979.21,4157595655.55,3210911820.63,2082499514.80,1030764718.32,3422270481.37,2655931943.33,1689236782.88,886518549.26,705258846.49,467410826.33,278736019.63,120543118.67,596767635.60,402555610.30,240942149.56,121987514.59,602660368.51,428950151.07,256353233.02,101472927.60,620739234.48,431741000.85,257395055.87,117129374.97,521628292.78,373547185.94,214565917.11,86917646.29,316494702.89,217705516.89,131899169.98,56999961.91,308364399.62,209146705.87,124575349.39,50760812.19,321356343.29,208551577.12,131605189.04,270805211.02,226167031.26,0.0
3,收到的税费返还,323867654.39,267449662.87,168226093.81,77942621.93,435666283.08,325037868.97,229258292.06,102967111.87,341716356.88,254288235.34,170157192.95,119171931.35,387212898.44,281426986.52,230308067.74,108096826.06,221995534.78,161637502.31,113375603.85,28488940.95,239182255.24,177230892.65,125857948.53,58120664.58,232979621.83,192206982.43,133470211.91,92473801.31,192192374.12,135284098.20,69901401.01,40139978.46,7725918.75,3145981.18,2460706.43,1797676.32,6175327.20,2878825.32,1406856.26,365854.45,1460017.66,1589639.16,1414253.70,0,371391.84,351601.62,261195.96,261195.96,5445243.60,5556430.32,3766754.88,3540009.30,0,0,0,0,0,0,0,0,0,0,0,0,16805.90,0.0
4,收到的其他与经营活动有关的现金,294532910.23,277412312.41,212459143.63,85553296.33,318096062.18,236824065.05,182333371.72,80576770.14,164720389.68,121467373.26,72337466.43,31749448.58,134084942.07,115230228.16,66088956.43,42743843.18,89661487.39,96388735.10,37786403.03,28268355.10,80063608.13,199037055.74,116840964.26,9743824.35,84593101.70,203575782.51,114531791.83,23052746.13,47321378.37,258310447.44,20062421.72,101957375.00,22960737.09,12138329.99,5866097.29,2489293.48,16050516.34,7274757.23,8827681.02,2004283.21,17842962.12,13811109.62,8392246.74,1394513.79,6170013.50,5062583.92,3735984.56,461766.65,6947005.88,8991665.43,5736247.85,2023695.01,240572.79,3037632.74,1116108.05,681633.57,1017698.77,3943064.14,6910030.28,5381758.28,911607.66,609782.30,1487384.13,7936220.69,2256574.93,0.0
5,经营活动现金流入小计,10323673975.74,7898111965.38,5135680982.82,2362464784.27,10771332680.39,7943680563.26,5158084500.75,2484541262.27,9033643009.52,6353206341.63,4070725078.58,2062769377.98,6536997790.16,4971742981.70,3112548771.53,1515675120.52,5766744584.07,4205196123.68,2655101483.85,1365422079.97,4884724341.85,3946232776.09,2453871346.36,1237475468.14,4475168379.08,3606694585.57,2330501518.54,1146291265.76,3661784233.86,3049526488.97,1779200605.61,1028615902.72,735945502.33,482695137.50,287062823.35,124830088.47,618993479.14,412709192.85,251176686.84,124357652.25,621963348.29,444350899.85,266159733.46,102867441.39,627280639.82,437155186.39,261392236.39,117852337.58,534020542.26,388095281.69,224068919.84,92481350.60,316735275.68,220743149.63,133015278.03,57681595.48,309382098.39,213089770.01,131485379.67,56142570.47,322267950.95,209161359.42,133092573.17,278741431.71,228440412.09,0.0
6,购买商品、接受劳务支付的现金,4156928109.80,3317957023.87,2158665013.07,1101374886.18,4971078203.81,4142853470.30,2882520593.88,1469246043.49,5887478226.93,4378296903.11,2985482530.83,975253413.78,3979419725.94,3114922420.51,1918080225.91,793895029.91,3536799467.54,2725535299.49,2141693509.83,959288884.87,3087180077.49,2346376047.47,1621235477.83,732777393.39,3106681489.75,2497125664.74,1799187740.03,1000051954.24,2600438281.10,1943237961.21,1323860167.91,593539752.90,143742010.14,81415501.29,45573205.93,27832093.39,190699585.64,142198001.06,89043913.84,52101236.41,153063473.28,113506247.98,54460738.08,38926255.63,151416718.68,109957101.71,73237146.17,36765517.95,142601980.12,110048705.49,73690735.31,33449488.13,40022546.89,28401998.20,20658271.54,11780220.32,72524268.41,52280762.17,36941575.66,24307923.22,62840504.95,45723875.43,23555552.97,74577981.85,66334509.40,0.0
7,支付给职工以及为职工支付的现金,1318158748.33,978402469.50,680852598.73,385184722.94,1230266213.11,879895389.52,611714808.70,344477150.65,778877518.16,523315928.14,367387205.82,206027557.14,609734219.84,472013023.45,322838989.38,171333906.22,531688942.49,376937941.24,258592615.56,135250072.55,407707098.08,285627659.83,187315450.92,90402132.23,315231435.73,220599807.14,147185817.68,81510191.96,208038551.05,136260941.73,111912965.66,52898304.90,85166192.87,66423847.36,43619712.80,24146650.59,75012160.47,57733810.46,38534001.82,22065763.69,66322807.01,51846030.36,35910077.95,19071930.93,76253116.21,58420826.71,38513412.15,21151545.31,65456384.14,48885177.06,32813106.42,16999069.80,31569968.29,23668197.21,16242372.22,8796643.94,26837472.26,20380217.42,14252584.71,8201129.63,23033967.63,16988358.19,11595377.57,20355149.80,17592188.67,0.0
8,支付的各项税费,802857503.78,636859560.23,449312242.03,220462440.53,767044811.55,652014957.60,431622419.13,203071906.92,534681652.16,431502807.94,296156534.81,115378407.92,516725522.86,399559467.13,264727819.20,113924708.58,459523026.19,355996919.04,249216256.07,103277957.36,311323532.83,305235340.36,165638288.79,60206152.48,214129311.32,196688088.86,132507076.86,48711637.77,176004666.63,164661100.40,87657455.06,34731564.34,106039553.51,82313206.42,55384353.28,15684310.63,85366122.19,63135302.93,42161966.92,16415595.41,81657392.73,64459238.87,43858424.06,15049234.41,90613309.76,63242127.75,41543423.13,11891342.96,69751416.22,49675428.15,33873803.86,9976500.80,56669453.84,40244650.35,23837078.23,9342615.50,56652875.84,38485156.67,25338879.37,12434087.38,51868242.58,35647976.78,23178684.56,50367119.50,38865349.61,0.0
