9,支付的其他与经营活动有关的现金,127164430.80,92188052.62,69965197.64,181417173.31,126782510.52,90203418.93,45056301.57,168407590.72,121126885.49,75594785.70,32536903.28,115524277.51,86880298.48,69915583.38,30614946.39,86905400.31,21799604.54,14366044.74,5311257.96,30993689.92,22695109.53,12160253.48,4265170.69,34461335.11,22200471.93,14265501.78,7371361.89,35339597.80,25493083.72,17945257.87,7531305.23,40342728.63,33169902.20,21910278.99,9808243.90,36043489.79,29133067.34,18916476.97,9226320.01,33519764.50,24408912.73,15357844.92,7868985.21,26896611.25,20054750.08,6756514.43,7682439.73,25645286.19,19206446.97,15555159.26,9822020.87,0.0
10,经营活动现金流出小计,719203580.20,490074474.53,405909508.44,968263345.31,802343427.03,538078385.45,302993097.85,1140874575.87,920163896.77,698716617.43,234799010.38,890081474.53,496861195.84,355829689.22,183830603.72,391310500.91,182839604.11,125049382.94,64181539.10,311991041.61,235719706.12,158128217.36,88186654.12,321066771.63,237900939.91,158935576.86,77875944.84,286077786.87,218461158.95,156872529.93,90303629.77,283418289.59,222464924.60,153849641.34,79434233.41,292546692.65,287726093.56,211830199.00,111904743.00,391754336.47,312904780.10,182836798.85,68840727.24,303718838.65,201899634.84,164064411.72,66958313.09,259186193.76,185483165.42,183878541.12,118078665.24,0.0
11,经营活动产生的现金流量净额,69041.82,-33765852.52,-101843283.87,433790603.23,130147443.96,142750014.06,30089564.15,-258662549.96,-464149825.69,-426618226.15,-105391537.49,-130657207.06,41962248.91,48737094.78,3696900.53,105002545.21,12249511.71,11007310.03,9060520.51,14501318.94,13651340.21,13442427.00,-9379938.62,40115150.21,32903170.51,18860866.77,8822736.41,47012986.64,21875904.88,1907974.79,-10206630.41,19140272.22,-1354948.31,-14094471.81,-17084624.76,36664112.22,-25741601.62,-43296690.67,-31754520.00,64595041.70,43323208.57,44620602.83,32655234.57,42221316.66,29433103.79,17979500.54,-1564906.50,67250203.83,49259361.04,28303807.94,44409568.07,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,60118316.76,0,0,0,30000000.00,30000000.00,30000000.00,30000000.00,358000000.00,248000000.00,223000000.00,53000000.00,0,287000000.00,182000000.00,56000000.00,129000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,3250333.38,3155113.50,0,47996.81,47604.28,0,0,124150.56,124150.56,124150.56,124150.56,3391131.13,2715323.13,1568473.81,322802.58,0,2164026.89,792261.10,245737.48,573429.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326304.00,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,191680.00,131000.00,0,396000.00,473604.72,80000.00,40000.00,932310.00,65000.00,65000.00,119364.08,190500.00,181260.00,533060.00,3500.00,1279707.87,47440.00,42000.00,32000.00,135720.00,135320.00,135320.00,0,42500.00,26000.00,26000.00,26000.00,0,0,0,0,262870.00,2870.00,2870.00,1670.00,128363.20,116813.20,0,0,95415.00,90150.00,0,0,50192.00,120192.00,120192.00,4192.00,448186.00,406186.00,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,9266105.09,9266105.09,9197890.65,29984485.55,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,50620000.00,27620000.00,28249471.15,0,0,0,0,0,0,0,0,0,0,0,0,107055311.91,0,0,0,0,0,0,0,5718350.00,5718350.00,5718350.00,4934615.75,1109475.00,0,0,0,6897105.25,0,0.00,0,0,0,0,0,9100000.00,0,0,0,0,0,0,0,51526569.00,48533615.60,0,0,0.0
18,投资活动现金流入小计,63328118.47,40172218.59,37447361.80,90546799.12,30521209.00,80000.00,40000.00,31056460.56,30189150.56,30189150.56,30243514.64,361581631.13,250896583.13,225101533.81,53326302.58,108335019.78,289211466.89,182834261.10,56277737.48,129709149.44,135320.00,135320.00,0.00,5760850.00,5744350.00,5744350.00,4960615.75,1109475.00,0.00,0.00,0.00,7159975.25,2870.00,2870.00,1670.00,128363.20,116813.20,0.00,0,9195415.00,90150.00,0,0,50192.00,120192.00,120192.00,4192.00,51974755.00,48939801.60,326304.00,0,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,45061993.40,25031069.53,604613.15,63723460.98,54033075.95,36817627.67,33436112.10,32927380.45,32228132.73,24675687.03,5384775.63,19992776.00,6508728.94,5854408.19,1148140.04,5874859.68,1666479.61,1082324.61,844722.66,3380359.41,1240827.78,861825.74,996873.00,6358112.49,4579729.92,3343366.95,2578376.76,9781898.56,9091651.40,5900352.41,5332188.70,87665855.28,78423048.89,75337741.52,53901141.26,53264220.95,27236945.21,17394807.68,7262631.71,102186782.79,85962518.36,64775570.64,39676934.22,56141582.28,35842346.84,25784594.23,3787089.66,95959788.16,81678463.67,7659283.20,14575255.11,0.0
20,投资所支付的现金,1000000.00,1000000.00,3000000.00,344056357.16,289034302.20,289034302.20,0,0,0,0,0,340000000.00,240000000.00,210000000.00,210000000.00,0,287000000.00,177000000.00,56000000.00,179000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.00,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,307447567.40,127942826.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15320571.01,15320571.01,0,0,0.0
22,支付的其他与投资活动有关的现金,32000000.00,0,0,11425161.00,0,0,0,0,0,26489.35,30321.03,8000000.00,8000000.00,0,8000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13724930.25,0,0,0,0,0,0,0,0,0,0,0,0,0,51320.00,0,0.0
23,投资活动现金流出小计,78061993.40,26031069.53,3604613.15,726652546.54,471010204.78,325851929.87,33436112.10,32927380.45,32228132.73,24702176.38,5415096.66,367992776.00,254508728.94,215854408.19,219148140.04,5874859.68,288666479.61,178082324.61,56844722.66,182380359.41,1240827.78,861825.74,996873.00,6358112.49,4579729.92,3343366.95,2578376.76,9781898.56,9091651.40,5900352.41,5332188.70,87665855.28,78423048.89,75337741.52,53901141.26,66989151.20,27236945.21,17394807.68,7262631.71,102186782.79,85962518.36,64775570.64,39676934.22,56141582.28,35842346.84,25784594.23,3787089.66,111280359.17,96999034.68,13710603.20,14575255.11,0.0
24,投资活动产生的现金流量净额,-14733874.93,14141149.06,33842748.65,-636105747.42,-440488995.78,-325771929.87,-33396112.10,-1870919.89,-2038982.17,5486974.18,24828417.98,-6411144.87,-3612145.81,9247125.62,-165821837.46,102460160.10,544987.28,4751936.49,-566985.18,-52671209.97,-1105507.78,-726505.74,-996873.00,-597262.49,1164620.08,2400983.05,2382238.99,-8672423.56,-9091651.40,-5900352.41,-5332188.70,-80505880.03,-78420178.89,-75334871.52,-53899471.26,-66860788.00,-27120132.01,-17394807.68,-7262631.71,-92991367.79,-85872368.36,-64775570.64,-39676934.22,-56091390.28,-35722154.84,-25664402.23,-3782897.66,-59305604.17,-48059233.08,-13384299.20,-14575255.11,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,1625000.00,1625000.00,1625000.00,0,14901.78,0,0,0,6558155.84,6556561.10,6758083.44,0,339816406.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305550000.00,305550000.00,0,0,373680.00,373680.00,51320.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,1625000.00,1625000.00,1625000.00,0,14901.78,0,0,0,6311917.77,6556561.10,6758083.44,0,3816416.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,294000000.00,293176458.33,78000000.00,470380564.00,330380564.00,203500000.00,50000000.00,665721180.90,477091180.90,377091180.90,90000000.00,0,0,0,0,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000.00,17500000.00,7500000.00,7500000.00,40000000.00,40000000.00,15000000.00,0,0,0,0,0,157000000.00,157000000.00,87000000.00,32000000.00,168760000.00,168760000.00,0,2000000.00,0.0
29,发行债券收到的现金,0,0,0,696500000.00,696500000.00,696500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,53698192.93,56580427.86,18442464.82,48945753.91,2701237.50,17721024.05,17497927.81,12798509.69,16515.34,10112669.94,21000000.00,0,0,0,4000000.00,0,0,0,0,13505000.00,6500000.00,500000.00,5000000.00,0,0,0,0,0,0,2500000.00,5500000.00,156644.13,0,11656644.13,5156644.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,347698192.93,349756886.19,96442464.82,1217451317.91,1031206801.50,919346024.05,67497927.81,678534592.37,477107696.24,387203850.84,111000000.00,6558155.84,6556561.10,6758083.44,4000000.00,389816406.31,0.00,0.00,0.00,13505000.00,6500000.00,500000.00,5000000.00,0.00,0.00,0.00,0.00,0.00,0.00,2500000.00,5500000.00,17656644.13,17500000.00,19156644.13,12656644.13,40000000.00,40000000.00,15000000.00,0,0,0,0,0,462550000.00,462550000.00,87000000.00,32000000.00,169133680.00,169133680.00,51320.00,2000000.00,0.0
32,偿还债务支付的现金,206189088.00,106189088.00,50000000.00,871846180.90,457721180.90,307721180.90,52130000.00,235000000.00,70000000.00,0,0,50000000.00,50000000.00,50000000.00,0,40000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.00,40000000.00,22500000.00,22500000.00,17500000.00,15000000.00,0,0,0,0,0,0,201200000.00,201200000.00,84200000.00,27200000.00,124560000.00,116184000.00,0,7000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,89425147.84,52296795.30,3618704.14,85276816.13,78018813.67,73208531.14,5882984.95,12767966.44,7214478.96,2152723.67,360015.05,41794316.10,41794315.91,41794255.55,676812.50,102609687.50,9457500.00,9457500.00,8995609.05,9457500.00,9457500.00,9457500.00,0,9457500.00,9457500.00,8993745.23,0,7275000.00,7275000.00,7275000.00,6560539.84,15150174.46,15150174.46,14974684.70,297597.71,29636503.13,29326648.13,29247015.00,0,14550000.00,14550000.00,14550000.00,0,2740313.15,2740313.15,1664475.65,869861.76,55856508.98,54979305.08,12700000.00,218356.00,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,109506146.54,110310857.64,2000000.00,72096834.26,48889900.25,67585431.95,40679538.38,23270309.12,89093515.17,87728208.34,0,19025801.37,27168000.00,8168000.00,168000.00,7166543.15,2505000.00,6005000.00,1000000.00,0,0,0,0,0,7500000.00,2500000.00,0,8000000.00,3000000.00,0,0,0,808355.87,0.00,0,29656644.13,0,0,0,0,0,0,0,6758542.20,3153500.00,0,0,21404.05,21404.05,0,0,0.0
36,筹资活动现金流出小计,405120382.38,268796740.94,55618704.14,1029219831.29,584629894.82,448515143.99,98692523.33,271038275.56,166307994.13,89880932.01,360015.05,110820117.47,118962315.91,99962255.55,844812.50,149776230.65,11962500.00,15462500.00,9995609.05,9457500.00,9457500.00,9457500.00,0.00,9457500.00,16957500.00,11493745.23,0.00,15275000.00,10275000.00,7275000.00,6560539.84,55150174.46,55958530.33,37474684.70,22797597.71,76793147.26,44326648.13,29247015.00,0,14550000.00,14550000.00,14550000.00,0,210698855.35,207093813.15,85864475.65,28069861.76,180437913.03,171184709.13,12700000.00,7218356.00,0.0
37,筹资活动产生的现金流量净额,-57422189.45,80960145.25,40823760.68,188231486.62,446576906.68,470830880.06,-31194595.52,407496316.81,310799702.11,297322918.83,110639984.95,-104261961.63,-112405754.81,-93204172.11,3155187.50,240040175.66,-11962500.00,-15462500.00,-9995609.05,4047500.00,-2957500.00,-8957500.00,5000000.00,-9457500.00,-16957500.00,-11493745.23,0.00,-15275000.00,-10275000.00,-4775000.00,-1060539.84,-37493530.33,-38458530.33,-18318040.57,-10140953.58,-36793147.26,-4326648.13,-14247015.00,0,-14550000.00,-14550000.00,-14550000.00,0,251851144.65,255456186.85,1135524.35,3930138.24,-11304233.03,-2051029.13,-12648680.00,-5218356.00,0.0
38,四、汇率变动对现金及现金等价物的影响,-1426649.97,-3500309.51,-2435632.65,4138649.08,-4927148.92,-751981.82,-1668742.64,-5935388.85,-4172726.09,-1474412.73,-998424.54,4128581.70,1871758.61,1565704.30,423141.80,2391051.02,120574.10,98782.32,50680.19,20176.69,40600.08,50341.12,-44346.54,-519607.58,-461805.91,-451606.34,-242180.89,-112678.51,-68598.52,-239100.77,71668.48,997319.06,1216177.37,1613256.59,1604356.51,1147372.58,2430371.29,-1867201.71,-22899.34,-91293.97,-79158.63,-72112.67,-42394.98,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-73513672.53,57835132.28,-29612407.19,-9945008.49,131308205.94,287056982.43,-36169886.11,141027458.11,-159561831.84,-125282745.87,29078440.90,-237201731.86,-72183893.10,-33654247.41,-158546607.63,449893931.99,952573.09,395528.84,-1451393.53,-34102214.34,9628932.51,3808762.38,-5421158.16,29540780.14,16648484.68,9316498.25,10962794.51,22952884.57,2440654.96,-9006478.39,-16527690.47,-97861819.08,-117017480.16,-106134127.31,-79520693.09,-65842450.46,-54758010.47,-76805715.06,-39040051.05,-43037620.06,-57178318.42,-34777080.48,-7064094.63,237981071.03,249167135.80,-6549377.34,-1417665.92,-3359633.37,-850901.17,2270828.74,24615956.96,0.0
40,加:期初现金及现金等价物余额,464074294.63,464074294.63,464074294.63,474019303.12,473472983.84,474019303.12,474019303.12,332991845.01,333001745.01,333001745.01,332991845.01,570193576.87,570193576.87,570193576.87,570193576.87,120299644.88,79042408.68,79042408.68,79042408.68,113144623.02,113144623.02,113144623.02,113144623.02,83603842.88,83593488.73,83593488.73,83593488.73,60650958.31,60650958.31,60650958.31,60651176.62,158512777.39,158512777.39,158512777.39,158512777.39,224355227.85,226841227.85,226841227.85,226841227.85,267392847.91,267392847.91,267392847.91,267392847.91,29411776.88,29411776.88,29411776.88,29411776.88,32771410.25,32771410.25,30500581.51,5884624.55,0.0
41,六、期末现金及现金等价物余额,390560622.10,521909426.91,434461887.44,464074294.63,604781189.78,761076285.55,437849417.01,474019303.12,173439913.17,207718999.14,362070285.91,332991845.01,498009683.77,536539329.46,411646969.24,570193576.87,79994981.77,79437937.52,77591015.15,79042408.68,122773555.53,116953385.40,107723464.86,113144623.02,100241973.41,92909986.98,94556283.24,83603842.88,63091613.27,51644479.92,44123486.15,60650958.31,41495297.23,52378650.08,78992084.30,158512777.39,172083217.38,150035512.79,187801176.80,224355227.85,210214529.49,232615767.43,260328753.28,267392847.91,278578912.68,22862399.54,27994110.96,29411776.88,31920509.08,32771410.25,30500581.51,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,70096190.73,0,171242829.69,0,40661476.38,0,305216436.46,0,98051902.00,0,234214061.10,0,91387972.26,0,203145778.07,0,2294597.51,0,18375032.52,0,6437823.66,0,18552444.42,0,9017005.57,0,19057529.79,0,12794539.51,0,26811618.08,0,15981975.12,0,25609403.65,0,13863559.85,0,62068965.88,0,28578833.61,0,56402789.85,0,31178840.77,0,52847726.93,0,37683714.41,41161866.53,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,31996055.72,0,59749550.80,0,32085673.59,0,26972122.90,0,50859870.36,0,25694312.97,0,21145269.40,0,4973311.33,0,335495.94,0,4068812.71,0,865940.97,0,7651232.40,0,1717316.80,0,4856211.13,0,1009516.92,0,3019362.06,0,1153399.52,0,3819707.57,0,509703.88,0,3716035.19,0,401132.00,0,938844.71,0,165612.43,0,-935879.13,0,977258.90,1256369.20,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,15808764.76,0,29709626.38,0,13851449.35,0,30757670.91,0,14446854.09,0,31277928.68,0,13173277.39,0,10249515.55,0,10364727.32,0,21684150.88,0,10975750.89,0,21483922.10,0,10797880.95,0,20093103.54,0,9751657.48,0,14483296.23,0,6927304.91,0,12907139.83,0,6344495.79,0,8294889.39,0,3883809.44,0,7673361.43,0,3733966.85,0,6186344.22,0,3246053.67,1539322.27,0.0
48,无形资产摊销,0,5955695.63,0,6216963.99,0,1687915.99,0,4467641.74,0,2219897.96,0,4453623.60,0,2389065.88,0,1286126.69,0,1029174.49,0,2043785.88,0,1021892.94,0,2034446.88,0,1022801.64,0,2112403.48,0,1076535.18,0,2203019.48,0,1116661.16,0,2250201.39,0,1131444.41,0,2167092.51,0,1070859.01,0,2116880.46,0,1050133.50,0,1095957.71,0,68946.64,34166.23,0.0
49,长期待摊费用摊销,0,508089.75,0,520384.95,0,14398.76,0,90277.57,0,61949.76,0,74157.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,426845.05,0,233516.96,0,0,0,-481444.31,0,103071.08,0,151057.39,0,-48156.79,0,-1169761.61,0,99082.51,0,-147462.88,0,-149887.17,0,10620.49,0,11101.35,0,255.55,0,0.00,0,60253.24,0,0,0,17691.81,0,0,0,86507.08,0,7358.45,0,-29445.15,0,-64791.90,0,46182.00,0,8167.67,0,0.0
53,固定资产报废损失,0,0,0,0,0,0,0,99163.64,0,0,0,0,0,294.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307.20,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,34423548.59,0,51365721.23,0,19108937.01,0,17724314.09,0,3152569.23,0,-3518168.44,0,-659961.13,0,1337577.77,0,-98782.32,0,0,0,80355.62,0,0,0,451606.34,0,0,0,188928.88,0,566724.46,0,-1226184.45,0,569953.13,0,1941112.73,0,0,0,-2469198.51,0,2646807.65,0,1661033.90,0,2650014.48,0,0,218356.00,0.0
58,投资损失,0,-8725764.44,0,-18461040.66,0,0,0,-124150.56,0,-124150.56,0,-2739325.58,0,-2291501.59,0,0,0,-1293649.97,0,-1249123.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326304.00,0,0.0
59,递延所得税资产减少,0,-16401043.37,0,-20426035.02,0,-10204266.80,0,-5461343.36,0,-12219746.36,0,-866510.15,0,-1866391.04,0,846436.99,0,1311860.73,0,919521.68,0,792661.80,0,186622.07,0,1002032.11,0,517805.41,0,1016372.39,0,377917.06,0,914005.99,0,201185.50,0,310046.54,0,-1133095.10,0,-286079.11,0,-860868.41,0,33590.47,0,-7486139.57,0,-145855.89,-429137.98,0.0
60,递延所得税负债增加,0,-530559.52,0,-1642242.54,0,0,0,-456964.23,0,-377944.37,0,-605360.15,0,-281359.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11305.92,0,0,0,0.0
61,存货的减少,0,-41624421.71,0,34314203.14,0,-87631942.49,0,34367116.54,0,-55206811.98,0,-239092878.69,0,-26846169.47,0,12922835.21,0,-367999.31,0,17348980.29,0,3236227.22,0,38154829.17,0,-350356.67,0,-10449321.60,0,-13632811.07,0,2723351.94,0,-6429734.69,0,-43361247.78,0,-57650274.35,0,14920747.46,0,19073367.79,0,-34906306.58,0,-15244241.78,0,-15987119.86,0,-19920445.43,-25063905.36,0.0
62,经营性应收项目的减少,0,125978670.97,0,203731753.10,0,285175174.15,0,-832979676.74,0,-541748155.56,0,-285602491.27,0,52209191.85,0,-126040296.08,0,29123794.96,0,5860285.76,0,15019594.52,0,-24461726.85,0,-2491814.23,0,2017282.25,0,6114179.47,0,-39150625.91,0,-19134822.32,0,-4796147.43,0,-8608026.23,0,-11394983.20,0,-366889.60,0,-23119484.34,0,-8531150.65,0,-6494337.32,0,4008544.68,-13277389.56,0.0
