16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187299.00,0,3810.98,0,256688.00,0,0,0,313434.00,2000000.00,0,0,118631787.00,0,0,0,431962.00,0,0,0,2030393.00,0,0,0,6303461.00,0,0,0,1783781.00,0,0,0,0,0,0.0
18,投资活动现金流入小计,804596322.77,547880947.11,253537979.83,687726026.31,552971779.27,430073233.03,297921538.50,234223876.00,20544985.43,20544985.43,20523705.42,134722540.00,16725000.00,16725000.00,0.00,12047321.00,6108000.00,108000.00,108000.00,13565938.00,11555938.60,11396.00,0.00,10131454.00,119800.00,119800.00,29000.00,2823099.00,721000.00,724810.98,5000.00,24786979.00,196746.00,8976.00,8976.00,13453066.00,2240000.00,0,0,136496923.00,7500.00,5000.00,0,8827133.00,4000.00,4000.00,0,3901623.00,1189760.43,1187560.43,4000.00,6306161.00,2700.00,2700.00,900.00,1828981.00,800.00,44400.00,0,17700.00,0,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,61703293.40,43024468.76,20549937.87,110911728.94,37003330.23,30699844.95,27417462.24,44723839.00,12531903.57,8020947.87,11393580.08,61447012.00,6226207.10,5518097.30,3919500.70,7924319.00,4965888.98,3383689.14,2278490.44,9033720.00,6542306.93,5800282.92,3488036.23,14242218.00,12749094.73,10796628.52,9542683.91,36239588.00,34065858.78,23470557.16,5259460.73,32924377.00,29163466.12,18554827.08,3035849.97,40915394.00,12796823.65,9615217.50,3553407.00,44913291.00,30106844.81,14497503.25,10808206.76,28761332.00,19521257.40,16880721.43,6811406.22,42468293.00,28034231.70,23981591.31,15131474.78,41407337.00,26125699.48,19485084.46,11502253.00,56858095.00,39677979.21,29842790.00,14786265.00,41841539.00,16618941.00,0.0
20,投资所支付的现金,780000000.00,520000000.00,250000000.00,652244687.00,502244687.00,380000000.00,250000000.00,500000000.00,0,0,0,0,0.00,0.00,0,5204931.00,5204930.45,0,0,11602823.00,1802823.75,1802823.75,0,9882900.00,9882900.00,9882900.00,0,36125560.00,14112259.56,2059228.08,0,14700000.00,14700000.00,10780000.00,5880000.00,99765000.00,94865000.00,82145000.00,77245000.00,119047500.00,115867500.00,115867500.00,0,0,0,0,0,172683587.00,172683586.80,172683586.80,0,27615100.00,25215100.00,7897500.00,0,43555380.00,43555380.00,0,0,1500000.00,500000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,2077.00,2077.00,0,0,0,0,0,0,34559.00,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,4890608.00,0,0,0,0,0,0,0,0,53383.71,27698.71,24011.09,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,841703293.40,563024468.76,270549937.87,763156415.94,539248017.23,410699844.95,277417462.24,544723839.00,12533980.57,8023024.87,11393580.08,61447012.00,6226207.10,5518097.30,3919500.70,13129250.00,10205378.43,3383689.14,2278490.44,20636543.00,8345130.68,7603106.67,3488036.23,24125118.00,22631994.73,20679528.52,9542683.91,72365148.00,48178118.34,25529785.24,5259460.73,47624377.00,43863466.12,29334827.08,8915849.97,140680394.00,107661823.65,91760217.50,80798407.00,168851399.00,145974344.81,130365003.25,10808206.76,28761332.00,19521257.40,16880721.43,6811406.22,215151880.00,200771202.21,196692876.82,15155485.87,69022437.00,51340799.48,27382584.46,11502253.00,100413475.00,83233359.21,29842790.00,14786265.00,43341539.00,17118941.00,0.0
24,投资活动产生的现金流量净额,-37106970.63,-15143521.65,-17011958.04,-75430389.63,13723762.04,19373388.08,20504076.26,-310499963.00,8011004.86,12521960.56,9130125.34,73275528.00,10498792.90,11206902.70,-3919500.70,-1081929.00,-4097378.43,-3275689.14,-2170490.44,-7070605.00,3210807.92,-7591710.67,-3488036.23,-13993664.00,-22512194.73,-20559728.52,-9513683.91,-69542049.00,-47457118.34,-24804974.26,-5254460.73,-22837398.00,-43666720.12,-29325851.08,-8906873.97,-127227328.00,-105421823.65,-91760217.50,-80798407.00,-32354476.00,-145966844.81,-130360003.25,-10808206.76,-19934199.00,-19517257.40,-16876721.43,-6811406.22,-211250257.00,-199581441.78,-195505316.39,-15151485.87,-62716276.00,-51338099.48,-27379884.46,-11501353.00,-98584494.00,-83232559.21,-29798390.00,-14786265.00,-43323839.00,-17118941.00,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,319967490.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600000.00,3600000.00,3600000.00,3600000.00,0,0,0,0,2400000.00,0,0,0,274094758.00,274094757.95,274094758.00,274094758.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,723000000.00,435000000.00,410000000.00,294000000.00,294000000.00,234000000.00,60000000.00,136000000.00,136000000.00,80000000.00,80000000.00,30000000.00,0.00,0.00,0,10000000.00,10000000.00,10000000.00,0,0,0,0,0,192000000.00,192000000.00,192000000.00,150000000.00,260000000.00,215000000.00,115000000.00,45000000.00,160000000.00,160000000.00,80000000.00,60000000.00,170000000.00,160000000.00,90000000.00,90000000.00,89000000.00,80000000.00,50000000.00,0,85000000.00,46000000.00,36000000.00,6000000.00,28000000.00,24803682.62,24803682.62,0,0,0,0,0,49690600.00,0,0,0,100000000.00,20000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000000.00,240590000.00,240590000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41010190.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229054.08,1229054.08,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,723000000.00,435000000.00,410000000.00,294000000.00,294000000.00,234000000.00,60000000.00,136000000.00,136000000.00,80000000.00,80000000.00,349967490.00,0.00,0.00,0.00,10000000.00,10000000.00,10000000.00,0.00,0.00,0.00,0.00,0.00,437000000.00,432590000.00,432590000.00,191010190.00,260000000.00,215000000.00,115000000.00,45000000.00,160000000.00,160000000.00,80000000.00,60000000.00,170000000.00,160000000.00,90000000.00,90000000.00,89000000.00,80000000.00,50000000.00,0,94600000.00,49600000.00,39600000.00,9600000.00,28000000.00,26032736.70,26032736.70,0,2400000.00,0,0,0,323785358.00,274094757.95,274094758.00,274094758.00,100000000.00,20000000.00,0.0
32,偿还债务支付的现金,751000000.00,479000000.00,269000000.00,432000000.00,432000000.00,284000000.00,67000000.00,143000000.00,143000000.00,87000000.00,87000000.00,68000000.00,38000000.00,38000000.00,0,0,0,0,0,0,0,0,0,441000000.00,441000000.00,399000000.00,178000000.00,207000000.00,197000000.00,119000000.00,54000000.00,124000000.00,114000000.00,60000000.00,50000000.00,89000000.00,80000000.00,20000000.00,10000000.00,59000000.00,30000000.00,0,0,64000000.00,20000000.00,20000000.00,0,0,0,0,0,0,30000000.00,30000000.00,0,80000000.00,60000000.00,60000000.00,40000000.00,100000000.00,38000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,53001910.45,35388068.11,17991113.90,151233181.05,69729998.70,41732108.35,13244190.28,180730402.00,61330057.09,47778059.87,13487895.82,33298220.00,20275634.45,17311609.35,145347.22,24200144.00,30141692.50,15068253.37,0,19901444.00,19901444.09,15067500.00,0,18244717.00,15244716.95,14161383.62,3076233.31,21444083.00,27898938.12,14514511.09,3639087.96,14794733.00,12124207.43,4603672.87,2241505.84,12266637.00,9822011.13,2929930.50,1039468.50,11060375.00,9216263.20,8783763.70,606573.75,12627930.00,11387522.53,436027.50,53784.00,15572045.00,14903430.00,14752320.00,0,15413246.00,15367000.00,15367000.00,0,61962970.00,427844.23,474090.00,340004.00,22945494.00,21902845.00,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,4000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689124.00,326462.27,326462.27,157847.02,0,293418.50,254361.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179496.74,179496.74,0,2040000.00,0,0,0,30000000.00,0,0,0,645200.00,0,0.0
36,筹资活动现金流出小计,804001910.45,514388068.11,286991113.90,583233181.05,501729998.70,325732108.35,80244190.28,323730402.00,204330057.09,134778059.87,100487895.82,101298220.00,58275634.45,55311609.35,145347.22,24200144.00,30141692.50,15068253.37,0.00,19901444.00,19901444.09,15067500.00,0.00,463933841.00,456571179.22,413487845.89,181234080.33,228444083.00,225192356.62,133768872.09,57639087.96,138794733.00,126124207.43,64603672.87,52241505.84,101266637.00,89822011.13,22929930.50,11039468.50,70060375.00,39216263.20,8783763.70,606573.75,76627930.00,31387522.53,20436027.50,53784.00,15572045.00,15082926.74,14931816.74,0,17453246.00,45367000.00,45367000.00,0,171962970.00,60427844.23,60474090.00,40340004.00,123590694.00,59902845.00,0.0
37,筹资活动产生的现金流量净额,-81001910.45,-79388068.11,123008886.10,-289233181.05,-207729998.70,-91732108.35,-20244190.28,-187730402.00,-68330057.09,-54778059.87,-20487895.82,248669270.00,-58275634.45,-55311609.35,-145347.22,-14200144.00,-20141692.50,-5068253.37,0.00,-19901444.00,-19901444.09,-15067500.00,0.00,-26933841.00,-23981179.22,19102154.11,9776109.67,31555917.00,-10192356.62,-18768872.09,-12639087.96,21205267.00,33875792.57,15396327.13,7758494.16,68733363.00,70177988.87,67070069.50,78960531.50,18939625.00,40783736.80,41216236.30,-606573.75,17972070.00,18212477.47,19163972.50,9546216.00,12427955.00,10949809.96,11100919.96,0,-15053246.00,-45367000.00,-45367000.00,0,151822388.00,213666913.72,213620668.00,233754754.00,-23590694.00,-39902845.00,0.0
38,四、汇率变动对现金及现金等价物的影响,234.07,232.37,0,108341.31,1070.11,222.07,0,92910.00,179509.53,-8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,99399935.98,28265888.07,121293939.78,-76586297.13,-19302348.82,29002758.31,20415937.64,-240004567.00,118132797.36,55109243.11,16331039.84,398136702.00,-17905105.03,-31954989.93,-9707415.93,27779499.00,10110902.85,7682562.28,-7465171.50,-7839621.00,-2319675.91,-11276335.56,-8841046.23,-11213229.00,-27219868.86,6577434.39,-3412549.71,12052595.00,-21974180.03,-13463986.51,-7254691.85,21800957.00,17694057.62,11450853.17,-1888978.05,-9173090.00,-14267935.15,-10475752.46,-236704.86,-5858652.00,9402667.88,19495980.64,69704895.23,22572896.00,13968276.08,11855183.76,5027053.70,-164428221.00,-171628318.15,-166389156.92,-3510104.50,-25705557.00,-56377770.08,-33208806.38,220165.00,123418394.00,178885486.91,223694742.00,234921473.00,20563308.00,-11822840.00,0.0
40,加:期初现金及现金等价物余额,151991903.87,151991903.87,151991903.87,228578201.00,228578201.00,228578201.00,228578201.00,468582768.00,468582768.00,468582768.00,468582768.00,70446066.00,70446066.00,70446066.00,70446065.51,42666567.00,42666567.00,42666567.00,42666567.00,50506188.00,50506188.00,50506188.00,50506187.61,61719417.00,61719417.00,61719417.00,61719417.00,49666822.00,49666822.00,49666822.00,49666822.00,27865865.00,27865865.00,27865865.00,27865865.00,37038955.00,37038955.07,37038955.07,37038955.07,42897607.00,42897607.69,42897607.69,42897607.69,20324711.00,20324711.06,20324711.06,20324711.06,184752932.00,187114539.35,187114539.35,187114539.35,210458489.00,240458488.86,240458488.86,240458489.00,87040095.00,87040094.86,87040095.00,87040095.00,66476787.00,66476787.00,0.0
41,六、期末现金及现金等价物余额,251391839.85,180257791.94,273285843.65,151991903.87,209275852.18,257580959.31,248994138.64,228578201.00,586715565.36,523692011.11,484913807.84,468582768.00,52540960.97,38491076.07,60738649.58,70446066.00,52777469.85,50349129.28,35201395.50,42666567.00,48186512.09,39229852.44,41665141.38,50506188.00,34499548.14,68296851.39,58306867.29,61719417.00,27692641.97,36202835.49,42412130.15,49666822.00,45559922.62,39316718.17,25976886.95,27865865.00,22771019.92,26563202.61,36802250.21,37038955.00,52300275.57,62393588.33,112602502.92,42897607.00,34292987.14,32179894.82,25351764.76,20324711.00,15486221.20,20725382.43,183604434.85,184752932.00,184080718.78,207249682.48,240678654.00,210458489.00,265925581.77,310734837.00,321961568.00,87040095.00,54653947.00,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,81925036.57,0,190860404.90,0,72821516.63,0,130338156.00,0,58214773.06,0,89114946.00,0,16058114.70,0,23309413.00,0,11386950.87,0,23071182.00,0,12566420.00,0,16058507.00,0,19146994.90,0,33166442.00,0,25149420.52,0,40983474.00,0,23690322.58,0,27910691.00,0,14334231.80,0,8948324.00,0,7089787.99,0,12091651.00,0,9967055.61,0,20568181.00,0,0,0,31059682.00,28068119.33,25087789.07,15178620.00,60256871.00,46833590.81,30690721.00,18552294.00,59576992.00,17866296.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,446996.17,0,447038.58,0,928188.78,0,-60138.00,0,645037.22,0,-1777253.00,0,-1650000.00,0,-231114.00,0,-150000.00,0,-72556.00,0,0,0,2763322.00,0,0,0,21053967.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488490.00,0,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,58961348.37,0,105858358.00,0,53000032.70,0,102486457.00,0,49274033.99,0,26643375.00,0,9916837.21,0,20628795.00,0,10323263.81,0,21203387.00,0,10743290.45,0,21280827.00,0,10987771.79,0,41379.00,0,10479515.41,0,19526119.00,0,9854884.18,0,20093835.00,0,10135080.46,0,19059881.00,0,9300685.84,0,18747539.00,0,9491217.37,0,18566100.00,0,0,0,18409311.00,13919222.28,9344610.94,4672116.00,16519917.00,12251297.95,8082974.00,4040527.00,14933625.00,3510175.00,0.0
48,无形资产摊销,0,11164114.97,0,25955196.28,0,18116762.32,0,25966964.00,0,10145857.66,0,2528305.00,0,25643.16,0,51286.00,0,25643.16,0,55207.00,0,29563.66,0,74809.00,0,37404.66,0,74810.00,0,37404.66,0,74809.00,0,37404.66,0,74818.00,0,37404.66,0,500285.00,0,37404.66,0,74809.00,0,37404.66,0,24936.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49,长期待摊费用摊销,0,0,0,823585.00,0,0,0,362377.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,623507.36,0,1892140.49,0,2456369.39,0,0,0,748709.14,0,54448.00,0,0,0,-658376.00,0,-660119.21,0,-1150895.00,0,104898.15,0,-1757423.00,0,590097.40,0,-394722.00,0,-414595.76,0,185029.00,0,-8976.00,0,-362345.00,0,-190899.15,0,-5074675.00,0,112602.31,0,28896.00,0,0,0,50292.00,0,0,0,17919.00,0,0,0,362911.00,0,362063.00,0,7651.00,0,0.0
