,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,381814250.09,266728217.93,165320628.79,441347724.62,314750176.87,215083760.33,105082147.63,564547576.43,479140272.02,336231410.08,177836697.13,514703852.71,406465958.28,267232850.48,117255117.25,658652997.68,591810101.13,411624694.58,151355536.21,632314151.37,573550869.74,404897306.73,649824680.89,886111217.31,598206005.50,0.0
3,收到的税费返还,228472.81,155560.00,131700.00,17125263.38,24711653.75,0,0,0,3389780.14,0,0,0,5187796.34,0,0,0,0,0,0,213391.74,0,0,364373.50,247946.60,516385.62,0.0
4,收到的其他与经营活动有关的现金,19667421.15,11607600.02,5543530.09,33546474.55,18336505.67,5042883.92,4356173.92,10396817.13,19070219.60,6352290.00,3847605.19,14686615.69,17367044.10,34329296.59,5158189.34,7289172.78,38540265.57,4690150.56,2678480.39,30818719.30,23419623.36,21521114.58,23452254.88,23407438.20,71117908.97,0.0
5,经营活动现金流入小计,401710144.05,278491377.95,170995858.88,492019462.55,357798336.29,220126644.25,109438321.55,574944393.56,501600271.76,342583700.08,181684302.32,529390468.40,429020798.72,301562147.07,122413306.59,665942170.46,630350366.70,416314845.14,154034016.60,663346262.41,596970493.10,426418421.31,673641309.27,909766602.11,669840300.09,0.0
6,购买商品、接受劳务支付的现金,428138735.73,294439177.91,158947858.52,490990870.87,336972662.64,242451158.48,140787661.18,557057083.02,391622039.26,284356660.06,137519116.04,306808659.85,232702504.73,121052662.59,46167617.84,742244643.01,659440906.60,443227860.76,187100103.26,370876121.39,254773220.93,197279962.75,575067993.02,506800003.33,383326283.53,0.0
7,支付给职工以及为职工支付的现金,48631902.46,36438902.34,16891446.21,64072731.02,39925340.78,31728480.78,13886484.15,57069027.69,35927279.03,31580568.30,14931192.13,43565542.45,27823867.17,22572099.89,10486642.61,40279287.18,34234105.58,18632958.70,10890772.84,26392985.10,21360658.63,14791533.06,23534263.32,27148194.24,16543620.90,0.0
8,支付的各项税费,12455903.52,11205070.12,3341463.02,11871934.60,9513983.57,7207827.42,3732016.24,17834098.15,17500579.72,11534037.39,2809291.68,25881393.42,17822754.74,13510149.46,1758618.98,8187040.23,7900451.44,6523997.99,1551077.37,38808904.27,17529908.32,6234275.59,33213382.48,52966225.94,35291496.22,0.0
