,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,707491285.23,3129568402.99,2340537970.37,1531238625.05,729613251.20,2702874995.20,1967806134.07,1322767016.38,668459719.36,2493520726.78,1816784789.44,1187046481.29,529586082.70,2212237270.45,1693618519.14,1121347156.11,525672480.08,2108617460.26,1653708825.85,1128934524.38,534835502.73,2419242889.97,1765926045.09,1162081243.56,507011749.49,2243630183.32,1494332961.74,994574695.53,441485853.00,2135690569.20,1461174478.40,970225502.65,451834028.06,1953076737.14,1214611760.82,845179462.38,393101645.27,1715985283.47,1118941609.96,742828994.74,367790902.17,1415385679.64,932347396.16,580574003.99,261198567.55,1254432284.62,818762523.16,533771738.51,251562221.20,1100568538.30,687279139.41,415774236.39,210714709.94,1044648150.80,650274616.03,446541654.94,209101841.20,877111055.49,656685458.27,427255539.98,260299701.33,728672686.92,605992116.40,320952769.95,200919510.68,751844669.63,543125332.66,312048952.25,134828295.21,655955965.54,325157256.23,613796381.78,322277770.51,576977421.12,280337965.23,523863323.00,395449748.64,190474410.63,0.0
3,收到的税费返还,40477.00,4051541.11,0,0,0,4582493.86,2902269.35,2902269.35,762332.40,2471435.96,762332.40,762332.40,0,1236571.56,1236571.56,0,0,4223762.33,1025165.75,764619.23,763586.28,961416.99,538666.87,538666.87,0,1526521.36,200865.04,0,0,3389927.72,269038.96,19148.28,19148.28,535849.23,46023.95,0,0,388802.98,349422.15,0,0,1938367.59,882425.60,542556.88,542556.88,1754725.21,157643.43,0,0,1137432.64,0,0,0,0,0,0,0,0,2731359.15,2731359.15,0,0,2437577.36,156145.69,0,811685.22,0,0,0,1506517.58,1090205.62,90000.00,0,333000.00,0,0,70261.98,26675354.00,0.0
4,收到的其他与经营活动有关的现金,27674969.63,40531601.58,41674196.59,35321837.07,19666914.76,41867079.33,55434714.76,41999054.05,21614919.94,42719014.90,62149792.24,40334276.06,25035907.00,62547512.91,59043956.36,51458604.62,46707068.16,56397429.69,74699237.47,63365368.71,56701486.15,46379072.62,91011563.88,32964097.22,31547658.25,58513856.00,51898801.87,46430743.63,41249961.10,50681746.80,39296393.19,39192430.24,37094500.97,40064182.81,45728836.19,34255636.53,28825555.74,24299255.95,20912294.60,20122086.45,18886319.72,22430749.92,22745235.04,16109656.87,20315734.26,24303892.58,19450025.54,14062630.22,14049612.46,25733497.63,23628390.52,20007280.82,5426490.02,30378619.11,5691972.09,4408599.84,2070849.76,11118229.84,2011106.65,2539987.65,3609648.63,8612861.84,2109992.14,1230485.94,853189.00,9633519.00,361871.93,2133437.47,2720800.20,10425961.64,970848.14,9149376.69,47175482.19,10972300.01,4385431.87,14823037.16,9621877.83,5641555.98,0.0
5,经营活动现金流入小计,735206731.86,3174151545.68,2382212166.96,1566560462.12,749280165.96,2749324568.39,2026143118.18,1367668339.78,690836971.70,2538711177.64,1879696914.08,1228143089.75,554621989.70,2276021354.92,1753899047.06,1172805760.73,572379548.24,2169238652.28,1729433229.07,1193064512.32,592300575.16,2466583379.58,1857476275.84,1195584007.65,538559407.74,2303670560.68,1546432628.65,1041005439.16,482735814.10,2189762243.72,1500739910.55,1009437081.17,488947677.31,1993676769.18,1260386620.96,879435098.91,421927201.01,1740673342.40,1140203326.71,762951081.19,386677221.89,1439754797.15,955975056.80,597226217.74,282056858.69,1280490902.41,838370192.13,547834368.73,265611833.66,1127439468.57,710907529.93,435781517.21,216141199.96,1075026769.91,655966588.12,450950254.78,211172690.96,888229285.33,661427924.07,432526886.78,263909349.96,737285548.76,610539685.90,322339401.58,201772699.68,762289873.85,543487204.59,314182389.72,137549095.41,667888444.76,327218309.99,623035758.47,369453252.70,588282721.13,284723397.10,538686360.16,405141888.45,222791320.61,0.0
6,购买商品、接受劳务支付的现金,604258542.04,2255292555.33,1759306328.16,1209532092.38,586788198.34,2041499713.12,1532714720.52,1089154797.66,519302581.36,1976892914.28,1409213068.97,948618308.25,434437284.05,1765309221.36,1431707193.49,1001881882.82,458459816.86,1728489279.89,1405578338.32,990098908.84,484170588.27,2029438558.30,1562001658.25,1033951477.95,462364660.07,1997634057.27,1374723859.79,939850446.10,407623993.35,1788438250.91,1233159915.94,823702103.64,390370057.73,1763853000.68,1122699958.05,820649471.20,357394069.54,1484630845.86,972734922.23,643324117.58,303702262.25,1227140531.53,798362065.22,499158244.02,220308955.80,1083354842.95,697164583.03,480697322.27,215213862.49,922254914.89,569353675.26,350148232.89,183827524.12,868848155.63,529211827.57,377712723.65,166779989.92,719975363.61,555779091.16,366633691.60,223545203.33,584139454.30,500998837.11,280736153.50,166369991.37,579726357.61,399419687.20,244399263.60,102557738.85,492246376.15,264021561.74,487058098.09,269182479.71,448081661.13,223326937.89,402769199.66,312506325.15,147046615.09,0.0
7,支付给职工以及为职工支付的现金,80110324.01,254337188.27,167154836.28,119135734.05,73478525.60,239782650.58,163389244.38,118624331.59,77254549.74,203075752.50,140642708.10,101048204.36,62153265.11,155114109.79,115441585.86,82597042.96,51518641.93,143268269.41,111619745.06,78098072.12,47799477.53,150221129.92,101222935.94,74497179.22,45328724.14,113679855.98,87520497.81,63307977.92,39874435.69,105520124.19,80992679.97,59122837.63,35587811.04,97121263.22,73242902.00,51463854.90,30840418.05,81320266.74,60852230.88,42570667.79,26895394.84,72768396.64,54262501.51,38054094.41,23790294.53,58366543.89,47654880.36,34247019.35,19580641.67,54812595.45,43401197.91,30773229.32,17421718.73,48578455.44,38153299.65,28042604.27,17437950.69,46476565.81,32893079.09,22105372.87,13873955.79,42125101.08,30502107.60,22962754.73,13810050.96,42205988.77,31943647.82,23575670.79,12545429.96,41332804.46,18294262.62,28727837.79,25088349.80,30179950.53,14917858.84,24830525.85,18356109.55,11678042.01,0.0
8,支付的各项税费,39341489.84,104842811.67,90262280.99,62502411.99,40852654.57,102787154.57,81253454.74,60239774.88,35707223.59,106644329.16,65920800.97,48336319.17,28521355.33,83111739.52,65755818.49,44592070.25,22591667.89,66924911.57,52288081.31,40039006.78,22875249.13,66222919.77,50324927.21,34786439.44,14971670.28,64733495.12,48369479.68,31356631.57,13709548.64,62611009.15,50723853.38,37057070.17,17642549.49,48910748.61,39056405.09,27479200.88,10464571.92,45082852.57,41146481.70,30848406.07,16189182.35,41775985.38,31790196.26,21459600.93,8399041.81,41617379.39,32277933.65,22263398.82,10227852.89,39099206.92,29960654.02,22430257.38,13923517.21,28052201.84,22874414.87,15906317.83,9152925.29,26532181.17,25179397.16,13484910.36,8768502.21,32374007.15,17965138.02,10877449.29,1848320.89,29393522.35,8340708.66,13352011.28,2424048.30,34010622.31,17135604.47,34771170.03,12534532.98,29695360.53,15622528.84,23040983.71,16442853.97,27252016.84,0.0
