,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1459624444.71,1016511503.55,394961786.10,2149677026.40,1448680962.84,1104158833.94,459498320.03,1131285307.92,902470857.48,430418135.87,247392814.48,882595119.12,544691423.42,287528672.92,181328136.15,691795989.93,645565888.82,455750220.81,274230768.74,1180601580.08,909023133.08,640997708.01,321880043.21,876595930.11,906741231.02,645132171.60,385038223.40,745076753.52,1037133056.77,717152472.22,349436117.77,1284230623.25,829513873.95,632921867.72,240933856.94,1005253861.71,749500266.44,521242854.16,215962848.07,1075504119.66,834946783.34,477300784.97,229402247.52,1203067475.02,819249073.89,554317449.75,285836273.07,777635165.45,529287050.85,356305873.40,183966958.43,558389172.88,478159241.13,0.0
3,收到的税费返还,2754657.63,2142286.94,1517998.61,19173818.40,12921977.63,4502239.71,2293243.49,14022125.31,11471092.45,9397443.52,1889566.72,9662784.84,7995803.40,5968859.28,2053143.46,2200153.06,2240997.02,2171546.13,0,0,3741840.16,1936423.14,1236956.70,0,28329716.83,557237.15,0,0,0,0,0,260000.00,0,0,0,0,0,0,0,17532154.69,16790507.07,6742607.62,3184761.24,14837984.43,6269172.51,1333716.34,369854.30,1339296.05,911877.01,911877.01,0,721018.71,349744.99,0.0
4,收到的其他与经营活动有关的现金,138271825.27,71387514.25,63266039.35,43520299.45,86590541.24,60956596.52,23367254.70,24673934.24,16980901.39,4416047.90,3437678.47,20508872.52,19620230.63,16516631.03,4452534.04,9201238.28,12970769.42,10040976.80,3672416.27,14019702.05,23774507.15,37077876.49,18025846.41,19332395.85,74388153.22,37710076.04,9710075.60,23270379.86,21459870.36,19356468.67,1208163.16,23461667.59,7519690.29,4734728.45,17050280.79,20214537.92,11220959.86,9585054.81,8738799.99,11581970.81,10285578.58,2932219.17,795883.71,12820715.35,3072723.93,1054386.42,793936.31,3324857.59,2103565.56,962273.52,408793.40,2826183.36,528315.61,0.0
5,经营活动现金流入小计,1600650927.61,1090041304.74,459745824.06,2212371144.25,1548193481.71,1169617670.17,485158818.22,1169981367.47,930922851.32,444231627.29,252720059.67,912766776.48,572307457.45,310014163.23,187833813.65,703197381.27,660777655.26,467962743.74,277903185.01,1194621282.13,936539480.39,680012007.64,341142846.32,895928325.96,1009459101.07,683399484.79,394748299.00,768347133.38,1058592927.13,736508940.89,350644280.93,1307952290.84,837033564.24,637656596.17,257984137.73,1025468399.63,760721226.30,530827908.97,224701648.06,1104618245.16,862022868.99,486975611.76,233382892.47,1230726174.80,828590970.33,556705552.51,287000063.68,782299319.09,532302493.42,358180023.93,184375751.83,561936374.95,479037301.73,0.0
6,购买商品、接受劳务支付的现金,1560184755.69,1129222693.02,691829971.75,1551097946.84,1182839963.92,800794708.06,423062483.11,589209089.63,459724712.84,199340161.68,98534100.56,491686132.93,291342095.57,149228723.34,114253532.76,273891688.90,291346582.42,229177579.39,120765098.10,901977801.74,608845457.26,427692770.25,253397602.75,561342303.47,649210100.68,476265978.80,306315124.95,466173897.45,785476365.28,557653126.32,206543287.54,1106388994.37,656854375.37,513654765.26,195725722.07,707293630.00,526524542.19,426627543.16,202547337.39,772231932.10,603318321.92,405336433.27,198110446.36,1041565105.83,718393116.74,468412694.23,196259791.88,489630193.66,408492568.45,260246710.24,126807652.66,402411570.51,338652240.55,0.0
7,支付给职工以及为职工支付的现金,128366148.45,95077017.56,60896864.16,179744468.06,135458282.84,102142126.23,61404853.87,148084759.02,114083221.11,83565998.41,49647647.59,133763840.85,98249625.99,68900778.42,43148229.28,162738467.62,119180482.62,94058337.73,59785063.49,189797278.57,134300670.34,98068840.11,61937500.86,169070158.15,114986769.37,75384193.72,51090426.71,137974928.36,104525709.40,67240980.76,42422870.08,131598536.37,89152472.84,63837481.12,38209481.28,96839654.71,71798516.23,53862533.25,33106389.94,80977148.92,67021200.89,50888496.34,31142991.18,81251535.28,60186842.73,36897691.05,16875465.50,50248560.26,37078048.24,26507536.22,14726709.10,43712079.46,39886895.97,0.0
8,支付的各项税费,142569094.67,115962925.52,50976821.43,125517633.44,100831679.87,89969142.22,54365026.54,115851881.39,88821137.08,66312664.13,45706164.27,132380121.33,98422791.30,53481849.32,16121849.74,112519728.18,91964438.39,41387133.52,23664921.77,50440320.73,49632899.96,39074862.79,17138261.36,107589344.20,81691807.21,47913579.99,17391994.10,111914376.01,84401600.30,57955962.97,41862426.12,76452829.46,57900755.14,34126465.44,21878514.17,101301284.96,74490045.57,36614328.64,21679239.67,67137910.70,51171219.97,16862225.91,8429024.69,33976097.61,24429558.89,14689642.99,8536735.40,54817420.30,43614661.75,30411903.20,19889564.50,34986016.42,38794523.93,0.0
