,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,30634446980.00,17037305438.00,9398837997.00,5468709058.00,21526597769.00,11006945570.00,6772044824.00,3537801738.00,18797830916.00,10765099460.00,7068253000.00,4558881979.00,16759906575.00,11076649407.00,7671271020.00,5931212000.00,24995456965.00,18858021892.00,11558852985.00,7880859823.00,31196194967.00,22724062451.00,14591405196.00,6645349600.00,26004014670.00,16667444716.00,10848181427.00,5042131028.00,23675463875.00,15846794377.00,9846092073.00,5270094560.00,18024045485.00,12310929358.00,8020764151.00,3725099973.00,17996815155.00,12594819034.00,8020369928.00,3745433162.00,16308692327.00,10216141665.00,6808978043.00,3291040415.00,10833451160.00,6520486217.00,4533581339.00,1994978081.00,8852457196.00,5946136121.00,3792853879.00,1398114084.00,6267015947.00,4164487616.00,4902103543.00,3859413072.00,3256923775.00,2069900070.00,0.0
3,收到的税费返还,88266318.00,0.00,0.00,0.00,65525812.00,20101683.00,20101683.00,20960322.00,32901733.00,0,0,0.00,61244258.00,0.00,0,21187137.00,52059004.00,25264549.00,0.00,0,83679736.00,29362876.00,29362876.00,0,47844319.00,47788199.00,47788199.00,0,63834324.00,0,0,60148671.00,0,0,0,61446571.00,10359313.00,39314429.00,0,173311.00,37192542.00,2281300.00,2155018.00,110061.00,79371980.00,77495410.00,0,135908.00,319286114.00,8003611.00,0,0,171626677.00,159067677.00,0,0,51339741.00,0,0.0
4,收到的其他与经营活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,80722355.00,0,9323335.00,0,164387895.00,26650094.00,21570013.00,198927348.00,75462431.00,11859397.00,7246209.00,157563578.00,63370838.00,4152420.00,29627076.00,44393002.00,43243583.00,21666566.00,4893202.00,58186073.00,31356440.00,24739446.00,11061356.00,22504710.00,92592754.00,87314521.00,12425546.00,76303892.00,66950381.00,34003077.00,1134702.00,110868268.00,100466954.00,57787002.00,67152463.00,12167838.00,743651.00,0.0
5,经营活动现金流入小计,30812494534.00,17105989294.00,9413694729.00,5468709058.00,21716072339.00,11096727966.00,6816759620.00,3561827060.00,18984490611.00,10815931573.00,7116752513.00,4561546379.00,16875656693.00,11079869407.00,7672191020.00,5952689137.00,25162900105.00,18935506441.00,11572602916.00,7884469823.00,31315610158.00,22834147682.00,14670408981.00,6661432435.00,26113843712.00,16879620810.00,10970173570.00,5063701041.00,23938225547.00,15922256808.00,9857951470.00,5337489440.00,18181609063.00,12374300196.00,8024916571.00,3816173620.00,18051567470.00,12677377046.00,8042036494.00,3750499675.00,16404070942.00,10249779405.00,6835872507.00,3302211832.00,10935327850.00,6690574381.00,4620895860.00,2007539535.00,9248047202.00,6021090113.00,3826856956.00,1399248786.00,6549510892.00,4424022247.00,4959890545.00,3926565535.00,3320431354.00,2070643721.00,0.0
6,购买商品、接受劳务支付的现金,15288786687.00,10264182495.00,6808926105.00,3505018200.00,10685243819.00,7553804804.00,4974607365.00,2520002464.00,8221809479.00,6191797938.00,4207507009.00,2804138001.00,7935201461.00,6485351863.00,4272630550.00,2647034077.00,11249709859.00,9194430711.00,5869010844.00,4264194535.00,12754830858.00,10134724176.00,6269331338.00,3111210438.00,10607233816.00,6793112550.00,4404660924.00,2336680997.00,8983146764.00,5991468851.00,3509969803.00,1553783175.00,6264142389.00,3883250650.00,2378652585.00,1162954522.00,5260774930.00,3747856341.00,2457651213.00,1054459718.00,6045982971.00,3764462549.00,2387931838.00,1443066478.00,3323599106.00,2510727112.00,1509106908.00,1053791531.00,3815804341.00,2614219155.00,1659660495.00,804937010.00,2803301357.00,1664422087.00,1996578771.00,1509997256.00,955780524.00,826143547.00,0.0
7,支付给职工以及为职工支付的现金,5740838225.00,3533655128.00,2300058705.00,1257928257.00,4933724813.00,3328278139.00,2079190954.00,1203820131.00,3916889501.00,2597132434.00,1896251720.00,1180343110.00,4261113322.00,3283648751.00,2291096377.00,1628715490.00,4434744042.00,3702370786.00,2795595950.00,1690026797.00,4567301911.00,3530253381.00,2462182680.00,1668894110.00,3776816486.00,3126794134.00,2214386975.00,1591370866.00,3713339023.00,2896163020.00,1929301828.00,1314394944.00,3266467502.00,2385800544.00,1673881485.00,852052887.00,2728646605.00,2325532274.00,1497956300.00,681261331.00,2938500538.00,1903221900.00,1286101036.00,713005004.00,2130827606.00,1341872029.00,1040296894.00,546108585.00,1033526135.00,825166046.00,677493825.00,355418655.00,898023961.00,725141202.00,877534402.00,447142058.00,589525147.00,304391566.00,0.0
8,支付的各项税费,1979874936.00,1682366028.00,1122134969.00,518218358.00,981039949.00,583480913.00,325259499.00,507255547.00,556244164.00,354516399.00,225587905.00,265801608.00,1051599212.00,652213114.00,436479284.00,370403580.00,1901803905.00,1481229165.00,958244817.00,649615264.00,2474766074.00,1621996153.00,950964981.00,540094758.00,2219866297.00,1463776373.00,892993137.00,581413131.00,1403281127.00,1376379124.00,525040894.00,418967371.00,1392782317.00,1069863410.00,555583346.00,286474386.00,1336789431.00,1018252650.00,579359331.00,190786463.00,1242296062.00,1192215931.00,518369650.00,241668327.00,772859396.00,660560698.00,397344835.00,202727950.00,916253032.00,859773391.00,341320459.00,162306774.00,794627673.00,565426411.00,562206672.00,305173348.00,294208827.00,56492357.00,0.0
