,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1089942407.39,763743471.34,461957687.07,204975667.61,1037766749.66,692068206.89,426333851.86,212258914.76,908096810.29,636674477.12,431358175.82,224193441.06,884304314.78,671048398.01,428965337.05,197747267.92,836559630.03,580255587.76,360948206.22,175547883.30,783320503.28,544853991.64,354485681.07,166669565.94,682865139.47,503581908.83,322126709.85,158660343.70,632391093.73,477686569.67,282746177.22,135260997.98,602121332.12,387530600.59,233560694.27,119110365.36,503460534.11,339053707.24,197640872.73,99463983.09,420535358.92,302555827.39,176883908.56,81010869.98,393843055.55,310420904.17,181218837.28,96490709.08,310250905.87,200020759.50,137519089.96,77225291.63,247722235.14,184913820.19,114252650.74,60599497.05,238468805.61,162603753.52,109028845.51,67623060.61,265046159.03,175677520.22,116498041.74,55088040.03,239105059.86,133467300.87,91047858.07,27523373.27,158415822.10,67250166.75,159901388.96,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,9431836.46,0.0
4,收到的其他与经营活动有关的现金,45604024.45,34764289.77,20568296.28,14484713.81,67535187.89,70636663.41,35609179.93,15060588.63,33522081.52,82265922.13,36555204.79,18033313.09,15344356.94,59417361.03,40465833.02,12146477.15,20701530.63,54728259.29,40795070.49,26781514.35,26587525.64,27023533.57,21091056.79,7177666.69,14345050.76,18252217.60,15322182.38,798013.46,18123834.49,3019548.20,1767570.35,1137499.28,13211175.52,7880232.21,5119790.14,1492719.71,32799121.70,3823604.34,15211721.12,11928965.41,9430865.12,4070448.27,10110278.20,7737471.46,13331279.21,24282660.56,14905841.22,15571479.52,7603301.37,5418301.90,1547306.45,538065.89,6756285.42,8236011.26,6521786.78,2636553.95,1512015.49,8859303.92,2287107.35,2194448.08,1990789.69,6589000.72,738730.00,3997984.27,2520000.00,11253628.17,4255960.69,4148637.96,88530443.24,17414252.31,3147183.09,0.0
5,经营活动现金流入小计,1135546431.84,798507761.11,482525983.35,219460381.42,1105301937.55,762704870.30,461943031.79,227319503.39,941618891.81,718940399.25,467913380.61,242226754.15,899648671.72,730465759.04,469431170.07,209893745.07,857261160.66,634983847.05,401743276.71,202329397.65,809908028.92,571877525.21,375576737.86,173847232.63,697210190.23,521834126.43,337448892.23,159458357.16,650514928.22,480706117.87,284513747.57,136398497.26,615332507.64,395410832.80,238680484.41,120603085.07,536259655.81,342877311.58,212852593.85,111392948.50,429966224.04,306626275.66,186994186.76,88748341.44,407174334.76,334703564.73,196124678.50,112062188.60,317854207.24,205439061.40,139066396.41,77763357.52,254478520.56,193149831.45,120774437.52,63236051.00,242380821.10,171463057.44,111315952.86,69817508.69,267036948.72,182266520.94,117236771.74,59086024.30,241625059.86,144720929.04,95303818.76,31672011.23,246946265.34,84664419.06,172480408.51,0.0
6,购买商品、接受劳务支付的现金,602305470.60,435787446.35,290028180.57,124068349.77,463873378.41,355123463.02,188265186.05,87557592.47,400384859.96,297427412.52,188846929.16,99347377.21,411222815.52,342661721.51,219485258.25,87551105.54,337317459.92,246130289.71,173063800.31,91780103.31,339427667.75,220692371.61,177889087.88,51088682.68,280155923.04,222780647.77,151824481.92,103418556.99,370975136.69,279226504.10,200586921.05,130655171.69,303665343.88,136223924.81,83521097.32,62361028.20,175697294.97,132757496.60,98722994.89,64110951.53,82448016.45,70613017.63,39432359.68,27510954.54,87458331.04,86068331.83,52112913.74,37761000.59,88686703.00,48499886.01,49395226.90,29997094.88,29998657.51,41687592.17,24114541.78,19851223.00,39005223.19,33928365.65,23850430.63,15093567.55,40328324.98,39854656.17,26945311.92,7597576.92,45492855.51,13238235.83,7662925.06,4181302.81,55248784.96,29760030.11,41005753.14,0.0
7,支付给职工以及为职工支付的现金,203255745.74,135925772.11,92651061.43,51158830.98,196483716.93,143714041.78,96629361.33,48928220.81,185365607.36,145821130.76,92090219.13,48964903.18,182487382.87,133822699.73,88193782.14,46423905.87,174875372.32,125808017.76,83133367.52,42641463.25,176665542.37,132318654.05,70336883.17,34881128.60,122598634.92,95872522.18,68352668.59,31440169.32,93982328.02,88864545.35,62328784.49,26042143.54,74619828.91,74276782.43,53625472.97,22212221.50,90475001.72,69533443.17,50250239.45,22152781.28,76575830.38,59324780.32,41641409.35,15022172.24,64887967.73,51851572.68,37704758.15,17478883.36,63143595.90,41976073.92,32310846.06,18315227.43,39612535.63,28773947.15,21853725.07,15428545.85,30216237.79,24792101.92,16486112.11,10754564.99,32335502.95,24874765.73,16222480.25,5957181.76,29625669.59,22996416.72,15594732.69,6295281.98,21165395.90,13516478.30,15446435.27,0.0
8,支付的各项税费,78164166.14,52143004.69,37105692.27,22014522.82,105042302.25,72929613.64,46426787.08,24918362.15,101640128.87,73101327.49,47221080.40,24411644.70,107687468.24,75957308.84,48789906.45,24674700.44,94130837.79,60886101.86,30126336.12,17113537.07,89760334.33,55161510.71,30407650.12,15887453.89,96547749.93,58669183.70,30393493.58,12726001.82,69490431.96,40328676.95,19271543.82,7553376.45,90469138.20,73623174.27,56217928.58,21179842.17,79654283.09,50759084.80,27775386.32,15091437.68,70470274.55,50121691.70,34104841.63,15981026.77,81034620.04,54525795.21,35037958.42,14866819.73,60738918.17,43677185.92,26770537.49,15992383.33,56111724.63,44096479.36,21497504.63,10056069.26,46896942.71,31337822.14,20246575.36,12693680.96,48276855.32,39739161.14,23987457.08,11109313.37,34834944.51,26646569.75,14861410.46,7263819.27,31787371.83,11360839.19,31392315.25,0.0
