,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1121234284.56,5402480617.58,3189273309.18,2141466348.32,1347062432.22,5224600279.48,2952481186.11,2030385436.47,1260952719.35,3180881229.98,1766818947.60,980964787.82,502859103.01,1680767306.02,1102867098.05,710686380.21,295485320.05,24925545.13,16642473.65,7858925.80,5624266.18,23650024.15,43548962.69,9854738.63,7455295.81,58318099.94,44735501.09,42271092.33,35290409.70,112281127.48,53763412.08,16893445.09,5140099.34,16869189.10,7541558.16,4162767.74,561379.61,5749472.61,2825163.23,1806041.95,829455.62,9719358.62,3430817.85,1569427.53,500709.71,9749212.68,8033003.70,6716808.10,4410664.59,12151034.10,8667014.81,4176851.42,1136534.56,66498062.57,20036902.90,18633374.93,10447530.77,246954050.29,147622592.65,98615784.75,45122892.89,189229366.13,168767585.44,110340306.03,60247351.60,256110057.80,171848382.82,171243915.27,64306438.66,236005409.87,133575745.81,75747026.91,290256188.18,104542740.73,307253167.08,115287331.78,305068326.43,330853148.44,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13403665.21,7730000.00,0,0,0,343964.86,0.0
4,收到的其他与经营活动有关的现金,15770122.32,218686729.36,108023150.15,81297010.46,30403222.35,145791044.45,112241032.33,96725592.41,80713416.49,61037953.20,57105755.22,40639491.14,26938027.58,66640056.45,71172769.66,7633911.15,7182131.12,178711.97,24150658.51,25313821.41,797172.49,3709397.21,2446716.05,1656808.91,1156672.96,9926997.06,9469424.60,8910411.97,1937115.15,4025212.64,4172180.39,2697889.28,1513414.75,3669186.10,4793175.97,3644328.93,2074474.91,115703916.20,61240532.39,16292389.48,9005356.13,39438715.44,26395404.80,20822783.77,236206.94,71658461.14,50250433.39,36378838.46,1816832.77,12365834.00,15893196.16,10611772.79,3135679.74,2616828.83,29605414.40,27277235.87,24640377.39,299296.96,49440009.85,23679591.44,15171571.44,37761413.22,16261611.57,1995753.36,39341667.60,28531859.54,158126406.98,77763173.91,55220487.14,30523200.81,173345229.40,92154563.25,28341147.44,47996053.10,23862780.06,0,16399656.49,58155285.71,0.0
5,经营活动现金流入小计,1137004406.88,5621167346.94,3297296459.33,2222763358.78,1377465654.57,5370391323.93,3064722218.44,2127111028.88,1341666135.84,3241919183.18,1823924702.82,1021604278.96,529797130.59,1747407362.47,1174039867.71,718320291.36,302667451.17,25104257.10,40793132.16,33172747.21,6421438.67,27359421.36,45995678.74,11511547.54,8611968.77,68245097.00,54204925.69,51181504.30,37227524.85,116306340.12,57935592.47,19591334.37,6653514.09,20538375.20,12334734.13,7807096.67,2635854.52,121453388.81,64065695.62,18098431.43,9834811.75,49158074.06,29826222.65,22392211.30,736916.65,81407673.82,58283437.09,43095646.56,6227497.36,24516868.10,24560210.97,14788624.21,4272214.30,69114891.40,49642317.30,45910610.80,35087908.16,247253347.25,197062602.50,122295376.19,60294464.33,226990779.35,185029197.01,112336059.39,99589019.20,284641917.34,329974789.80,249007089.18,119526925.80,266528610.68,306920975.21,167901590.16,332001000.83,160268793.83,331115947.14,115287331.78,321467982.92,389352399.01,0.0
6,购买商品、接受劳务支付的现金,1251022265.36,3449739862.48,2284266962.09,1708051097.60,1324269097.42,3414823608.39,2184987851.87,1655608465.81,1095965608.13,1980198116.70,1360854951.90,883153725.40,483586823.63,1121170996.41,749891263.10,404744532.11,216936390.71,43144942.97,32665621.03,28924920.07,4914486.13,18851231.81,42025049.40,9667649.25,6200379.51,55460322.18,42101277.70,32086823.65,23842342.14,100738579.76,41497975.09,7951114.99,4381696.35,4847591.70,1595184.88,1001144.63,191379.61,801811.60,238532.65,168038.70,85126.93,2341561.67,183664.40,74988.97,32092.39,2265242.96,1353247.37,891203.46,427495.22,1312514.16,2237778.88,740155.16,333657.06,43957546.15,17182071.68,16787085.89,9629344.80,207404746.74,107299429.33,73391787.26,30238666.72,152387990.14,118289052.22,83274234.41,47444793.15,211398492.96,130636712.75,153364306.30,63058498.17,145228441.31,103095258.26,52993036.90,179627019.61,78636724.53,254528263.94,72471979.88,248011016.15,199647031.34,0.0
7,支付给职工以及为职工支付的现金,98394757.05,241454581.11,193009749.93,141173070.47,89769946.53,200387079.39,143181389.22,105475299.93,61970252.79,106182817.77,79012668.93,51670025.10,28975471.74,76769224.81,56471066.14,36725199.62,21202785.81,4841610.60,3464151.16,2306231.93,1200516.73,5115728.87,3811842.21,2034876.87,2624023.59,6949294.34,3363792.53,2139728.96,1095843.84,7178481.67,5057458.81,3991689.69,1242764.02,5048334.07,3508522.23,2204211.06,818465.25,14258573.24,9435802.44,6097248.55,4266708.28,21315630.80,16860208.71,5366474.05,205291.12,4789645.62,2821864.91,1282712.03,630940.36,6272171.15,3917784.39,2632339.75,1333160.65,8565650.07,3848029.35,2552235.18,1387830.21,12969233.40,17520834.20,11749038.03,5815979.12,15566137.52,15239771.70,10413181.79,4403688.53,21666671.44,19192654.62,12859140.67,6493194.46,24329922.33,12370173.27,6953578.71,24577126.50,11749832.58,12197587.53,9887803.16,23270616.48,17435659.94,0.0
8,支付的各项税费,85579705.98,275639800.79,237335270.56,194773399.15,99870937.64,315417546.50,256768389.72,197523488.99,125634039.79,181792806.34,139583986.49,105441556.22,46785487.85,171965495.54,134287062.21,82199050.68,32272397.48,1801037.25,1693813.96,1449218.02,1123014.10,2673699.47,2398139.63,1836339.22,1166697.66,2185125.56,1880786.15,1437520.30,681618.37,4306102.07,2508417.29,1348596.16,1044338.28,1084796.22,687413.05,417145.48,77052.52,824716.69,1062095.78,901215.78,153354.97,962183.02,762608.84,466265.44,93485.92,1032445.97,685114.76,526849.06,178783.74,800894.94,775374.16,543464.57,159031.54,3290035.18,1638028.29,1276707.08,390699.72,7679976.51,5901858.14,4020415.25,2488222.55,7850043.78,6708925.05,4274492.77,1862985.25,7827653.81,6996173.88,4343196.66,1223037.90,22735847.69,14895634.56,5865723.22,25850748.47,12248293.37,18658719.72,7231274.73,23639662.14,46937440.37,0.0
