,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4132471082.21,2714687548.21,1278676273.42,5785025286.23,4310407268.74,2886067489.54,1239055932.76,5965920419.96,4263419437.55,2892474120.88,1367303551.19,5443550622.92,1125383099.05,686528727.19,294822016.28,1792253578.90,1231152096.53,760008619.78,257750044.56,1521368069.51,855973547.61,562483744.99,217877708.95,1176288586.85,724275590.32,450580858.19,157114744.68,1219637822.15,509364826.32,271036297.08,111253053.77,1248350739.34,578916290.31,344906486.00,111736608.87,874600880.51,461872937.28,258490779.81,57317459.80,188323178.11,88901472.30,45810830.34,14572676.82,109698442.24,59108242.20,37775130.70,15471542.15,149338372.45,106347906.76,82174051.17,32162112.12,190931729.06,119317716.20,67840955.91,0,157766922.22,90623419.53,52027941.63,22159900.11,168292897.91,97177029.81,75499322.41,11678943.10,135074253.19,94074966.32,57048386.89,26471507.38,197580465.09,78857123.43,183621101.55,69423601.77,107728336.70,37264880.63,69039198.14,74238392.88,0.0
3,收到的税费返还,64978004.47,39180009.41,17603807.79,84415956.09,64994464.14,45749769.76,17931056.49,94426661.85,61518831.14,37395291.47,10553695.03,42935300.17,8292515.00,2081032.41,1999006.55,8742768.69,7315182.86,3480661.49,1813902.15,7073755.37,2680204.92,2680204.92,729090.76,4277949.36,1233419.43,50000.00,50000.00,4048021.71,2857023.98,19670.97,19670.97,6796678.90,1853639.77,1853639.77,1236794.50,8038206.69,1173596.63,1173596.63,1173596.63,2595579.20,1359424.48,0,0,1070107.47,1070107.47,1070107.47,0,3906371.06,1418397.99,34820.06,0,255132.92,212232.92,413232.92,0,6971954.52,2905995.53,2667500.00,0,1142716.94,14000.00,35197.21,21197.21,135410.52,708292.23,586697.36,0,0,0,0,0,889937.76,163921.65,863000.00,0,0.0
4,收到的其他与经营活动有关的现金,49613599.33,20719469.92,6567074.24,59508802.69,42288328.72,30438485.96,19147248.69,51192396.89,31052318.86,16059974.35,7391326.28,148053235.54,57275128.19,30194067.18,9687364.00,45761804.83,36335866.97,18774373.40,8089808.16,53514561.81,38193569.41,24666971.03,10938289.16,33123201.08,15101300.65,10541679.72,6465741.91,27399994.55,15161325.61,10354422.58,2475821.47,49683799.42,31767487.50,22306923.08,12034255.50,52601568.25,31224643.64,17250345.35,1174323.31,7351124.11,8489287.64,8690333.41,4609075.83,59612919.16,59994461.63,58207866.71,20874280.49,60899255.98,36334187.13,22611122.35,9109439.81,42510300.06,14266653.75,2898653.27,0,58787346.03,31535302.83,12293935.71,35247501.50,68562001.00,45179034.89,77838647.80,9400848.23,27397328.40,23637231.24,12439329.67,6772550.26,28671601.65,19969070.17,70137746.97,76653989.18,63516169.77,83089436.52,375713590.71,16198101.31,0.0
5,经营活动现金流入小计,4247062686.01,2774587027.54,1302847155.45,5928950045.01,4417690061.60,2962255745.26,1276134237.94,6111539478.70,4355990587.55,2945929386.70,1385248572.50,5634539158.63,1190950742.24,718803826.78,306508386.83,1846758152.42,1274803146.36,782263654.67,267653754.87,1581956386.69,896847321.94,589830920.94,229545088.87,1213689737.29,740610310.40,461172537.91,163630486.59,1251085838.41,527383175.91,281410390.63,113748546.21,1304831217.66,612537417.58,369067048.85,125007658.87,935240655.45,494271177.55,276914721.79,59665379.74,198269881.42,98750184.42,54501163.75,19181752.65,170381468.87,120172811.30,97053104.88,36345822.64,214143999.49,144100491.88,104819993.58,41271551.93,233697162.04,133796602.87,71152842.10,0,223526222.77,125064717.89,66989377.34,57407401.61,237997615.85,142370064.70,153373167.42,21100988.54,162606992.11,118420489.79,70074413.92,33244057.64,226252066.74,98826193.60,253758848.52,146077590.95,172134444.23,120518238.80,445615788.85,90436494.19,0.0
6,购买商品、接受劳务支付的现金,2814054778.48,1883227903.14,874041386.08,3843182362.71,2976763007.67,1952325327.37,865629796.61,3955145295.46,2874473339.14,1883748821.16,857019610.84,3465684495.86,861548807.67,550112649.43,189298491.80,1371091016.47,1034769283.71,647136329.62,232930184.43,1182521340.54,659010313.12,449853427.95,186054786.31,883683663.27,572231472.72,357518127.35,159555988.82,983844129.24,413518413.38,258147335.64,132190596.89,972738261.42,499219363.58,303817674.08,107208484.85,600871349.54,347601348.87,183534196.25,41067782.95,128076838.30,69486098.50,37645343.07,13456663.55,90773965.41,60839817.41,44613382.12,30052803.67,102658368.98,67478473.88,57059299.93,17285626.04,94096172.19,79316230.89,31649443.75,0,97929708.37,59607224.37,35875622.64,13181554.51,63494863.38,35230492.82,24168805.32,10228793.08,139181615.66,65098358.39,43281481.81,22493747.13,94807483.00,43333829.35,112244752.77,49388951.70,83440227.75,32351861.14,79175846.80,63169656.67,0.0
7,支付给职工以及为职工支付的现金,864799648.04,583123074.37,305281091.56,1140007875.19,844855108.47,571932685.06,284641825.32,1080644895.06,830113300.81,539506384.64,282040384.39,1005043345.85,200664077.05,135688034.41,77175726.06,296658701.61,189544673.73,129308352.99,74834512.37,246451154.18,154807149.03,104652120.65,56315766.14,228204131.10,145315596.82,99163037.25,55178624.83,198848085.41,128870684.50,81367566.38,42571165.23,172428831.76,114150628.12,76403025.92,43023128.58,166121779.81,110710662.58,75534908.93,12890977.32,32075536.39,20074340.93,12359476.77,5717550.26,27279226.52,19708009.93,14078708.58,7090582.33,27204255.98,21403503.98,15497478.87,7889805.38,34102886.00,28122145.86,16803588.24,0,31491833.57,22426145.91,13264681.35,5752938.48,28293615.61,20323689.03,13814250.12,6613843.00,25600434.27,18613481.65,12381163.26,5323268.25,35791037.18,17526245.64,25623713.73,12883839.17,9078382.18,3842795.32,5901601.27,3671309.74,0.0
8,支付的各项税费,194134950.43,125419054.47,53543797.56,160525803.19,236250265.41,170739794.08,92360700.43,188441784.47,201955688.03,144748163.98,52980106.67,112733799.69,47882741.51,32855513.33,14613456.11,55077103.76,41872289.04,33564173.36,37467759.88,43862045.59,31804326.86,22010465.53,10684264.27,39182826.45,25022953.54,16919192.91,10961538.81,37213504.60,25849123.10,20930992.00,12250602.56,40030010.57,31568785.78,22114164.49,15303518.43,52348325.27,36450022.23,23968254.23,5918884.95,7760385.93,4037502.40,2245957.23,546661.83,7759989.02,5605821.68,4794808.04,2459434.61,11573994.65,7611062.18,6554672.84,4905485.41,5856306.52,5531920.24,3395698.77,0,10352287.96,9909569.96,7924444.86,7280251.63,12945152.65,9506716.17,6904358.90,3430440.04,17948991.49,11015020.57,8095864.76,5327137.23,19307038.99,9842454.35,11999411.77,4491670.66,4439556.08,3187690.35,10691616.93,4328666.89,0.0
