,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,70784172330.56,48707352513.53,25356695182.15,91994907432.55,66973733347.98,45309355131.96,23122717869.24,84014572274.40,57843843140.41,37245336294.39,18250199052.43,56667266741.72,493089259.51,313815941.73,167971702.15,704689201.84,496849820.15,285588590.24,134593796.95,559403265.20,356647674.10,213751725.56,104107181.84,534065566.14,334842388.76,241645402.85,134111203.30,737807598.56,615936969.41,427923772.73,225121123.15,1115364552.21,901505750.63,604668299.59,250871933.67,1221153143.69,845199193.08,574747178.55,234618817.33,805773378.23,501423772.68,330578646.00,132815614.44,1061670533.21,819967854.06,613943997.66,251820552.45,889901084.21,599738333.93,407255131.84,155226777.86,1538793472.44,1154830194.87,732344764.18,274805348.44,1459485133.00,994502195.80,645878703.94,256134130.40,1713453204.20,1242333699.16,1017032952.04,532970501.14,1763133879.95,1082446514.88,701989974.00,258936389.17,993836765.45,403637768.81,454196488.69,224166660.84,365130043.93,209658885.67,463503602.09,464071208.02,0.0
3,收到的税费返还,1401062088.20,957637554.94,514636674.03,1905849467.79,1487410296.99,990686480.11,450363165.52,2003778475.37,1297398169.92,969866972.42,306292989.95,1328647537.44,15143035.31,6268057.52,1385152.03,21861291.86,20548230.69,15817869.29,10017390.64,35714312.39,31660749.20,24008764.04,9402451.45,18520725.01,14722670.05,14720752.79,4058715.79,46291748.84,41009675.69,28823100.68,4384969.82,45502869.11,29034064.14,14962087.72,8613681.74,29835775.54,18979867.10,8370200.31,6575561.65,6836448.56,7527984.20,7527984.20,5306396.14,58475886.21,44529078.76,20732370.42,5849897.16,31910499.38,12928952.00,4605350.11,856018.42,9669134.71,3950095.89,3435064.01,2626712.11,11919689.17,837817.83,0,0,1846196.36,1612406.04,1388151.45,0,562014.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,2545001647.84,1803974389.62,1058772693.41,3767545640.70,3308580256.23,1795332263.10,963467956.79,3316237587.71,1566872588.45,1011019037.44,983933273.85,3284050262.81,14121867.65,18322737.06,1980123.05,18429874.90,11125917.08,11186307.98,7406753.06,37753118.42,51611580.01,12657565.55,9526627.35,98522419.18,93585379.53,87119272.48,29343292.70,164760069.88,147451423.55,102291735.60,14365058.89,144151432.41,98182001.59,50368369.99,13141669.90,16110726.35,5569999.28,3783694.99,985826.53,8991210.22,5942292.72,3520621.53,1671168.53,14759128.70,6380927.90,3036931.32,1313615.33,5330524.71,3851081.90,1953782.28,851064.18,2036812.87,881760.16,735411.84,149916.23,3247814.10,742264.09,334348.81,806427.68,862544.74,863912.87,675346.69,177726.71,1822334.64,2122343.92,1305500.21,485400.09,3635398.09,7416284.34,3044820.41,15558342.96,35907699.08,391188.32,1061957.62,16018959.27,0.0
5,经营活动现金流入小计,74730236066.60,51468964458.09,26930104549.59,97668302541.04,71769723901.20,48095373875.17,24536548991.55,89334588337.48,60708113898.78,39226222304.25,19540425316.23,61279964541.97,522354162.47,338406736.31,171336977.23,744980368.60,528523967.92,312592767.51,152017940.65,632870696.01,439920003.31,250418055.15,123036260.64,651108710.33,443150438.34,343485428.12,167513211.79,948859417.28,804398068.65,559038609.01,243871151.86,1305018853.73,1028721816.36,669998757.30,272627285.31,1267099645.58,869749059.46,586901073.85,242180205.51,821601037.01,514894049.60,341627251.73,139793179.11,1134905548.12,870877860.72,637713299.40,258984064.94,927142108.30,616518367.83,413814264.23,156933860.46,1550499420.02,1159662050.92,736515240.03,277581976.78,1474652636.27,996082277.72,646213052.75,256940558.08,1716161945.30,1244810018.07,1019096450.18,533148227.85,1765518228.59,1084568858.80,703295474.21,259421789.26,997472163.54,411054053.15,457241309.10,239725003.80,401037743.01,210050073.99,464565559.71,480090167.29,0.0
6,购买商品、接受劳务支付的现金,66667758183.67,46809328118.04,22085339720.67,87078885226.43,65443220434.29,43526027268.15,22929672636.94,78301011904.76,56252793377.05,35699325925.85,19715339222.14,57586638756.80,378097604.35,276765985.67,131540515.84,631369971.91,433986774.76,287246030.54,155505610.48,479627112.22,401876586.22,214184543.12,163988044.42,407072622.17,267420234.75,234059810.48,130113386.81,659835468.90,530720603.50,399902775.66,178959760.78,1182862038.76,948176184.60,631304913.15,346527918.65,1012858441.76,724993161.32,443010056.71,197666103.01,640375530.80,526539674.35,365233495.58,186253753.41,925743951.75,718582409.31,502130631.00,176069502.94,693167730.64,475528401.42,286726818.87,91602552.43,1344060549.85,1010209594.00,613105645.67,218234179.59,1318535577.09,925783041.71,612424732.54,266188424.68,1488379811.80,1131226053.49,875178159.19,494381577.55,1432559876.84,900961187.55,569789342.92,239533467.04,814154666.75,349121479.97,317783426.45,155504468.97,301988738.69,170991976.85,337314665.83,435974310.62,0.0
7,支付给职工以及为职工支付的现金,1234159261.95,832053746.20,461972854.21,1671785398.32,1171664743.12,771664713.06,430677588.56,1362383931.43,913133788.25,622588346.94,383492984.71,1104733753.17,96355251.73,66893477.20,40152186.16,122367664.04,94198953.32,63518201.11,35833075.62,124939253.84,92375080.38,62233104.91,31260568.48,125356098.05,99454692.02,70776067.46,33170289.35,133574722.46,110084702.58,76027831.48,42030829.56,120866607.98,91361867.40,65613289.63,32018619.06,106954937.88,70807785.14,49403053.84,23140858.00,85682421.41,59479327.57,41429904.08,21093938.36,87372366.02,64203623.82,45797700.33,22055163.61,78952590.83,59120678.51,42643784.35,18485420.79,67497926.55,50446177.07,35040782.12,16165354.28,65057192.26,50655707.69,35304829.57,16205010.62,70425241.80,51239309.59,38264702.52,21426583.70,68454023.90,52648543.34,34890488.45,16332596.34,46479227.22,19439263.53,37617783.93,17754223.17,26453756.42,13573090.77,25149005.20,20593051.63,0.0
8,支付的各项税费,1032362827.83,647961388.99,276524499.16,1095243816.50,738097847.90,534236215.75,284108383.75,1312656721.31,1034106533.56,752836299.75,398994375.86,702292673.06,33876153.17,33159355.03,10595909.68,22874473.32,18134295.57,14397984.50,7147955.26,18486113.74,16126529.34,12847707.97,4233356.18,26347779.97,14283784.96,6798564.42,4939811.72,17096989.92,18859327.67,11595319.68,4754749.30,13225713.79,7955870.43,6337599.53,4779664.38,29659809.70,20506748.15,15797603.99,3007616.77,34650502.12,29974372.46,10527018.57,4238875.10,22576465.88,20307385.08,18295203.87,3540572.27,26954599.97,14662401.43,12050700.22,2154481.45,34762312.72,30971452.76,17299251.96,976366.28,13853360.27,7080302.54,6468733.33,2335425.27,33229131.78,23862528.82,11043947.33,3449314.24,43189085.47,34054293.04,22602415.50,4530654.01,31984183.91,14013420.76,12721994.51,2057661.20,12296662.03,6963021.19,20617991.35,11568693.75,0.0
