,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1532893249.39,994589383.43,614329606.74,260795957.65,1187181472.11,807935156.55,507987756.66,227844962.02,1000566196.87,649472778.69,413679772.40,202004182.84,989501987.91,639715337.21,502429274.15,178015892.43,806492717.65,518312680.35,319263759.84,151403046.93,650579472.46,429887536.81,281684472.65,106442599.73,630552239.24,407857500.84,261929998.42,111597617.98,572001958.37,371515278.99,244496293.77,102121582.21,583843613.48,345475212.01,226063397.18,90910723.90,368265722.43,195965134.65,137833994.63,63296382.26,259743795.78,138908692.74,247113483.84,145358111.40,0.0
3,收到的税费返还,749166.06,627341.61,627341.61,627341.61,280762.68,832324.40,226520.32,103178.03,591904.45,553235.92,445733.91,278410.59,1382911.96,1256759.28,128286.89,77722.77,896076.83,623480.14,94692.21,134692.21,956686.27,956686.27,751023.67,378671.60,1082357.94,971916.84,559263.75,461396.98,1939330.66,1398506.97,1398506.97,794754.19,1785946.75,1785946.75,1485394.03,1134562.00,286479.76,0,0,0,0,0,3690619.51,0,0.0
4,收到的其他与经营活动有关的现金,49849146.78,28136608.82,14968737.70,11476359.15,39565671.34,33536509.95,26787892.87,7991687.93,66096862.71,31327492.22,20179459.70,9954846.99,46496904.11,29566939.02,23312986.44,11725417.08,39843484.55,20755456.21,21995529.77,7181057.18,90118897.11,77626009.13,63981336.86,47023141.33,58964801.82,40074924.96,24065293.10,12298468.91,68756153.92,35369988.29,19134895.51,9188869.72,37018182.39,30026196.54,11926150.06,12308538.54,39503999.50,16286435.83,12274796.75,2204283.61,16742217.97,14378714.88,38784733.63,25202099.20,0.0
5,经营活动现金流入小计,1583491562.23,1023353333.86,629925686.05,272899658.41,1227027906.13,842303990.90,535002169.85,235939827.98,1067254964.03,681353506.83,434304966.01,212237440.42,1037381803.98,670539035.51,525870547.48,189819032.28,847232279.03,539691616.70,341353981.82,158718796.32,741655055.84,508470232.21,346416833.18,153844412.66,690599399.00,448904342.64,286554555.27,124357483.87,642697442.95,408283774.25,265029696.25,112105206.12,622647742.62,377287355.30,239474941.27,104353824.44,408056201.69,212251570.48,150108791.38,65500665.87,276486013.75,153287407.62,289588836.98,170560210.60,0.0
6,购买商品、接受劳务支付的现金,611326800.77,445198588.87,288329382.11,153401844.18,481582184.56,352822917.41,228922235.75,109043173.88,411436698.70,291461498.72,212832346.78,114893198.53,364685072.11,248706775.51,254465415.43,80601246.31,237139607.57,175019900.80,116727280.29,60270027.42,207908559.53,145069168.56,95634389.42,50150034.32,234228731.67,162633112.10,103941278.17,55268159.67,237171660.07,180594636.00,118452621.68,52664218.36,236410735.44,159017330.64,110748648.97,42426768.50,99287689.79,60154768.22,38797254.34,21814138.23,66049293.01,61700671.15,59105023.92,64347028.25,0.0
7,支付给职工以及为职工支付的现金,233978759.60,170113772.46,113833277.67,61447115.70,192522601.58,140829995.97,93191500.21,47649474.18,158797060.93,118260132.72,79541399.08,42331340.44,141931683.46,105989543.70,69781120.81,37634587.52,118000183.65,87064578.72,57772082.61,31203694.59,115641485.47,86402816.72,59003438.07,31375311.37,107159601.26,79830708.76,51962293.42,26819966.40,87800037.19,65591217.90,43622296.34,21954934.02,67003670.31,48304358.09,30835785.00,16458304.90,35150152.18,24491765.13,15267824.57,7068406.44,22623172.42,14079234.03,21074800.86,12412994.56,0.0
8,支付的各项税费,100625969.26,66386801.67,42356789.67,17195189.58,83852245.91,59459863.17,38951425.73,15496186.68,81975251.64,58675546.01,39121143.74,16188677.37,82253512.73,55967801.60,36812419.18,17044334.32,54924518.75,36489015.98,23855206.48,11940062.73,63101307.98,51254732.15,40021916.91,18194139.08,77216932.02,58627536.92,38630704.56,18298713.61,62461664.35,45615922.18,30964112.29,15065567.70,52817625.99,37638088.20,24384656.11,10732132.09,41249827.32,32007469.94,22520924.85,12734793.04,28239843.27,20319991.34,34318610.56,12154006.72,0.0
