,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4356008804.38,2802985973.57,1319492125.63,4621427583.27,3610054756.90,2467137337.76,1076223156.99,4633419054.30,3328320710.56,2141141061.73,953251987.31,3920544885.40,2844017546.13,1800646645.00,825486315.36,3130243394.95,2252195730.01,1433702827.53,688535973.49,2273992044.97,1705693247.57,1064147334.10,595841335.28,2275560733.15,1688369549.91,1090332219.75,514485864.43,1905492961.39,1323135278.80,851032933.04,424245956.03,1447191666.03,1111338963.33,597078394.47,294906050.06,1046645328.23,777317227.62,524625804.87,284296856.36,989743032.87,660930705.41,365195623.40,171209562.93,803391819.44,566274040.36,345694934.31,161428601.42,741194245.40,480514374.10,293307065.97,135660035.99,576684025.78,407064056.93,252480763.96,124382305.50,437640155.50,307574165.03,205136235.65,101228872.68,418084198.14,272647679.69,166322189.44,91621777.14,274522666.27,182994977.55,120397605.12,48309502.23,219216121.77,0,0.0
3,收到的税费返还,146926785.81,70130210.52,38619318.69,174723843.80,143946808.14,71870849.33,13227852.88,127829324.05,88296644.12,48745377.44,23253920.70,117475878.06,78830314.92,38389999.52,12860355.58,63542945.51,43351975.26,28630688.50,1479113.91,56761563.43,40050377.63,15416319.13,9385241.22,23052815.38,18716751.88,6320228.65,885240.33,49872644.48,39951690.34,31724731.16,18419410.30,23607301.57,15837550.20,8968832.98,6409584.99,16610078.34,11121870.20,4892496.48,1082640.71,9718332.15,8050312.32,7922580.73,6215938.25,4392153.30,1292274.40,844084.29,302463.41,16515498.13,21000740.59,12684441.57,5351379.34,12652990.82,13973889.59,7633619.41,5302332.28,20274657.15,16313533.31,12171718.83,200000.00,9491020.54,8216356.75,8216356.75,0,2099434.71,1577779.61,1569189.87,367439.19,956405.84,0,0.0
4,收到的其他与经营活动有关的现金,300045295.72,149239104.42,61194369.18,481677418.94,315187582.95,83160229.43,35544500.65,127195856.95,134607345.42,66523200.63,51557610.09,96522987.09,64144220.76,65728846.39,15572957.22,76120597.32,34067995.47,24249443.20,8696007.73,46998225.19,28301531.42,18310615.30,5526938.05,38715640.09,31743398.07,8041226.70,4623915.34,69579441.10,31559685.07,17930818.71,9395224.34,9436265.67,5682747.00,5395220.37,11871713.88,62375922.30,56365860.42,39799701.80,16883124.86,19483269.55,8028796.06,9236462.26,3441168.70,9221561.66,8375960.00,7256346.87,3127456.32,18832926.79,13192486.13,5002192.07,3178248.54,14602380.63,15209721.86,5249202.39,12273780.27,24424166.83,21028499.60,19604853.59,2347943.64,65734772.82,24490894.29,8997258.14,5331724.88,4238525.07,6122801.02,2762048.42,5894155.29,13949454.40,0,0.0
5,经营活动现金流入小计,4802980885.91,3022355288.51,1419305813.50,5277828846.01,4069189147.99,2622168416.52,1124995510.52,4888444235.30,3551224700.10,2256409639.80,1028063518.10,4134543750.55,2986992081.81,1904765490.91,853919628.16,3269906937.78,2329615700.74,1486582959.23,698711095.13,2377751833.59,1774045156.62,1097874268.53,610753514.55,2337329188.62,1738829699.86,1104693675.10,519995020.10,2024945046.97,1394646654.21,900688482.91,452060590.67,1480235233.27,1132859260.53,611442447.82,313187348.93,1125631328.87,844804958.24,569318003.15,302262621.93,1018944634.57,677009813.79,382354666.39,180866669.88,817005534.40,575942274.76,353795365.47,164858521.15,776542670.32,514707600.82,310993699.61,144189663.87,603939397.23,436247668.38,265363585.76,141958418.05,482338979.48,344916197.94,236912808.07,103776816.32,493309991.50,305354930.73,183535804.33,96953502.02,280860626.05,190695558.18,124728843.41,54571096.71,234121982.01,0,0.0
6,购买商品、接受劳务支付的现金,1379429870.67,958405903.21,438764229.40,2078218294.43,1768741412.02,1198888680.87,582005205.75,2043767300.27,1644597971.34,1138311419.41,557863272.59,1888268874.66,1400539687.50,943020403.01,451064069.27,1623917945.66,1268481199.68,840322778.08,428031250.28,1034064109.86,896181647.94,552612003.76,356200373.28,1080720859.84,776858122.94,533321871.55,244181383.24,1232819476.21,863827924.01,561868484.17,274206696.34,855943669.33,752498851.43,371637571.42,162874096.40,458451947.77,369724389.36,251745053.35,88384808.58,412270924.23,342978820.66,254083809.11,87260113.08,470627298.09,334968558.14,233180773.11,81816789.15,393823307.08,255508033.95,179158237.94,82157496.75,355930314.60,175931459.93,95371171.63,61492518.25,279828772.02,179862730.42,119358853.98,54766351.66,211254318.26,138360080.14,87902849.04,36168755.17,171943650.98,100633677.86,72302087.78,23422717.27,96316459.53,0,0.0
7,支付给职工以及为职工支付的现金,759435870.29,524916712.29,273719168.26,960851060.76,714758196.50,460066999.91,239185930.72,721543706.53,507173649.54,351411509.81,174438189.15,544368908.19,394462096.71,258377312.65,135928533.75,434587949.49,329729743.77,218667909.83,113704875.17,365082685.69,269508988.47,176370207.56,95374595.94,299801970.92,230351200.10,151519934.20,82048959.01,260478531.00,183398866.67,122998491.33,62405185.15,203358430.38,140140478.60,94474297.85,49641623.96,155950577.66,109688383.62,71500372.97,35120835.80,120928095.18,79792000.81,55776304.81,28582287.19,94631082.16,72751508.67,48705466.83,25780400.60,76231753.31,62241605.36,37793280.25,20231416.49,52892508.28,41615457.21,28352430.34,16127033.44,38642084.21,27208944.21,17948516.21,10179172.35,26656314.82,16771838.92,10935299.80,5770451.97,21413796.86,16501728.97,11691716.72,5037589.74,14425400.56,0,0.0
8,支付的各项税费,289709988.01,212219654.52,103649247.16,413099632.28,384441808.18,284917331.40,171333205.29,300027486.96,267160914.30,182204189.72,99788165.34,277381528.23,209118463.05,145613940.11,88639779.67,231801762.65,191378782.14,128125421.30,77280558.30,149546235.09,124307738.01,90737181.78,48381520.32,143618407.48,126946407.45,116456731.02,52947089.50,94570197.88,79389786.87,67144308.42,25017270.54,75897359.73,52756837.75,46833672.31,18515713.89,80613294.70,70015822.23,60573620.53,36961265.34,74818800.23,63997472.66,37464422.23,14921416.36,74832660.12,72352439.86,42057239.27,19509578.53,88678221.59,76348936.05,67980037.80,27439673.42,54755994.61,58901626.07,36390028.65,22675801.54,65354291.70,62833302.89,44008220.87,26024178.80,59165887.59,57397033.36,40734451.83,27216256.84,27315610.96,25466159.30,10477179.75,5970365.87,23646864.82,0,0.0
9,支付的其他与经营活动有关的现金,1122127614.11,717698076.68,370761186.25,1757764018.15,1221177875.92,748737002.78,394073779.19,1276864855.82,1012827925.13,645362400.19,328011676.21,991424704.86,652429035.09,416856970.14,183314777.11,784285216.92,467641912.88,288261048.84,126917207.60,500450080.56,344835869.34,200812809.62,87720440.23,322894223.17,191923114.74,154924751.73,60916887.90,193247594.82,107420031.33,79816647.20,19316116.46,147520932.19,74802522.77,52641619.57,33931256.62,131143936.31,94915221.05,63342722.61,34859824.72,93490043.48,84527816.19,43046153.80,25297410.14,92711298.85,62966305.65,40096939.97,26666464.87,81287263.64,65841085.31,37178337.95,22567869.52,62818139.32,38361453.77,24657798.05,21353720.73,45213110.84,34742183.89,22137422.03,7721622.58,32505650.56,22775804.75,14106720.76,8548878.40,12774513.93,18388411.61,17201516.09,11192927.04,24396416.98,0,0.0
10,经营活动现金流出小计,3550703343.08,2413240346.70,1186893831.07,5209933005.62,4089119292.62,2692610014.96,1386598120.95,4342203349.58,3431760460.31,2317289519.13,1160101303.29,3701444015.94,2656549282.35,1763868625.91,858947159.80,3074592874.72,2257231638.47,1475377158.05,745933891.35,2049143111.20,1634834243.76,1020532202.72,587676929.77,1847035461.41,1326078845.23,956223288.50,440094319.65,1781115799.91,1234036608.88,831827931.12,380945268.49,1282720391.63,1020198690.55,565587161.15,264962690.87,826159756.44,644343816.26,447161769.46,195326734.44,701507863.12,571296110.32,390370689.95,156061226.77,732802339.22,543038812.32,364040419.18,153773233.15,640020545.62,459939660.67,322109893.94,152396456.18,526396956.81,314809996.98,184771428.67,121649073.96,429038258.77,304647161.41,203453013.09,98691325.39,329582171.23,235304757.17,153679321.43,77704342.38,233447572.73,160989977.74,111672500.34,45623599.92,158785141.89,0,0.0
