,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,568163531.14,331812819.54,159377531.26,646220642.40,579962324.91,341305216.10,150923115.45,665096512.23,586472419.87,348476750.73,134572298.27,714239219.60,625711543.97,371367408.97,150016291.85,859553190.45,747852367.90,493599188.89,177663386.75,931314340.61,815097531.79,453765346.64,175167375.47,888663852.61,740297147.73,415604462.32,176037965.45,756188899.88,665187359.27,432681325.87,169096811.17,954539992.40,848185916.59,511826920.06,196153764.51,1037476242.93,919793220.60,499135074.91,202116642.95,1276206429.73,1068518299.27,639988343.89,237069142.86,1179568664.05,1007607521.93,562824663.71,211013617.88,1220164479.42,991689990.39,575851015.94,246683423.45,1168343926.54,905140696.97,526021563.28,200604378.56,1005202734.93,786666787.84,443336604.62,161880366.65,968757634.56,767332600.16,464049194.14,169699749.91,1031859775.45,848243203.61,482437774.16,194256826.92,1072133407.25,0,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,8221100.00,0,0,0,0,0,0,0,0,0,0,0,100532.45,0,0,0,1024269.04,0,0,0,361922.76,0,0,0,0,0,0,0,2064358.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,3915267.08,3542106.26,3220271.93,5812116.54,2061609.79,6031882.47,8143344.52,7870868.33,12294620.41,2453575.95,5049531.25,6862984.12,2640037.84,1785876.83,4456618.21,3742258.06,3910427.43,4410210.63,1567087.21,6811893.52,17721915.05,13785919.55,10080001.82,15249516.54,15407734.67,8028283.50,2950624.67,9110643.23,10169151.64,3656256.38,2299640.91,18888095.69,4336558.41,2227527.57,2029159.38,7390026.28,8234613.43,4208403.36,1546163.91,10670347.60,11174901.54,16005935.91,3666404.98,18941761.24,31028197.60,28384096.50,9243925.46,18293718.88,24946723.00,19652395.18,7863894.95,12278935.99,1595552.51,7876734.77,2747598.50,16191517.45,25894089.58,16699730.85,4419167.26,3593442.93,12836020.69,1996290.43,641105.10,56555122.03,942230.53,2912478.85,104407.93,0,0,0.0
5,经营活动现金流入小计,572078798.22,335354925.80,162597803.19,652032758.94,582023934.70,347337098.57,159066459.97,672967380.56,598767040.28,350930326.68,139621829.52,721102203.72,628351581.81,373153285.80,154472910.06,863295448.51,751762795.33,498009399.52,179230473.96,946347334.13,832819446.84,467551266.19,185247377.29,903913369.15,755704882.40,423632745.82,178988590.12,765299543.11,675356510.91,436337582.25,171396452.08,973528620.54,852522475.00,514054447.63,198182923.89,1045890538.25,928027834.03,503343478.27,203662806.86,1287238700.09,1079693200.81,655994279.80,240735547.84,1198510425.29,1038635719.53,591208760.21,220257543.34,1240522556.38,1016636713.39,595503411.12,254547318.40,1180622862.53,906736249.48,533898298.05,203351977.06,1021394252.38,812560877.42,460036335.47,166299533.91,972351077.49,780168620.85,466045484.57,170340855.01,1088414897.48,849185434.14,485350253.01,194361234.85,1072133407.25,0,0.0
6,购买商品、接受劳务支付的现金,278388601.53,153404325.29,87481704.13,400265340.46,310621390.21,176559437.07,92751875.03,391518825.62,330874560.76,169999345.36,75395993.02,362356690.10,322984653.14,164840980.53,66450937.21,444174021.76,355098492.00,236539905.15,91345490.74,482749028.75,370390297.10,207556173.51,79085118.75,453857018.20,323638629.80,172007433.34,91770191.22,423823307.62,345566848.77,213336258.27,87317738.00,532252462.78,443177970.62,241182403.82,107110813.12,511262727.96,431611998.31,227094746.29,106875997.54,623607192.66,480774112.29,293181701.39,145589297.91,710311238.91,586130034.92,304759042.27,130298878.51,734751317.06,551257583.92,309125107.33,136910616.37,656010465.26,458187155.18,274590251.19,120392415.23,509256140.12,385195813.07,207992972.96,76692231.46,559470299.39,472969892.88,293474128.29,118334154.86,606772331.27,479209000.15,324840614.49,153069824.73,481388005.82,0,0.0
7,支付给职工以及为职工支付的现金,83532582.60,57764120.84,25117031.76,101625768.33,81104991.37,54833582.54,26077446.97,122927248.42,98132859.01,67569414.91,37169292.74,147075275.07,114148313.69,79542135.12,46250605.30,168639013.32,133105912.77,91290322.68,51313156.50,161847414.42,123698819.31,83078325.45,46966899.38,136118915.24,102304909.81,67802926.47,38297687.62,126731118.58,101425284.57,71518828.43,40393310.63,126851624.65,98492726.59,65833088.49,31490365.11,109990016.19,83875716.85,58243839.70,27214029.30,93755760.27,74202863.28,51668990.43,28222221.26,81099100.91,64487431.49,46444690.75,26168029.07,74934576.53,57120845.75,40741883.16,24752496.85,71027192.22,51678526.90,36458835.91,17916079.40,70821447.30,54829279.98,40381878.11,23449631.94,57458447.80,43430507.45,27086976.58,14143510.91,58981487.28,46892038.37,30864475.07,17904124.95,64142514.68,0,0.0
8,支付的各项税费,75713023.62,40031525.10,17563772.67,111830271.88,96027610.30,51008670.51,25522031.76,122253536.46,97982060.12,51692842.49,28747347.31,126235049.34,102628653.59,48408596.55,27949964.45,144151760.09,115945187.56,60396663.25,24430242.23,149536851.47,117247278.70,57445482.74,21514053.66,159924053.06,120363479.01,61430123.77,25083704.89,143572893.64,109675689.73,68661182.87,27953840.22,190341419.41,152329753.53,83709860.78,40464596.89,215532874.94,173718601.52,104987424.31,44193516.77,252142127.12,192197147.08,116622094.65,48106127.94,233929662.20,185074405.19,108277626.35,38827580.99,245471399.17,188203328.10,113179349.11,49217226.37,229739377.57,174803582.24,98610546.82,38638761.04,209527908.56,152869664.88,89037551.89,35730115.06,202536680.97,159454541.16,87278253.59,41335865.16,212416667.56,168558414.86,90280733.39,40415245.67,236387941.08,0,0.0
9,支付的其他与经营活动有关的现金,25369451.31,17779646.89,9741648.08,19864626.04,20829405.65,8649082.84,8703554.67,32285627.68,16662642.42,6796295.71,7844855.56,50704509.20,24980018.11,23996467.99,9688213.98,58148640.22,41876146.62,24497128.17,8408326.44,68939642.66,56359611.00,28737005.42,15922290.25,75227974.56,51792513.96,26675280.67,11147860.59,79488288.55,62807851.09,38933441.57,31524672.69,103802192.89,77633735.35,45886377.41,29676679.03,82679541.93,63036945.66,46787795.00,20622446.33,99465997.59,77614569.65,55308665.20,21721939.46,84073631.65,73005257.16,43376621.43,24678072.66,69203654.24,57626602.33,43521668.69,12830210.68,76387712.30,37775995.23,31256043.97,9046408.31,72484963.66,40069041.99,24176624.40,12258027.02,70002796.45,22102921.62,27971147.79,3927678.96,88640498.70,70345049.37,48139174.42,32274409.62,73394310.57,0,0.0
10,经营活动现金流出小计,463003659.06,268979618.12,139904156.64,633586006.71,508583397.53,291050772.96,153054908.43,668985238.18,543652122.31,296057898.47,149157488.63,686371523.71,564741638.53,316788180.19,150339720.94,815113435.39,646025738.95,412724019.25,175497215.91,863072937.30,667696006.11,376816987.12,163488362.04,825127961.06,598099532.58,327915764.25,166299444.32,773615608.39,619475674.16,392449711.14,187189561.54,953247699.73,771634186.09,436611730.50,208742454.15,919465161.02,752243262.34,437113805.30,198905989.94,1068971077.64,824788692.30,516781451.67,243639586.57,1109413633.67,908697128.76,502857980.80,219972561.23,1124360947.00,854208360.10,506568008.29,223710550.27,1033164747.35,722445259.55,440915677.89,185993663.98,862090459.64,632963799.92,361589027.36,148130005.48,889468224.61,697957863.11,435810506.25,177741209.89,966810984.81,765004502.75,494124997.37,243663604.97,855312772.15,0,0.0
