,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,467795513.05,2634391957.96,2108476905.93,1413912528.25,569725914.58,2454601183.42,1903176082.25,1222646755.42,473141446.86,2266897814.85,1869793041.99,1156138683.87,447185265.49,2033133663.11,1550632589.26,945793617.67,370334223.13,1783803111.96,1415543088.20,875936167.70,344668651.68,1630708208.10,1281187860.67,806909628.71,319220878.80,1554581955.63,1212826643.65,1571725308.10,1694895498.35,0.0
3,收到的税费返还,13001410.27,54344386.68,47349816.19,42262643.35,16312040.70,54057897.36,37897730.03,32085222.41,12534554.56,39942188.24,34335910.07,27957864.40,8355984.39,29660334.69,24024667.66,22595190.97,7357915.00,22325534.16,24996362.16,17133637.57,7764306.87,32351707.82,24335339.14,23984038.34,10489932.14,43275662.80,28181052.10,28786658.54,24007807.21,0.0
4,收到的其他与经营活动有关的现金,12054901.47,28431365.44,128701177.16,68186998.15,65054756.69,27018174.06,25370137.91,19653190.62,12219505.35,31054505.89,15796660.50,12620294.80,3098508.76,37390526.10,27969388.42,27267729.75,2198770.30,103973093.85,94999095.36,81984617.04,49405380.21,17402093.80,17996798.10,3458028.58,8511456.48,22344612.91,21207771.40,47987363.39,26201797.36,0.0
5,经营活动现金流入小计,492851824.79,2717167710.08,2284527899.28,1524362169.75,651092711.97,2535677254.84,1966443950.19,1274385168.45,497895506.77,2337894508.98,1919925612.56,1196716843.07,458639758.64,2100184523.90,1602626645.34,995656538.39,379890908.43,1910101739.97,1535538545.72,975054422.31,401838338.76,1680462009.72,1323519997.91,834351695.63,338222267.42,1620202231.34,1262215467.15,1648499330.03,1745105102.92,0.0
6,购买商品、接受劳务支付的现金,492700104.79,1931916604.63,1504654922.76,1112911435.97,583847383.59,2174738965.47,1697628394.29,1077428695.11,533192609.78,1814168304.19,1553244932.40,1113805263.06,591022977.36,1575208643.81,1161873335.99,725556730.40,368098640.39,1282407663.27,1027124849.56,674248104.10,358398296.47,1277134380.58,930033051.28,584429231.58,326386400.67,1258516399.55,913505663.05,1264321201.47,1386880723.94,0.0
7,支付给职工以及为职工支付的现金,88117622.20,244866179.39,185548916.41,136419175.61,83562590.88,239676263.89,182664587.23,129388747.71,79374764.45,198616639.87,153728389.01,111320824.33,67426601.49,175647865.78,134965354.09,99377586.30,60779625.78,161703663.57,126310915.03,91192386.07,57589019.10,142613491.41,113534794.49,82158056.99,48701398.85,127751607.77,101328262.07,107441043.07,93001109.64,0.0
8,支付的各项税费,14175354.07,79549212.81,60264414.52,34748681.89,14687227.54,68584289.34,59092201.30,32973831.29,15607585.31,70986595.12,50299189.43,21921632.30,5048270.86,94715126.07,78697542.06,39468395.98,14659513.54,82200075.86,70634143.14,32791769.81,13768307.45,78652498.23,63144163.84,33728532.97,11111338.77,66331063.18,55996819.04,51367544.50,80314494.04,0.0
9,支付的其他与经营活动有关的现金,21997387.70,62189259.70,211562359.12,40846993.38,23961102.07,116294228.42,58971115.83,38331381.93,18325396.32,85134654.13,56794587.60,36206423.98,16741471.77,98758070.09,70440717.89,57513449.34,39717495.29,152344083.46,113555999.07,99579245.72,152825950.44,68618597.33,57628237.16,32651673.35,23140047.06,83394979.31,65793966.80,98518815.98,79926838.74,0.0
10,经营活动现金流出小计,616990468.76,2318521256.53,1962030612.81,1324926286.85,706058304.08,2599293747.12,1998356298.65,1278122656.04,646500355.86,2168906193.31,1814067098.44,1283254143.67,680239321.48,1944329705.75,1445976950.03,921916162.02,483255275.00,1678655486.16,1337625906.80,897811505.70,582581573.46,1567018967.55,1164340246.78,732967494.89,409339185.35,1535994049.81,1136624710.95,1521648605.02,1640123166.36,0.0
11,经营活动产生的现金流量净额,-124138643.97,398646453.55,322497286.47,199435882.90,-54965592.11,-63616492.28,-31912348.46,-3737487.59,-148604849.09,168988315.67,105858514.12,-86537300.60,-221599562.84,155854818.15,156649695.31,73740376.37,-103364366.57,231446253.81,197912638.92,77242916.61,-180743234.70,113443042.17,159179751.13,101384200.74,-71116917.93,84208181.52,125590756.20,126850725.01,104981936.56,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800000.00,200000000.00,200000000.00,0,0,0,0,0,0,0,0,16610475.56,0.0
14,取得投资收益所收到的现金,864660.69,6730355.87,7059653.46,5683396.42,1879414.69,6130794.53,4847561.65,4711452.06,340273.97,0,0,0,-314108.00,3712439.62,41756.02,402002.74,766202.74,2067608.28,754085.26,729643.84,0,0,0,0,0,1008830.00,856059.59,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,15270000.00,3825285.04,153800.00,53800.00,52600.00,1609940.53,616527.20,528107.20,0,1899000.00,610430.80,483000.00,433000.00,1310766.73,823099.00,42499.00,0,424501.04,469872.00,39192.00,39192.00,647106.97,55467.40,240079.25,60660.00,594057.75,249596.17,288266.03,3269280.80,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,87071192.82,983328385.94,483453501.81,338932936.69,108856826.44,361110111.88,250121562.16,240107473.09,30002518.19,0,0,0,0,250000000.00,220000000.00,90000000.00,90000000.00,350000000.00,1197120.50,665618.50,0,3096200.00,3096200.00,0,0,0,0,1233900.00,1281700.00,0.0
18,投资活动现金流入小计,103205853.51,993884026.85,490666955.27,344670133.11,110788841.13,368850846.94,255585651.01,245347032.35,30342792.16,1899000.00,610430.80,483000.00,118892.00,255023206.35,220864855.02,90444501.74,90766202.74,362292109.32,202421077.76,201434454.34,39192.00,3743306.97,3151667.40,240079.25,60660.00,1602887.75,1105655.76,1522166.03,21161456.36,0.0
