,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,700862269.72,467354900.06,142249929.65,976311409.12,505745236.32,296480957.42,116240244.87,982694246.68,610853116.33,393170333.95,176388388.09,718928024.26,382622728.03,254743053.57,95680710.76,498554749.88,156736867.98,74819384.26,36004126.60,309112240.01,211237941.14,168280996.47,86699231.72,330685366.44,240877767.03,192981817.79,115027715.58,318355529.75,176602023.79,123320322.71,68914285.77,280938765.42,179654676.94,129319369.11,61686067.24,148729389.03,72013101.32,44388598.43,22089811.96,130740857.74,86205774.09,55478309.84,27474756.09,101506518.55,74845621.21,107600419.34,110319727.24,0.0
3,收到的税费返还,17484258.81,11649566.19,0,40139772.30,23854678.51,15049932.11,4621388.16,27821677.68,15682116.28,4224519.04,2136905.99,35143061.08,22783289.93,11030860.10,9335501.08,27799876.40,8938838.70,3436258.58,2026439.55,11488432.33,9331955.98,6682055.51,5213199.82,28069754.87,19109390.19,9846819.51,5600375.03,11838005.16,7728209.23,2942031.83,2569680.62,7432685.21,2949053.29,2949053.29,1218360.72,7640818.30,6137247.38,2252938.60,1628471.62,20289407.05,5963050.28,3462273.08,2193809.63,4566206.22,2633785.68,2953501.11,587321.87,0.0
4,收到的其他与经营活动有关的现金,76342470.91,38558245.42,17343385.38,27446174.68,50983054.37,28416782.13,8628643.92,45357803.84,49400273.06,30028979.99,35803965.20,54464224.68,60678310.15,40659137.05,25108353.64,40178893.36,239722274.51,4046146.96,2487745.78,51562142.72,27550139.44,20874861.90,8990409.81,27927113.62,35222723.98,14133702.89,8044974.49,21773939.33,33626283.54,15310529.09,8455507.09,7117265.69,20417147.47,3906664.00,5619289.94,7430827.00,9765664.10,4969032.44,4671408.10,4672239.50,1626528.77,2341408.81,1202882.95,6519295.78,5349133.80,6866064.81,8377010.86,0.0
5,经营活动现金流入小计,794688999.44,517562711.67,159593315.03,1043897356.10,580582969.20,339947671.66,129490276.95,1055873728.20,675935505.67,427423832.98,214329259.28,808535310.02,466084328.11,306433050.72,130124565.48,566533519.64,405397981.19,82301789.80,40518311.93,372162815.06,248120036.56,195837913.88,100902841.35,386682234.93,295209881.20,216962340.19,128673065.10,351967474.24,217956516.56,141572883.63,79939473.48,295488716.32,203020877.70,136175086.40,68523717.90,163801034.33,87916012.80,51610569.47,28389691.68,155702504.29,93795353.14,61281991.73,30871448.67,112592020.55,82828540.69,117419985.26,119284059.97,0.0
6,购买商品、接受劳务支付的现金,236136548.14,155012552.27,69032283.88,410314008.90,297208189.13,182990274.14,87901733.68,466427256.60,304319406.29,198993651.95,115239960.83,290847784.47,174479020.32,113497094.20,36673165.67,208722415.55,56229394.02,25488726.19,14555124.62,74550376.48,68150798.74,47506238.51,20242231.81,105401139.43,92448623.23,58344195.69,28432129.79,152867705.28,81071423.02,49882492.88,17403808.73,111680198.91,82648194.30,63134557.39,49733004.73,82790502.31,54492981.83,33936860.72,10757950.17,36486598.54,32222992.70,17091813.41,11216043.00,35764156.21,30264486.59,46021171.14,39052544.84,0.0
7,支付给职工以及为职工支付的现金,179032361.18,126605628.77,76769338.34,210412802.34,160788790.36,104496974.81,62833069.01,182607458.92,136669102.25,96938517.48,55675589.67,142212557.65,94858072.67,66389394.11,69164775.98,74912092.95,42319294.69,22724300.50,14257987.95,41922125.40,32726989.79,22798278.63,13682729.96,49187591.01,36591379.10,25641519.03,15584895.09,45628384.23,32288918.17,22223507.79,13175342.24,37202896.47,25605718.97,19389239.14,11882915.63,23156287.56,15763904.72,10274664.28,6371881.71,15440282.50,11140786.37,7993720.88,4267416.13,12284315.44,8899865.39,8724223.68,4974204.16,0.0
8,支付的各项税费,86242093.74,60923805.21,37457865.62,96525576.51,75442722.65,47065769.28,31079486.96,121814972.12,97789878.31,71272473.28,39076736.56,83467716.26,56173162.98,39244179.68,23345199.86,54194377.51,25518754.40,14061782.62,10117942.63,34881849.65,25693487.90,18302313.78,10693860.41,50574122.29,36879333.57,26400070.74,18111111.01,52029805.34,32218465.63,24576994.66,17911266.56,41029576.26,23360478.68,16503055.47,13166014.86,26861980.57,21252851.60,14160868.48,11911890.31,25083660.54,18596279.93,10683134.09,6312042.38,22030614.91,18444538.58,20290598.58,11251613.52,0.0
9,支付的其他与经营活动有关的现金,187984375.01,116349345.45,55011267.18,118229836.96,147024400.85,82503048.57,59720733.31,118403957.17,108602634.75,76328635.74,56901415.09,301647252.79,326931160.38,285994731.44,57307024.22,73211199.66,51626009.73,18902372.88,8859994.00,55787294.31,33438139.81,25105552.69,11108443.02,54998444.47,70331101.78,47755512.18,28051470.46,74603252.15,91876986.77,62346885.18,30964038.29,60147546.09,64268798.00,33014140.54,20927968.75,36563856.32,29553127.22,19361251.85,9861235.95,22001232.57,12246950.40,11618439.81,9840662.31,29908943.24,17269828.17,17216671.07,10499205.08,0.0
