,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2955965069.87,1851933502.71,634291986.04,4232809368.05,2392122198.60,1290277104.00,628729156.93,2561205292.38,1582844610.19,953423514.90,399586462.13,2748325365.43,1595478254.96,1081213720.95,457211666.29,1899448841.06,1191156807.87,737303648.96,345042473.88,1530769174.05,1006389421.49,600546952.96,268559300.12,1050379682.43,744010662.02,467522300.00,241427110.04,1284044916.40,1023968399.58,572609666.28,342068208.69,914379740.77,536677399.79,260120543.37,109524326.87,545163164.42,326175936.53,210322149.34,86760780.62,478943103.15,385781791.28,481321879.56,247218117.52,0.0
3,收到的税费返还,154075093.31,98246869.10,39673946.37,189815510.67,162425084.15,101643578.00,34732417.60,150867003.93,112071615.83,68328304.42,33163773.93,165619739.96,135587083.57,82384874.75,49339926.75,124186467.67,74133906.88,48575860.81,22139649.23,89854128.22,80535228.71,43489890.95,22001868.06,52398825.99,36552711.51,22537192.26,5106289.01,159376465.14,151355783.82,88030642.56,19121436.86,51652205.42,24260967.44,1509098.63,44232.31,8811368.94,6742383.21,6278370.17,4322786.78,44741445.53,42801758.97,32050037.66,12553013.98,0.0
4,收到的其他与经营活动有关的现金,374892555.78,71898693.00,72938425.59,38031851.60,206379706.68,82661422.00,44281505.50,41557775.79,201309090.58,103170537.33,20637207.24,81625226.30,199305255.37,58377514.90,32782563.17,7607430.06,714419152.10,605337544.73,4831312.27,24844232.28,9129091.84,5986489.77,4653769.77,31539384.97,21891309.61,15376912.23,3207659.32,31222653.76,55315277.50,28444671.93,21608593.63,2169000.00,114262738.02,9182648.42,4802846.73,3081368.00,745403.79,434368.00,434368.00,1528735.00,628735.00,36000.00,561500.00,0.0
5,经营活动现金流入小计,3484932718.96,2022079064.81,746904358.00,4460656730.32,2760926989.43,1474582104.00,707743080.03,2753630072.10,1896225316.60,1124922356.65,453387443.30,3007087308.53,1930370593.90,1221976110.60,539334156.21,2042297733.43,1979709866.85,1391217054.50,372013435.38,1645467534.55,1096053742.04,650023333.68,295214937.95,1134317893.39,802454683.14,505436404.49,249741058.37,1474644035.30,1230639460.90,689084980.77,382798239.18,968200946.19,675201105.25,270812290.42,114371405.91,557055901.36,333663723.53,217034887.51,91517935.40,525213283.68,429212285.25,513407917.22,260332631.50,0.0
6,购买商品、接受劳务支付的现金,2057248979.94,1689197064.72,802131008.92,3225841670.63,1795866702.37,1373785115.00,816560792.05,2375895977.01,1550001904.61,1012331501.15,454887897.37,2016667868.02,1138430304.94,763055997.52,412666417.67,1303177538.65,873983750.35,651343838.02,260756555.85,1221493737.51,960283027.15,584480099.51,264395374.16,818912777.27,677313803.98,467790458.30,211145848.24,1019125383.04,938778978.55,581030408.87,199892303.44,1019492110.31,742432035.50,400104591.96,138203178.62,375108232.30,120217187.90,76894940.66,18785353.97,328202786.94,219064518.21,547478624.11,169349228.31,0.0
7,支付给职工以及为职工支付的现金,145160863.66,94797843.26,42805736.55,314340285.96,130078753.79,85717471.00,43044516.95,294320504.27,153743436.93,108411139.36,59734654.56,200331634.25,116824180.96,82215337.75,44183731.02,214655104.56,65584926.81,42750792.98,21741048.81,163897282.62,67041535.80,52187896.31,22903083.24,128132377.46,77551812.57,34223892.74,15446755.36,73415297.19,26528523.68,17779010.73,9440081.93,50263444.72,23176725.46,13451534.90,7316936.14,25814803.21,19085334.46,11747568.66,6892398.59,17701113.49,13292058.15,8293373.99,5623765.16,0.0
8,支付的各项税费,172245489.20,106132425.78,60541439.00,167612054.32,141148380.58,108890590.00,74526425.53,130466305.87,125568854.15,93558805.30,43576277.01,144643969.24,141254410.65,80911269.24,43983031.08,132650085.72,85802863.36,51848051.30,23597517.79,48257278.55,61864482.94,45692343.29,21750954.34,56524661.76,63883433.39,24710470.03,21195015.03,60378758.17,38858749.02,21465621.89,12316598.69,26151466.94,18910837.19,12219681.22,8097772.93,23322691.67,19523574.41,9154303.20,7548456.82,16382127.88,11930036.77,6334191.41,359292.65,0.0
9,支付的其他与经营活动有关的现金,500422906.58,92952704.08,30399844.40,132962099.74,378536660.61,40613612.00,48399742.92,82923663.44,186254478.18,76506120.04,30191223.72,93355140.91,143038964.16,48700486.97,19216432.78,52736799.89,826909156.56,713802814.53,19076694.14,46215585.57,66623767.99,22385587.48,11521318.65,35647582.07,24280999.48,19209144.13,4404629.64,38896649.30,49302796.18,21475567.44,12818187.25,17263100.62,68694400.52,57351975.85,49031182.37,13567070.92,8870069.23,7101201.17,3851523.35,14572746.23,12161467.27,7903593.88,2969615.02,0.0
10,经营活动现金流出小计,2875078239.38,1983080037.84,935878028.87,3840756110.65,2445630497.35,1609006788.00,982531477.45,2883606450.59,2015568673.87,1290807565.85,588390052.66,2454998612.42,1539547860.71,974883091.48,520049612.55,1703219528.82,1852280697.08,1459745496.83,325171816.59,1479863884.25,1155812813.88,704745926.59,320570730.39,1039217398.56,843030049.42,545933965.20,252192248.27,1191816087.70,1053469047.43,641750608.93,234467171.31,1113170122.59,853213998.67,483127783.93,202649070.06,437812798.10,167696166.00,104898013.69,37077732.73,376858774.54,256448080.40,570009783.39,178301901.14,0.0
