,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4437310870.47,2809570859.05,1383656553.73,5019323697.15,3995581595.85,2339240385.35,1082587755.47,4267219953.80,3179982052.40,1920163556.00,933175267.51,3835618901.24,3080724947.29,1752325262.30,715831117.17,3406877146.13,2635476947.17,1637981228.73,854488817.34,3657089301.59,2752732322.36,1735458546.03,804594162.00,2984109473.17,2112014663.90,1447788268.18,661722823.69,2300004970.72,1720959108.79,1116412893.94,653274032.80,2323896078.63,1830110949.62,1210967509.39,370795590.83,2121148495.89,1532048942.40,1027892177.10,435768718.86,1588989526.25,946685075.24,573366503.26,222722317.57,1157009024.33,955824029.62,693000958.50,239057447.02,1339093987.10,828520687.43,622491804.33,259511082.88,862722220.67,587330753.27,341197235.42,111423493.72,596676671.35,353196365.74,223719860.51,85877585.81,607950685.47,430288672.34,293771465.80,130770241.45,378630249.59,242690512.38,146913020.81,61530812.53,280736973.25,116643899.44,174272766.71,0.0
3,收到的税费返还,90117389.85,59049499.87,38240732.88,192734826.71,148824117.65,117995294.67,93073406.52,158525731.03,135424844.67,91518754.33,65122177.52,76686256.91,76656256.91,58374054.10,35748709.74,60077240.93,35842274.79,13010555.54,453632.71,28939586.74,13901534.47,8762087.62,4221157.46,39260140.91,19629417.52,17889756.24,7133821.64,16153073.28,14297108.25,11290661.66,6680237.56,21361881.43,15019776.26,2113732.94,2113732.94,11972802.53,8821828.04,6319059.70,5097408.71,15460791.05,5278559.15,2342986.11,4445133.52,39322597.82,36123155.45,28555968.92,5037360.11,6639816.12,2692390.48,885624.61,802711.17,7641590.97,6451655.52,3891791.13,2804214.72,11736131.07,11119293.68,8366890.12,842966.43,9811223.75,3954848.42,1437755.10,34513.64,2631927.20,2146866.75,1509479.37,1509479.37,1769174.30,757892.25,0,0.0
4,收到的其他与经营活动有关的现金,102622167.07,70968143.07,41837097.97,184137765.34,86895930.63,55502112.31,24761524.47,222502864.45,68058128.04,27473812.13,10109994.33,95739022.25,85987591.75,65104191.76,11524730.24,200295752.36,112507410.86,92167521.84,7603475.78,50509251.64,30298698.66,21341191.76,5168142.29,55966172.69,30507447.91,18539653.76,6151318.61,83548230.85,38915821.83,29491029.97,9538308.78,51128189.96,43398528.34,27902322.12,22102256.24,203396949.98,28470778.96,28662319.95,12058310.06,32442136.33,15671677.79,18772437.17,23831365.51,62795879.53,66941389.96,6832218.74,8103589.97,9605629.72,8441070.31,3150897.80,1725411.89,17173424.51,10480862.48,10026610.45,9161374.53,23245664.56,11465575.39,8752777.79,7237897.96,23615966.87,12397511.67,6905419.22,3897105.69,14799302.42,6416260.65,8932865.65,7230849.04,6699817.83,2995683.24,5936202.40,0.0
5,经营活动现金流入小计,4630050427.39,2939588501.99,1463734384.58,5396196289.20,4231301644.13,2512737792.33,1200422686.46,4648248549.28,3383465025.11,2039156122.46,1008407439.36,4008044180.40,3243368795.95,1875803508.16,763104557.15,3667250139.42,2783826632.82,1743159306.11,862545925.83,3736538139.97,2796932555.49,1765561825.41,813983461.75,3079335786.77,2162151529.33,1484217678.18,675007963.94,2399706274.85,1774172038.87,1157194585.57,669492579.14,2396386150.02,1888529254.22,1240983564.45,395011580.01,2336518248.40,1569341549.40,1062873556.75,452924437.63,1636892453.63,967635312.18,594481926.54,250998816.60,1259127501.68,1058888575.03,728389146.16,252198397.10,1355339432.94,839654148.22,626528326.74,262039205.94,887537236.15,604263271.27,355115637.00,123389082.97,631658466.98,375781234.81,240839528.42,93958450.20,641377876.09,446641032.43,302114640.12,134701860.78,396061479.21,251253639.78,157355365.83,70271140.94,289205965.38,120397474.93,180208969.11,0.0
6,购买商品、接受劳务支付的现金,3399461658.78,1915794324.19,863709093.55,3981447455.79,3410962082.30,1958800722.38,1012396326.20,3641698422.68,2757187049.89,1781910408.90,792612344.36,2585878314.89,2082151858.50,1229394560.03,610432018.41,2195178513.23,1609444135.84,978698526.35,560590830.47,3044684353.23,2282394047.49,1498114292.42,848584078.68,2366020384.34,1725948021.30,1135543630.15,575661373.74,1526057419.14,1126365836.59,778413573.81,461084414.15,1827408020.91,1502705810.74,925693839.17,469521953.12,1646752152.06,1201087171.73,866590791.89,372285180.60,990608002.80,570145548.64,337361703.11,152337677.36,908543290.89,738768058.87,508721059.62,208437696.72,995551434.97,628735088.40,429913356.80,170195730.45,633804677.30,413557368.95,227705867.73,103798590.59,427703471.77,293190744.30,185918603.41,76416234.43,463987699.84,333250148.03,209214966.72,93672202.68,263687642.89,195358334.49,146758811.74,68668090.88,216921049.50,92925671.16,126024562.93,0.0
7,支付给职工以及为职工支付的现金,560012333.70,403157930.22,254170603.51,673880531.87,530978884.59,390105509.97,240491002.57,559849092.07,421941613.93,298426042.35,183126668.16,448247039.11,344730176.95,244363406.99,152511303.95,411677907.33,300455727.11,218454112.23,135443458.39,410526949.22,322583867.62,231804142.60,141504644.32,322647277.71,250231496.99,179245939.68,100085196.74,288570308.37,223050884.11,157590299.66,90139840.20,242920969.16,180967782.17,117375027.60,62416329.91,170887972.28,132750286.04,94123545.64,56456282.40,115536760.08,71052308.97,48234371.09,27825162.32,104361463.48,78540509.22,61560107.12,35045865.39,104725920.91,65082811.29,48022380.19,25182348.09,59857073.63,44302383.42,29775659.78,15950358.13,50958249.55,34000099.01,22846369.02,11065723.35,42525479.16,32068015.85,21242353.85,10897004.34,26632145.12,18087133.57,10841708.97,3967632.16,8244629.47,3656322.56,7309062.38,0.0
8,支付的各项税费,181122132.10,149222234.66,81002778.08,220759211.63,164427645.72,121980170.80,64910946.44,252643906.36,185327671.10,147672092.74,68614770.85,268204591.58,198217971.26,148186287.62,77082328.75,261685604.53,177942523.77,114781722.13,48115897.38,327650049.76,222526724.53,157422009.77,63529364.43,199553003.37,143820271.60,94898718.89,29818934.18,245963438.32,183431388.60,143133422.97,63991071.94,196145427.22,180190186.65,138466798.08,108891843.33,136048493.79,83010457.50,60821147.75,32110618.67,75599811.31,63381894.26,49264222.37,21490331.78,73891235.70,64752057.04,48007820.73,25456209.66,66861243.14,53231665.61,43063640.10,13466979.29,42586259.19,36645405.41,25912490.50,8756230.59,36918384.71,27943039.11,17898935.92,10731818.20,23890705.70,21360641.05,19305636.88,9484231.05,17265339.11,9931648.60,4654254.06,1369077.99,12645083.29,5666571.73,15142203.18,0.0
9,支付的其他与经营活动有关的现金,375987863.21,265300211.34,155021387.13,463938402.67,396633053.99,234961337.77,173751510.34,450021735.07,334891357.14,182224046.29,105738706.75,259156173.96,235560846.57,158846204.82,119228204.61,233769309.54,206977176.10,128913089.24,47310829.87,237934694.05,140838138.92,92434157.62,48936564.22,188172794.08,99408209.04,57648456.37,37194730.00,161952954.22,126562805.46,78796669.60,36043194.79,132160863.16,93402391.68,56542548.04,23202838.18,110786333.35,125102228.38,82616086.26,17938093.07,59185824.74,64386746.17,45958072.46,25960100.21,81086927.06,78143187.19,42060016.99,20390921.44,66925358.51,50141840.64,34495598.42,14858931.75,67992070.00,49626745.36,30841374.97,13617420.82,54271465.94,32297568.94,24112911.94,11250359.17,60344699.52,45830800.53,25959938.55,10060721.90,47044802.36,25588532.97,15727075.69,6776780.37,18196815.88,6398956.13,15425319.26,0.0
10,经营活动现金流出小计,4516583987.79,2733474700.41,1353903862.27,5340025601.96,4503001666.60,2705847740.92,1491549785.55,4904213156.18,3699347692.06,2410232590.28,1150092490.12,3561486119.54,2860660853.28,1780790459.46,959253855.72,3102311334.63,2294819562.82,1440847449.95,791461016.11,4020796046.26,2968342778.56,1979774602.41,1102554651.65,3076393459.50,2219407998.93,1467336745.09,742760234.66,2222544120.05,1659410914.76,1157933966.04,651258521.08,2398635280.45,1957266171.24,1238078212.89,664032964.54,2064474951.48,1541950143.65,1104151571.54,478790174.74,1240930398.93,768966498.04,480818369.03,227613271.67,1167882917.13,960203812.32,660349004.46,289330693.21,1234063957.53,797191405.94,555494975.51,223703989.58,804240080.12,544131903.14,314235392.98,142122600.13,569851571.97,387431451.36,250776820.29,109464135.15,590748584.22,432509605.46,275722896.00,124114159.97,354629929.48,248965649.63,177981850.46,80781581.40,256007578.14,108647521.58,163901147.75,0.0
11,经营活动产生的现金流量净额,113466439.60,206113801.58,109830522.31,56170687.24,-271700022.47,-193109948.59,-291127099.09,-255964606.90,-315882666.95,-371076467.82,-141685050.76,446558060.86,382707942.67,95013048.70,-196149298.57,564938804.79,489007070.00,302311856.16,71084909.72,-284257906.29,-171410223.07,-214212777.00,-288571189.90,2942327.27,-57256469.60,16880933.09,-67752270.72,177162154.80,114761124.11,-739380.47,18234058.06,-2249130.43,-68736917.02,2905351.56,-269021384.53,272043296.92,27391405.75,-41278014.79,-25865737.11,395962054.70,198668814.14,113663557.51,23385544.93,91244584.55,98684762.71,68040141.70,-37132296.11,121275475.41,42462742.28,71033351.23,38335216.36,83297156.03,60131368.13,40880244.02,-18733517.16,61806895.01,-11650216.55,-9937291.87,-15505684.95,50629291.87,14131426.97,26391744.12,10587700.81,41431549.73,2287990.15,-20626484.63,-10510440.46,33198387.24,11749953.35,16307821.36,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
