,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2022622382.80,1217618962.04,538876114.16,3569945997.99,2349888155.90,1583395784.51,799867723.49,3285866438.25,2384930374.01,1691065169.66,771719907.91,3621393966.58,2260628671.83,1672525658.53,843478085.75,3247114147.94,1868312681.35,1168245618.02,410079963.59,2177499668.29,1653864267.10,1168872539.18,561215453.91,2234867125.29,1618296311.43,1018124478.11,475417912.32,2345177371.62,1545104858.65,897248966.23,424714766.45,2191530406.59,1657217559.75,1046353039.17,525057402.06,2658431857.85,2119134835.30,1170345283.41,168911435.01,394410834.10,281776561.67,217805158.05,140263105.38,503634171.41,438892459.09,189686855.11,89548923.34,428507106.48,313144162.16,208622454.22,126910606.91,48314358.69,231626449.73,135710277.82,62617850.25,256960039.74,152053965.37,113882268.27,0,142591913.42,85069984.97,61925663.22,34115355.88,96132552.38,58389164.80,24311176.21,14374005.83,46542118.36,21871702.43,77715877.32,42285804.87,104571431.45,53902010.84,115294327.25,70181746.48,163497054.49,0.0
3,收到的税费返还,39300583.55,31619575.90,17112561.08,76720629.16,58644565.28,53741890.19,28099147.96,107057163.70,89882080.62,70748139.69,38328073.58,115073927.94,94008061.17,70228685.00,23592025.50,56797031.44,44280636.19,33967913.06,26494111.60,109760613.11,81025837.94,62718381.26,44765260.70,67047298.04,58669708.56,42980957.32,5952288.94,68415660.06,52334349.02,37677334.09,19486496.33,101798016.90,79740110.26,60373876.24,37304056.20,103141296.60,75551435.40,45242073.83,2986575.69,8040546.96,4987357.79,4135667.67,2403828.69,4946312.87,3531251.58,2716471.95,1148784.27,14640997.70,14538015.53,11622313.67,7294251.95,25298.00,1945267.67,146860.96,261353.76,1528421.72,175527.79,9054.44,0,72643.91,20013.06,20013.06,0,0,0,0,0,0,0,111929.00,209324.18,17193.64,17386.57,171394.27,0,0,0.0
4,收到的其他与经营活动有关的现金,83589387.65,54051961.90,23990769.90,121438321.81,94074034.74,51270819.92,18579521.30,80162369.87,97575666.22,62425939.19,26471947.85,118434321.48,103061738.14,65788065.37,23967012.40,95024787.99,80872279.95,48368644.34,14044786.68,52381315.36,84478522.64,59887294.34,2413870.74,78621072.19,64573083.69,50508526.94,18108063.52,78146714.59,68674472.06,38718970.66,25025413.22,54817107.18,28976343.79,7259033.58,71617059.70,77088264.21,93341203.66,38763137.94,91730.31,1974289.20,1182503.04,297367.55,342000.00,1971263.19,1741353.28,1150077.79,584350.44,4642324.37,2205702.34,1143474.92,928568.51,1439509.39,325676.25,564479.75,344520.83,1054350.62,33748.11,21851.99,0,3037.00,826561.15,932195.87,190.00,121652.08,250717.66,76082.20,4910.00,0,144948.11,263626.96,159904.10,2040373.64,745092.26,1545544.00,740715.18,1874917.71,0.0
5,经营活动现金流入小计,2145512354.00,1303290499.84,579979445.14,3768104948.96,2502606755.92,1688408494.62,846546392.75,3473085971.82,2572388120.85,1824239248.54,836519929.34,3854902216.00,2457698471.14,1808542408.90,891037123.65,3398935967.37,1993465597.49,1250582175.42,450618861.87,2339641596.76,1819368627.68,1291478214.78,608394585.35,2380535495.52,1741539103.68,1111613962.37,499478264.78,2491739746.27,1666113679.73,973645270.98,469226676.00,2348145530.67,1765934013.80,1113985948.99,633978517.96,2838661418.66,2288027474.36,1254350495.18,171989741.01,404425670.26,287946422.50,222238193.27,143008934.07,510551747.47,444165063.95,193553404.85,91282058.05,447790428.55,329887880.03,221388242.81,135133427.37,49779166.08,233897393.65,136421618.53,63223724.84,259542812.08,152263241.27,113913174.70,0,142667594.33,85916559.18,62877872.15,34115545.88,96254204.46,58639882.46,24387258.41,14378915.83,46542118.36,22016650.54,78091433.28,42655033.15,106628998.73,54664489.67,117011265.52,70922461.66,165371972.20,0.0
6,购买商品、接受劳务支付的现金,1710046850.82,1123627074.86,505087754.94,2802954365.54,1973644935.89,1243707635.97,609116453.33,2838088318.95,1976636017.22,1458401989.52,658053172.04,2910324263.78,1803193800.44,1373860805.57,763621793.95,2235069617.13,1301876440.37,889245605.95,279658663.07,1693204298.89,1309121973.07,938826913.62,478509872.37,1767451000.74,1255096003.87,863627242.73,429850984.06,2154818255.76,1467540280.74,949834925.21,511635076.61,2075951568.39,1576190137.43,1076978638.20,583528001.30,2128598537.43,1794459279.55,1035896513.28,146214554.02,301610004.37,198922771.76,144417384.16,106177559.66,386933301.85,321995730.62,135511826.20,57979130.39,350933327.08,262293262.85,187490556.98,118803776.65,22615280.47,200310610.48,107618045.65,49921499.68,177495303.36,115718789.39,85518900.00,0,109730290.85,67824458.28,57282501.45,15859973.66,45746736.83,27284273.81,13117175.36,7934305.09,29154259.62,14292209.27,50228377.83,30556515.24,71457585.50,42589852.48,56027594.42,33941309.01,103739708.61,0.0
7,支付给职工以及为职工支付的现金,354620828.50,255465014.96,166478138.76,478825579.57,361800799.26,259253121.82,161571503.31,441257398.82,346236041.27,248342505.12,153635830.08,445461550.77,344954375.08,247505415.78,151739246.83,407967606.06,306497573.41,217218007.32,79734811.75,244332238.20,188226982.11,132266120.08,73181360.42,246689223.91,180232257.67,125773919.86,65732936.60,217059202.80,165610011.36,113480718.75,56469287.20,211785625.25,157508176.94,114388744.92,68152534.09,244841759.92,172544272.34,116670037.20,20873422.06,65963406.69,43933484.72,29312003.04,14046410.80,98406386.25,63025252.51,40502165.10,20950381.73,51934799.43,33210909.10,22226165.86,10787459.44,5237498.94,32099968.55,20262413.77,10306368.69,27995771.20,17724624.16,12247624.54,0,15849837.29,10131699.59,6829439.84,3023111.95,8065748.35,5432744.58,3760533.65,2097209.18,8058776.50,4386110.61,10181452.48,5714304.55,10617979.18,6757621.14,9576551.28,4759600.17,13068296.26,0.0
8,支付的各项税费,98342683.94,81216124.20,54109274.86,89844619.23,100570236.22,66301840.36,40430336.21,117577999.24,92589775.74,77842838.06,40221201.97,130072023.93,92224893.01,77325657.13,55287548.41,126838139.87,99311527.11,68233385.19,12198131.27,88981480.14,73745403.67,53705414.29,41217090.16,99765584.61,89988488.26,64030072.07,32765288.24,80182145.94,81126267.80,52015085.86,26476932.29,48545503.92,46366581.32,25308770.14,13085332.73,69851882.12,53446599.32,31645158.39,2358518.91,7345551.33,5719048.05,4639962.09,3404198.86,13038275.50,12561337.55,9872469.58,6746114.76,11765450.20,9838993.70,5934262.78,284799.60,7137463.08,12055070.86,3691552.86,2536073.30,8969632.76,3548686.46,1835433.98,0,7004681.73,6242999.60,1596762.19,1050123.82,6673421.50,3793716.52,1826308.87,772793.34,2684463.55,1779888.48,2574922.87,2008086.48,15547376.67,9714009.27,19519007.59,13807367.52,10958288.75,0.0
