,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,66884544573.48,44220745218.58,19001557609.90,73202176277.67,46386134709.99,25815116398.17,8411354612.88,57565145474.66,41131465155.79,25373749119.92,8473944436.62,44223319485.69,28456178784.90,17432637280.20,6577454439.85,32472127680.67,20328412031.11,12499211614.99,5363941780.85,29739125693.18,18239592102.77,10367094326.93,5323567837.77,29903858380.64,19195342608.70,11515825545.18,5618661461.46,18642678029.85,12982482202.69,8685465495.63,3420991424.63,16447083194.49,12215408286.32,7887391473.46,3228902200.16,13017622069.72,8715021286.28,5845343180.71,3021652139.69,10406337415.00,7947847121.61,5022714857.11,2208817446.01,6752180066.91,5189804343.42,2896759719.17,1443023639.66,7339433496.33,6105346566.84,4354436082.07,1273771967.97,6244035903.88,4187895653.03,2925488083.16,1036126289.11,3094666621.82,2557466796.61,1588792972.38,717670554.52,2467864883.16,1681121297.64,1142128299.14,542795708.93,1808079652.19,1231189230.91,757631553.54,367794438.06,1406117543.76,532687534.59,1123742068.10,442841084.30,837549563.91,332216322.12,495030042.26,536380514.76,0.0
3,收到的税费返还,96478237.71,63396873.04,30067998.78,251175012.50,186939513.20,68511824.80,35530827.78,228339564.05,172216258.17,126271188.50,74093098.05,220731940.43,157454610.30,104248534.93,44721135.35,207482473.42,159947174.18,94237215.58,46235598.90,187991424.49,162475506.67,87364488.97,35768991.95,144717392.75,108486431.45,78016739.26,36794586.20,157786346.16,134515091.65,98988490.46,43629757.13,184980187.33,117866343.63,92378767.68,33514372.16,86525572.32,55729190.42,40917410.21,19966314.68,49861835.00,41067335.00,23526647.42,12351468.02,59177063.79,37797965.59,28089983.18,14201758.89,85998771.03,61881595.07,34857314.31,5060858.32,70132815.66,42428337.22,27949163.85,15569049.50,77292634.55,52845404.33,31713747.47,12030616.33,129187526.21,91908680.38,185636.93,55059125.70,87583091.86,1958576.00,1946181.97,173989.72,19843704.53,894912.60,25606.52,28772114.41,16232.93,24266671.90,326646.48,0,0.0
4,收到的其他与经营活动有关的现金,1547298154.54,841447171.21,878269061.60,1613057460.13,486954686.05,413586987.29,369881597.11,675401090.44,981610473.86,1239836708.66,1028543965.82,498984000.80,409723708.66,187001916.78,66756960.37,172447382.35,198322080.20,134905036.62,221234961.74,354668054.49,259025642.29,209744149.52,999160589.12,251322226.76,297858858.63,344522020.33,679097074.11,193692010.86,147566854.31,67361005.25,681012602.92,141832909.35,1052987247.11,714399680.01,1050029278.97,511430562.95,1073121086.00,713188052.32,990008012.71,67131307.74,898865351.51,694646475.37,555842135.74,381242010.91,1092904298.03,1347587739.58,636027278.74,2314000326.93,635378472.00,794966580.71,281711256.58,199314053.90,251380209.85,123229357.89,40793885.11,144126693.82,59579155.85,9857695.02,29549937.32,76434350.34,46319795.60,41431782.51,66972002.97,175483060.67,682803011.38,6504332.73,1657450.16,19208185.70,3939837.58,17936775.37,35536126.32,115746884.70,50487732.31,26658647.66,106423039.53,0.0
5,经营活动现金流入小计,68528320965.73,45125589262.83,19909894670.28,75066408750.30,47060028909.24,26297215210.26,8816767037.77,58468886129.15,42285291887.82,26739857017.08,9576581500.49,44943035426.92,29023357103.86,17723887731.91,6688932535.57,32852057536.44,20686681285.49,12728353867.19,5631412341.49,30281785172.16,18661093251.73,10664202965.42,6358497418.84,30299898000.15,19601687898.78,11938364304.77,6334553121.77,18994156386.87,13264564148.65,8851814991.34,4145633784.68,16773896291.17,13386261877.06,8694169921.15,4312445851.29,13615578204.99,9843871562.70,6599448643.24,4031626467.08,10523330557.74,8887779808.12,5740887979.90,2777011049.77,7192599141.61,6320506607.04,4272437441.93,2093252677.29,9739432594.29,6802606633.91,5184259977.09,1560544082.87,6513482773.44,4481704200.10,3076666604.90,1092489223.72,3316085950.19,2669891356.79,1630364414.87,759251108.17,2673486759.71,1819349773.62,1183745718.58,664826837.60,2071145804.72,1915950818.29,766082068.24,369625877.94,1445169433.99,537522284.77,1141704449.99,507149325.03,953312681.54,406970726.33,522015336.40,642803554.29,0.0
6,购买商品、接受劳务支付的现金,73100031259.30,49276625735.25,24916176036.04,72159406213.02,50148159906.76,30179173273.02,13902970914.98,56755349285.96,45917057103.25,31112057052.24,14705485689.23,43120387200.12,33079892281.42,22871406253.34,10249439466.51,31565666013.29,23249277032.16,14809294591.57,8394439245.15,29012264917.65,21348197626.56,13440712036.27,7604834698.88,29632548436.31,20726710614.85,13010915373.86,6372386554.59,19353605388.36,13852768683.24,9118784765.24,3804912359.47,16170307292.81,12127163822.85,7431110335.06,3476065381.21,13036167317.61,8912573117.25,6181337342.30,3444221065.18,10029925210.22,8219706206.33,5237467417.59,2751275795.31,6042868344.92,5082418769.71,3528463311.95,1806277406.86,7067890389.78,5866883580.25,3980866190.56,1394093885.49,5884080468.48,4102345886.76,2818977105.16,1029051830.52,3194568989.90,2496161764.28,1541010432.35,739567622.23,2374696847.55,1738547079.24,1120580359.26,651376327.27,1942489817.71,1173644466.08,786849031.07,356948152.97,1361687755.85,472662521.48,988260170.20,410717185.29,736803107.40,276915467.65,500159507.97,498161087.78,0.0
7,支付给职工以及为职工支付的现金,528871462.93,353697826.71,189348249.04,734629618.89,406963952.67,268086293.43,155673207.83,497925942.21,376850187.95,249974951.02,143619995.37,433039217.00,294898130.92,191130525.24,106013930.34,345982458.97,250720097.61,164542944.61,96987739.65,274265449.01,209509582.25,143732993.39,80588065.84,239297250.49,165675022.81,106625767.92,62696608.74,202920769.53,153101679.83,107466070.10,63728475.16,159455474.34,120957413.98,72508411.43,51800594.98,117730466.60,82308383.11,55208216.69,31010936.50,92110138.79,64292094.34,40998061.20,23193406.19,85499155.64,64522049.75,46813448.86,29335195.33,86172477.07,57447106.18,36724051.12,18871728.10,57699680.00,43137104.40,28770914.25,18038169.96,52853499.64,39299190.06,25604302.20,13534130.93,55488430.84,36113729.84,23334818.30,11563084.62,43652355.08,24053392.77,16215400.92,8155143.90,27779077.10,12290767.39,30293871.91,13067610.52,21934944.19,11072654.29,13939096.75,8821206.36,0.0
8,支付的各项税费,298842749.41,356283487.85,171863939.87,638276268.93,239513871.51,160642970.78,98817983.03,390394616.74,363581601.52,260453745.03,196388195.41,285228034.22,258463825.38,183785660.68,114924855.99,274788291.92,240881581.55,195409520.53,82463599.80,243593411.48,200317560.81,128448394.05,63780488.51,150383955.51,123816117.11,85234352.00,49795066.26,166341565.29,154942417.20,120298383.08,67870663.75,151923579.40,493888043.88,357970298.61,156539344.73,138468733.83,408715416.62,311864972.87,162878577.61,98099745.84,363837818.05,275193831.65,83255212.32,107303433.56,234734030.36,166786172.98,116199306.63,166098107.20,250639985.98,185257659.59,43559533.17,74497270.92,88597348.02,62229412.85,24486845.59,47979626.67,36061512.59,28671530.45,8748337.95,73392538.81,17809549.30,11732682.16,7440251.19,22902126.25,11336379.10,7929834.99,4290711.03,17476060.47,10601344.04,20249021.76,16376488.13,16808813.47,40450915.27,8003975.36,15169143.86,0.0
