,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1858332239.46,1371847266.01,922897552.25,440290874.87,1927758449.64,1458351154.61,960598458.16,453006817.79,1446378598.64,1000118340.24,589042485.19,252623808.21,1051820520.57,778875287.40,498314704.78,250542930.08,1163607063.74,924977689.55,637254836.41,306708132.50,1174364750.82,861982817.10,568133535.83,258091924.07,1016210172.00,770184879.23,485544552.51,234863711.37,1124654102.65,928217317.08,597898327.07,319772509.39,1675769033.77,1285484300.68,941880153.32,448290019.55,1594289516.72,1147167633.89,760031269.68,345159446.83,1077567341.82,705841745.42,406049390.60,328020757.81,2194070508.33,1634896903.17,1326394853.00,572181178.01,2524918639.00,1683226878.33,1098313814.01,429363292.18,2271341855.21,1948112022.23,1193417615.86,454822221.47,2384650110.48,1722600583.41,1144519776.26,0,2157907254.00,1562258873.84,987394422.43,475467984.78,1946662888.13,1281542992.93,941160043.55,0,1538232467.70,686885654.92,1319420917.20,800720619.93,1271876817.26,644532457.38,0,0.0
3,收到的税费返还,177.19,177.19,177.19,0,113445.07,113445.07,113445.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6970418.90,1190703.04,0,0.0
4,收到的其他与经营活动有关的现金,47617523.11,49766391.92,25927771.62,5863155.07,55289242.81,43090987.54,15026542.25,8691967.81,33718765.66,24347446.59,17072663.13,8517900.03,27894927.97,20426809.76,15116800.27,7318015.95,103953176.14,97855793.85,108562287.41,99659629.76,21765730.03,17512428.18,9810963.39,33833131.49,50709886.01,13220593.29,8200299.96,3701621.54,14836274.08,9878735.82,6993294.60,5241196.13,97178810.68,54844170.47,50438973.19,1636275.00,9515691.57,8406653.66,5361052.75,5123650.33,23671849.40,17913566.13,12641745.56,4860549.55,19801489.77,28647607.61,5789517.00,20353743.95,13573020.00,18374561.69,8683555.41,9378281.29,19536453.55,27228933.72,8759967.63,8385677.43,37752979.17,6470972.63,9960344.74,0,17161868.09,14149806.35,6300429.78,5226611.19,14177289.69,20806732.61,8301098.53,0,11843112.98,6758115.49,38242663.35,17095287.13,7507831.57,50626725.50,0,0.0
5,经营活动现金流入小计,1905949939.76,1421613835.12,948825501.06,446154029.94,1983161137.52,1501555587.22,975738445.48,461698785.60,1480097364.30,1024465786.83,606115148.32,261141708.24,1079715448.54,799302097.16,513431505.05,257860946.03,1267560239.88,1022833483.40,745817123.82,406367762.26,1196130480.85,879495245.28,577944499.22,291925055.56,1066920058.01,783405472.52,493744852.47,238565332.91,1139490376.73,938096052.90,604891621.67,325013705.52,1772947844.45,1340328471.15,992319126.51,449926294.55,1603805208.29,1155574287.55,765392322.43,350283097.16,1101239191.22,723755311.55,418691136.16,332881307.36,2213871998.10,1663544510.78,1332184370.00,592534921.96,2538491659.00,1701601440.02,1106997369.42,438741573.47,2290878308.76,1975340955.95,1202177583.49,463207898.90,2422403089.65,1729071556.04,1154480121.00,0,2175069122.09,1576408680.19,993694852.21,480694595.97,1960840177.82,1302349725.54,949461142.08,0,1550075580.68,693643770.41,1357663580.55,817815907.06,1286355067.73,696349885.92,0,0.0
6,购买商品、接受劳务支付的现金,1632707586.41,1224382527.51,870009735.33,444331676.68,1745384363.85,1358815385.77,904505146.53,433817472.22,1237582720.41,850573264.54,507126559.34,192479101.96,885953376.91,644068429.71,437069969.10,246006499.15,998628064.91,810880471.79,564620665.58,297025672.35,1025886769.89,775855322.46,517656632.86,221063018.56,930198055.68,694731108.28,442657427.46,277590515.78,1013875699.54,849198313.00,501658700.44,368161323.00,1643992707.04,1188851284.87,865395597.66,457494573.95,1464690977.38,1074011503.62,712967813.22,365007049.54,954746593.65,633965650.79,343237445.15,297427683.51,1950206023.59,1541788648.82,1394335912.00,581961152.16,2337902574.00,1688474428.16,1122534840.52,494534107.93,2101700821.46,1973053228.83,1244953819.25,528882919.45,2253375688.34,1797347293.65,1193341060.41,0,1980660617.18,1492024996.50,956239006.11,0,1790479069.20,1129841750.69,861976115.99,0,1265332234.60,505394271.78,1134142606.93,679911096.68,1188862376.71,618338392.29,0,0.0
7,支付给职工以及为职工支付的现金,74271061.16,60181606.17,46266546.43,29929985.96,69838229.55,56643479.08,44024872.63,31524622.85,70279594.47,56694125.53,44132254.58,32134341.29,62930881.24,50269049.48,38207830.92,26298584.92,58724997.10,46307552.51,33768581.70,22994816.49,56892430.04,44623476.93,34045832.06,22993926.83,51758293.17,41858456.21,32032529.43,23111442.50,44547034.42,35563383.78,28238848.39,22318994.75,76654956.63,64653000.49,47362015.01,33671624.51,65841317.81,51763206.87,38674971.89,24804455.65,43301268.36,32012525.61,23786628.53,13539857.22,66151378.84,39787538.61,27061775.00,15993431.65,41251183.00,33445547.12,23263648.14,13396745.58,52922939.46,34217389.21,23288058.78,12613025.08,50045814.98,37358658.96,26003246.70,0,48338406.41,38107032.85,24680331.14,12712721.14,46045804.89,34372182.62,24917697.58,0,45944937.94,18819996.55,42683725.23,12666852.10,29262915.42,13743709.71,0,0.0
8,支付的各项税费,52707122.83,39478460.93,25497617.30,10116121.92,56768426.46,45991948.55,33123962.45,15070191.99,58145675.00,46713730.63,34686120.24,14950433.06,76805623.85,64191709.21,51039679.14,25897319.04,59797005.89,48367426.36,29880453.78,7101626.42,27584668.14,19071292.24,14200985.81,6582044.65,23614945.50,15678567.12,11110026.36,3650714.43,29010796.19,25017605.78,16495363.17,2382590.09,36493931.10,31811991.84,23230253.21,8012858.88,41866884.14,39037349.27,34366976.84,15131588.65,35053418.64,29403513.14,23559804.58,14943321.89,31329558.67,24372861.68,16272056.00,9379528.16,19864143.00,18947333.54,13517114.67,6541448.55,26145817.89,18670713.63,12239205.05,3945132.13,24428813.98,18902900.05,14464511.12,0,23734722.31,23407787.32,14936356.37,0,27709533.27,58589207.94,41381233.78,0,24209017.68,18362175.50,39988752.12,14804166.08,25091343.24,8833477.01,0,0.0
