,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4572298068.08,3162519128.00,1705049075.81,7968063786.00,5233841641.45,3599346274.10,1847145802.99,7271670696.42,4610782544.38,2741481480.53,1406813949.98,5673179704.48,3535614958.38,2124824648.75,1002175908.48,4175168118.62,2565642285.17,1609234804.33,844835978.94,3374682289.11,2160731804.37,1338079402.40,638635055.10,2975140602.25,2018806679.86,1256027758.27,589127585.02,2594190360.69,1698742768.30,953461811.94,487998518.37,2105303602.90,1349463299.77,858252741.70,442504867.75,1235520856.31,971996343.92,553121901.98,257238331.95,1020070950.99,574502744.87,329153425.35,157157434.84,947673145.94,618198208.43,396744155.65,192834159.71,883507597.59,553334627.62,332909014.64,120509355.50,524902660.08,343295188.82,212034952.20,96918380.82,424515149.42,281211927.16,182171624.54,85016848.49,351663871.58,257996280.62,165207523.62,74732686.33,281966237.17,196235854.46,118276409.82,55413100.00,211864354.46,84744516.97,166110148.57,0.0
3,收到的税费返还,115862741.93,79912934.65,50615074.81,233942509.76,157348228.80,67982481.16,35092204.52,263259889.94,131506069.03,40968979.63,5863151.66,159469664.95,98714437.36,55734139.69,11534561.90,137297945.74,52895165.92,30346548.41,14332694.91,91973472.43,53625105.20,23955387.23,8019098.37,71569973.10,43827442.25,21908364.45,6278352.13,57033681.91,28061371.31,15097433.00,3745323.98,36571692.72,11355962.15,8712865.61,5640025.96,14904615.77,14381355.59,6656699.87,3991309.75,11259468.06,7354639.20,4815677.50,2822461.42,1171254.28,8711047.97,5919055.02,3229939.66,362264.88,6090850.53,3583049.37,2230282.85,483152.86,557212.13,483245.84,0,0,924008.27,916406.58,805405.00,0,350803.70,346265.80,341883.00,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,190164044.47,252462389.87,64066872.11,266409297.55,297623115.15,199404277.62,132899560.61,228615992.12,232031846.97,147900907.82,84182830.11,96512343.48,159672872.88,122197484.74,48706784.12,69023454.31,168625632.16,62553637.40,212904116.80,33359700.52,85912483.99,95428957.08,29854355.26,46183985.95,79624924.41,73247435.96,13698728.66,47948536.61,201060427.20,68398457.68,12908152.43,49160117.56,17696019.64,36761800.11,34243142.40,23050921.72,5376148.00,24393763.71,43547888.58,35893992.67,31739819.74,21313324.92,2286964.04,48366564.17,66194659.64,79537503.90,20295683.35,45234024.86,49434682.02,39061693.20,20163249.35,21074355.98,47619096.32,23793162.72,6585047.39,11964409.55,44627916.77,20948625.54,8881108.55,4909698.86,17584504.59,4309637.39,4157352.60,4882509.24,6698089.26,3870135.27,2285800.00,6467425.71,1042410.84,3605438.39,0.0
5,经营活动现金流入小计,4878324854.48,3494894452.52,1819731022.73,8468415593.31,5688812985.40,3866733032.88,2015137568.12,7763546578.48,4974320460.38,2930351367.98,1496859931.75,5929161712.91,3794002268.62,2302756273.18,1062417254.50,4381489518.67,2787163083.25,1702134990.14,1072072790.65,3500015462.06,2300269393.56,1457463746.71,676508508.73,3092894561.30,2142259046.52,1351183558.68,609104665.81,2699172579.21,1927864566.81,1036957702.62,504651994.78,2191035413.18,1378515281.56,903727407.42,482388036.11,1273476393.80,991753847.51,584172365.56,304777530.28,1067224411.72,613597203.81,355282427.77,162266860.30,997210964.39,693103916.04,482200714.57,216359782.72,929103887.33,608860160.17,375553757.21,142902887.70,546460168.92,391471497.27,236311360.76,103503428.21,436479558.97,326763852.20,204036656.66,94703362.04,356573570.44,275931588.91,169863426.81,79231921.93,286848746.41,202933943.72,122146545.09,57698900.00,218331780.17,85786927.81,169715586.96,0.0
6,购买商品、接受劳务支付的现金,2564443612.25,1760055154.24,767931775.88,4358693901.70,3085927650.18,2030748589.36,1016063815.08,4803184740.65,2939077731.73,1643247822.39,893722143.63,3197956182.93,2137217787.19,1277676027.99,563266735.36,2190562543.81,1488080162.01,861236608.42,423353616.74,1769242606.75,1237042218.62,770502216.04,355941490.56,1533224815.34,1065321506.78,677458602.12,312067367.89,1457723681.00,930988932.15,510186636.53,240179368.51,1116326004.70,737130416.68,464204274.68,228212528.28,745933716.01,598431793.84,322930379.04,151268918.71,534487872.49,289823133.26,169638023.07,71637387.07,547721849.64,389774457.18,263502384.18,136909632.62,523945775.58,341970297.34,206659213.45,72423837.25,303655798.42,212349384.49,130797951.38,61231973.03,234086831.48,155343229.87,92421076.72,43141417.63,182382005.79,128447285.64,84831688.82,40986847.79,135405543.12,84547442.51,53291396.33,22445000.00,101922884.88,32683513.65,50378916.78,0.0
7,支付给职工以及为职工支付的现金,1017388053.99,750653132.35,471294398.55,1490226457.43,1091326659.32,801722132.88,492522647.15,1238909501.02,918237919.57,630368478.29,386312805.24,928208045.21,672352772.62,466283473.36,290911656.28,690941588.45,500672261.49,347739477.67,220138456.64,611945063.11,461461612.24,330384262.43,194463114.70,540303131.33,404196757.70,287335069.46,183353923.83,429345215.36,329260232.94,217193162.08,139401841.66,335644612.04,249604596.69,175761248.36,110324638.75,194208020.84,162100417.36,96095279.66,56399408.82,141299948.07,103004583.82,69518136.31,36544256.63,141235951.37,101754706.71,69800596.30,41591772.25,106163432.31,78664341.42,53650664.47,20489513.09,46671102.31,36041707.68,23717831.98,13492974.66,38325330.50,30006837.08,20646836.04,13051778.43,36676210.80,25548418.60,16283779.36,8098131.65,21618774.35,16839241.56,10795328.47,5719900.00,20425044.50,3058271.63,14438674.65,0.0
8,支付的各项税费,398330794.26,337191673.39,148152036.42,532254078.19,455810050.77,356250462.15,183911148.75,652450408.85,542135566.97,352958357.63,177215009.38,597471476.66,410367846.23,241333247.19,123604529.79,445050721.94,375731140.37,194932211.57,189506078.59,301157367.72,239315468.12,162337942.06,84628227.27,297193025.68,218255236.63,147748875.64,83460032.23,252878762.21,175915157.92,115180724.27,66062617.35,265074657.70,198911833.80,137790991.59,76633184.50,142327334.89,113967849.27,79166564.52,42267234.70,94946357.42,77833198.07,51168934.71,24175230.97,89588161.27,77212340.37,51019974.55,29660782.00,84003570.53,59434224.76,42290053.72,14392605.06,43644348.31,33023382.63,21471444.78,11342857.38,37054791.12,30301311.32,21406533.66,9311033.09,36075955.31,28679188.54,18524055.38,9900267.43,32582682.77,24378570.57,15548472.61,7753600.00,22390631.59,17656535.60,30715248.59,0.0
9,支付的其他与经营活动有关的现金,844572051.86,529251875.87,311735879.12,1406489164.58,1022515567.17,750147132.97,514897694.09,928256858.49,625773340.85,623526467.73,297597089.01,760375294.49,629407180.67,423544384.49,215421776.00,598898584.20,438607872.90,326109037.33,357412463.70,536195860.90,440144729.75,341964637.29,132366828.14,372424744.37,365029017.91,255105850.60,104641953.15,348000592.28,430457131.40,210213704.64,92594548.81,322384728.54,249002863.24,180487158.79,103729040.07,150927684.47,175771782.29,102401711.82,73719527.17,118216474.73,127498099.26,82578734.29,38526212.74,120923962.98,145902121.83,93901896.16,38653420.50,143441213.09,141749278.24,76026613.71,36790534.02,59528233.26,80504720.01,44549776.42,26612229.63,55216896.21,85348655.83,40867609.81,14774801.61,49452544.45,59321231.04,28667298.45,20793200.00,55936901.26,55487796.74,33471223.63,16270000.00,33410811.96,22051927.73,35034805.47,0.0
10,经营活动现金流出小计,4824734512.36,3377151835.85,1699114089.97,7787663601.90,5655579927.44,3938868317.36,2207395305.07,7622801509.01,5025224559.12,3250101126.04,1754847047.26,5484010999.29,3849345586.71,2408837133.03,1193204697.43,3925453438.40,2803091436.77,1730017334.99,1190410615.67,3218540898.48,2377964028.73,1605189057.82,767399660.67,2743145716.72,2052802519.02,1367648397.82,683523277.10,2487948250.85,1866621454.41,1052774227.52,538238376.33,2039430002.98,1434649710.41,958243673.42,518899391.60,1233396756.21,1050271842.76,600593935.04,323655089.40,888950652.71,598159014.41,372903828.38,170883087.41,899469925.26,714643626.09,478224851.19,246815607.37,857553991.51,621818141.76,378626545.35,144096489.42,453499482.30,361919194.81,220537004.56,112680034.70,364683849.31,301000034.10,175342056.23,80279030.76,304586716.35,241996123.82,148306822.01,79778446.87,245543901.50,181253051.38,113106421.04,52188500.00,178149372.93,75450248.61,130567645.49,0.0
11,经营活动产生的现金流量净额,53590342.12,117742616.67,120616932.76,680751991.41,33233057.96,-72135284.48,-192257736.95,140745069.47,-50904098.74,-319749758.06,-257987115.51,445150713.62,-55343318.09,-106080859.85,-130787442.93,456036080.27,-15928353.52,-27882344.85,-118337825.02,281474563.58,-77694635.17,-147725311.11,-90891151.94,349748844.58,89456527.50,-16464839.14,-74418611.29,211224328.36,61243112.40,-15816524.90,-33586381.55,151605410.20,-56134428.85,-54516266.00,-36511355.49,40079637.59,-58517995.25,-16421569.48,-18877559.12,178273759.01,15438189.40,-17621400.61,-8616227.11,97741039.13,-21539710.05,3975863.38,-30455824.65,71549895.82,-12957981.59,-3072788.14,-1193601.72,92960686.62,29552302.46,15774356.20,-9176606.49,71795709.66,25763818.10,28694600.43,14424331.28,51986854.09,33935465.09,21556604.80,-546524.94,41304844.91,21680892.34,9040124.05,5510400.00,40182407.24,10336679.20,39147941.47,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
