,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4642035188.03,2972724113.29,1941671018.78,1021525219.85,4124522953.56,2663788329.04,1668329440.43,757751204.37,3730817258.74,2376202496.47,1456953689.31,665504660.76,3517585155.78,2149874304.29,1305733784.15,628422434.62,3278051209.70,1968614524.96,1221470460.57,571006628.32,3319719817.09,2090190638.01,1253654852.18,593716584.29,2931274070.08,1731791962.89,993134034.28,458234137.42,2319445789.86,1340985087.38,791110690.98,336973162.09,1806161553.61,940798024.56,537410882.73,227750359.49,1435354196.16,816603587.52,491741297.79,219692374.67,1408452858.35,1249077924.51,996436892.17,0.0
3,收到的税费返还,99169381.41,72760871.69,41508002.10,25294192.76,98899072.99,70632279.91,26743017.39,23429294.92,92598343.12,87816026.91,29461375.21,17696500.91,95532372.60,78430246.26,47285357.96,16380623.19,137629933.55,104626670.14,56935175.02,33401517.71,87735554.57,69410785.20,26647652.94,4738045.11,108934821.30,65941327.64,26943445.25,8531178.82,93569134.54,54885499.45,24794734.76,5842608.34,81610654.13,19366870.35,11245282.90,9232849.47,53868979.23,34674077.75,18193317.45,8170959.52,48718261.94,50104162.85,44692268.39,0.0
4,收到的其他与经营活动有关的现金,223079554.88,137856447.90,100485464.27,32820910.06,175212869.07,101335326.57,59979054.85,36484007.52,163294135.58,118070083.82,82131079.19,31586181.68,189420293.56,135601507.13,101809964.86,25320246.83,149390539.51,102596077.88,63869265.55,29404088.18,154710091.11,102497794.74,63649164.09,28486949.77,151880633.15,178725027.14,133508552.30,43852018.86,111316550.23,95085820.59,50234677.21,24995863.44,96296973.67,72138926.57,44671112.18,24314917.87,79682897.00,50321575.30,33030707.28,9993964.81,68702657.68,105829897.39,100550643.96,0.0
5,经营活动现金流入小计,4964284124.32,3183341432.88,2083664485.15,1079640322.67,4398634895.62,2835755935.52,1755051512.67,817664506.81,3986709737.44,2582088607.20,1568546143.71,714787343.35,3802537821.94,2363906057.68,1454829106.97,670123304.64,3565071682.76,2175837272.98,1342274901.14,633812234.21,3562165462.77,2262099217.95,1343951669.21,626941579.17,3192089524.53,1976458317.67,1153586031.83,510617335.10,2524331474.63,1490956407.42,866140102.95,367811633.87,1984069181.41,1032303821.48,593327277.81,261298126.83,1568906072.39,901599240.57,542965322.52,237857299.00,1525873777.97,1405011984.75,1141679804.52,0.0
6,购买商品、接受劳务支付的现金,2163577362.84,1535884372.45,886966036.57,391406513.21,2105908957.50,1481150789.36,942905548.35,463497044.39,1964943625.15,1375676342.57,922278659.88,522476391.43,1979103452.24,1387067579.33,894137644.80,412791308.65,1945009754.38,1365879605.67,843536732.78,434974985.82,2039732329.31,1437593442.83,908517870.33,463333493.83,1741613826.03,1209818032.72,758942115.09,369018219.46,1340385969.61,1030722798.91,610205944.14,275960605.83,1005325368.42,707405657.29,409422030.35,219257704.82,612316989.96,483928463.34,306439320.91,131839239.83,640727345.52,687486044.75,553467386.60,0.0
7,支付给职工以及为职工支付的现金,689815280.32,537547814.93,382663377.13,149310320.06,644786873.44,495767030.65,355449167.37,138578403.28,622032966.06,481615722.10,338260243.69,135321813.24,622038935.91,485170260.39,344444744.51,137531384.26,607718040.78,471595332.95,344720534.30,132938189.82,591092001.59,457119827.54,323830358.78,194819574.38,539447815.20,386967791.79,270222949.45,164696858.63,396687150.14,337298082.82,231894085.61,142667963.72,299516860.43,238915216.14,167273675.76,110091962.13,229168261.90,185995000.18,124400331.98,84584716.08,219835973.12,204994228.65,141316883.70,0.0
8,支付的各项税费,449268806.27,371798080.08,296186163.70,100525129.96,434397458.05,366983108.62,286636917.97,127390845.60,365608554.64,281497595.94,180222402.52,94944343.04,404676199.85,284269436.51,191089242.79,93547627.03,365356205.10,264193754.16,139045287.50,44214537.53,353399116.57,237489114.33,125745764.55,52827639.08,423375143.40,253234249.70,150438858.82,65524488.85,324839268.82,172095527.30,115388736.50,64982529.16,255151771.30,126787286.72,91461970.53,48763625.79,153405249.06,86612895.81,68794325.48,32682268.11,147889423.02,152735016.25,104819281.00,0.0
